Temps t / s;Tension U_B1 / V;Tension U_A1 / V
2,18;-0,0057;5,14
2,2;-0,00585;5,13
2,22;-0,00595;5,125
2,24;-0,0063;5,115
2,26;-0,00685;5,11
2,28;-0,0069;5,1
2,3;-0,00695;5,09
2,32;-0,00705;5,085
2,34;-0,0076;5,075
2,36;-0,00795;5,065
2,38;-0,00845;5,055
2,4;-0,00855;5,045
2,42;-0,0092;5,035
2,44;-0,0094;5,025
2,46;-0,0097;5,01
2,48;-0,0099;5
2,5;-0,01015;4,985
2,52;-0,0103;4,975
2,54;-0,01075;4,96
2,56;-0,01095;4,945
2,58;-0,0115;4,93
2,6;-0,01185;4,92
2,62;-0,01255;4,9
2,64;-0,01275;4,885
2,66;-0,0133;4,87
2,68;-0,01365;4,855
2,7;-0,01425;4,835
2,72;-0,0148;4,815
2,74;-0,01545;4,79
2,76;-0,01605;4,775
2,78;-0,0168;4,755
2,8;-0,0173;4,735
2,82;-0,01775;4,71
2,84;-0,01825;4,685
2,86;-0,0186;4,665
2,88;-0,019;4,635
2,9;-0,01945;4,615
2,92;-0,01955;4,59
2,94;-0,0197;4,565
2,96;-0,02005;4,535
2,98;-0,02035;4,51
3;-0,02085;4,485
3,02;-0,02115;4,46
3,04;-0,02155;4,43
3,06;-0,0219;4,405
3,08;-0,02205;4,375
3,1;-0,02245;4,345
3,12;-0,02285;4,315
3,14;-0,0231;4,285
3,16;-0,0234;4,255
3,18;-0,0238;4,225
3,2;-0,02425;4,195
3,22;-0,0245;4,165
3,24;-0,0249;4,135
3,26;-0,02505;4,1
3,28;-0,0254;4,07
3,3;-0,0257;4,035
3,32;-0,026;4,005
3,34;-0,0261;3,97
3,36;-0,0263;3,935
3,38;-0,0262;3,9
3,4;-0,02635;3,865
3,42;-0,0267;3,83
3,44;-0,02705;3,795
3,46;-0,0273;3,76
3,48;-0,02715;3,73
3,5;-0,02715;3,69
3,52;-0,0271;3,655
3,54;-0,02685;3,62
3,56;-0,02645;3,59
3,58;-0,0261;3,555
3,6;-0,02555;3,525
3,62;-0,02555;3,49
3,64;-0,02555;3,455
3,66;-0,025;3,425
3,68;-0,02475;3,39
3,7;-0,0244;3,36
3,72;-0,0238;3,33
3,74;-0,02295;3,305
3,76;-0,022;3,27
3,78;-0,02105;3,245
3,8;-0,02;3,22
3,82;-0,0189;3,195
3,84;-0,0178;3,17
3,86;-0,0171;3,15
3,88;-0,0163;3,13
3,9;-0,01525;3,11
3,92;-0,0143;3,09
3,94;-0,0132;3,07
3,96;-0,01185;3,06
3,98;-0,0106;3,04
4;-0,00925;3,03
4,02;-0,00805;3,02
4,04;-0,00665;3,01
4,06;-0,00545;3
4,08;-0,00435;3
4,1;-0,003;2,995
4,12;-0,0016;2,99
4,14;-0,00045;2,99
4,16;0,00105;2,99
4,18;0,00235;2,99
4,2;0,0038;2,99
4,22;0,00485;3
4,24;0,00585;3,005
4,26;0,00695;3,015
4,28;0,00785;3,025
4,3;0,00895;3,035
4,32;0,01005;3,045
4,34;0,0111;3,06
4,36;0,01225;3,075
4,38;0,0137;3,09
4,4;0,015;3,11
4,42;0,0161;3,125
4,44;0,01735;3,15
4,46;0,01865;3,17
4,48;0,0192;3,195
4,5;0,0198;3,22
4,52;0,02045;3,245
4,54;0,02105;3,27
4,56;0,0219;3,295
4,58;0,0226;3,32
4,6;0,02335;3,35
4,62;0,02425;3,38
4,64;0,0249;3,41
4,66;0,02565;3,44
4,68;0,0261;3,47
4,7;0,0264;3,505
4,72;0,0264;3,54
4,74;0,0265;3,565
4,76;0,02705;3,6
4,78;0,02725;3,63
4,8;0,0276;3,665
4,82;0,02775;3,7
4,84;0,02805;3,735
4,86;0,02825;3,77
4,88;0,02825;3,8
4,9;0,0283;3,84
4,92;0,0288;3,87
4,94;0,02835;3,905
4,96;0,0283;3,94
4,98;0,0284;3,975
5;0,02835;4,01
5,02;0,02805;4,04
5,04;0,0279;4,075
5,06;0,0277;4,105
5,08;0,02775;4,14
5,1;0,0276;4,17
5,12;0,0275;4,205
5,14;0,0272;4,24
5,16;0,02685;4,27
5,18;0,0266;4,3
5,2;0,0265;4,335
5,22;0,02665;4,365
5,24;0,0266;4,395
5,26;0,02645;4,43
5,28;0,0264;4,46
5,3;0,02635;4,485
5,32;0,02645;4,52
5,34;0,0262;4,55
5,36;0,0259;4,58
5,38;0,0257;4,61
5,4;0,02485;4,64
5,42;0,02455;4,665
5,44;0,0243;4,695
5,46;0,02365;4,725
5,48;0,02305;4,755
5,5;0,0225;4,775
5,52;0,02205;4,805
5,54;0,0215;4,825
5,56;0,02105;4,85
5,58;0,02055;4,88
5,6;0,02075;4,9
5,62;0,02005;4,92
5,64;0,0197;4,94
5,66;0,0192;4,965
5,68;0,0188;4,985
5,7;0,0184;5,005
5,72;0,0181;5,03
5,74;0,0179;5,05
5,76;0,0176;5,07
5,78;0,01735;5,09
5,8;0,0172;5,105
5,82;0,01665;5,125
5,84;0,0166;5,14
5,86;0,0159;5,16
5,88;0,0157;5,175
5,9;0,01525;5,195
5,92;0,0148;5,21
5,94;0,0146;5,225
5,96;0,01415;5,24
5,98;0,0138;5,255
6;0,01365;5,27
6,02;0,01315;5,285
6,04;0,01275;5,3
6,06;0,01215;5,31
6,08;0,0117;5,325
6,1;0,01135;5,335
6,12;0,01105;5,345
6,14;0,0106;5,355
6,16;0,0101;5,365
6,18;0,00955;5,375
6,2;0,00915;5,385
6,22;0,00875;5,395
6,24;0,0083;5,4
6,26;0,00785;5,405
6,28;0,0074;5,41
6,3;0,00695;5,42
6,32;0,0066;5,425
6,34;0,0061;5,43
6,36;0,00575;5,435
6,38;0,0052;5,435
6,4;0,0047;5,44
6,42;0,0044;5,44
6,44;0,00395;5,445
6,46;0,0036;5,45
6,48;0,00335;5,45
6,5;0,0031;5,45
6,52;0,00285;5,45
6,54;0,00255;5,45
6,56;0,00225;5,45
6,58;0,0019;5,45
6,6;0,00165;5,45
6,62;0,0013;5,45
6,64;0,00115;5,445
6,66;0,001;5,445
6,68;0,0008;5,445
6,7;0,00075;5,44
6,72;0,00055;5,44
6,74;0,0003;5,435
6,76;0,0001;5,43
6,78;-0,0001;5,43
6,8;-0,00025;5,425
6,82;-0,0004;5,42
6,84;-0,0006;5,42
6,86;-0,00075;5,41
6,88;-0,00085;5,41
6,9;-0,00095;5,405
6,92;-0,00135;5,4
6,94;-0,0016;5,395
6,96;-0,0015;5,39
6,98;-0,00165;5,385
7;-0,0018;5,38
7,02;-0,0019;5,37
7,04;-0,00195;5,365
7,06;-0,0021;5,36
7,08;-0,0022;5,355
7,1;-0,0023;5,35
7,12;-0,00245;5,34
7,14;-0,00245;5,335
7,16;-0,0025;5,33
7,18;-0,0027;5,32
7,2;-0,0028;5,315
7,22;-0,0028;5,305
7,24;-0,0029;5,305
7,26;-0,0029;5,295
7,28;-0,00315;5,285
7,3;-0,00335;5,28
7,32;-0,0034;5,27
7,34;-0,00345;5,265
7,36;-0,0036;5,255
7,38;-0,0036;5,245
7,4;-0,00345;5,24
7,42;-0,00355;5,235
7,44;-0,00345;5,225
7,46;-0,0033;5,215
7,48;-0,00345;5,21
7,5;-0,00315;5,2
7,52;-0,0031;5,195
7,54;-0,00305;5,19
7,56;-0,0031;5,18
7,58;-0,00315;5,175
7,6;-0,00285;5,17
7,62;-0,0027;5,16
7,64;-0,00245;5,15
7,66;-0,0022;5,145
7,68;-0,00235;5,14
7,7;-0,0023;5,135
7,72;-0,0024;5,125
7,74;-0,00255;5,12
7,76;-0,00235;5,115
7,78;-0,00215;5,11
7,8;-0,002;5,105
7,82;-0,00195;5,095
7,84;-0,002;5,09
7,86;-0,00175;5,085
7,88;-0,00145;5,08
7,9;-0,00125;5,075
7,92;-0,00105;5,07
7,94;-0,00095;5,065
7,96;-0,00085;5,06
7,98;-0,00065;5,055
8;-0,00035;5,055
8,02;-0,0003;5,05
8,04;5E-05;5,045
8,06;0,00035;5,04
8,08;0,0004;5,04
8,1;0,00075;5,04
8,12;0,0009;5,035
8,14;0,0012;5,03
8,16;0,0014;5,03
8,18;0,00155;5,025
8,2;0,00185;5,03
8,22;0,00235;5,025
8,24;0,00245;5,025
8,26;0,0027;5,025
8,28;0,0029;5,025
8,3;0,0031;5,025
8,32;0,00325;5,025
8,34;0,00335;5,025
8,36;0,00345;5,03
8,38;0,0036;5,03
8,4;0,00365;5,03
8,42;0,0037;5,035
8,44;0,00385;5,035
8,46;0,00405;5,035
8,48;0,00415;5,035
8,5;0,00425;5,04
8,52;0,00445;5,04
8,54;0,0047;5,04
8,56;0,0048;5,045
8,58;0,0049;5,05
8,6;0,0051;5,05
8,62;0,0051;5,05
8,64;0,005;5,06
8,66;0,00525;5,06
8,68;0,00545;5,06
8,7;0,00565;5,065
8,72;0,00585;5,07
8,74;0,00585;5,07
8,76;0,0059;5,075
8,78;0,0061;5,08
8,8;0,00645;5,085
8,82;0,00655;5,09
8,84;0,00705;5,1
8,86;0,00715;5,1
8,88;0,007;5,11
8,9;0,007;5,115
8,92;0,007;5,12
8,94;0,00695;5,125
8,96;0,0072;5,125
8,98;0,0074;5,135
9;0,0074;5,145
9,02;0,00755;5,15
9,04;0,0076;5,155
9,06;0,00785;5,16
9,08;0,0078;5,17
9,1;0,0079;5,17
9,12;0,00785;5,175
9,14;0,00805;5,185
9,16;0,00805;5,19
9,18;0,0082;5,2
9,2;0,0085;5,205
9,22;0,0087;5,21
9,24;0,00875;5,22
9,26;0,00895;5,23
9,28;0,0092;5,235
9,3;0,0093;5,245
9,32;0,00915;5,25
9,34;0,00915;5,26
9,36;0,0092;5,27
9,38;0,00915;5,28
9,4;0,009;5,285
9,42;0,009;5,29
9,44;0,0091;5,3
9,46;0,00905;5,31
9,48;0,00905;5,315
9,5;0,0089;5,325
9,52;0,00895;5,33
9,54;0,0089;5,34
9,56;0,00875;5,345
9,58;0,0088;5,355
9,6;0,0088;5,36
9,62;0,00875;5,37
9,64;0,00865;5,375
9,66;0,00865;5,385
9,68;0,0086;5,39
9,7;0,00855;5,4
9,72;0,0083;5,405
9,74;0,0082;5,415
9,76;0,00805;5,42
9,78;0,00795;5,425
9,8;0,00765;5,435
9,82;0,0075;5,44
9,84;0,00725;5,44
9,86;0,0072;5,45
9,88;0,0071;5,455
9,9;0,00685;5,46
9,92;0,0065;5,465
9,94;0,00645;5,47
9,96;0,006;5,47
9,98;0,0058;5,475
10;0,00575;5,48
10,02;0,00545;5,485
10,04;0,00515;5,485
10,06;0,0049;5,485
10,08;0,0047;5,49
10,1;0,00445;5,49
10,12;0,00415;5,495
10,14;0,00375;5,5
10,16;0,00355;5,495
10,18;0,00335;5,5
10,2;0,0031;5,5
10,22;0,00275;5,495
10,24;0,0026;5,495
10,26;0,00235;5,495
10,28;0,0022;5,495
10,3;0,00195;5,495
10,32;0,0018;5,495
10,34;0,00175;5,49
10,36;0,0016;5,49
10,38;0,00165;5,49
10,4;0,0013;5,485
10,42;0,00105;5,485
10,44;0,00105;5,485
10,46;0,0008;5,48
10,48;0,00055;5,475
10,5;0,00055;5,475
10,52;0,00045;5,475
10,54;0,0003;5,47
10,56;0,0001;5,465
10,58;-0,0002;5,465
10,6;-0,0003;5,46
10,62;-0,00045;5,455
10,64;-0,00065;5,45
10,66;-0,00095;5,45
10,68;-0,0011;5,44
10,7;-0,00115;5,435
10,72;-0,00145;5,435
10,74;-0,00165;5,425
10,76;-0,00165;5,42
10,78;-0,0018;5,415
10,8;-0,0021;5,41
10,82;-0,00265;5,405
10,84;-0,0026;5,4
10,86;-0,00285;5,39
10,88;-0,00295;5,385
10,9;-0,0031;5,375
10,92;-0,00325;5,365
10,94;-0,0033;5,36
10,96;-0,00355;5,35
10,98;-0,00385;5,345
11;-0,0038;5,335
11,02;-0,00395;5,325
11,04;-0,0042;5,32
11,06;-0,0043;5,305
11,08;-0,00445;5,3
11,1;-0,00465;5,29
11,12;-0,00505;5,285
11,14;-0,0053;5,27
11,16;-0,00535;5,26
11,18;-0,0057;5,255
11,2;-0,00565;5,245
11,22;-0,0057;5,23
11,24;-0,00575;5,22
11,26;-0,0056;5,21
11,28;-0,0058;5,2
11,3;-0,0058;5,19
11,32;-0,00605;5,175
11,34;-0,00595;5,165
11,36;-0,0058;5,155
11,38;-0,00575;5,145
11,4;-0,00595;5,13
11,42;-0,0064;5,12
11,44;-0,0063;5,115
11,46;-0,00665;5,105
11,48;-0,0067;5,085
11,5;-0,00665;5,08
11,52;-0,0067;5,065
11,54;-0,00675;5,055
11,56;-0,00665;5,045
11,58;-0,00655;5,03
11,6;-0,0066;5,02
11,62;-0,00665;5,005
11,64;-0,00665;4,995
11,66;-0,0067;4,985
11,68;-0,0068;4,97
11,7;-0,00715;4,96
11,72;-0,0071;4,95
11,74;-0,0068;4,935
11,76;-0,00705;4,925
11,78;-0,007;4,91
11,8;-0,00705;4,9
11,82;-0,0071;4,89
11,84;-0,0072;4,875
11,86;-0,00725;4,865
11,88;-0,00735;4,85
11,9;-0,00735;4,835
11,92;-0,0076;4,825
11,94;-0,0077;4,815
11,96;-0,0077;4,8
11,98;-0,00765;4,79
12;-0,0077;4,78
12,02;-0,0075;4,76
12,04;-0,00755;4,75
12,06;-0,0075;4,74
12,08;-0,0073;4,725
12,1;-0,00715;4,715
12,12;-0,007;4,7
12,14;-0,00685;4,69
12,16;-0,00675;4,68
12,18;-0,00665;4,67
12,2;-0,00655;4,655
12,22;-0,00635;4,65
12,24;-0,0061;4,635
12,26;-0,0059;4,625
12,28;-0,00575;4,615
12,3;-0,00555;4,605
12,32;-0,0053;4,595
12,34;-0,00505;4,585
12,36;-0,0047;4,58
12,38;-0,00435;4,57
12,4;-0,00405;4,56
12,42;-0,00405;4,55
12,44;-0,00365;4,545
12,46;-0,0035;4,54
12,48;-0,0033;4,535
12,5;-0,0031;4,525
12,52;-0,0029;4,52
12,54;-0,0027;4,51
12,56;-0,0026;4,51
12,58;-0,00245;4,5
12,6;-0,00225;4,495
12,62;-0,002;4,485
12,64;-0,00175;4,485
12,66;-0,00155;4,475
12,68;-0,0014;4,475
12,7;-0,0012;4,47
12,72;-0,00095;4,465
12,74;-0,00055;4,465
12,76;-0,0003;4,46
12,78;-0,0002;4,455
12,8;0;4,455
12,82;0,0002;4,45
12,84;0,00055;4,45
12,86;0,00065;4,445
12,88;0,0009;4,44
12,9;0,00095;4,44
12,92;0,0011;4,44
12,94;0,00115;4,44
12,96;0,0012;4,44
12,98;0,00125;4,435
13;0,0013;4,435
13,02;0,0014;4,435
13,04;0,0014;4,43
13,06;0,00125;4,43
13,08;0,0012;4,43
13,1;0,00115;4,43
13,12;0,00125;4,425
13,14;0,0011;4,425
13,16;0,00105;4,425
13,18;0,0011;4,42
13,2;0,00105;4,42
13,22;0,0011;4,42
13,24;0,00105;4,42
13,26;0,00105;4,415
13,28;0,001;4,42
13,3;0,00095;4,415
13,32;0,001;4,41
13,34;0,001;4,41
13,36;0,001;4,41
13,38;0,001;4,405
13,4;0,0007;4,405
13,42;0,00085;4,4
13,44;0,0008;4,405
13,46;0,0008;4,4
13,48;0,0008;4,4
13,5;0,0007;4,395
13,52;0,0005;4,395
13,54;0,0004;4,39
13,56;0,0003;4,39
13,58;0,0002;4,385
13,6;5E-05;4,385
13,62;-0,0001;4,38
13,64;-0,00025;4,375
13,66;-0,00035;4,375
13,68;-0,00045;4,37
13,7;-0,0006;4,365
13,72;-0,00095;4,365
13,74;-0,00125;4,36
13,76;-0,0013;4,355
13,78;-0,0016;4,35
13,8;-0,0019;4,345
13,82;-0,00205;4,34
13,84;-0,0023;4,335
13,86;-0,0027;4,33
13,88;-0,00285;4,32
13,9;-0,0031;4,315
13,92;-0,00335;4,305
13,94;-0,00365;4,295
13,96;-0,0039;4,29
13,98;-0,00425;4,28
14;-0,00475;4,275
14,02;-0,0051;4,265
14,04;-0,00535;4,255
14,06;-0,0055;4,245
14,08;-0,0059;4,23
14,1;-0,0064;4,225
14,12;-0,0069;4,21
14,14;-0,0074;4,2
14,16;-0,00785;4,19
14,18;-0,00835;4,175
14,2;-0,00895;4,16
14,22;-0,00885;4,145
14,24;-0,00915;4,13
14,26;-0,00985;4,115
14,28;-0,0103;4,105
14,3;-0,01085;4,085
14,32;-0,0114;4,065
14,34;-0,0118;4,05
14,36;-0,01225;4,03
14,38;-0,0129;4,01
14,4;-0,01335;3,99
14,42;-0,0138;3,97
14,44;-0,0143;3,95
14,46;-0,01485;3,93
14,48;-0,0153;3,905
14,5;-0,0156;3,885
14,52;-0,01615;3,86
14,54;-0,0166;3,835
14,56;-0,0168;3,815
14,58;-0,01725;3,79
14,6;-0,01735;3,765
14,62;-0,018;3,74
14,64;-0,01865;3,71
14,66;-0,01925;3,685
14,68;-0,01975;3,66
14,7;-0,0202;3,63
14,72;-0,0204;3,6
14,74;-0,0206;3,57
14,76;-0,0209;3,545
14,78;-0,0209;3,515
14,8;-0,02095;3,485
14,82;-0,02095;3,455
14,84;-0,02075;3,425
14,86;-0,0212;3,4
14,88;-0,0216;3,365
14,9;-0,0216;3,34
14,92;-0,02185;3,305
14,94;-0,02185;3,275
14,96;-0,02165;3,25
14,98;-0,0213;3,22
15;-0,02075;3,19
15,02;-0,0202;3,16
15,04;-0,01955;3,135
15,06;-0,0192;3,105
15,08;-0,0189;3,085
15,1;-0,0186;3,055
15,12;-0,0181;3,03
15,14;-0,01765;3,005
15,16;-0,0168;2,98
15,18;-0,01625;2,96
15,2;-0,01555;2,94
15,22;-0,01445;2,915
15,24;-0,0137;2,895
15,26;-0,01285;2,88
15,28;-0,012;2,86
15,3;-0,0111;2,845
15,32;-0,0101;2,83
15,34;-0,0092;2,82
15,36;-0,00805;2,805
15,38;-0,0068;2,795
15,4;-0,0056;2,785
15,42;-0,00445;2,775
15,44;-0,0033;2,77
15,46;-0,002;2,765
15,48;-0,0008;2,76
15,5;0,00045;2,76
15,52;0,00175;2,765
15,54;0,00295;2,765
15,56;0,00425;2,765
15,58;0,00515;2,77
15,6;0,00635;2,775
15,62;0,00755;2,785
15,64;0,0085;2,79
15,66;0,00965;2,805
15,68;0,01075;2,82
15,7;0,01175;2,83
15,72;0,01295;2,84
15,74;0,0142;2,86
15,76;0,015;2,875
15,78;0,01585;2,895
15,8;0,0165;2,91
15,82;0,01725;2,93
15,84;0,01795;2,955
15,86;0,01895;2,975
15,88;0,02;2,995
15,9;0,021;3,02
15,92;0,02195;3,05
15,94;0,02295;3,075
15,96;0,02395;3,1
15,98;0,02435;3,13
16;0,0248;3,16
16,02;0,02505;3,185
16,04;0,0255;3,22
16,06;0,02605;3,25
16,08;0,02655;3,28
16,1;0,02705;3,31
16,12;0,0277;3,35
16,14;0,0282;3,38
16,16;0,02875;3,41
16,18;0,02895;3,45
16,2;0,029;3,485
16,22;0,02905;3,52
16,24;0,02905;3,55
16,26;0,0292;3,59
16,28;0,02925;3,62
16,3;0,02945;3,655
16,32;0,02965;3,69
16,34;0,0298;3,725
16,36;0,02985;3,76
16,38;0,0298;3,795
16,4;0,02975;3,83
16,42;0,0301;3,87
16,44;0,0295;3,9
16,46;0,0294;3,935
16,48;0,02955;3,97
16,5;0,02965;4,005
16,52;0,02935;4,04
16,54;0,0291;4,075
16,56;0,0289;4,11
16,58;0,02895;4,145
16,6;0,02875;4,175
16,62;0,02875;4,21
16,64;0,02875;4,245
16,66;0,0284;4,28
16,68;0,02835;4,315
16,7;0,0283;4,345
16,72;0,02845;4,38
16,74;0,02845;4,415
16,76;0,02865;4,445
16,78;0,02885;4,48
16,8;0,02905;4,515
16,82;0,0291;4,55
16,84;0,02905;4,585
16,86;0,029;4,62
16,88;0,02855;4,655
16,9;0,0285;4,69
16,92;0,0284;4,725
16,94;0,02805;4,755
16,96;0,0276;4,785
16,98;0,0272;4,815
17;0,02715;4,85
17,02;0,0271;4,88
17,04;0,0269;4,915
17,06;0,02665;4,945
17,08;0,0267;4,975
17,1;0,0265;5,01
17,12;0,02655;5,04
17,14;0,027;5,07
17,16;0,0272;5,105
17,18;0,0273;5,135
17,2;0,0274;5,165
17,22;0,0277;5,2
17,24;0,02785;5,235
17,26;0,02805;5,27
17,28;0,0281;5,3
17,3;0,02805;5,335
17,32;0,02775;5,365
17,34;0,02765;5,4
17,36;0,0274;5,435
17,38;0,0271;5,465
17,4;0,02685;5,495
17,42;0,02675;5,525
17,44;0,0268;5,56
17,46;0,0269;5,59
17,48;0,02715;5,625
17,5;0,0272;5,655
17,52;0,0274;5,69
17,54;0,0277;5,72
17,56;0,0279;5,755
17,58;0,0282;5,79
17,6;0,0283;5,825
17,62;0,0286;5,855
17,64;0,02885;5,89
17,66;0,0287;5,925
17,68;0,0285;5,96
17,7;0,0285;5,995
17,72;0,0286;6,025
17,74;0,02865;6,06
17,76;0,02915;6,095
17,78;0,02955;6,135
17,8;0,0297;6,17
17,82;0,02995;6,205
17,84;0,0298;6,245
17,86;0,0296;6,275
17,88;0,0291;6,315
17,9;0,02865;6,345
17,92;0,02825;6,38
17,94;0,028;6,415
17,96;0,0277;6,45
17,98;0,0275;6,48
18;0,0269;6,515
18,02;0,02625;6,545
18,04;0,0257;6,575
18,06;0,02495;6,605
18,08;0,02445;6,635
18,1;0,0241;6,665
18,12;0,0237;6,695
18,14;0,0231;6,72
18,16;0,02255;6,75
18,18;0,022;6,775
18,2;0,0214;6,8
18,22;0,02065;6,825
18,24;0,0198;6,845
18,26;0,0191;6,87
18,28;0,0184;6,89
18,3;0,0175;6,915
18,32;0,01655;6,935
18,34;0,01565;6,95
18,36;0,0145;6,97
18,38;0,0132;6,985
18,4;0,0123;7
18,42;0,01115;7,01
18,44;0,0099;7,02
18,46;0,0084;7,03
18,48;0,007;7,04
18,5;0,0057;7,045
18,52;0,0044;7,045
18,54;0,00315;7,05
18,56;0,00185;7,055
18,58;0,00065;7,05
18,6;-0,00055;7,05
18,62;-0,00175;7,045
18,64;-0,00285;7,04
18,66;-0,00395;7,035
18,68;-0,005;7,03
18,7;-0,0061;7,02
18,72;-0,0073;7,01
18,74;-0,0081;6,995
18,76;-0,00915;6,98
18,78;-0,0098;6,97
18,8;-0,01085;6,955
18,82;-0,0117;6,94
18,84;-0,0125;6,925
18,86;-0,01315;6,905
18,88;-0,01365;6,89
18,9;-0,0142;6,87
18,92;-0,0146;6,85
18,94;-0,0153;6,83
18,96;-0,01585;6,81
18,98;-0,0167;6,79
19;-0,0173;6,765
19,02;-0,01775;6,745
19,04;-0,0181;6,72
19,06;-0,0182;6,695
19,08;-0,0185;6,67
19,1;-0,0189;6,65
19,12;-0,0197;6,62
19,14;-0,02035;6,595
19,16;-0,0209;6,57
19,18;-0,0212;6,545
19,2;-0,0217;6,515
19,22;-0,022;6,485
19,24;-0,0224;6,46
19,26;-0,02245;6,43
19,28;-0,0223;6,4
19,3;-0,0224;6,37
19,32;-0,02225;6,345
19,34;-0,0217;6,32
19,36;-0,02175;6,29
19,38;-0,0217;6,26
19,4;-0,0215;6,235
19,42;-0,02125;6,205
19,44;-0,0212;6,18
19,46;-0,0213;6,155
19,48;-0,02105;6,125
19,5;-0,02085;6,1
19,52;-0,0205;6,075
19,54;-0,0202;6,05
19,56;-0,01995;6,025
19,58;-0,0196;6
19,6;-0,01945;5,975
19,62;-0,0189;5,95
19,64;-0,0187;5,93
19,66;-0,0183;5,905
19,68;-0,0179;5,88
19,7;-0,01745;5,865
19,72;-0,0169;5,84
19,74;-0,01635;5,82
19,76;-0,01585;5,8
19,78;-0,01515;5,78
19,8;-0,01495;5,76
19,82;-0,01445;5,745
19,84;-0,0142;5,725
19,86;-0,0137;5,71
19,88;-0,01325;5,695
19,9;-0,01295;5,675
19,92;-0,01255;5,665
19,94;-0,0121;5,65
19,96;-0,0118;5,63
19,98;-0,01145;5,62
20;-0,0109;5,605
20,02;-0,0105;5,595
20,04;-0,01005;5,58
20,06;-0,00975;5,57
20,08;-0,00935;5,56
20,1;-0,0088;5,545
20,12;-0,0084;5,535
20,14;-0,0079;5,525
20,16;-0,00755;5,52
20,18;-0,0073;5,51
20,2;-0,00675;5,5
20,22;-0,00615;5,495
20,24;-0,0056;5,49
20,26;-0,00495;5,485
20,28;-0,0044;5,475
20,3;-0,0039;5,475
20,32;-0,0033;5,47
20,34;-0,0029;5,47
20,36;-0,0023;5,465
20,38;-0,0019;5,46
20,4;-0,00135;5,465
20,42;-0,0009;5,46
20,44;-0,0004;5,46
20,46;0,0001;5,465
20,48;0,00065;5,465
20,5;0,0011;5,465
20,52;0,00165;5,47
20,54;0,00205;5,475
20,56;0,00235;5,475
20,58;0,0027;5,48
20,6;0,00305;5,485
20,62;0,00365;5,49
20,64;0,00395;5,495
20,66;0,0043;5,5
20,68;0,0047;5,51
20,7;0,0051;5,52
20,72;0,00565;5,525
20,74;0,0059;5,53
20,76;0,00625;5,54
20,78;0,0067;5,55
