Temps t / s;Tension U_B1 / V;Tension U_A1 / V
20,64;-0,0072;8,915
20,66;-0,0144;8,895
20,68;-0,02175;8,865
20,7;-0,0291;8,825
20,72;-0,036;8,775
20,74;-0,0432;8,72
20,76;-0,0501;8,65
20,78;-0,0558;8,58
20,8;-0,06165;8,5
20,82;-0,0675;8,415
20,84;-0,0723;8,32
20,86;-0,07635;8,225
20,88;-0,0804;8,12
20,9;-0,0849;8,01
20,92;-0,08955;7,895
20,94;-0,0924;7,775
20,96;-0,0945;7,66
20,98;-0,09615;7,535
21;-0,09825;7,41
21,02;-0,10095;7,285
21,04;-0,10275;7,155
21,06;-0,10425;7,025
21,08;-0,1056;6,89
21,1;-0,1062;6,755
21,12;-0,1059;6,625
21,14;-0,10605;6,49
21,16;-0,10725;6,35
21,18;-0,10875;6,215
21,2;-0,10875;6,08
21,22;-0,10815;5,945
21,24;-0,1083;5,81
21,26;-0,1095;5,67
21,28;-0,11055;5,53
21,3;-0,1104;5,39
21,32;-0,1101;5,255
21,34;-0,11025;5,115
21,36;-0,1107;4,98
21,38;-0,1107;4,84
21,4;-0,11085;4,7
21,42;-0,11085;4,555
21,44;-0,11145;4,42
21,46;-0,11145;4,28
21,48;-0,1119;4,135
21,5;-0,1116;4
21,52;-0,1116;3,855
21,54;-0,11115;3,72
21,56;-0,1119;3,575
21,58;-0,111;3,44
21,6;-0,1095;3,3
21,62;-0,1098;3,165
21,64;-0,1089;3,03
21,66;-0,1074;2,895
21,68;-0,10605;2,76
21,7;-0,1035;2,63
21,72;-0,1011;2,505
21,74;-0,0993;2,385
21,76;-0,09585;2,26
21,78;-0,09255;2,155
21,8;-0,0885;2,035
21,82;-0,084;1,935
21,84;-0,0792;1,84
21,86;-0,0747;1,745
21,88;-0,0696;1,665
21,9;-0,06405;1,585
21,92;-0,05775;1,515
21,94;-0,05175;1,455
21,96;-0,04485;1,4
21,98;-0,03825;1,36
22;-0,03165;1,325
22,02;-0,0243;1,295
22,04;-0,01695;1,28
22,06;-0,0099;1,27
22,08;-0,00315;1,27
22,1;0,0039;1,28
22,12;0,0111;1,3
22,14;0,01815;1,325
22,16;0,02565;1,36
22,18;0,03195;1,41
22,2;0,03795;1,465
22,22;0,0441;1,52
22,24;0,04965;1,59
22,26;0,05595;1,66
22,28;0,06135;1,745
22,3;0,06525;1,83
22,32;0,06975;1,925
22,34;0,07455;2,025
22,36;0,07875;2,125
22,38;0,081;2,23
22,4;0,08415;2,34
22,42;0,0873;2,45
22,44;0,0894;2,57
22,46;0,0921;2,695
22,48;0,09375;2,81
22,5;0,09525;2,935
22,52;0,0963;3,065
22,54;0,09735;3,185
22,56;0,09855;3,31
22,58;0,099;3,445
22,6;0,09975;3,57
22,62;0,10065;3,7
22,64;0,10185;3,83
22,66;0,102;3,965
22,68;0,10185;4,095
22,7;0,10185;4,23
22,72;0,10245;4,36
22,74;0,10305;4,49
22,76;0,1035;4,625
22,78;0,10275;4,76
22,8;0,1023;4,89
22,82;0,10275;5,02
22,84;0,10305;5,15
22,86;0,10305;5,285
22,88;0,10425;5,425
22,9;0,105;5,555
22,92;0,10485;5,69
22,94;0,10425;5,825
22,96;0,10395;5,955
22,98;0,1041;6,095
23;0,1056;6,23
23,02;0,1053;6,365
23,04;0,10545;6,505
23,06;0,10485;6,635
23,08;0,1035;6,77
23,1;0,10335;6,905
23,12;0,10305;7,035
23,14;0,10125;7,165
23,16;0,0999;7,295
23,18;0,0978;7,42
23,2;0,0966;7,54
23,22;0,0942;7,665
23,24;0,09165;7,78
23,26;0,0879;7,895
23,28;0,0843;8
23,3;0,07995;8,11
23,32;0,07575;8,2
23,34;0,0717;8,29
23,36;0,06675;8,38
23,38;0,0615;8,46
23,4;0,05595;8,53
23,42;0,04935;8,59
23,44;0,04365;8,65
23,46;0,0369;8,7
23,48;0,03;8,735
23,5;0,02355;8,765
23,52;0,01605;8,785
23,54;0,009;8,795
23,56;0,00225;8,805
23,58;-0,00435;8,8
23,6;-0,01125;8,78
23,62;-0,01785;8,76
23,64;-0,0249;8,73
23,66;-0,03165;8,69
23,68;-0,03825;8,64
23,7;-0,0444;8,59
23,72;-0,04995;8,525
23,74;-0,05535;8,46
23,76;-0,0609;8,38
23,78;-0,0657;8,3
23,8;-0,06975;8,21
23,82;-0,0738;8,12
23,84;-0,07755;8,025
23,86;-0,0819;7,925
23,88;-0,0855;7,815
23,9;-0,0885;7,705
23,92;-0,09045;7,595
23,94;-0,09195;7,48
23,96;-0,0936;7,365
23,98;-0,096;7,245
24;-0,0978;7,12
24,02;-0,09915;7,005
24,04;-0,1002;6,88
24,06;-0,1014;6,755
24,08;-0,10185;6,63
24,1;-0,10125;6,505
24,12;-0,1014;6,38
24,14;-0,1023;6,25
24,16;-0,1038;6,12
24,18;-0,1038;5,995
24,2;-0,1038;5,87
24,22;-0,1035;5,74
24,24;-0,1041;5,61
24,26;-0,105;5,48
24,28;-0,1056;5,355
24,3;-0,1053;5,22
24,32;-0,10515;5,09
24,34;-0,1053;4,96
24,36;-0,10575;4,83
24,38;-0,1059;4,7
24,4;-0,10575;4,57
24,42;-0,1065;4,44
24,44;-0,10665;4,31
24,46;-0,10695;4,175
24,48;-0,10725;4,045
24,5;-0,1071;3,91
24,52;-0,10695;3,78
24,54;-0,1068;3,645
24,56;-0,10755;3,515
24,58;-0,10665;3,385
24,6;-0,1056;3,255
24,62;-0,10575;3,125
24,64;-0,1044;2,995
24,66;-0,10335;2,87
24,68;-0,10155;2,745
24,7;-0,099;2,62
24,72;-0,0969;2,505
24,74;-0,09525;2,385
24,76;-0,0924;2,275
24,78;-0,0888;2,17
24,8;-0,0852;2,065
24,82;-0,081;1,965
24,84;-0,07635;1,875
24,86;-0,0717;1,79
24,88;-0,0669;1,71
24,9;-0,0609;1,635
24,92;-0,05535;1,575
24,94;-0,0495;1,515
24,96;-0,04335;1,47
24,98;-0,0372;1,425
25;-0,03075;1,39
25,02;-0,02385;1,365
25,04;-0,01725;1,35
25,06;-0,01095;1,345
25,08;-0,00405;1,345
25,1;0,00285;1,35
25,12;0,00975;1,37
25,14;0,0168;1,4
25,16;0,02355;1,435
25,18;0,02955;1,475
25,2;0,0354;1,53
25,22;0,04125;1,585
25,24;0,04665;1,65
25,26;0,0528;1,725
25,28;0,0582;1,805
25,3;0,06195;1,885
25,32;0,06675;1,97
25,34;0,0708;2,07
25,36;0,07455;2,17
25,38;0,07725;2,27
25,4;0,08025;2,38
25,42;0,0834;2,485
25,44;0,0852;2,6
25,46;0,08835;2,71
25,48;0,08985;2,835
25,5;0,0918;2,95
25,52;0,093;3,075
25,54;0,09435;3,195
25,56;0,09525;3,32
25,58;0,09585;3,445
25,6;0,09615;3,565
25,62;0,09705;3,695
25,64;0,0984;3,825
25,66;0,0987;3,95
25,68;0,099;4,085
25,7;0,09855;4,21
25,72;0,09915;4,34
25,74;0,1005;4,47
25,76;0,1008;4,6
25,78;0,1005;4,73
25,8;0,1002;4,86
25,82;0,1005;4,99
25,84;0,1005;5,12
25,86;0,1011;5,25
25,88;0,1011;5,385
25,9;0,1026;5,515
25,92;0,1029;5,65
25,94;0,1029;5,78
25,96;0,1023;5,915
25,98;0,10245;6,05
26;0,10305;6,185
26,02;0,1038;6,315
26,04;0,1041;6,45
26,06;0,1038;6,585
26,08;0,10275;6,72
26,1;0,102;6,85
26,12;0,1023;6,98
26,14;0,1008;7,115
26,16;0,0993;7,24
26,18;0,09795;7,35
26,2;0,09615;7,49
26,22;0,0945;7,61
26,24;0,09195;7,735
26,26;0,08895;7,845
26,28;0,08565;7,955
26,3;0,0813;8,06
26,32;0,0771;8,16
26,34;0,07305;8,255
26,36;0,0684;8,345
26,38;0,0633;8,42
26,4;0,05835;8,495
26,42;0,0519;8,565
26,44;0,0459;8,62
26,46;0,0396;8,675
26,48;0,03315;8,715
26,5;0,02595;8,75
26,52;0,0189;8,775
26,54;0,0114;8,79
26,56;0,00465;8,795
26,58;-0,0021;8,795
26,6;-0,0087;8,785
26,62;-0,01545;8,76
26,64;-0,0225;8,735
26,66;-0,0291;8,7
26,68;-0,03615;8,655
26,7;-0,0426;8,605
26,72;-0,0483;8,54
26,74;-0,05385;8,475
26,76;-0,0594;8,4
26,78;-0,06495;8,32
26,8;-0,06915;8,23
26,82;-0,0729;8,14
26,84;-0,07725;8,045
26,86;-0,08145;7,945
26,88;-0,0855;7,835
26,9;-0,0891;7,73
26,92;-0,09075;7,61
26,94;-0,093;7,5
26,96;-0,09435;7,385
26,98;-0,0966;7,265
27;-0,09915;7,135
27,02;-0,10005;7,015
27,04;-0,10125;6,885
27,06;-0,10245;6,76
27,08;-0,1029;6,635
27,1;-0,1029;6,505
27,12;-0,1032;6,38
27,14;-0,1044;6,25
27,16;-0,10545;6,12
27,18;-0,1059;5,985
27,2;-0,10545;5,855
27,22;-0,1056;5,725
27,24;-0,10665;5,59
27,26;-0,10785;5,46
27,28;-0,10785;5,325
27,3;-0,10785;5,19
27,32;-0,108;5,06
27,34;-0,10815;4,925
27,36;-0,10875;4,79
27,38;-0,1086;4,655
27,4;-0,1092;4,52
27,42;-0,1098;4,38
27,44;-0,10995;4,245
27,46;-0,1104;4,11
27,48;-0,1101;3,97
27,5;-0,10965;3,835
27,52;-0,1101;3,7
27,54;-0,111;3,56
27,56;-0,1101;3,425
27,58;-0,10905;3,29
27,6;-0,10905;3,155
27,62;-0,108;3,02
27,64;-0,1071;2,89
27,66;-0,10515;2,76
27,68;-0,1032;2,635
27,7;-0,10065;2,51
27,72;-0,09885;2,39
27,74;-0,09585;2,275
27,76;-0,093;2,155
27,78;-0,0885;2,05
27,8;-0,0843;1,95
27,82;-0,07965;1,85
27,84;-0,07425;1,76
27,86;-0,0696;1,675
27,88;-0,0642;1,6
27,9;-0,0582;1,53
27,92;-0,0522;1,475
27,94;-0,0456;1,42
27,96;-0,03855;1,375
27,98;-0,0315;1,345
28;-0,024;1,32
28,02;-0,0171;1,295
28,04;-0,0102;1,29
28,06;-0,0036;1,29
28,08;0,00375;1,305
28,1;0,0111;1,32
28,12;0,0183;1,35
28,14;0,0255;1,39
28,16;0,0321;1,43
28,18;0,0384;1,485
28,2;0,04455;1,545
28,22;0,05025;1,615
28,24;0,05655;1,69
28,26;0,0621;1,775
28,28;0,066;1,865
28,3;0,0711;1,96
28,32;0,07575;2,06
28,34;0,0795;2,165
28,36;0,0825;2,27
28,38;0,08565;2,38
28,4;0,0888;2,5
28,42;0,0912;2,62
28,44;0,09405;2,74
28,46;0,09585;2,865
28,48;0,0972;2,995
28,5;0,0987;3,12
28,52;0,1002;3,25
28,54;0,1008;3,385
28,56;0,1014;3,51
28,58;0,10275;3,645
28,6;0,1044;3,78
28,62;0,105;3,915
28,64;0,1053;4,05
28,66;0,10515;4,185
28,68;0,10605;4,325
28,7;0,1071;4,465
28,72;0,1077;4,6
28,74;0,1071;4,74
28,76;0,10695;4,875
28,78;0,10725;5,015
28,8;0,10785;5,155
28,82;0,1083;5,295
28,84;0,1095;5,435
28,86;0,1101;5,575
28,88;0,1098;5,72
28,9;0,1095;5,86
28,92;0,10935;6
28,94;0,11055;6,14
28,96;0,11175;6,285
28,98;0,1119;6,43
29;0,11115;6,57
29,02;0,1101;6,71
29,04;0,1101;6,855
29,06;0,10965;6,995
29,08;0,10815;7,135
29,1;0,1065;7,27
29,12;0,1053;7,405
29,14;0,10395;7,54
29,16;0,1014;7,67
29,18;0,09795;7,795
29,2;0,0945;7,92
29,22;0,0906;8,03
29,24;0,08715;8,14
29,26;0,08265;8,25
29,28;0,07755;8,345
29,3;0,072;8,435
29,32;0,0663;8,52
29,34;0,06015;8,6
29,36;0,0537;8,665
29,38;0,0471;8,725
29,4;0,0402;8,775
29,42;0,033;8,82
29,44;0,02595;8,85
29,46;0,01845;8,875
29,48;0,01065;8,885
29,5;0,0021;8,89
29,52;-0,0051;8,88
29,54;-0,0123;8,865
29,56;-0,01965;8,84
29,58;-0,0267;8,81
29,6;-0,0342;8,765
29,62;-0,04125;8,715
29,64;-0,04815;8,65
29,66;-0,05415;8,58
29,68;-0,06;8,505
29,7;-0,0663;8,42
29,72;-0,0717;8,335
29,74;-0,07635;8,235
29,76;-0,0804;8,135
29,78;-0,08445;8,035
29,8;-0,08955;7,92
29,82;-0,0933;7,8
29,84;-0,096;7,68
29,86;-0,09795;7,555
29,88;-0,0999;7,43
29,9;-0,1026;7,3
29,92;-0,105;7,17
29,94;-0,1065;7,04
29,96;-0,108;6,905
29,98;-0,10905;6,77
30;-0,10905;6,63
30,02;-0,1092;6,5
30,04;-0,1107;6,36
30,06;-0,11205;6,22
30,08;-0,11265;6,08
30,1;-0,1125;5,94
30,12;-0,11235;5,795
30,14;-0,11385;5,655
30,16;-0,11505;5,51
30,18;-0,11505;5,37
30,2;-0,11505;5,225
30,22;-0,1152;5,08
30,24;-0,11535;4,94
30,26;-0,1158;4,795
30,28;-0,1161;4,65
30,3;-0,1167;4,5
30,32;-0,11745;4,36
30,34;-0,1176;4,21
30,36;-0,11775;4,065
30,38;-0,1179;3,915
30,4;-0,117;3,77
30,42;-0,11835;3,625
30,44;-0,1176;3,48
30,46;-0,1167;3,33
30,48;-0,1167;3,195
30,5;-0,1158;3,045
30,52;-0,11445;2,9
30,54;-0,1125;2,76
30,56;-0,1104;2,63
30,58;-0,1086;2,49
30,6;-0,1056;2,36
30,62;-0,10275;2,23
30,64;-0,099;2,115
30,66;-0,09435;1,995
30,68;-0,09015;1,885
30,7;-0,08535;1,785
30,72;-0,0801;1,68
30,74;-0,0741;1,595
30,76;-0,06825;1,51
30,78;-0,06195;1,44
30,8;-0,05505;1,375
30,82;-0,04815;1,315
30,84;-0,0405;1,275
30,86;-0,03315;1,235
30,88;-0,02505;1,21
30,9;-0,0171;1,19
30,92;-0,00975;1,19
30,94;-0,0015;1,19
30,96;0,0057;1,2
30,98;0,0135;1,22
31;0,02085;1,255
31,02;0,02925;1,295
31,04;0,0366;1,345
31,06;0,04305;1,405
31,08;0,0495;1,475
31,1;0,05595;1,545
31,12;0,0624;1,63
31,14;0,06825;1,72
31,16;0,07275;1,815
31,18;0,07815;1,92
31,2;0,08295;2,03
31,22;0,08655;2,14
31,24;0,08985;2,26
31,26;0,09375;2,38
31,28;0,09645;2,505
31,3;0,09915;2,63
31,32;0,10185;2,765
31,34;0,1035;2,9
31,36;0,1053;3,04
31,38;0,1071;3,175
31,4;0,108;3,315
31,42;0,1086;3,455
31,44;0,1101;3,595
31,46;0,11205;3,74
31,48;0,11265;3,88
31,5;0,1125;4,03
31,52;0,11295;4,17
31,54;0,11415;4,32
31,56;0,1152;4,47
31,58;0,1152;4,615
31,6;0,11505;4,765
31,62;0,11505;4,91
31,64;0,11595;5,06
31,66;0,1161;5,21
31,68;0,1173;5,36
31,7;0,11835;5,51
31,72;0,11775;5,66
31,74;0,1176;5,815
31,76;0,11745;5,965
31,78;0,11925;6,115
31,8;0,11985;6,27
31,82;0,11955;6,425
31,84;0,1188;6,575
31,86;0,11835;6,725
31,88;0,11805;6,88
31,9;0,11685;7,025
31,92;0,11565;7,175
31,94;0,11445;7,325
31,96;0,1128;7,465
31,98;0,11055;7,605
32;0,1074;7,745
32,02;0,1038;7,875
32,04;0,1002;8
32,06;0,0966;8,125
32,08;0,09195;8,24
32,1;0,0867;8,35
32,12;0,0813;8,45
32,14;0,0759;8,545
32,16;0,0693;8,635
32,18;0,0633;8,715
32,2;0,0561;8,785
32,22;0,0486;8,845
32,24;0,0411;8,895
32,26;0,03285;8,935
32,28;0,0249;8,965
32,3;0,0168;8,985
32,32;0,0087;8,995
32,34;0,0006;8,995
32,36;-0,00795;8,98
32,38;-0,01605;8,96
32,4;-0,02325;8,925
32,42;-0,03105;8,89
32,44;-0,0384;8,835
32,46;-0,0465;8,775
32,48;-0,05385;8,705
32,5;-0,05985;8,63
32,52;-0,066;8,545
32,54;-0,07245;8,45
32,56;-0,07785;8,35
32,58;-0,0822;8,245
32,6;-0,08655;8,135
32,62;-0,09165;8,02
32,64;-0,09615;7,895
32,66;-0,0996;7,77
32,68;-0,10185;7,64
32,7;-0,1041;7,51
32,72;-0,1068;7,37
32,74;-0,10935;7,235
32,76;-0,111;7,095
32,78;-0,1125;6,95
32,8;-0,1134;6,81
32,82;-0,114;6,665
32,84;-0,1143;6,525
32,86;-0,1158;6,375
32,88;-0,1176;6,23
32,9;-0,11745;6,08
32,92;-0,1173;5,935
32,94;-0,11805;5,78
32,96;-0,11955;5,635
32,98;-0,1197;5,48
33;-0,1197;5,33
33,02;-0,12;5,175
33,04;-0,12075;5,025
33,06;-0,12075;4,87
33,08;-0,12075;4,72
33,1;-0,12165;4,565
33,12;-0,1215;4,415
33,14;-0,12195;4,255
33,16;-0,1221;4,105
33,18;-0,1221;3,95
33,2;-0,1221;3,795
33,22;-0,12255;3,635
33,24;-0,12165;3,485
33,26;-0,1212;3,33
33,28;-0,1212;3,18
33,3;-0,11955;3,025
33,32;-0,11775;2,88
33,34;-0,11625;2,735
33,36;-0,11445;2,59
33,38;-0,11175;2,445
33,4;-0,1092;2,31
33,42;-0,10515;2,18
33,44;-0,10095;2,05
33,46;-0,0966;1,93
33,48;-0,09195;1,82
33,5;-0,0864;1,705
33,52;-0,08145;1,61
33,54;-0,0753;1,515
33,56;-0,06855;1,43
33,58;-0,06135;1,355
33,6;-0,05415;1,285
33,62;-0,04665;1,23
33,64;-0,03885;1,185
33,66;-0,03075;1,145
33,68;-0,02235;1,125
33,7;-0,01395;1,11
33,72;-0,0054;1,105
33,74;0,00285;1,105
33,76;0,0108;1,125
33,78;0,0186;1,15
33,8;0,02655;1,185
33,82;0,0345;1,23
33,84;0,0429;1,29
33,86;0,0495;1,355
33,88;0,0564;1,425
33,9;0,06255;1,51
33,92;0,0696;1,595
33,94;0,07545;1,695
33,96;0,0801;1,8
33,98;0,0855;1,905
34;0,0903;2,02
34,02;0,0939;2,14
34,04;0,0975;2,265
34,06;0,1011;2,39
34,08;0,10395;2,525
34,1;0,1068;2,66
34,12;0,10905;2,8
34,14;0,11085;2,935
34,16;0,1125;3,08
34,18;0,11385;3,22
34,2;0,11475;3,365
34,22;0,1161;3,515
34,24;0,11775;3,66
34,26;0,1191;3,815
34,28;0,11925;3,965
34,3;0,11925;4,11
34,32;0,12045;4,265
34,34;0,12165;4,415
34,36;0,1218;4,57
34,38;0,1209;4,72
34,4;0,1215;4,875
34,42;0,1224;5,03
34,44;0,1227;5,18
34,46;0,12405;5,34
34,48;0,1245;5,495
34,5;0,12435;5,65
34,52;0,12405;5,805
34,54;0,1242;5,96
34,56;0,1257;6,12
34,58;0,126;6,275
34,6;0,12525;6,435
34,62;0,1242;6,59
34,64;0,12435;6,75
34,66;0,12375;6,905
34,68;0,1224;7,055
34,7;0,1212;7,205
34,72;0,12045;7,36
34,74;0,1182;7,505
34,76;0,11565;7,65
34,78;0,1122;7,79
34,8;0,1086;7,92
34,82;0,10515;8,05
34,84;0,10095;8,175
34,86;0,09585;8,295
34,88;0,0903;8,405
34,9;0,08505;8,51
34,92;0,0789;8,605
34,94;0,0723;8,695
34,96;0,06525;8,77
34,98;0,05775;8,845
35;0,0504;8,905
35,02;0,0423;8,95
35,04;0,0345;8,99
35,06;0,02595;9,02
35,08;0,0177;9,035
35,1;0,00915;9,04
35,12;0,00075;9,04
35,14;-0,00795;9,025
35,16;-0,0159;8,995
35,18;-0,024;8,96
35,2;-0,03135;8,92
35,22;-0,039;8,865
35,24;-0,0474;8,8
35,26;-0,05445;8,725
35,28;-0,06075;8,645
35,3;-0,0672;8,555
35,32;-0,0735;8,46
35,34;-0,07815;8,355
35,36;-0,0825;8,245
35,38;-0,087;8,135
35,4;-0,09255;8,015
35,42;-0,09675;7,89
35,44;-0,09945;7,76
35,46;-0,1017;7,625
35,48;-0,10395;7,49
35,5;-0,1071;7,355
35,52;-0,1089;7,21
35,54;-0,11055;7,07
35,56;-0,1122;6,925
35,58;-0,1125;6,78
35,6;-0,1128;6,635
35,62;-0,11385;6,485
35,64;-0,11535;6,34
35,66;-0,11625;6,19
35,68;-0,11625;6,045
35,7;-0,11655;5,89
35,72;-0,11745;5,74
35,74;-0,11835;5,59
35,76;-0,1188;5,435
35,78;-0,1185;5,28
35,8;-0,11895;5,125
35,82;-0,1191;4,975
35,84;-0,11895;4,82
35,86;-0,11955;4,67
35,88;-0,1203;4,515
35,9;-0,12045;4,36
35,92;-0,12075;4,205
35,94;-0,1206;4,05
35,96;-0,1203;3,895
35,98;-0,1209;3,74
36;-0,1203;3,58
36,02;-0,1197;3,425
36,04;-0,1194;3,28
36,06;-0,1188;3,12
36,08;-0,1176;2,975
36,1;-0,11535;2,825
36,12;-0,1134;2,68
36,14;-0,11145;2,535
36,16;-0,10875;2,395
36,18;-0,10575;2,26
36,2;-0,1017;2,135
36,22;-0,09735;2,005
36,24;-0,09315;1,885
36,26;-0,08835;1,78
36,28;-0,08265;1,67
36,3;-0,0771;1,575
36,32;-0,0708;1,485
36,34;-0,06405;1,4
36,36;-0,057;1,33
36,38;-0,0495;1,27
36,4;-0,04185;1,215
36,42;-0,03375;1,17
36,44;-0,02595;1,14
36,46;-0,01755;1,115
36,48;-0,009;1,105
36,5;-0,0009;1,105
36,52;0,00735;1,115
36,54;0,01485;1,135
36,56;0,02295;1,16
36,58;0,03045;1,2
36,6;0,03885;1,25
36,62;0,0465;1,31
36,64;0,05325;1,38
36,66;0,0597;1,45
36,68;0,0663;1,535
36,7;0,07275;1,625
36,72;0,07785;1,725
36,74;0,0825;1,825
36,76;0,08805;1,94
36,78;0,09225;2,05
36,8;0,09555;2,17
36,82;0,09945;2,3
36,84;0,1023;2,425
36,86;0,10545;2,555
36,88;0,10785;2,69
36,9;0,1098;2,825
36,92;0,11145;2,965
36,94;0,1131;3,105
36,96;0,1137;3,245
36,98;0,11475;3,385
37;0,11595;3,53
37,02;0,1179;3,68
37,04;0,1191;3,83
37,06;0,11865;3,975
37,08;0,11895;4,125
37,1;0,12015;4,27
37,12;0,1212;4,415
37,14;0,1212;4,57
37,16;0,12045;4,72
37,18;0,1206;4,87
37,2;0,1215;5,02
37,22;0,1212;5,17
37,24;0,1224;5,32
37,26;0,1236;5,475
37,28;0,123;5,625
37,3;0,1224;5,775
37,32;0,12255;5,93
37,34;0,12375;6,085
37,36;0,1242;6,235
37,38;0,12405;6,39
37,4;0,123;6,54
37,42;0,1227;6,69
37,44;0,12255;6,845
37,46;0,1212;6,995
37,48;0,1203;7,14
37,5;0,11865;7,29
37,52;0,1173;7,43
37,54;0,1152;7,575
37,56;0,1122;7,715
37,58;0,10875;7,85
37,6;0,10515;7,975
37,62;0,1014;8,1
37,64;0,0972;8,215
37,66;0,09195;8,33
37,68;0,08655;8,43
37,7;0,0807;8,53
37,72;0,07455;8,62
37,74;0,06825;8,695
37,76;0,0609;8,765
37,78;0,05385;8,83
37,8;0,04635;8,885
37,82;0,03885;8,925
37,84;0,03075;8,96
37,86;0,02265;8,98
37,88;0,015;8,99
37,9;0,00675;8,995
37,92;-0,00195;8,985
37,94;-0,00945;8,965
37,96;-0,0171;8,94
37,98;-0,0246;8,905
38;-0,0321;8,855
38,02;-0,0399;8,8
38,04;-0,04695;8,735
38,06;-0,0534;8,66
38,08;-0,05895;8,575
38,1;-0,0654;8,49
38,12;-0,0711;8,395
38,14;-0,0756;8,295
38,16;-0,0801;8,19
38,18;-0,08415;8,075
38,2;-0,08925;7,96
38,22;-0,09285;7,835
38,24;-0,09525;7,71
38,26;-0,09705;7,58
38,28;-0,0993;7,45
38,3;-0,10215;7,32
38,32;-0,10365;7,18
38,34;-0,1056;7,045
38,36;-0,1068;6,905
38,38;-0,10755;6,765
38,4;-0,1074;6,625
38,42;-0,10785;6,49
38,44;-0,1095;6,345
38,46;-0,11025;6,2
38,48;-0,1101;6,055
38,5;-0,1101;5,915
38,52;-0,11055;5,77
38,54;-0,1119;5,625
38,56;-0,1122;5,475
38,58;-0,1125;5,335
38,6;-0,1122;5,185
38,62;-0,1125;5,04
38,64;-0,11295;4,895
38,66;-0,11295;4,745
38,68;-0,11325;4,6
38,7;-0,1137;4,45
38,72;-0,11385;4,305
38,74;-0,11445;4,155
38,76;-0,114;4,01
38,78;-0,1137;3,865
38,8;-0,114;3,715
38,82;-0,1143;3,57
38,84;-0,11295;3,42
38,86;-0,1125;3,275
38,88;-0,11205;3,13
38,9;-0,11025;2,985
38,92;-0,10905;2,845
38,94;-0,1071;2,705
38,96;-0,105;2,57
38,98;-0,10275;2,44
39;-0,0999;2,31
39,02;-0,0966;2,19
39,04;-0,09195;2,065
39,06;-0,0879;1,955
39,08;-0,0834;1,845
39,1;-0,07815;1,745
39,12;-0,0729;1,65
39,14;-0,0669;1,565
39,16;-0,0609;1,49
39,18;-0,05415;1,42
39,2;-0,0468;1,36
39,22;-0,04035;1,31
39,24;-0,033;1,265
39,26;-0,0252;1,23
39,28;-0,0177;1,21
39,3;-0,0099;1,195
39,32;-0,00225;1,19
39,34;0,00525;1,195
39,36;0,01245;1,21
39,38;0,02025;1,235
39,4;0,0276;1,27
39,42;0,0354;1,315
39,44;0,0423;1,365
39,46;0,0486;1,425
39,48;0,05475;1,495
39,5;0,06105;1,57
39,52;0,06735;1,655
39,54;0,07275;1,745
39,56;0,0768;1,835
39,58;0,08205;1,94
39,6;0,0864;2,045
39,62;0,0897;2,16
39,64;0,093;2,275
39,66;0,09615;2,395
39,68;0,09885;2,515
39,7;0,1017;2,645
39,72;0,10365;2,77
39,74;0,105;2,9
39,76;0,1068;3,035
39,78;0,10785;3,165
39,8;0,10905;3,305
39,82;0,1095;3,435
39,84;0,11025;3,57
39,86;0,1122;3,71
39,88;0,1125;3,85
39,9;0,1128;3,99
39,92;0,11265;4,125
39,94;0,11295;4,265
39,96;0,11415;4,405
39,98;0,1146;4,55
40;0,114;4,69
40,02;0,114;4,83
40,04;0,1143;4,97
40,06;0,11445;5,115
40,08;0,1149;5,255
40,1;0,1158;5,395
40,12;0,1164;5,54
40,14;0,11625;5,685
40,16;0,11535;5,825
40,18;0,1155;5,97
40,2;0,1161;6,11
40,22;0,11715;6,26
40,24;0,11715;6,4
40,26;0,11595;6,55
40,28;0,1152;6,685
40,3;0,11505;6,83
40,32;0,1146;6,97
40,34;0,11325;7,11
40,36;0,1119;7,245
40,38;0,11025;7,38
40,4;0,1086;7,515
40,42;0,10635;7,645
40,44;0,10335;7,77
40,46;0,10005;7,895
40,48;0,09585;8,01
40,5;0,0921;8,125
40,52;0,08835;8,23
40,54;0,08325;8,33
40,56;0,07815;8,42
40,58;0,072;8,51
40,6;0,0666;8,585
40,62;0,0603;8,655
40,64;0,0534;8,72
40,66;0,04635;8,765
40,68;0,0399;8,815
40,7;0,03255;8,85
40,72;0,02535;8,88
40,74;0,01785;8,89
40,76;0,00975;8,9
40,78;0,00195;8,895
40,8;-0,00495;8,885
40,82;-0,0123;8,86
40,84;-0,0192;8,83
40,86;-0,02655;8,79
40,88;-0,0339;8,74
40,9;-0,04065;8,685
40,92;-0,0471;8,62
40,94;-0,05235;8,55
40,96;-0,05835;8,47
40,98;-0,06405;8,38
41;-0,06855;8,29
41,02;-0,072;8,195
41,04;-0,0762;8,09
41,06;-0,081;7,99
41,08;-0,0852;7,875
41,1;-0,0882;7,755
41,12;-0,0903;7,64
41,14;-0,0921;7,515
41,16;-0,0936;7,395
41,18;-0,0966;7,265
41,2;-0,09825;7,14
41,22;-0,09945;7,01
41,24;-0,10095;6,88
41,26;-0,10155;6,75
41,28;-0,10155;6,615
41,3;-0,1014;6,485
41,32;-0,10275;6,35
41,34;-0,1041;6,215
41,36;-0,1041;6,08
41,38;-0,10395;5,945
41,4;-0,1038;5,81
41,42;-0,1047;5,675
41,44;-0,10575;5,54
