Temps t / s;Tension U_B1 / V;Tension U_A1 / V
20,76;-0,01055;6,76
20,78;-0,0109;6,745
20,8;-0,01135;6,725
20,82;-0,01165;6,705
20,84;-0,0118;6,69
20,86;-0,01195;6,67
20,88;-0,01245;6,65
20,9;-0,01265;6,63
20,92;-0,01325;6,61
20,94;-0,0137;6,59
20,96;-0,0141;6,565
20,98;-0,01445;6,55
21;-0,01465;6,525
21,02;-0,01485;6,5
21,04;-0,0151;6,48
21,06;-0,0151;6,46
21,08;-0,01515;6,435
21,1;-0,0149;6,41
21,12;-0,01475;6,39
21,14;-0,01455;6,37
21,16;-0,01405;6,345
21,18;-0,01385;6,325
21,2;-0,0132;6,305
21,22;-0,0129;6,285
21,24;-0,01285;6,27
21,26;-0,01245;6,245
21,28;-0,0123;6,225
21,3;-0,0119;6,21
21,32;-0,01135;6,19
21,34;-0,011;6,175
21,36;-0,0108;6,155
21,38;-0,01055;6,14
21,4;-0,00985;6,125
21,42;-0,0094;6,11
21,44;-0,00885;6,095
21,46;-0,00835;6,08
21,48;-0,0077;6,07
21,5;-0,0071;6,055
21,52;-0,00655;6,045
21,54;-0,00585;6,03
21,56;-0,00535;6,02
21,58;-0,0047;6,01
21,6;-0,00415;6,005
21,62;-0,00355;5,995
21,64;-0,00285;5,99
21,66;-0,00205;5,985
21,68;-0,0014;5,98
21,7;-0,00075;5,975
21,72;-5E-05;5,975
21,74;0,0007;5,97
21,76;0,0013;5,97
21,78;0,00205;5,97
21,8;0,0025;5,965
21,82;0,0031;5,97
21,84;0,00385;5,97
21,86;0,00435;5,975
21,88;0,00475;5,975
21,9;0,00545;5,98
21,92;0,00615;5,985
21,94;0,0068;5,99
21,96;0,0072;6
21,98;0,0078;6
22;0,00835;6,01
22,02;0,0092;6,02
22,04;0,00975;6,025
22,06;0,01035;6,035
22,08;0,01085;6,05
22,1;0,01125;6,06
22,12;0,0119;6,07
22,14;0,01285;6,085
22,16;0,0129;6,095
22,18;0,0134;6,11
22,2;0,01365;6,125
22,22;0,01415;6,14
22,24;0,01455;6,155
22,26;0,0151;6,17
22,28;0,01555;6,185
22,3;0,0161;6,205
22,32;0,01675;6,22
22,34;0,0174;6,24
22,36;0,018;6,26
22,38;0,01855;6,285
22,4;0,0191;6,3
22,42;0,0195;6,325
22,44;0,0198;6,345
22,46;0,0201;6,365
22,48;0,0203;6,39
22,5;0,0202;6,41
22,52;0,02005;6,435
22,54;0,02005;6,455
22,56;0,02;6,48
22,58;0,01995;6,5
22,6;0,02;6,525
22,62;0,0201;6,55
22,64;0,0202;6,565
22,66;0,02005;6,59
22,68;0,01965;6,61
22,7;0,01925;6,63
22,72;0,01885;6,65
22,74;0,01855;6,67
22,76;0,0182;6,69
22,78;0,0179;6,71
22,8;0,0176;6,73
22,82;0,01745;6,75
22,84;0,01705;6,765
