Temps t / s;Tension U_B1 / V;Tension U_A1 / V
2,54;0,0089;6,735
2,56;0,0089;6,745
2,58;0,00895;6,755
2,6;0,00895;6,765
2,62;0,0092;6,775
2,64;0,00915;6,785
2,66;0,0091;6,79
2,68;0,00895;6,805
2,7;0,00895;6,81
2,72;0,0088;6,82
2,74;0,0088;6,83
2,76;0,0085;6,835
2,78;0,0082;6,845
2,8;0,00805;6,85
2,82;0,00785;6,855
2,84;0,0076;6,865
2,86;0,00735;6,87
2,88;0,0072;6,88
2,9;0,007;6,885
2,92;0,0068;6,89
2,94;0,0064;6,895
2,96;0,00605;6,9
2,98;0,00565;6,905
3;0,00525;6,91
3,02;0,0048;6,91
3,04;0,00435;6,915
3,06;0,0038;6,915
3,08;0,0035;6,915
3,1;0,00295;6,92
3,12;0,00255;6,92
3,14;0,0021;6,92
3,16;0,00155;6,92
3,18;0,00125;6,92
3,2;0,0008;6,915
3,22;0,0003;6,915
3,24;-0,0002;6,91
3,26;-0,0005;6,91
3,28;-0,00075;6,905
3,3;-0,00135;6,9
3,32;-0,00165;6,895
3,34;-0,002;6,89
3,36;-0,0023;6,885
3,38;-0,0028;6,875
3,4;-0,00335;6,87
3,42;-0,00365;6,86
3,44;-0,00395;6,855
3,46;-0,0043;6,845
3,48;-0,0049;6,84
3,5;-0,0054;6,83
3,52;-0,00575;6,82
3,54;-0,00585;6,81
3,56;-0,0064;6,795
3,58;-0,00665;6,79
3,6;-0,00695;6,775
3,62;-0,00715;6,765
3,64;-0,00745;6,75
3,66;-0,0077;6,745
3,68;-0,008;6,725
3,7;-0,0083;6,715
3,72;-0,0084;6,7
3,74;-0,00875;6,69
3,76;-0,0092;6,67
3,78;-0,00955;6,655
3,8;-0,00995;6,645
3,82;-0,0103;6,625
3,84;-0,0106;6,61
3,86;-0,01085;6,595
3,88;-0,01115;6,58
3,9;-0,0113;6,565
3,92;-0,01125;6,545
3,94;-0,0114;6,525
3,96;-0,0114;6,51
3,98;-0,0117;6,495
4;-0,0119;6,475
4,02;-0,01225;6,455
4,04;-0,01275;6,435
4,06;-0,0132;6,42
4,08;-0,01345;6,4
4,1;-0,0138;6,38
4,12;-0,01395;6,36
4,14;-0,01405;6,335
4,16;-0,01425;6,32
4,18;-0,0145;6,295
4,2;-0,01465;6,275
4,22;-0,0147;6,255
4,24;-0,01475;6,235
4,26;-0,0147;6,21
4,28;-0,0145;6,19
4,3;-0,0146;6,17
4,32;-0,01445;6,15
4,34;-0,0143;6,125
4,36;-0,0142;6,11
4,38;-0,01435;6,085
4,4;-0,0144;6,065
4,42;-0,0145;6,045
4,44;-0,0144;6,025
4,46;-0,0144;6,005
4,48;-0,0146;5,985
4,5;-0,01465;5,965
4,52;-0,0146;5,94
4,54;-0,01455;5,92
4,56;-0,0144;5,9
4,58;-0,0143;5,88
4,6;-0,01435;5,855
4,62;-0,0144;5,84
4,64;-0,0142;5,815
4,66;-0,01415;5,795
4,68;-0,01405;5,78
4,7;-0,0139;5,755
4,72;-0,0138;5,735
4,74;-0,01375;5,715
4,76;-0,01355;5,695
4,78;-0,0133;5,68
4,8;-0,01305;5,66
4,82;-0,01275;5,635
4,84;-0,0126;5,62
4,86;-0,0125;5,6
4,88;-0,01265;5,585
4,9;-0,01255;5,565
4,92;-0,0125;5,545
4,94;-0,01255;5,525
4,96;-0,01245;5,51
4,98;-0,0125;5,49
5;-0,0126;5,47
5,02;-0,01255;5,455
5,04;-0,01265;5,435
5,06;-0,013;5,42
5,08;-0,01295;5,4
5,1;-0,01295;5,38
5,12;-0,013;5,36
5,14;-0,013;5,34
5,16;-0,0129;5,32
5,18;-0,0128;5,3
5,2;-0,0126;5,285
5,22;-0,01275;5,265
5,24;-0,01295;5,25
5,26;-0,013;5,23
5,28;-0,01285;5,21
5,3;-0,01265;5,19
5,32;-0,0125;5,17
5,34;-0,01235;5,15
5,36;-0,01225;5,135
5,38;-0,0117;5,115
5,4;-0,01175;5,1
5,42;-0,01185;5,08
5,44;-0,0118;5,065
5,46;-0,01175;5,045
5,48;-0,0116;5,03
5,5;-0,01145;5,015
5,52;-0,01135;4,995
5,54;-0,01105;4,98
5,56;-0,01105;4,96
5,58;-0,0108;4,945
5,6;-0,0109;4,93
5,62;-0,011;4,915
5,64;-0,01115;4,895
5,66;-0,01085;4,88
5,68;-0,01095;4,865
5,7;-0,011;4,845
5,72;-0,011;4,835
5,74;-0,0111;4,815
5,76;-0,0111;4,8
5,78;-0,0112;4,78
5,8;-0,0112;4,765
5,82;-0,01145;4,745
5,84;-0,01145;4,73
5,86;-0,01145;4,715
5,88;-0,01155;4,695
5,9;-0,01145;4,68
5,92;-0,0113;4,66
5,94;-0,01125;4,64
5,96;-0,01115;4,625
5,98;-0,0112;4,61
6;-0,011;4,595
6,02;-0,01085;4,58
6,04;-0,01065;4,565
6,06;-0,0103;4,54
6,08;-0,01005;4,53
6,1;-0,0095;4,515
6,12;-0,00945;4,5
6,14;-0,00915;4,485
6,16;-0,00915;4,475
6,18;-0,00905;4,46
6,2;-0,00875;4,445
6,22;-0,00855;4,43
6,24;-0,0084;4,42
6,26;-0,00835;4,405
6,28;-0,00835;4,395
6,3;-0,0081;4,38
6,32;-0,0077;4,37
6,34;-0,0076;4,355
6,36;-0,00735;4,34
6,38;-0,0072;4,335
6,4;-0,00685;4,32
6,42;-0,0068;4,31
6,44;-0,0066;4,295
6,46;-0,0063;4,285
6,48;-0,006;4,275
6,5;-0,00555;4,265
6,52;-0,0053;4,26
6,54;-0,00495;4,25
6,56;-0,0047;4,245
6,58;-0,0046;4,235
6,6;-0,0045;4,225
6,62;-0,00445;4,215
6,64;-0,00425;4,21
6,66;-0,004;4,2
6,68;-0,0038;4,19
6,7;-0,00355;4,185
6,72;-0,0031;4,18
6,74;-0,0029;4,175
6,76;-0,00275;4,165
6,78;-0,00255;4,165
6,8;-0,00235;4,155
6,82;-0,00215;4,15
6,84;-0,0019;4,145
6,86;-0,00175;4,14
6,88;-0,0015;4,135
6,9;-0,0012;4,13
6,92;-0,00095;4,13
6,94;-0,00075;4,125
6,96;-0,00055;4,12
6,98;-0,0003;4,115
7;-5E-05;4,115
7,02;0;4,11
7,04;0,00025;4,11
7,06;0,0004;4,105
7,08;0,00055;4,105
7,1;0,0006;4,105
7,12;0,00065;4,1
7,14;0,0006;4,1
7,16;0,00065;4,095
7,18;0,00065;4,095
7,2;0,0007;4,095
7,22;0,00075;4,09
7,24;0,00085;4,09
7,26;0,00075;4,085
7,28;0,0008;4,085
7,3;0,0008;4,085
7,32;0,0008;4,085
7,34;0,00075;4,08
7,36;0,0008;4,08
7,38;0,0008;4,075
7,4;0,0008;4,075
7,42;0,00075;4,07
7,44;0,00085;4,07
7,46;0,00075;4,07
7,48;0,00065;4,065
7,5;0,00045;4,07
7,52;0,00055;4,06
7,54;0,0005;4,06
7,56;0,0004;4,06
7,58;0,0003;4,06
7,6;0,00025;4,05
7,62;5E-05;4,05
7,64;-0,0001;4,045
7,66;-0,0003;4,045
7,68;-0,0005;4,04
7,7;-0,00065;4,035
7,72;-0,00085;4,035
7,74;-0,0009;4,03
7,76;-0,0009;4,025
7,78;-0,0008;4,02
7,8;-0,00075;4,015
7,82;-0,001;4,015
7,84;-0,0015;4,01
7,86;-0,00205;4,005
7,88;-0,00245;3,995
7,9;-0,00265;3,99
7,92;-0,00295;3,985
7,94;-0,0033;3,975
7,96;-0,0037;3,965
7,98;-0,004;3,96
8;-0,00435;3,955
8,02;-0,00475;3,945
8,04;-0,0052;3,935
8,06;-0,00535;3,925
8,08;-0,0057;3,915
8,1;-0,00605;3,905
8,12;-0,00635;3,89
8,14;-0,00695;3,88
8,16;-0,00735;3,87
8,18;-0,0076;3,855
8,2;-0,00815;3,84
8,22;-0,0085;3,825
8,24;-0,0089;3,815
8,26;-0,0095;3,8
8,28;-0,00955;3,785
8,3;-0,0098;3,77
8,32;-0,01035;3,75
8,34;-0,0108;3,74
8,36;-0,01115;3,72
8,38;-0,0115;3,7
8,4;-0,01185;3,685
8,42;-0,01205;3,665
8,44;-0,0124;3,65
8,46;-0,01295;3,625
8,48;-0,0135;3,605
8,5;-0,014;3,585
8,52;-0,01455;3,565
8,54;-0,01495;3,545
8,56;-0,01535;3,52
8,58;-0,01555;3,5
8,6;-0,01585;3,475
8,62;-0,01605;3,45
8,64;-0,01625;3,425
8,66;-0,0163;3,405
8,68;-0,0162;3,38
8,7;-0,0164;3,355
8,72;-0,0161;3,335
8,74;-0,0165;3,31
8,76;-0,01675;3,285
8,78;-0,0171;3,26
8,8;-0,01715;3,24
8,82;-0,01745;3,215
8,84;-0,0174;3,185
8,86;-0,01735;3,165
8,88;-0,0171;3,135
8,9;-0,01685;3,115
8,92;-0,01635;3,09
8,94;-0,0159;3,065
8,96;-0,01525;3,045
8,98;-0,01485;3,025
9;-0,0147;3
9,02;-0,0145;2,985
9,04;-0,0141;2,965
9,06;-0,01345;2,94
9,08;-0,0131;2,92
9,1;-0,01265;2,905
9,12;-0,0119;2,885
9,14;-0,01115;2,87
9,16;-0,01055;2,855
9,18;-0,00985;2,835
9,2;-0,00885;2,82
9,22;-0,008;2,815
9,24;-0,00685;2,8
9,26;-0,00595;2,79
9,28;-0,0053;2,78
9,3;-0,00445;2,775
9,32;-0,0033;2,765
9,34;-0,0021;2,76
9,36;-0,00115;2,755
9,38;-0,00025;2,755
9,4;0,0005;2,75
9,42;0,0014;2,755
9,44;0,00255;2,75
9,46;0,0037;2,755
9,48;0,00465;2,755
9,5;0,0055;2,76
9,52;0,0065;2,765
9,54;0,0076;2,775
9,56;0,00855;2,78
9,58;0,00955;2,79
9,6;0,0106;2,8
9,62;0,01165;2,815
9,64;0,0125;2,83
9,66;0,0132;2,84
9,68;0,01385;2,855
9,7;0,0145;2,875
9,72;0,01525;2,89
9,74;0,016;2,905
9,76;0,01685;2,925
9,78;0,01775;2,945
9,8;0,01885;2,965
9,82;0,01965;2,99
9,84;0,0205;3,01
9,86;0,0214;3,04
9,88;0,022;3,06
9,9;0,0223;3,085
9,92;0,02285;3,115
9,94;0,02305;3,14
9,96;0,0236;3,165
9,98;0,02405;3,195
10;0,0245;3,225
10,02;0,0251;3,25
10,04;0,02555;3,285
10,06;0,02615;3,31
10,08;0,0267;3,34
10,1;0,02715;3,37
10,12;0,02725;3,405
10,14;0,0273;3,44
10,16;0,0272;3,465
10,18;0,02745;3,5
10,2;0,02755;3,53
10,22;0,02775;3,565
10,24;0,0279;3,595
10,26;0,028;3,63
10,28;0,0283;3,66
10,3;0,02815;3,695
10,32;0,02825;3,73
10,34;0,02835;3,76
10,36;0,0286;3,795
10,38;0,0283;3,825
10,4;0,0282;3,86
10,42;0,02825;3,89
10,44;0,0285;3,925
10,46;0,02825;3,955
10,48;0,0283;3,995
10,5;0,0282;4,025
10,52;0,02815;4,055
10,54;0,02815;4,09
10,56;0,0282;4,12
10,58;0,02835;4,155
10,6;0,02805;4,185
10,62;0,0278;4,22
10,64;0,02805;4,25
10,66;0,0281;4,285
10,68;0,0283;4,32
10,7;0,02855;4,35
10,72;0,02865;4,385
10,74;0,02905;4,415
10,76;0,0293;4,45
10,78;0,02945;4,485
10,8;0,02935;4,52
10,82;0,02915;4,555
10,84;0,029;4,585
10,86;0,029;4,625
10,88;0,02885;4,655
10,9;0,02855;4,69
10,92;0,0283;4,72
10,94;0,02825;4,755
10,96;0,02845;4,79
10,98;0,0282;4,82
11;0,028;4,85
11,02;0,0281;4,885
11,04;0,0283;4,915
11,06;0,0288;4,95
11,08;0,02915;4,985
11,1;0,02945;5,02
11,12;0,0297;5,055
11,14;0,03005;5,09
11,16;0,0304;5,125
11,18;0,03075;5,16
11,2;0,0307;5,195
11,22;0,03085;5,23
11,24;0,0307;5,27
11,26;0,0306;5,305
11,28;0,0306;5,335
11,3;0,0304;5,375
11,32;0,03055;5,41
11,34;0,0307;5,445
11,36;0,03095;5,485
11,38;0,0312;5,52
11,4;0,03155;5,555
11,42;0,03195;5,595
11,44;0,03235;5,63
11,46;0,0329;5,675
11,48;0,03325;5,71
11,5;0,0337;5,75
11,52;0,0337;5,79
11,54;0,03385;5,83
11,56;0,03405;5,87
11,58;0,0345;5,91
11,6;0,0353;5,955
11,62;0,0358;5,995
11,64;0,0363;6,04
11,66;0,03705;6,085
11,68;0,03695;6,125
11,7;0,0364;6,165
11,72;0,03615;6,21
11,74;0,03615;6,25
11,76;0,03605;6,295
11,78;0,03595;6,335
11,8;0,03545;6,38
11,82;0,0351;6,42
11,84;0,03505;6,46
11,86;0,0349;6,505
11,88;0,0347;6,545
11,9;0,03465;6,585
11,92;0,03435;6,63
11,94;0,03425;6,665
11,96;0,03425;6,705
11,98;0,03415;6,745
12;0,03385;6,785
12,02;0,03325;6,825
12,04;0,03185;6,865
12,06;0,03045;6,895
12,08;0,0295;6,93
12,1;0,02835;6,96
12,12;0,02735;6,995
12,14;0,0263;7,02
12,16;0,02515;7,055
12,18;0,02395;7,08
12,2;0,0224;7,1
12,22;0,021;7,125
12,24;0,01935;7,15
12,26;0,0175;7,165
12,28;0,0158;7,18
12,3;0,014;7,195
12,32;0,01235;7,21
12,34;0,0106;7,22
12,36;0,00885;7,225
12,38;0,00705;7,23
12,4;0,00515;7,235
12,42;0,0032;7,23
12,44;0,0014;7,23
12,46;-0,0004;7,23
12,48;-0,00235;7,22
12,5;-0,00405;7,21
12,52;-0,00565;7,2
12,54;-0,00685;7,185
12,56;-0,00845;7,17
12,58;-0,01;7,155
12,6;-0,01175;7,14
12,62;-0,01375;7,115
12,64;-0,01575;7,095
12,66;-0,01735;7,07
12,68;-0,01875;7,04
12,7;-0,0199;7,01
12,72;-0,021;6,98
12,74;-0,0221;6,95
12,76;-0,02305;6,92
12,78;-0,02375;6,885
12,8;-0,02435;6,85
12,82;-0,02485;6,815
12,84;-0,02575;6,78
12,86;-0,02655;6,74
12,88;-0,02725;6,705
12,9;-0,0275;6,665
12,92;-0,0279;6,63
12,94;-0,029;6,585
12,96;-0,02995;6,55
12,98;-0,03065;6,505
13;-0,03155;6,46
13,02;-0,03205;6,415
13,04;-0,0324;6,37
13,06;-0,0326;6,33
13,08;-0,03255;6,285
13,1;-0,0328;6,245
13,12;-0,03295;6,195
13,14;-0,0333;6,15
13,16;-0,0335;6,105
13,18;-0,0334;6,06
13,2;-0,03335;6,01
13,22;-0,0334;5,97
13,24;-0,0331;5,925
13,26;-0,0329;5,88
13,28;-0,03255;5,835
13,3;-0,03215;5,79
13,32;-0,03195;5,745
13,34;-0,0319;5,705
13,36;-0,032;5,66
13,38;-0,03225;5,615
13,4;-0,0326;5,57
13,42;-0,0327;5,53
13,44;-0,03285;5,48
13,46;-0,03325;5,435
13,48;-0,03335;5,39
13,5;-0,0331;5,35
13,52;-0,0328;5,3
13,54;-0,03285;5,26
13,56;-0,03255;5,215
13,58;-0,03225;5,17
13,6;-0,03195;5,13
13,62;-0,03195;5,085
13,64;-0,032;5,04
13,66;-0,032;4,995
13,68;-0,03245;4,95
13,7;-0,03295;4,905
13,72;-0,03365;4,86
13,74;-0,0338;4,815
13,76;-0,034;4,77
13,78;-0,0341;4,72
13,8;-0,0338;4,675
13,82;-0,0336;4,63
13,84;-0,0338;4,58
13,86;-0,0339;4,54
13,88;-0,03385;4,49
13,9;-0,0338;4,445
13,92;-0,03415;4,4
13,94;-0,0339;4,355
13,96;-0,03395;4,31
13,98;-0,03415;4,26
14;-0,0343;4,215
14,02;-0,03435;4,165
14,04;-0,0344;4,125
14,06;-0,03435;4,075
14,08;-0,03445;4,025
14,1;-0,03435;3,98
14,12;-0,0341;3,935
14,14;-0,0343;3,89
14,16;-0,0346;3,845
14,18;-0,03465;3,795
14,2;-0,03445;3,75
14,22;-0,0343;3,7
14,24;-0,03385;3,655
14,26;-0,03325;3,61
14,28;-0,0328;3,565
14,3;-0,03275;3,525
14,32;-0,0324;3,475
14,34;-0,03235;3,435
14,36;-0,0318;3,39
14,38;-0,03095;3,35
14,4;-0,0299;3,305
14,42;-0,0287;3,27
14,44;-0,02785;3,235
14,46;-0,02705;3,195
14,48;-0,02605;3,16
14,5;-0,0252;3,125
14,52;-0,024;3,09
14,54;-0,023;3,06
14,56;-0,02155;3,025
14,58;-0,0203;3
14,6;-0,01915;2,97
14,62;-0,01765;2,95
14,64;-0,01625;2,925
14,66;-0,015;2,9
14,68;-0,0133;2,885
14,7;-0,01155;2,87
14,72;-0,0098;2,85
14,74;-0,00835;2,84
14,76;-0,0067;2,825
14,78;-0,00495;2,815
14,8;-0,0033;2,81
14,82;-0,00165;2,81
14,84;0,00025;2,805
14,86;0,002;2,805
14,88;0,0034;2,81
14,9;0,00525;2,815
14,92;0,0067;2,815
14,94;0,00835;2,825
14,96;0,01;2,835
14,98;0,01155;2,845
15;0,0134;2,86
15,02;0,01465;2,88
15,04;0,0158;2,895
15,06;0,01685;2,91
15,08;0,01805;2,93
15,1;0,01935;2,955
15,12;0,02115;2,975
15,14;0,0225;3,005
15,16;0,02395;3,03
15,18;0,02525;3,06
15,2;0,026;3,09
15,22;0,0268;3,12
15,24;0,0274;3,155
15,26;0,0284;3,185
15,28;0,02935;3,22
15,3;0,0302;3,255
15,32;0,0312;3,29
15,34;0,0321;3,33
15,36;0,0325;3,365
15,38;0,0328;3,405
15,4;0,0332;3,445
15,42;0,0334;3,48
15,44;0,0337;3,525
15,46;0,0341;3,56
15,48;0,0344;3,6
15,5;0,0345;3,645
15,52;0,03485;3,685
15,54;0,0351;3,725
15,56;0,03475;3,765
15,58;0,0348;3,805
15,6;0,03495;3,85
15,62;0,0347;3,885
15,64;0,0346;3,93
15,66;0,03455;3,97
15,68;0,0345;4,01
15,7;0,03445;4,05
15,72;0,03395;4,085
15,74;0,03385;4,13
15,76;0,0336;4,165
15,78;0,0335;4,21
15,8;0,03355;4,245
15,82;0,03365;4,285
15,84;0,0337;4,32
15,86;0,0338;4,36
15,88;0,03345;4,405
15,9;0,03335;4,44
15,92;0,0327;4,475
15,94;0,03245;4,515
15,96;0,03185;4,55
15,98;0,03105;4,59
16;0,03055;4,625
16,02;0,03015;4,66
16,04;0,02965;4,69
16,06;0,02945;4,725
16,08;0,0288;4,76
16,1;0,02835;4,79
16,12;0,0279;4,825
16,14;0,0277;4,855
16,16;0,0275;4,885
16,18;0,0276;4,915
16,2;0,0273;4,945
16,22;0,027;4,98
16,24;0,0267;5,005
16,26;0,0265;5,04
16,28;0,0265;5,07
16,3;0,02605;5,1
16,32;0,0259;5,125
16,34;0,02545;5,16
16,36;0,02495;5,185
16,38;0,0247;5,21
16,4;0,024;5,24
16,42;0,02365;5,265
16,44;0,0232;5,29
16,46;0,02275;5,32
16,48;0,02215;5,345
16,5;0,02155;5,365
16,52;0,02105;5,39
16,54;0,02075;5,41
16,56;0,02065;5,43
16,58;0,02035;5,455
16,6;0,0201;5,475
16,62;0,0198;5,5
16,64;0,0197;5,52
16,66;0,01945;5,54
16,68;0,0191;5,56
16,7;0,01905;5,585
16,72;0,01875;5,6
16,74;0,01855;5,62
16,76;0,0183;5,64
16,78;0,01805;5,66
16,8;0,01775;5,68
16,82;0,0176;5,7
16,84;0,0175;5,715
16,86;0,0172;5,735
16,88;0,01705;5,755
16,9;0,01685;5,775
16,92;0,01645;5,79
16,94;0,0162;5,81
16,96;0,01635;5,82
16,98;0,0162;5,84
17;0,01545;5,86
17,02;0,01495;5,87
17,04;0,0147;5,885
17,06;0,01425;5,9
17,08;0,01415;5,915
17,1;0,0138;5,93
17,12;0,01355;5,945
17,14;0,0133;5,955
17,16;0,0131;5,97
17,18;0,0127;5,985
17,2;0,0124;5,995
17,22;0,0123;6,005
17,24;0,012;6,015
17,26;0,01195;6,03
17,28;0,0118;6,04
17,3;0,01165;6,05
17,32;0,0115;6,06
17,34;0,011;6,075
17,36;0,0107;6,08
17,38;0,0105;6,09
17,4;0,0104;6,1
17,42;0,01025;6,11
17,44;0,01005;6,12
17,46;0,00985;6,13
17,48;0,00945;6,135
17,5;0,0092;6,15
17,52;0,00895;6,15
17,54;0,0086;6,16
17,56;0,00835;6,165
17,58;0,00815;6,175
17,6;0,008;6,18
17,62;0,00785;6,185
17,64;0,0076;6,195
17,66;0,0073;6,2
17,68;0,0072;6,205
17,7;0,00685;6,21
17,72;0,00665;6,215
17,74;0,00635;6,22
17,76;0,00605;6,225
17,78;0,00595;6,225
17,8;0,00575;6,235
17,82;0,00575;6,235
17,84;0,00555;6,24
17,86;0,00545;6,24
17,88;0,0052;6,245
17,9;0,0051;6,25
17,92;0,005;6,255
17,94;0,00505;6,255
17,96;0,00485;6,26
17,98;0,0047;6,255
18;0,00465;6,26
18,02;0,0046;6,265
18,04;0,00455;6,265
18,06;0,0046;6,27
18,08;0,0045;6,27
18,1;0,00465;6,27
18,12;0,00445;6,275
18,14;0,0046;6,28
18,16;0,0046;6,28
18,18;0,0046;6,28
18,2;0,0046;6,285
18,22;0,00475;6,285
18,24;0,0048;6,29
18,26;0,00485;6,29
18,28;0,0049;6,295
18,3;0,00505;6,295
18,32;0,00515;6,3
18,34;0,00535;6,305
18,36;0,0055;6,305
18,38;0,00545;6,31
18,4;0,0057;6,315
18,42;0,0059;6,32
18,44;0,006;6,325
18,46;0,0062;6,325
18,48;0,00655;6,33
18,5;0,00675;6,335
18,52;0,0071;6,34
18,54;0,0073;6,35
18,56;0,00755;6,355
18,58;0,0076;6,36
18,6;0,0081;6,365
18,62;0,0084;6,375
18,64;0,0088;6,38
18,66;0,00895;6,39
18,68;0,00905;6,395
18,7;0,0093;6,405
18,72;0,00965;6,415
18,74;0,00985;6,425
18,76;0,01005;6,435
18,78;0,0101;6,44
18,8;0,01005;6,455
18,82;0,0103;6,46
18,84;0,0105;6,47
18,86;0,01045;6,485
18,88;0,01085;6,49
18,9;0,0113;6,5
18,92;0,0114;6,515
18,94;0,0117;6,525
18,96;0,01185;6,535
18,98;0,01225;6,55
19;0,0125;6,565
19,02;0,0129;6,575
19,04;0,01315;6,585
19,06;0,01335;6,6
19,08;0,0132;6,615
19,1;0,0133;6,625
19,12;0,0134;6,64
19,14;0,0134;6,655
19,16;0,0133;6,67
19,18;0,01345;6,68
19,2;0,01325;6,695
19,22;0,01335;6,705
19,24;0,0134;6,72
19,26;0,0136;6,735
19,28;0,01395;6,745
19,3;0,0139;6,76
19,32;0,01385;6,775
19,34;0,0139;6,79
19,36;0,0137;6,805
19,38;0,01355;6,82
19,4;0,01355;6,83
19,42;0,0135;6,845
19,44;0,01335;6,855
19,46;0,01315;6,87
19,48;0,0131;6,885
19,5;0,01275;6,895
19,52;0,0126;6,91
19,54;0,01235;6,92
19,56;0,012;6,93
19,58;0,0116;6,94
19,6;0,01115;6,955
19,62;0,0108;6,965
19,64;0,01035;6,97
19,66;0,00985;6,98
19,68;0,0093;6,99
19,7;0,0088;7
19,72;0,0082;7,005
19,74;0,00745;7,01
19,76;0,007;7,015
19,78;0,00625;7,02
19,8;0,0055;7,025
19,82;0,0049;7,025
19,84;0,0042;7,025
19,86;0,00345;7,025
19,88;0,0028;7,025
19,9;0,00225;7,025
19,92;0,0016;7,025
19,94;0,0009;7,02
19,96;0,00025;7,015
19,98;-0,0004;7,015
20;-0,001;7,01
20,02;-0,00175;7,005
20,04;-0,0025;6,995
20,06;-0,0032;6,985
20,08;-0,00365;6,975
20,1;-0,00415;6,97
20,12;-0,0047;6,96
20,14;-0,0054;6,95
20,16;-0,0059;6,935
20,18;-0,00645;6,925
20,2;-0,00695;6,91
20,22;-0,0074;6,9
20,24;-0,00785;6,885
20,26;-0,00845;6,875
20,28;-0,0089;6,855
20,3;-0,00935;6,84
20,32;-0,0097;6,825
20,34;-0,01005;6,81
20,36;-0,01025;6,795
20,38;-0,0104;6,78
20,4;-0,01075;6,76
20,42;-0,01105;6,74
20,44;-0,01135;6,725
20,46;-0,01185;6,705
20,48;-0,0122;6,69
20,5;-0,0127;6,665
20,52;-0,01305;6,645
20,54;-0,01325;6,625
20,56;-0,01355;6,605
20,58;-0,0137;6,585
20,6;-0,0139;6,565
20,62;-0,01385;6,54
20,64;-0,01415;6,52
20,66;-0,0146;6,5
20,68;-0,01505;6,48
20,7;-0,0155;6,455
20,72;-0,0158;6,43
20,74;-0,01605;6,405
20,76;-0,01635;6,38
20,78;-0,01655;6,355
20,8;-0,0168;6,33
20,82;-0,01715;6,305
20,84;-0,0174;6,28
20,86;-0,01735;6,255
20,88;-0,0171;6,225
20,9;-0,0171;6,205
