Temps t / s;Tension U_B1 / V;Tension U_A1 / V
24,52;0,02055;3,75
24,54;0,02045;3,775
24,56;0,02015;3,8
24,58;0,01995;3,82
24,6;0,0198;3,845
24,62;0,01965;3,865
24,64;0,01965;3,885
24,66;0,01935;3,915
24,68;0,0185;3,93
24,7;0,01825;3,95
24,72;0,01805;3,97
24,74;0,0176;3,99
24,76;0,01735;4,01
24,78;0,017;4,03
24,8;0,0165;4,05
24,82;0,0158;4,065
24,84;0,01525;4,08
24,86;0,01475;4,095
24,88;0,0144;4,115
24,9;0,0138;4,125
24,92;0,0132;4,14
24,94;0,01255;4,155
24,96;0,0119;4,165
24,98;0,0113;4,175
25;0,0108;4,19
25,02;0,01005;4,195
25,04;0,0094;4,205
25,06;0,00885;4,215
25,08;0,0084;4,22
25,1;0,00745;4,225
25,12;0,00675;4,235
25,14;0,0059;4,235
25,16;0,0054;4,24
25,18;0,0046;4,24
25,2;0,0041;4,245
25,22;0,00335;4,245
25,24;0,00265;4,245
25,26;0,00205;4,245
25,28;0,00165;4,245
25,3;0,0009;4,24
25,32;0,00025;4,24
25,34;-0,0002;4,23
25,36;-0,00085;4,23
25,38;-0,0017;4,22
25,4;-0,0023;4,22
25,42;-0,0027;4,21
25,44;-0,00325;4,205
25,46;-0,004;4,195
25,48;-0,00475;4,185
25,5;-0,00545;4,17
25,52;-0,00605;4,16
25,54;-0,00685;4,15
25,56;-0,007;4,14
25,58;-0,0072;4,125
25,6;-0,0081;4,115
25,62;-0,00865;4,095
25,64;-0,0093;4,08
25,66;-0,0101;4,065
25,68;-0,0103;4,05
25,7;-0,0108;4,03
25,72;-0,0114;4,015
25,74;-0,0116;3,995
25,76;-0,0121;3,98
25,78;-0,01265;3,955
25,8;-0,01325;3,935
25,82;-0,0132;3,915
25,84;-0,01375;3,895
25,86;-0,01415;3,875
25,88;-0,01435;3,855
25,9;-0,01435;3,83
25,92;-0,01445;3,81
25,94;-0,0148;3,785
25,96;-0,0152;3,76
25,98;-0,01565;3,74
26;-0,016;3,715
26,02;-0,01615;3,69
26,04;-0,0163;3,665
26,06;-0,01625;3,645
26,08;-0,0162;3,62
26,1;-0,0162;3,595
26,12;-0,016;3,57
26,14;-0,0158;3,55
26,16;-0,01545;3,525
26,18;-0,01525;3,5
26,2;-0,0145;3,48
26,22;-0,01405;3,46
26,24;-0,0142;3,44
26,26;-0,0139;3,415
26,28;-0,01365;3,395
26,3;-0,0132;3,38
26,32;-0,0127;3,36
26,34;-0,0123;3,335
26,36;-0,01185;3,315
26,38;-0,01115;3,3
26,4;-0,0105;3,285
26,42;-0,0098;3,265
26,44;-0,00895;3,255
26,46;-0,00815;3,24
26,48;-0,0072;3,23
26,5;-0,00625;3,215
26,52;-0,00525;3,205
26,54;-0,00435;3,2
26,56;-0,00335;3,19
26,58;-0,00245;3,185
26,6;-0,0014;3,18
26,62;-0,00045;3,18
26,64;0,0005;3,175
26,66;0,0015;3,175
26,68;0,00245;3,17
26,7;0,00345;3,17
26,72;0,00445;3,175
26,74;0,00545;3,18
26,76;0,00655;3,185
26,78;0,00755;3,19
26,8;0,0083;3,195
26,82;0,0093;3,21
26,84;0,0102;3,215
26,86;0,01105;3,23
26,88;0,01225;3,24
26,9;0,0126;3,25
26,92;0,01305;3,265
26,94;0,01375;3,28
26,96;0,01435;3,295
26,98;0,01485;3,31
27;0,0153;3,325
27,02;0,01595;3,345
27,04;0,0166;3,36
27,06;0,01705;3,38
27,08;0,0178;3,395
27,1;0,0183;3,42
27,12;0,0189;3,44
27,14;0,0196;3,46
27,16;0,02;3,48
27,18;0,02045;3,505
27,2;0,0205;3,53
27,22;0,0205;3,55
27,24;0,0205;3,57
27,26;0,0206;3,595
27,28;0,02085;3,615
27,3;0,02075;3,64
27,32;0,02075;3,665
27,34;0,02085;3,685
27,36;0,021;3,71
27,38;0,0207;3,73
27,4;0,0207;3,755
27,42;0,0207;3,775
27,44;0,0204;3,8
27,46;0,0202;3,82
27,48;0,02015;3,845
27,5;0,01985;3,865
27,52;0,0195;3,885
27,54;0,01955;3,905
27,56;0,01855;3,925
27,58;0,01825;3,945
27,6;0,01785;3,965
27,62;0,01745;3,985
27,64;0,0171;4
27,66;0,0167;4,02
27,68;0,01635;4,04
27,7;0,0159;4,055
27,72;0,01515;4,07
27,74;0,01455;4,085
27,76;0,01395;4,1
27,78;0,0134;4,11
27,8;0,01275;4,125
27,82;0,01225;4,135
27,84;0,01155;4,145
27,86;0,0109;4,16
27,88;0,0102;4,17
27,9;0,0096;4,175
27,92;0,0089;4,185
27,94;0,00815;4,19
27,96;0,00735;4,2
27,98;0,0066;4,2
28;0,00605;4,205
28,02;0,00535;4,205
28,04;0,0046;4,21
28,06;0,0039;4,215
28,08;0,00325;4,21
28,1;0,0027;4,21
28,12;0,00195;4,215
28,14;0,0013;4,21
28,16;0,00055;4,205
28,18;-0,0002;4,205
28,2;-0,00085;4,2
28,22;-0,00125;4,195
28,24;-0,00175;4,19
28,26;-0,00245;4,185
28,28;-0,0033;4,175
28,3;-0,004;4,165
28,32;-0,00465;4,16
28,34;-0,0054;4,15
28,36;-0,00605;4,135
28,38;-0,00625;4,125
28,4;-0,0066;4,11
28,42;-0,00745;4,105
28,44;-0,00795;4,085
28,46;-0,00865;4,07
28,48;-0,0093;4,055
28,5;-0,00975;4,045
28,52;-0,01035;4,025
28,54;-0,0109;4,01
28,56;-0,01125;3,99
28,58;-0,01175;3,975
28,6;-0,01235;3,955
28,62;-0,01295;3,935
28,64;-0,013;3,915
28,66;-0,0135;3,895
28,68;-0,0139;3,875
28,7;-0,01425;3,855
28,72;-0,0145;3,83
28,74;-0,01465;3,81
28,76;-0,01475;3,79
28,78;-0,0153;3,77
28,8;-0,01565;3,74
28,82;-0,0162;3,72
28,84;-0,01635;3,695
28,86;-0,0166;3,675
28,88;-0,01665;3,645
28,9;-0,0167;3,62
28,92;-0,0166;3,6
28,94;-0,01665;3,575
28,96;-0,01635;3,555
28,98;-0,0161;3,53
29;-0,0158;3,505
29,02;-0,0154;3,485
29,04;-0,0149;3,46
29,06;-0,01495;3,445
29,08;-0,0148;3,42
29,1;-0,01455;3,395
29,12;-0,0142;3,375
29,14;-0,01365;3,355
29,16;-0,01335;3,335
29,18;-0,0129;3,32
29,2;-0,01235;3,3
29,22;-0,01165;3,28
29,24;-0,01085;3,265
29,26;-0,01015;3,25
29,28;-0,00925;3,24
29,3;-0,00845;3,225
29,32;-0,0075;3,21
29,34;-0,0064;3,2
29,36;-0,0056;3,19
29,38;-0,0046;3,18
29,4;-0,00365;3,18
29,42;-0,00275;3,17
29,44;-0,0017;3,165
29,46;-0,0008;3,165
29,48;0,00025;3,16
29,5;0,00125;3,16
29,52;0,00225;3,16
29,54;0,0034;3,16
29,56;0,00455;3,165
29,58;0,0055;3,165
29,6;0,0067;3,175
29,62;0,0076;3,18
29,64;0,00845;3,19
29,66;0,00945;3,2
29,68;0,0103;3,21
29,7;0,01115;3,22
29,72;0,0124;3,235
29,74;0,01285;3,25
29,76;0,01335;3,265
29,78;0,01395;3,275
29,8;0,0146;3,295
29,82;0,015;3,31
29,84;0,01555;3,33
29,86;0,0163;3,35
29,88;0,01685;3,365
29,9;0,0175;3,385
29,92;0,0181;3,405
29,94;0,0187;3,425
29,96;0,01945;3,45
29,98;0,01985;3,47
30;0,02055;3,495
30,02;0,02065;3,52
30,04;0,0207;3,54
30,06;0,0208;3,565
30,08;0,02095;3,59
30,1;0,0212;3,61
30,12;0,0211;3,635
30,14;0,02105;3,66
30,16;0,02115;3,685
30,18;0,02145;3,71
30,2;0,0212;3,73
30,22;0,0213;3,755
30,24;0,02155;3,78
30,26;0,021;3,805
30,28;0,02085;3,83
30,3;0,0208;3,855
30,32;0,0204;3,875
30,34;0,0205;3,9
30,36;0,01965;3,925
30,38;0,01945;3,945
30,4;0,01905;3,965
30,42;0,01875;3,985
30,44;0,0185;4,005
30,46;0,01835;4,025
30,48;0,01795;4,045
30,5;0,01715;4,065
30,52;0,01655;4,08
30,54;0,0162;4,105
30,56;0,0156;4,115
30,58;0,01515;4,135
30,6;0,0145;4,15
30,62;0,014;4,165
30,64;0,01345;4,18
30,66;0,0128;4,19
30,68;0,01255;4,21
30,7;0,01175;4,215
30,72;0,01105;4,225
30,74;0,01045;4,235
30,76;0,0097;4,25
30,78;0,00905;4,255
30,8;0,0082;4,265
30,82;0,0075;4,27
30,84;0,00675;4,275
30,86;0,00595;4,28
30,88;0,00535;4,285
30,9;0,0047;4,29
30,92;0,0042;4,295
30,94;0,0034;4,29
30,96;0,00275;4,295
30,98;0,00195;4,29
31;0,0012;4,29
31,02;0,00045;4,285
31,04;-0,00035;4,29
31,06;-0,001;4,285
31,08;-0,00165;4,28
31,1;-0,00215;4,275
31,12;-0,00275;4,265
31,14;-0,00335;4,26
31,16;-0,004;4,255
31,18;-0,0046;4,245
31,2;-0,00515;4,235
31,22;-0,00555;4,225
31,24;-0,00615;4,215
31,26;-0,0069;4,205
31,28;-0,0075;4,195
31,3;-0,0083;4,175
31,32;-0,00885;4,165
31,34;-0,00885;4,15
31,36;-0,00965;4,135
31,38;-0,0103;4,12
31,4;-0,01095;4,105
31,42;-0,01145;4,09
31,44;-0,01185;4,07
31,46;-0,0124;4,055
31,48;-0,01285;4,035
31,5;-0,01315;4,015
31,52;-0,0137;3,995
31,54;-0,01425;3,975
31,56;-0,0148;3,955
31,58;-0,0148;3,93
31,6;-0,0154;3,91
31,62;-0,0159;3,89
31,64;-0,01595;3,865
31,66;-0,01625;3,84
31,68;-0,0161;3,82
31,7;-0,0165;3,795
31,72;-0,0169;3,77
31,74;-0,01725;3,745
31,76;-0,01765;3,725
31,78;-0,0178;3,695
31,8;-0,0178;3,67
31,82;-0,0178;3,645
31,84;-0,0178;3,625
31,86;-0,01765;3,595
31,88;-0,0175;3,575
31,9;-0,0171;3,555
31,92;-0,01685;3,53
31,94;-0,01665;3,505
31,96;-0,0159;3,485
31,98;-0,01575;3,46
32;-0,01565;3,435
32,02;-0,01535;3,415
32,04;-0,0151;3,395
32,06;-0,01445;3,375
32,08;-0,014;3,355
32,1;-0,01355;3,335
32,12;-0,0131;3,315
32,14;-0,01255;3,3
32,16;-0,0117;3,28
32,18;-0,01095;3,265
32,2;-0,01025;3,255
32,22;-0,00925;3,24
32,24;-0,0081;3,225
32,26;-0,0075;3,215
32,28;-0,0065;3,205
32,3;-0,0055;3,195
32,32;-0,00455;3,19
32,34;-0,0037;3,185
32,36;-0,0027;3,18
32,38;-0,0018;3,175
32,4;-0,0009;3,175
32,42;5E-05;3,175
32,44;0,00095;3,17
32,46;0,00195;3,17
32,48;0,00275;3,175
32,5;0,00395;3,18
32,52;0,00505;3,185
32,54;0,0059;3,19
32,56;0,00665;3,2
32,58;0,0076;3,205
32,6;0,0084;3,215
32,62;0,00945;3,225
32,64;0,0105;3,24
32,66;0,0108;3,25
32,68;0,0113;3,265
32,7;0,01185;3,28
32,72;0,01245;3,295
32,74;0,01285;3,31
32,76;0,01325;3,33
32,78;0,0139;3,345
32,8;0,01455;3,36
32,82;0,01505;3,38
32,84;0,01565;3,4
32,86;0,0162;3,42
32,88;0,0168;3,44
32,9;0,0172;3,46
32,92;0,01755;3,485
32,94;0,01805;3,505
32,96;0,0181;3,53
32,98;0,01805;3,545
33;0,018;3,57
33,02;0,01805;3,59
33,04;0,01825;3,615
33,06;0,018;3,64
33,08;0,018;3,66
33,1;0,018;3,68
33,12;0,0182;3,705
33,14;0,01785;3,725
33,16;0,0179;3,75
33,18;0,0178;3,77
33,2;0,01745;3,795
33,22;0,01715;3,82
33,24;0,01705;3,835
33,26;0,0168;3,86
33,28;0,0164;3,88
33,3;0,0164;3,9
33,32;0,0156;3,915
33,34;0,01475;3,935
33,36;0,01445;3,955
33,38;0,014;3,975
33,4;0,01355;3,99
33,42;0,0129;4,01
33,44;0,0126;4,025
33,46;0,0124;4,04
33,48;0,01185;4,055
33,5;0,0112;4,065
33,52;0,01035;4,08
33,54;0,0096;4,09
33,56;0,009;4,105
33,58;0,0084;4,115
33,6;0,00775;4,125
33,62;0,0072;4,135
33,64;0,00645;4,14
33,66;0,0057;4,15
33,68;0,005;4,155
33,7;0,00425;4,16
33,72;0,0035;4,165
33,74;0,0029;4,17
33,76;0,00215;4,17
33,78;0,00145;4,175
33,8;0,0007;4,175
33,82;-5E-05;4,175
33,84;-0,00085;4,175
33,86;-0,0016;4,17
33,88;-0,002;4,17
33,9;-0,0025;4,165
33,92;-0,00305;4,165
33,94;-0,0038;4,16
33,96;-0,0047;4,155
33,98;-0,00555;4,15
34;-0,0061;4,14
34,02;-0,00695;4,13
34,04;-0,00755;4,125
34,06;-0,00815;4,115
34,08;-0,0082;4,105
34,1;-0,0087;4,095
34,12;-0,00955;4,085
34,14;-0,01025;4,07
34,16;-0,0108;4,06
34,18;-0,0115;4,045
34,2;-0,01205;4,03
34,22;-0,01245;4,015
34,24;-0,0131;4
34,26;-0,01365;3,985
34,28;-0,01425;3,97
34,3;-0,01465;3,95
34,32;-0,01515;3,93
34,34;-0,01565;3,915
34,36;-0,0158;3,895
34,38;-0,01635;3,875
34,4;-0,01675;3,855
34,42;-0,01695;3,835
34,44;-0,01715;3,81
34,46;-0,0173;3,79
34,48;-0,0178;3,775
34,5;-0,0181;3,75
34,52;-0,01845;3,725
34,54;-0,01905;3,705
34,56;-0,0193;3,68
34,58;-0,0195;3,655
34,6;-0,01955;3,635
34,62;-0,01955;3,61
34,64;-0,0196;3,59
34,66;-0,0196;3,565
34,68;-0,01925;3,54
34,7;-0,01905;3,52
34,72;-0,0189;3,5
34,74;-0,01845;3,475
34,76;-0,0179;3,46
34,78;-0,0178;3,435
34,8;-0,0178;3,415
34,82;-0,0175;3,395
34,84;-0,0173;3,375
34,86;-0,01675;3,36
34,88;-0,0162;3,335
34,9;-0,01595;3,32
34,92;-0,0155;3,3
34,94;-0,0148;3,285
34,96;-0,0142;3,275
34,98;-0,01345;3,255
35;-0,0127;3,245
35,02;-0,0118;3,225
35,04;-0,011;3,22
35,06;-0,01015;3,205
35,08;-0,00905;3,195
35,1;-0,00835;3,19
35,12;-0,0074;3,18
35,14;-0,00645;3,175
35,16;-0,0054;3,175
35,18;-0,00445;3,17
35,2;-0,0036;3,165
35,22;-0,0026;3,165
35,24;-0,0016;3,165
35,26;-0,00055;3,17
35,28;0,0003;3,17
35,3;0,0014;3,18
35,32;0,0024;3,18
35,34;0,0033;3,19
35,36;0,004;3,2
35,38;0,00495;3,21
35,4;0,00565;3,215
35,42;0,00685;3,225
35,44;0,0078;3,24
35,46;0,00825;3,255
35,48;0,0087;3,265
35,5;0,00925;3,285
35,52;0,0098;3,295
35,54;0,0104;3,31
35,56;0,01085;3,325
35,58;0,0115;3,345
35,6;0,01215;3,365
35,62;0,01265;3,385
35,64;0,0133;3,4
35,66;0,0138;3,425
35,68;0,0145;3,445
35,7;0,01505;3,465
35,72;0,0154;3,485
35,74;0,0159;3,51
35,76;0,0158;3,53
35,78;0,01595;3,555
35,8;0,01595;3,58
35,82;0,01595;3,6
35,84;0,0163;3,625
35,86;0,01605;3,645
35,88;0,0161;3,67
35,9;0,0161;3,695
35,92;0,01625;3,72
35,94;0,0161;3,745
35,96;0,01625;3,765
35,98;0,016;3,785
36;0,0157;3,81
36,02;0,01545;3,83
36,04;0,01535;3,855
36,06;0,01495;3,875
36,08;0,0151;3,9
36,1;0,01425;3,92
36,12;0,01385;3,945
36,14;0,0135;3,96
36,16;0,01315;3,98
36,18;0,0129;4
36,2;0,01265;4,02
36,22;0,01215;4,04
36,24;0,0116;4,055
36,26;0,0109;4,07
36,28;0,01045;4,085
36,3;0,00995;4,105
36,32;0,00925;4,115
36,34;0,00865;4,135
36,36;0,0082;4,145
36,38;0,0075;4,155
36,4;0,007;4,17
36,42;0,0063;4,18
36,44;0,00555;4,195
36,46;0,00505;4,2
36,48;0,0044;4,21
36,5;0,00365;4,215
36,52;0,00295;4,22
36,54;0,0022;4,23
36,56;0,00145;4,235
36,58;0,00065;4,235
36,6;-5E-05;4,24
36,62;-0,00075;4,24
36,64;-0,0015;4,245
36,66;-0,00195;4,245
36,68;-0,00285;4,24
36,7;-0,0036;4,24
36,72;-0,00405;4,24
36,74;-0,00475;4,235
36,76;-0,0053;4,235
36,78;-0,00585;4,23
36,8;-0,0066;4,225
36,82;-0,00735;4,22
36,84;-0,008;4,21
36,86;-0,00845;4,205
36,88;-0,009;4,195
36,9;-0,00965;4,19
36,92;-0,01045;4,175
36,94;-0,0111;4,165
36,96;-0,01175;4,155
36,98;-0,0125;4,145
37;-0,0125;4,13
37,02;-0,013;4,12
37,04;-0,0138;4,105
37,06;-0,0143;4,09
37,08;-0,0149;4,07
37,1;-0,01545;4,06
37,12;-0,01595;4,04
37,14;-0,0164;4,025
37,16;-0,017;4,005
37,18;-0,0175;3,985
37,2;-0,0179;3,97
37,22;-0,01845;3,945
37,24;-0,01875;3,925
37,26;-0,01905;3,905
37,28;-0,0196;3,88
37,3;-0,0199;3,86
37,32;-0,02005;3,84
37,34;-0,0203;3,82
37,36;-0,0202;3,795
37,38;-0,02075;3,775
37,4;-0,02115;3,75
37,42;-0,02165;3,725
37,44;-0,0218;3,7
37,46;-0,02195;3,675
37,48;-0,0221;3,655
37,5;-0,022;3,625
37,52;-0,022;3,6
37,54;-0,02195;3,58
37,56;-0,0217;3,555
37,58;-0,02145;3,53
37,6;-0,0212;3,51
37,62;-0,02065;3,485
37,64;-0,0201;3,465
37,66;-0,0202;3,445
37,68;-0,01995;3,42
37,7;-0,01965;3,4
37,72;-0,0194;3,38
37,74;-0,01885;3,355
37,76;-0,01845;3,335
37,78;-0,018;3,315
37,8;-0,0174;3,3
37,82;-0,01685;3,285
37,84;-0,016;3,265
37,86;-0,01525;3,25
37,88;-0,0145;3,235
37,9;-0,0135;3,225
37,92;-0,01255;3,21
37,94;-0,01165;3,2
37,96;-0,01055;3,19
37,98;-0,0096;3,18
38;-0,00865;3,175
38,02;-0,0077;3,165
38,04;-0,0067;3,165
38,06;-0,00565;3,16
38,08;-0,0046;3,16
38,1;-0,0036;3,16
38,12;-0,00255;3,155
38,14;-0,0015;3,16
38,16;-0,0005;3,165
38,18;0,0004;3,165
38,2;0,00185;3,175
38,22;0,00275;3,18
38,24;0,0034;3,19
38,26;0,0045;3,2
38,28;0,0053;3,205
38,3;0,00635;3,215
38,32;0,00745;3,23
38,34;0,00795;3,245
38,36;0,0085;3,255
38,38;0,00905;3,275
38,4;0,0096;3,29
38,42;0,0101;3,305
38,44;0,01065;3,325
38,46;0,0113;3,34
38,48;0,01195;3,36
38,5;0,0126;3,375
38,52;0,01325;3,4
38,54;0,01375;3,42
38,56;0,0144;3,44
38,58;0,01495;3,46
38,6;0,01545;3,485
38,62;0,01565;3,505
38,64;0,01585;3,53
38,66;0,0158;3,555
38,68;0,01575;3,575
38,7;0,0158;3,6
38,72;0,01615;3,625
38,74;0,016;3,645
38,76;0,01605;3,67
38,78;0,01635;3,695
38,8;0,01625;3,72
38,82;0,01615;3,745
38,84;0,01625;3,765
38,86;0,01585;3,79
38,88;0,0157;3,81
38,9;0,0155;3,835
38,92;0,0154;3,855
38,94;0,01515;3,875
38,96;0,01525;3,9
38,98;0,01425;3,92
39;0,01395;3,94
39,02;0,0136;3,96
39,04;0,0132;3,98
39,06;0,01295;4
39,08;0,0128;4,02
39,1;0,0123;4,035
39,12;0,0116;4,055
39,14;0,01095;4,075
39,16;0,0104;4,09
39,18;0,00975;4,105
39,2;0,00925;4,115
39,22;0,0086;4,13
39,24;0,00805;4,145
39,26;0,00735;4,155
39,28;0,0068;4,165
39,3;0,0062;4,175
39,32;0,0055;4,185
39,34;0,00485;4,195
39,36;0,00415;4,2
39,38;0,0036;4,21
39,4;0,0029;4,215
39,42;0,0021;4,225
39,44;0,00135;4,225
39,46;0,0006;4,23
39,48;-5E-05;4,235
39,5;-0,0007;4,235
39,52;-0,0015;4,235
39,54;-0,002;4,235
39,56;-0,00265;4,235
39,58;-0,00335;4,235
39,6;-0,00395;4,23
39,62;-0,0046;4,23
39,64;-0,00515;4,225
39,66;-0,00585;4,22
39,68;-0,00655;4,215
39,7;-0,00705;4,21
39,72;-0,0075;4,2
39,74;-0,008;4,19
39,76;-0,00895;4,185
39,78;-0,0096;4,175
39,8;-0,0102;4,165
39,82;-0,01095;4,15
39,84;-0,0117;4,14
39,86;-0,01165;4,125
39,88;-0,0123;4,115
39,9;-0,01285;4,1
39,92;-0,01355;4,085
39,94;-0,0142;4,07
39,96;-0,01475;4,055
39,98;-0,0152;4,04
40;-0,0157;4,02
40,02;-0,0162;4
40,04;-0,0166;3,985
40,06;-0,0171;3,965
40,08;-0,01765;3,945
40,1;-0,018;3,925
40,12;-0,01835;3,91
40,14;-0,01865;3,88
40,16;-0,01895;3,86
40,18;-0,01915;3,84
40,2;-0,01925;3,82
40,22;-0,0193;3,8
40,24;-0,01955;3,775
40,26;-0,02015;3,75
40,28;-0,0206;3,73
40,3;-0,0209;3,705
40,32;-0,02105;3,68
40,34;-0,02105;3,66
40,36;-0,0211;3,635
40,38;-0,021;3,61
40,4;-0,0208;3,585
40,42;-0,02065;3,56
40,44;-0,02045;3,54
40,46;-0,0202;3,515
40,48;-0,0198;3,495
40,5;-0,0191;3,47
40,52;-0,0189;3,45
40,54;-0,0187;3,425
40,56;-0,0186;3,41
40,58;-0,01825;3,385
40,6;-0,0177;3,37
40,62;-0,01725;3,35
40,64;-0,01675;3,33
40,66;-0,01635;3,31
40,68;-0,0157;3,295
40,7;-0,0149;3,275
40,72;-0,01425;3,265
40,74;-0,0134;3,25
40,76;-0,0125;3,235
40,78;-0,01165;3,225
40,8;-0,0108;3,215
40,82;-0,0099;3,205
40,84;-0,0089;3,195
40,86;-0,008;3,19
40,88;-0,007;3,185
40,9;-0,006;3,175
40,92;-0,00505;3,175
40,94;-0,0041;3,17
40,96;-0,00305;3,17
40,98;-0,00215;3,17
41;-0,00115;3,17
41,02;-0,0003;3,175
41,04;0,0009;3,18
41,06;0,0019;3,185
41,08;0,0029;3,19
41,1;0,00365;3,195
41,12;0,00455;3,205
41,14;0,0053;3,215
41,16;0,0064;3,23
41,18;0,0075;3,24
41,2;0,00785;3,255
41,22;0,0084;3,265
41,24;0,009;3,28
41,26;0,0096;3,295
41,28;0,0101;3,31
41,3;0,01065;3,325
41,32;0,0113;3,34
41,34;0,012;3,36
41,36;0,0125;3,38
41,38;0,013;3,395
41,4;0,01355;3,415
41,42;0,01425;3,435
41,44;0,01475;3,46
41,46;0,01525;3,48
41,48;0,0156;3,5
41,5;0,01575;3,525
41,52;0,01585;3,545
41,54;0,01595;3,565
41,56;0,0159;3,59
41,58;0,01645;3,615
41,6;0,01605;3,635
41,62;0,01605;3,66
41,64;0,0162;3,68
41,66;0,01635;3,705
41,68;0,0162;3,725
41,7;0,0161;3,75
41,72;0,01605;3,77
41,74;0,0158;3,795
41,76;0,0155;3,815
41,78;0,0153;3,84
41,8;0,0152;3,86
