Temps t / s;Tension U_B1 / V;Tension U_A1 / V
20,6;-0,0298;5,82
20,62;-0,0294;5,785
20,64;-0,02895;5,745
20,66;-0,02905;5,705
20,68;-0,02895;5,665
20,7;-0,029;5,63
20,72;-0,02925;5,59
20,74;-0,02965;5,55
20,76;-0,0299;5,51
20,78;-0,03005;5,47
20,8;-0,03015;5,43
20,82;-0,0308;5,39
20,84;-0,03095;5,345
20,86;-0,03095;5,305
20,88;-0,0308;5,265
20,9;-0,0308;5,225
20,92;-0,03085;5,185
20,94;-0,0308;5,145
20,96;-0,0305;5,1
20,98;-0,03035;5,06
21;-0,0306;5,02
21,02;-0,0307;4,98
21,04;-0,031;4,935
21,06;-0,03165;4,895
21,08;-0,03235;4,85
21,1;-0,03295;4,805
21,12;-0,0334;4,765
21,14;-0,03385;4,715
21,16;-0,03375;4,675
21,18;-0,0338;4,63
21,2;-0,03405;4,585
21,22;-0,03435;4,535
21,24;-0,0345;4,49
21,26;-0,03445;4,445
21,28;-0,035;4,4
21,3;-0,0351;4,355
21,32;-0,03525;4,305
21,34;-0,03575;4,26
21,36;-0,036;4,21
21,38;-0,03635;4,16
21,4;-0,03675;4,115
21,42;-0,0368;4,06
21,44;-0,03705;4,015
21,46;-0,03725;3,965
21,48;-0,0372;3,92
21,5;-0,0378;3,865
21,52;-0,0383;3,815
21,54;-0,03825;3,765
21,56;-0,03835;3,715
21,58;-0,0382;3,665
21,6;-0,03785;3,615
21,62;-0,03785;3,565
21,64;-0,0378;3,515
21,66;-0,03795;3,46
21,68;-0,0378;3,41
21,7;-0,03715;3,365
21,72;-0,0362;3,315
21,74;-0,03545;3,265
21,76;-0,0349;3,22
21,78;-0,0344;3,18
21,8;-0,0336;3,13
21,82;-0,0326;3,09
21,84;-0,0318;3,05
21,86;-0,0308;3,005
21,88;-0,0299;2,965
21,9;-0,029;2,925
21,92;-0,02805;2,89
21,94;-0,0269;2,855
21,96;-0,0255;2,82
21,98;-0,0239;2,785
22;-0,0222;2,76
22,02;-0,0205;2,73
22,04;-0,0185;2,705
22,06;-0,01655;2,685
22,08;-0,01445;2,66
22,1;-0,01255;2,645
22,12;-0,01045;2,63
22,14;-0,00855;2,62
22,16;-0,0065;2,605
22,18;-0,00415;2,6
22,2;-0,00215;2,595
22,22;-5E-05;2,595
22,24;0,0021;2,595
22,26;0,0046;2,6
22,28;0,00705;2,605
22,3;0,0094;2,615
22,32;0,0115;2,63
22,34;0,0132;2,64
22,36;0,0153;2,66
22,38;0,01685;2,685
22,4;0,0186;2,705
22,42;0,02035;2,725
22,44;0,0221;2,755
22,46;0,02355;2,785
22,48;0,0248;2,81
22,5;0,02585;2,845
22,52;0,0274;2,875
22,54;0,0292;2,91
22,56;0,03085;2,95
22,58;0,03235;2,985
22,6;0,03335;3,025
22,62;0,0343;3,065
22,64;0,0353;3,11
22,66;0,0363;3,155
22,68;0,0374;3,2
22,7;0,03855;3,245
22,72;0,0394;3,295
22,74;0,0398;3,34
22,76;0,0405;3,39
22,78;0,0407;3,44
22,8;0,0413;3,49
22,82;0,0418;3,54
22,84;0,0422;3,59
22,86;0,0425;3,64
22,88;0,04255;3,695
22,9;0,04285;3,745
22,92;0,04295;3,795
22,94;0,043;3,85
22,96;0,0431;3,905
22,98;0,04335;3,955
23;0,0434;4,01
23,02;0,04325;4,06
23,04;0,04325;4,115
23,06;0,04365;4,165
23,08;0,04405;4,22
23,1;0,04465;4,27
23,12;0,0448;4,33
23,14;0,0448;4,38
23,16;0,0446;4,435
23,18;0,0442;4,485
23,2;0,0438;4,54
23,22;0,04345;4,59
23,24;0,0433;4,645
23,26;0,04305;4,695
23,28;0,04305;4,745
23,3;0,0434;4,8
23,32;0,0436;4,855
23,34;0,0438;4,905
23,36;0,04415;4,955
23,38;0,04445;5,015
23,4;0,0443;5,065
23,42;0,04395;5,115
23,44;0,04365;5,17
23,46;0,04315;5,225
23,48;0,04275;5,275
23,5;0,0427;5,325
23,52;0,04265;5,375
23,54;0,0428;5,43
23,56;0,0431;5,48
23,58;0,04325;5,53
23,6;0,04355;5,585
23,62;0,04375;5,635
23,64;0,0436;5,69
23,66;0,0436;5,74
23,68;0,04395;5,795
23,7;0,0444;5,845
23,72;0,0451;5,9
23,74;0,0454;5,955
23,76;0,04535;6,01
23,78;0,04485;6,065
23,8;0,0446;6,12
23,82;0,0444;6,17
23,84;0,0441;6,225
23,86;0,0435;6,275
23,88;0,04295;6,325
23,9;0,0428;6,375
23,92;0,0425;6,43
23,94;0,04225;6,48
23,96;0,042;6,53
23,98;0,04195;6,58
24;0,0421;6,63
24,02;0,0418;6,68
24,04;0,0415;6,73
24,06;0,0401;6,78
24,08;0,0389;6,825
24,1;0,03785;6,87
24,12;0,0369;6,91
24,14;0,03585;6,95
24,16;0,0346;6,99
24,18;0,0327;7,035
24,2;0,0308;7,065
24,22;0,0293;7,1
24,24;0,0278;7,13
24,26;0,026;7,16
24,28;0,0243;7,185
24,3;0,02245;7,215
24,32;0,02045;7,24
24,34;0,01855;7,26
24,36;0,01645;7,275
24,38;0,0144;7,285
24,4;0,0123;7,3
24,42;0,01015;7,31
24,44;0,00825;7,315
24,46;0,0061;7,32
24,48;0,0039;7,32
24,5;0,0018;7,315
24,52;0,0001;7,315
24,54;-0,0016;7,31
24,56;-0,0038;7,3
24,58;-0,0062;7,29
24,6;-0,00845;7,275
24,62;-0,01035;7,255
24,64;-0,01195;7,24
24,66;-0,01365;7,215
24,68;-0,0157;7,195
24,7;-0,0178;7,17
24,72;-0,0201;7,14
24,74;-0,0219;7,11
24,76;-0,02345;7,075
24,78;-0,02475;7,04
24,8;-0,026;7
24,82;-0,0273;6,965
24,84;-0,0278;6,925
24,86;-0,02845;6,89
24,88;-0,0292;6,845
24,9;-0,0302;6,805
24,92;-0,0309;6,765
24,94;-0,03135;6,72
24,96;-0,0319;6,675
24,98;-0,0328;6,63
25;-0,0339;6,585
25,02;-0,03495;6,535
25,04;-0,03595;6,485
25,06;-0,03625;6,44
25,08;-0,03645;6,39
25,1;-0,0364;6,34
25,12;-0,03655;6,29
25,14;-0,03695;6,245
25,16;-0,03705;6,19
25,18;-0,03715;6,14
25,2;-0,0373;6,09
25,22;-0,0372;6,04
25,24;-0,0371;5,99
25,26;-0,0368;5,94
25,28;-0,0364;5,895
25,3;-0,03585;5,845
25,32;-0,03555;5,795
25,34;-0,03555;5,75
25,36;-0,03565;5,7
25,38;-0,036;5,65
25,4;-0,03635;5,605
25,42;-0,03635;5,55
25,44;-0,03655;5,505
25,46;-0,03675;5,455
25,48;-0,03655;5,405
25,5;-0,0361;5,355
25,52;-0,03585;5,305
25,54;-0,0357;5,26
25,56;-0,0352;5,21
25,58;-0,03475;5,16
25,6;-0,0349;5,12
25,62;-0,03465;5,065
25,64;-0,0348;5,02
25,66;-0,0353;4,975
25,68;-0,0358;4,925
25,7;-0,03605;4,875
25,72;-0,03625;4,825
25,74;-0,0363;4,775
25,76;-0,03595;4,73
25,78;-0,0359;4,68
25,8;-0,03585;4,635
25,82;-0,0358;4,585
25,84;-0,03575;4,535
25,86;-0,03545;4,49
25,88;-0,03555;4,44
25,9;-0,0355;4,39
25,92;-0,0354;4,34
25,94;-0,0355;4,295
25,96;-0,0355;4,25
25,98;-0,0354;4,2
26;-0,0357;4,15
26,02;-0,03555;4,1
26,04;-0,0355;4,055
26,06;-0,03525;4,005
26,08;-0,03485;3,96
26,1;-0,03515;3,91
26,12;-0,03525;3,86
26,14;-0,03535;3,82
26,16;-0,035;3,765
26,18;-0,03475;3,72
26,2;-0,0343;3,675
26,22;-0,03365;3,63
26,24;-0,03305;3,585
26,26;-0,03285;3,54
26,28;-0,0326;3,495
26,3;-0,0324;3,45
26,32;-0,03185;3,405
26,34;-0,03115;3,365
26,36;-0,03;3,325
26,38;-0,02885;3,285
26,4;-0,02765;3,245
26,42;-0,02685;3,21
26,44;-0,02595;3,175
26,46;-0,02505;3,135
26,48;-0,024;3,105
26,5;-0,02285;3,075
26,52;-0,0218;3,045
26,54;-0,02015;3,015
26,56;-0,01885;2,99
26,58;-0,01745;2,965
26,6;-0,01605;2,945
26,62;-0,01465;2,92
26,64;-0,01305;2,9
26,66;-0,01155;2,885
26,68;-0,00995;2,87
26,7;-0,00815;2,855
26,72;-0,0065;2,845
26,74;-0,0048;2,835
26,76;-0,00305;2,83
26,78;-0,00145;2,83
26,8;0,0004;2,825
26,82;0,0018;2,825
26,84;0,00345;2,825
26,86;0,0051;2,83
26,88;0,00645;2,83
26,9;0,00815;2,84
26,92;0,0096;2,85
26,94;0,01125;2,865
26,96;0,01285;2,88
26,98;0,01395;2,89
27;0,015;2,905
27,02;0,01615;2,93
27,04;0,0173;2,945
27,06;0,01885;2,965
27,08;0,0205;2,99
27,1;0,0217;3,015
27,12;0,02325;3,04
27,14;0,02425;3,065
27,16;0,02505;3,095
27,18;0,02565;3,125
27,2;0,0264;3,155
27,22;0,02725;3,19
27,24;0,02795;3,22
27,26;0,02865;3,255
27,28;0,0296;3,285
27,3;0,0305;3,325
27,32;0,03095;3,36
27,34;0,03115;3,395
27,36;0,03135;3,435
27,38;0,03175;3,47
27,4;0,03195;3,51
27,42;0,03225;3,545
27,44;0,0324;3,58
27,46;0,0325;3,62
27,48;0,0325;3,66
27,5;0,0326;3,7
27,52;0,0328;3,735
27,54;0,03235;3,775
27,56;0,0323;3,81
27,58;0,0325;3,845
27,6;0,03215;3,885
27,62;0,03185;3,92
27,64;0,03155;3,96
27,66;0,03145;3,995
27,68;0,03135;4,03
27,7;0,0312;4,065
27,72;0,0307;4,105
27,74;0,03015;4,14
27,76;0,0299;4,175
27,78;0,02995;4,205
27,8;0,02965;4,24
27,82;0,02955;4,27
27,84;0,02935;4,31
27,86;0,02925;4,345
27,88;0,0292;4,375
27,9;0,0288;4,405
27,92;0,02835;4,44
27,94;0,02795;4,475
27,96;0,02705;4,5
27,98;0,02655;4,535
28;0,02605;4,565
28,02;0,02545;4,595
28,04;0,0248;4,62
28,06;0,0242;4,645
28,08;0,02355;4,675
28,1;0,02295;4,695
28,12;0,0224;4,72
28,14;0,02185;4,745
28,16;0,02175;4,77
28,18;0,0208;4,79
28,2;0,02015;4,815
28,22;0,0197;4,835
28,24;0,0192;4,86
28,26;0,01875;4,875
28,28;0,0182;4,895
28,3;0,0175;4,915
28,32;0,01725;4,93
28,34;0,0168;4,95
28,36;0,0166;4,97
28,38;0,0163;4,985
28,4;0,0159;5
28,42;0,0154;5,02
28,44;0,0149;5,03
28,46;0,01435;5,05
28,48;0,0137;5,065
28,5;0,01315;5,075
28,52;0,0126;5,085
28,54;0,01215;5,095
28,56;0,0117;5,11
28,58;0,0111;5,12
28,6;0,0105;5,13
28,62;0,01;5,14
28,64;0,00955;5,145
28,66;0,0089;5,155
28,68;0,0083;5,16
28,7;0,0079;5,17
28,72;0,00725;5,175
28,74;0,00675;5,175
28,76;0,00615;5,18
28,78;0,0056;5,19
28,8;0,0051;5,185
28,82;0,00465;5,19
28,84;0,00415;5,195
28,86;0,0038;5,195
28,88;0,00345;5,195
28,9;0,0031;5,195
28,92;0,00265;5,195
28,94;0,0024;5,195
28,96;0,002;5,195
28,98;0,0016;5,195
29;0,0013;5,19
29,02;0,0011;5,185
29,04;0,00085;5,185
29,06;0,00045;5,18
29,08;0,00025;5,18
29,1;-0,00015;5,175
29,12;-0,0005;5,17
29,14;-0,00065;5,165
29,16;-0,00085;5,16
29,18;-0,0011;5,155
29,2;-0,00155;5,15
29,22;-0,002;5,145
29,24;-0,00215;5,14
29,26;-0,00245;5,135
29,28;-0,00275;5,125
29,3;-0,00295;5,12
29,32;-0,00305;5,11
29,34;-0,0032;5,105
29,36;-0,0032;5,095
29,38;-0,00355;5,09
29,4;-0,00365;5,08
29,42;-0,0037;5,075
29,44;-0,0039;5,065
29,46;-0,00425;5,05
29,48;-0,00415;5,045
29,5;-0,0039;5,035
29,52;-0,0041;5,025
29,54;-0,0046;5,02
29,56;-0,005;5,005
29,58;-0,00505;4,995
29,6;-0,0053;4,985
29,62;-0,00545;4,975
29,64;-0,0055;4,965
29,66;-0,0056;4,955
29,68;-0,0057;4,945
29,7;-0,00565;4,935
29,72;-0,0057;4,92
29,74;-0,0057;4,91
29,76;-0,0057;4,9
29,78;-0,00595;4,89
29,8;-0,0062;4,88
29,82;-0,0064;4,865
29,84;-0,00675;4,855
29,86;-0,00665;4,84
29,88;-0,00665;4,835
29,9;-0,00675;4,82
29,92;-0,00705;4,81
29,94;-0,007;4,795
29,96;-0,0073;4,78
29,98;-0,00745;4,77
30;-0,0076;4,755
30,02;-0,0077;4,74
30,04;-0,00795;4,73
30,06;-0,00805;4,715
30,08;-0,00815;4,7
30,1;-0,00815;4,69
30,12;-0,00835;4,675
30,14;-0,0084;4,66
30,16;-0,0083;4,645
30,18;-0,0083;4,63
30,2;-0,0082;4,615
30,22;-0,00825;4,605
30,24;-0,00815;4,59
30,26;-0,0081;4,575
30,28;-0,00785;4,56
30,3;-0,00785;4,55
30,32;-0,00775;4,535
30,34;-0,0075;4,52
30,36;-0,00735;4,51
30,38;-0,007;4,5
30,4;-0,00685;4,485
30,42;-0,00675;4,475
30,44;-0,0064;4,46
30,46;-0,0065;4,45
30,48;-0,00645;4,44
30,5;-0,00625;4,43
30,52;-0,00605;4,42
30,54;-0,0058;4,405
30,56;-0,0058;4,395
30,58;-0,0058;4,385
30,6;-0,0058;4,375
30,62;-0,00555;4,36
30,64;-0,00535;4,355
30,66;-0,00505;4,34
30,68;-0,00485;4,335
30,7;-0,0047;4,325
30,72;-0,00455;4,315
30,74;-0,00435;4,305
30,76;-0,0041;4,295
30,78;-0,004;4,29
30,8;-0,00385;4,28
30,82;-0,00355;4,27
30,84;-0,0035;4,265
30,86;-0,00315;4,26
30,88;-0,00285;4,25
30,9;-0,00265;4,245
30,92;-0,00235;4,235
30,94;-0,00225;4,23
30,96;-0,0018;4,225
30,98;-0,0017;4,22
31;-0,00155;4,215
31,02;-0,00135;4,21
31,04;-0,0014;4,2
31,06;-0,0012;4,2
31,08;-0,0011;4,195
31,1;-0,001;4,19
31,12;-0,00085;4,185
31,14;-0,00065;4,18
31,16;-0,0005;4,18
31,18;-0,00025;4,17
31,2;-5E-05;4,165
31,22;0,0001;4,165
31,24;0,0004;4,165
31,26;0,00045;4,16
31,28;0,0007;4,155
31,3;0,00095;4,155
31,32;0,00115;4,155
31,34;0,00125;4,15
31,36;0,00135;4,15
31,38;0,00135;4,145
31,4;0,00135;4,145
31,42;0,00125;4,14
31,44;0,00125;4,14
31,46;0,0013;4,14
31,48;0,00115;4,14
31,5;0,0013;4,14
31,52;0,0014;4,135
31,54;0,00135;4,13
31,56;0,0014;4,13
31,58;0,00125;4,13
31,6;0,00135;4,125
31,62;0,0012;4,125
31,64;0,0013;4,125
31,66;0,00125;4,12
31,68;0,0012;4,12
31,7;0,0013;4,115
31,72;0,0013;4,115
31,74;0,00125;4,115
31,76;0,00125;4,11
31,78;0,00115;4,11
31,8;0,0011;4,105
31,82;0,001;4,105
31,84;0,0008;4,105
31,86;0,0007;4,1
31,88;0,00065;4,095
31,9;0,00055;4,095
31,92;0,00045;4,09
31,94;0,00035;4,09
31,96;0,0003;4,085
31,98;0,0001;4,085
32;-0,0001;4,075
32,02;-0,0003;4,075
32,04;-0,00055;4,07
32,06;-0,00075;4,065
32,08;-0,00105;4,06
32,1;-0,0012;4,055
32,12;-0,0016;4,05
32,14;-0,00195;4,045
32,16;-0,00215;4,04
32,18;-0,00205;4,03
32,2;-0,00195;4,025
32,22;-0,00235;4,02
32,24;-0,0028;4,01
32,26;-0,00345;4,005
32,28;-0,00365;3,995
32,3;-0,00395;3,985
32,32;-0,00455;3,975
32,34;-0,00495;3,965
32,36;-0,0054;3,955
32,38;-0,00585;3,945
32,4;-0,00605;3,935
32,42;-0,0064;3,92
32,44;-0,0069;3,91
32,46;-0,00725;3,895
32,48;-0,00785;3,88
32,5;-0,00805;3,87
32,52;-0,00865;3,855
32,54;-0,0092;3,835
32,56;-0,0096;3,82
32,58;-0,01025;3,805
32,6;-0,0102;3,79
32,62;-0,0108;3,775
32,64;-0,0112;3,755
32,66;-0,01175;3,735
32,68;-0,01205;3,72
32,7;-0,0124;3,695
32,72;-0,0127;3,68
32,74;-0,0129;3,66
32,76;-0,01355;3,64
32,78;-0,01415;3,615
32,8;-0,0147;3,595
32,82;-0,01525;3,57
32,84;-0,0157;3,545
32,86;-0,01595;3,525
32,88;-0,01625;3,5
32,9;-0,01655;3,475
32,92;-0,0168;3,455
32,94;-0,017;3,425
32,96;-0,01705;3,4
32,98;-0,0172;3,375
33;-0,01685;3,35
33,02;-0,0173;3,325
33,04;-0,0176;3,3
33,06;-0,0179;3,27
33,08;-0,0181;3,245
33,1;-0,01835;3,22
33,12;-0,0185;3,19
33,14;-0,01835;3,165
33,16;-0,01805;3,14
33,18;-0,0176;3,11
33,2;-0,0172;3,09
33,22;-0,01675;3,065
33,24;-0,01615;3,04
33,26;-0,01605;3,015
33,28;-0,01585;2,995
33,3;-0,01545;2,97
33,32;-0,01505;2,945
33,34;-0,0146;2,925
33,36;-0,01395;2,905
33,38;-0,0134;2,885
33,4;-0,0128;2,865
33,42;-0,01185;2,85
33,44;-0,01115;2,83
33,46;-0,01035;2,815
33,48;-0,00965;2,795
33,5;-0,00875;2,78
33,52;-0,0079;2,77
33,54;-0,00695;2,755
33,56;-0,00615;2,745
33,58;-0,00505;2,74
33,6;-0,0037;2,73
33,62;-0,0027;2,725
33,64;-0,00165;2,715
33,66;-0,0005;2,71
33,68;0,00055;2,715
33,7;0,0018;2,71
33,72;0,00295;2,715
33,74;0,0042;2,715
33,76;0,0051;2,715
33,78;0,00605;2,72
33,8;0,00725;2,73
33,82;0,00825;2,735
33,84;0,00935;2,74
33,86;0,0104;2,755
33,88;0,0113;2,765
33,9;0,0123;2,775
33,92;0,01355;2,79
33,94;0,01465;2,805
33,96;0,01535;2,825
33,98;0,01595;2,84
34;0,01665;2,855
34,02;0,0174;2,875
34,04;0,01815;2,895
34,06;0,01915;2,915
34,08;0,02035;2,94
34,1;0,02125;2,965
34,12;0,02225;2,99
34,14;0,02345;3,015
34,16;0,02425;3,04
34,18;0,0245;3,075
34,2;0,02495;3,095
34,22;0,0252;3,125
34,24;0,0258;3,155
34,26;0,02635;3,185
34,28;0,0267;3,215
34,3;0,02715;3,25
34,32;0,0278;3,28
34,34;0,02835;3,315
34,36;0,02895;3,345
34,38;0,02915;3,375
34,4;0,02925;3,41
34,42;0,0292;3,445
34,44;0,02935;3,48
34,46;0,02955;3,515
34,48;0,02965;3,55
34,5;0,03;3,58
34,52;0,0301;3,615
34,54;0,03025;3,655
34,56;0,03035;3,685
34,58;0,03025;3,72
34,6;0,0304;3,755
34,62;0,03065;3,79
34,64;0,03035;3,825
34,66;0,03035;3,86
34,68;0,0304;3,895
34,7;0,0304;3,93
34,72;0,03025;3,965
34,74;0,03015;4
34,76;0,0302;4,035
34,78;0,0302;4,07
34,8;0,03025;4,105
34,82;0,03015;4,135
34,84;0,03005;4,175
34,86;0,02985;4,205
34,88;0,02985;4,245
34,9;0,02995;4,28
34,92;0,03025;4,31
34,94;0,03035;4,35
34,96;0,03065;4,38
34,98;0,03095;4,42
35;0,03105;4,45
35,02;0,0311;4,49
35,04;0,0311;4,525
35,06;0,0308;4,56
35,08;0,0309;4,595
35,1;0,03065;4,63
35,12;0,03035;4,665
35,14;0,0301;4,7
35,16;0,03005;4,735
35,18;0,03015;4,77
35,2;0,02985;4,805
35,22;0,02975;4,84
35,24;0,0297;4,87
35,26;0,0299;4,905
35,28;0,03035;4,94
35,3;0,0307;4,975
35,32;0,0309;5,015
35,34;0,0312;5,05
35,36;0,03155;5,09
35,38;0,03195;5,12
35,4;0,0322;5,16
35,42;0,0323;5,195
35,44;0,0323;5,23
35,46;0,0323;5,27
35,48;0,03225;5,31
35,5;0,03185;5,345
35,52;0,03185;5,385
35,54;0,03205;5,42
35,56;0,0323;5,455
35,58;0,0326;5,5
35,6;0,03295;5,535
35,62;0,03335;5,575
35,64;0,0337;5,61
35,66;0,0341;5,65
35,68;0,0346;5,695
35,7;0,0353;5,73
35,72;0,03515;5,775
35,74;0,03525;5,815
35,76;0,03545;5,86
35,78;0,0359;5,9
35,8;0,0366;5,945
35,82;0,0371;5,99
35,84;0,0378;6,03
35,86;0,03825;6,075
35,88;0,0383;6,12
35,9;0,03795;6,165
35,92;0,0376;6,21
35,94;0,03765;6,255
35,96;0,0377;6,3
35,98;0,03735;6,34
36;0,037;6,38
36,02;0,0366;6,425
36,04;0,03665;6,47
36,06;0,03655;6,515
36,08;0,03635;6,56
36,1;0,03635;6,595
36,12;0,0362;6,64
36,14;0,03625;6,685
36,16;0,03625;6,725
36,18;0,03595;6,765
36,2;0,0355;6,805
36,22;0,0344;6,85
36,24;0,0331;6,885
36,26;0,0321;6,925
36,28;0,03115;6,96
36,3;0,03035;6,99
36,32;0,0292;7,025
36,34;0,0282;7,055
36,36;0,0265;7,09
36,38;0,02485;7,115
36,4;0,02315;7,14
36,42;0,0214;7,16
36,44;0,01965;7,185
36,46;0,018;7,205
36,48;0,0164;7,22
36,5;0,0144;7,235
36,52;0,01275;7,245
36,54;0,011;7,25
36,56;0,0093;7,26
36,58;0,00765;7,27
36,6;0,00605;7,27
36,62;0,00445;7,275
36,64;0,0027;7,275
36,66;0,0007;7,27
36,68;-0,00145;7,26
36,7;-0,0036;7,255
36,72;-0,00535;7,245
36,74;-0,00725;7,23
36,76;-0,00875;7,215
36,78;-0,01035;7,2
36,8;-0,012;7,18
36,82;-0,0138;7,16
36,84;-0,016;7,135
36,86;-0,0178;7,105
36,88;-0,01935;7,08
36,9;-0,02075;7,05
36,92;-0,02215;7,015
36,94;-0,0232;6,985
36,96;-0,02435;6,945
36,98;-0,0251;6,91
37;-0,0258;6,88
37,02;-0,0262;6,84
37,04;-0,02715;6,8
37,06;-0,028;6,765
37,08;-0,02865;6,72
37,1;-0,02895;6,685
37,12;-0,02945;6,64
37,14;-0,0306;6,6
37,16;-0,0314;6,56
37,18;-0,0323;6,51
37,2;-0,0331;6,465
37,22;-0,03375;6,42
37,24;-0,034;6,375
37,26;-0,0339;6,325
37,28;-0,03425;6,28
37,3;-0,03455;6,235
37,32;-0,03455;6,185
37,34;-0,03485;6,14
37,36;-0,035;6,095
37,38;-0,035;6,045
37,4;-0,0349;5,995
37,42;-0,03495;5,95
37,44;-0,03465;5,9
37,46;-0,0345;5,855
37,48;-0,034;5,81
37,5;-0,034;5,76
37,52;-0,0339;5,715
37,54;-0,0341;5,67
37,56;-0,0345;5,62
37,58;-0,0348;5,575
37,6;-0,0351;5,53
37,62;-0,03515;5,48
37,64;-0,03555;5,43
37,66;-0,0355;5,385
37,68;-0,03515;5,335
37,7;-0,03495;5,285
37,72;-0,03485;5,24
37,74;-0,03455;5,195
37,76;-0,0341;5,145
37,78;-0,03435;5,1
37,8;-0,0342;5,05
37,82;-0,0344;5,005
37,84;-0,035;4,96
37,86;-0,03555;4,91
37,88;-0,03605;4,86
37,9;-0,0363;4,81
37,92;-0,0364;4,76
37,94;-0,0363;4,715
37,96;-0,0363;4,665
37,98;-0,0364;4,615
38;-0,03645;4,565
38,02;-0,03635;4,515
38,04;-0,0365;4,465
38,06;-0,0369;4,42
38,08;-0,03675;4,365
38,1;-0,0369;4,32
38,12;-0,0371;4,27
38,14;-0,0371;4,215
38,16;-0,03745;4,165
38,18;-0,03725;4,115
38,2;-0,03755;4,065
38,22;-0,03745;4,01
38,24;-0,03725;3,965
38,26;-0,03755;3,915
38,28;-0,0379;3,86
38,3;-0,03805;3,81
38,32;-0,03785;3,76
38,34;-0,0376;3,71
38,36;-0,03725;3,66
38,38;-0,0367;3,605
38,4;-0,0368;3,56
38,42;-0,0366;3,51
38,44;-0,03655;3,46
38,46;-0,03595;3,41
38,48;-0,0351;3,365
38,5;-0,03405;3,32
38,52;-0,03315;3,275
38,54;-0,0326;3,23
38,56;-0,03185;3,185
38,58;-0,031;3,145
38,6;-0,0299;3,1
38,62;-0,02875;3,065
38,64;-0,02755;3,025
38,66;-0,02655;2,99
38,68;-0,0252;2,955
38,7;-0,02395;2,92
38,72;-0,0228;2,89
38,74;-0,0215;2,86
38,76;-0,02005;2,835
38,78;-0,0185;2,805
38,8;-0,01685;2,785
38,82;-0,01495;2,76
38,84;-0,01305;2,74
38,86;-0,0109;2,725
38,88;-0,0088;2,71
38,9;-0,0068;2,7
38,92;-0,00455;2,69
38,94;-0,0025;2,685
38,96;-0,0005;2,685
38,98;0,0018;2,685
39;0,00395;2,69
39,02;0,0058;2,69
39,04;0,00755;2,7
39,06;0,00955;2,71
39,08;0,0113;2,72
39,1;0,0131;2,735
39,12;0,01465;2,75
39,14;0,01635;2,765
39,16;0,018;2,785
39,18;0,01985;2,81
39,2;0,021;2,83
39,22;0,02215;2,86
39,24;0,0234;2,885
39,26;0,0249;2,915
39,28;0,0266;2,945
39,3;0,0282;2,98
39,32;0,02965;3,015
39,34;0,0306;3,05
39,36;0,0314;3,085
39,38;0,0324;3,12
39,4;0,03325;3,165
39,42;0,0341;3,205
39,44;0,03525;3,245
39,46;0,03645;3,285
39,48;0,03685;3,335
39,5;0,0371;3,375
39,52;0,03775;3,42
39,54;0,0379;3,465
39,56;0,0384;3,51
39,58;0,03885;3,555
39,6;0,03895;3,605
39,62;0,0394;3,65
39,64;0,0394;3,695
39,66;0,03945;3,745
39,68;0,03965;3,79
39,7;0,0395;3,835
39,72;0,03955;3,885
39,74;0,03945;3,93
39,76;0,03945;3,975
39,78;0,0396;4,025
39,8;0,03925;4,07
39,82;0,03925;4,115
39,84;0,0392;4,165
39,86;0,03945;4,21
39,88;0,03965;4,26
39,9;0,04025;4,305
39,92;0,04;4,355
39,94;0,0398;4,405
39,96;0,03955;4,445
39,98;0,03915;4,495
40;0,03835;4,54
40,02;0,0378;4,58
40,04;0,0375;4,625
40,06;0,0373;4,67
40,08;0,03675;4,715
40,1;0,0366;4,76
40,12;0,03655;4,8
40,14;0,0368;4,845
40,16;0,03665;4,885
40,18;0,0366;4,93
40,2;0,03665;4,975
40,22;0,03665;5,02
40,24;0,0365;5,06
40,26;0,0363;5,1
40,28;0,0357;5,145
40,3;0,0355;5,185
40,32;0,0349;5,225
40,34;0,0343;5,265
40,36;0,03375;5,31
40,38;0,0336;5,345
40,4;0,0336;5,385
40,42;0,0332;5,425
40,44;0,03325;5,465
40,46;0,0331;5,5
40,48;0,0331;5,54
40,5;0,0333;5,575
40,52;0,0334;5,615
40,54;0,0333;5,655
40,56;0,03325;5,695
40,58;0,03285;5,73
40,6;0,0326;5,775
40,62;0,0323;5,81
40,64;0,0323;5,845
40,66;0,03255;5,89
40,68;0,03265;5,925
40,7;0,03275;5,965
40,72;0,03275;6
40,74;0,0328;6,04
40,76;0,03265;6,075
40,78;0,03215;6,115
40,8;0,03155;6,155
40,82;0,031;6,185
40,84;0,0303;6,22
40,86;0,02995;6,26
40,88;0,02955;6,295
40,9;0,0292;6,325
40,92;0,0287;6,36
40,94;0,02795;6,39
40,96;0,0271;6,425
40,98;0,0264;6,45
41;0,02585;6,48
41,02;0,0255;6,51
41,04;0,025;6,54
41,06;0,0243;6,565
41,08;0,02365;6,595
41,1;0,0229;6,615
41,12;0,0223;6,64
41,14;0,02165;6,665
41,16;0,0207;6,69
41,18;0,01985;6,71
41,2;0,01895;6,73
41,22;0,01805;6,75
41,24;0,01715;6,77
41,26;0,01615;6,785
41,28;0,01515;6,805
41,3;0,014;6,815
41,32;0,0129;6,83
41,34;0,0118;6,84
41,36;0,0105;6,85
41,38;0,00945;6,86
41,4;0,0082;6,865
41,42;0,00705;6,87
41,44;0,0058;6,88
