Temps t / s;Tension U_B1 / V;Tension U_A1 / V
1,6;-5E-05;7,975
1,62;-0,0003;7,975
1,64;-0,00095;7,975
1,66;-0,0019;7,97
1,68;-0,0029;7,965
1,7;-0,0044;7,955
1,72;-0,00595;7,95
1,74;-0,00755;7,94
1,76;-0,0096;7,925
1,78;-0,0124;7,91
1,8;-0,01405;7,89
1,82;-0,01645;7,865
1,84;-0,0185;7,84
1,86;-0,0209;7,815
1,88;-0,0224;7,785
1,9;-0,02395;7,75
1,92;-0,02575;7,72
1,94;-0,0273;7,68
1,96;-0,02845;7,645
1,98;-0,0306;7,605
2;-0,0327;7,565
2,02;-0,0338;7,515
2,04;-0,0355;7,47
2,06;-0,0376;7,42
2,08;-0,0394;7,37
2,1;-0,0406;7,32
2,12;-0,04145;7,26
2,14;-0,0423;7,205
2,16;-0,0427;7,155
2,18;-0,04265;7,095
2,2;-0,04295;7,04
2,22;-0,0433;6,985
2,24;-0,0434;6,93
2,26;-0,04325;6,875
2,28;-0,0435;6,82
2,3;-0,04415;6,765
2,32;-0,04465;6,705
2,34;-0,0453;6,645
2,36;-0,0452;6,59
2,38;-0,0449;6,525
2,4;-0,0443;6,475
2,42;-0,04415;6,415
2,44;-0,04385;6,36
2,46;-0,0435;6,3
2,48;-0,04335;6,25
2,5;-0,04285;6,19
2,52;-0,0424;6,135
2,54;-0,0418;6,08
2,56;-0,04125;6,03
2,58;-0,0405;5,98
2,6;-0,0395;5,93
2,62;-0,0388;5,88
2,64;-0,0382;5,825
2,66;-0,03775;5,78
2,68;-0,03755;5,73
2,7;-0,0374;5,685
2,72;-0,03735;5,63
2,74;-0,03725;5,585
2,76;-0,03695;5,54
2,78;-0,03685;5,49
2,8;-0,0367;5,44
2,82;-0,0363;5,395
2,84;-0,0358;5,345
2,86;-0,0352;5,3
2,88;-0,03495;5,255
2,9;-0,0347;5,21
2,92;-0,03415;5,165
2,94;-0,0337;5,12
2,96;-0,03385;5,075
2,98;-0,03375;5,03
3;-0,0337;4,985
3,02;-0,03405;4,94
3,04;-0,03445;4,895
3,06;-0,035;4,85
3,08;-0,0352;4,805
3,1;-0,0356;4,755
3,12;-0,03575;4,71
3,14;-0,03555;4,665
3,16;-0,0356;4,615
3,18;-0,03585;4,565
3,2;-0,036;4,52
3,22;-0,03605;4,47
3,24;-0,0362;4,425
3,26;-0,03665;4,375
3,28;-0,0367;4,325
3,3;-0,037;4,275
3,32;-0,0375;4,23
3,34;-0,03785;4,175
3,36;-0,0382;4,125
3,38;-0,03875;4,075
3,4;-0,039;4,025
3,42;-0,03945;3,97
3,44;-0,03955;3,92
3,46;-0,04005;3,865
3,48;-0,04085;3,815
3,5;-0,04135;3,755
3,52;-0,04175;3,705
3,54;-0,04185;3,645
3,56;-0,0418;3,595
3,58;-0,042;3,54
3,6;-0,0424;3,48
3,62;-0,043;3,425
3,64;-0,04305;3,37
3,66;-0,04245;3,31
3,68;-0,042;3,255
3,7;-0,042;3,2
3,72;-0,0419;3,15
3,74;-0,0416;3,095
3,76;-0,0413;3,04
3,78;-0,04095;2,985
3,8;-0,04075;2,93
3,82;-0,04065;2,875
3,84;-0,04005;2,825
3,86;-0,0385;2,775
3,88;-0,0372;2,73
3,9;-0,0358;2,68
3,92;-0,0347;2,635
3,94;-0,03355;2,59
3,96;-0,03185;2,55
3,98;-0,03045;2,505
4;-0,0286;2,47
4,02;-0,02715;2,435
4,04;-0,02555;2,4
4,06;-0,02365;2,37
4,08;-0,0218;2,34
4,1;-0,01965;2,315
4,12;-0,01745;2,29
4,14;-0,01495;2,27
4,16;-0,01245;2,255
4,18;-0,01;2,24
4,2;-0,00725;2,23
4,22;-0,00475;2,22
4,24;-0,00205;2,215
4,26;0,00055;2,22
4,28;0,003;2,22
4,3;0,00525;2,23
4,32;0,00765;2,235
4,34;0,00995;2,245
4,36;0,01225;2,26
4,38;0,01425;2,275
4,4;0,01625;2,295
4,42;0,0179;2,315
4,44;0,0201;2,34
4,46;0,02285;2,37
4,48;0,02535;2,4
4,5;0,02735;2,43
4,52;0,02925;2,47
4,54;0,03095;2,5
4,56;0,0324;2,545
4,58;0,03395;2,59
4,6;0,03515;2,63
4,62;0,03595;2,67
4,64;0,03725;2,715
4,66;0,03855;2,765
4,68;0,04;2,81
4,7;0,041;2,865
4,72;0,04155;2,915
4,74;0,0423;2,965
4,76;0,04295;3,015
4,78;0,0438;3,07
4,8;0,0447;3,125
4,82;0,04525;3,18
4,84;0,04535;3,235
4,86;0,0456;3,29
4,88;0,04555;3,345
4,9;0,0459;3,4
4,92;0,04605;3,46
4,94;0,046;3,51
4,96;0,04605;3,57
4,98;0,0459;3,625
5;0,0457;3,68
5,02;0,04585;3,735
5,04;0,0456;3,79
5,06;0,0454;3,845
5,08;0,0453;3,9
5,1;0,04525;3,955
5,12;0,0449;4,01
5,14;0,0447;4,07
5,16;0,04475;4,12
5,18;0,04495;4,175
5,2;0,0452;4,225
5,22;0,04545;4,285
5,24;0,04545;4,34
5,26;0,04515;4,395
5,28;0,04485;4,45
5,3;0,04445;4,5
5,32;0,0439;4,555
5,34;0,0437;4,61
5,36;0,0434;4,66
5,38;0,04305;4,715
5,4;0,04315;4,765
5,42;0,0435;4,815
5,44;0,0437;4,87
5,46;0,04405;4,925
5,48;0,0444;4,975
5,5;0,0447;5,03
5,52;0,0447;5,085
5,54;0,04465;5,14
5,56;0,0444;5,195
5,58;0,0442;5,245
5,6;0,04395;5,305
5,62;0,0441;5,355
5,64;0,0444;5,41
5,66;0,0446;5,465
5,68;0,04515;5,515
5,7;0,04555;5,575
5,72;0,04625;5,63
5,74;0,04645;5,69
5,76;0,04675;5,74
5,78;0,0473;5,8
5,8;0,04815;5,86
5,82;0,04905;5,92
5,84;0,05;5,98
5,86;0,0503;6,045
5,88;0,05035;6,1
5,9;0,0503;6,165
5,92;0,05065;6,23
5,94;0,0504;6,29
5,96;0,0502;6,35
5,98;0,0505;6,41
6;0,05085;6,47
6,02;0,0511;6,535
6,04;0,05185;6,6
6,06;0,05245;6,665
6,08;0,0525;6,725
6,1;0,05195;6,79
6,12;0,05185;6,85
6,14;0,05155;6,915
6,16;0,05035;6,975
6,18;0,04955;7,04
6,2;0,04865;7,1
6,22;0,04685;7,15
6,24;0,0459;7,21
6,26;0,04495;7,26
6,28;0,0441;7,315
6,3;0,0428;7,365
6,32;0,04165;7,42
6,34;0,03995;7,465
6,36;0,03835;7,51
6,38;0,036;7,555
6,4;0,03375;7,59
6,42;0,03135;7,63
6,44;0,0289;7,66
6,46;0,0264;7,69
6,48;0,0237;7,715
6,5;0,021;7,74
6,52;0,01815;7,76
6,54;0,0153;7,775
6,56;0,01255;7,79
6,58;0,0096;7,795
6,6;0,00685;7,8
6,62;0,00405;7,805
6,64;0,00105;7,8
6,66;-0,00245;7,795
6,68;-0,0056;7,785
6,7;-0,0087;7,77
6,72;-0,0116;7,755
6,74;-0,0146;7,73
6,76;-0,0173;7,705
6,78;-0,01925;7,675
6,8;-0,02155;7,645
6,82;-0,0239;7,615
6,84;-0,02565;7,575
6,86;-0,02825;7,54
6,88;-0,03065;7,5
6,9;-0,03245;7,45
6,92;-0,03455;7,41
6,94;-0,03715;7,355
6,96;-0,03915;7,3
6,98;-0,0408;7,245
7;-0,04215;7,19
7,02;-0,04325;7,135
7,04;-0,04375;7,08
7,06;-0,0445;7,015
7,08;-0,04535;6,955
7,1;-0,04575;6,895
7,12;-0,0462;6,835
7,14;-0,04715;6,775
7,16;-0,0483;6,71
7,18;-0,04935;6,645
7,2;-0,0498;6,58
7,22;-0,0501;6,51
7,24;-0,05005;6,445
7,26;-0,05035;6,385
7,28;-0,05065;6,315
7,3;-0,0507;6,245
7,32;-0,0508;6,18
7,34;-0,05065;6,115
7,36;-0,0503;6,05
7,38;-0,0498;5,985
7,4;-0,0494;5,92
7,42;-0,0491;5,855
7,44;-0,0495;5,79
7,46;-0,05;5,725
7,48;-0,0504;5,66
7,5;-0,0507;5,59
7,52;-0,0508;5,525
7,54;-0,05075;5,455
7,56;-0,0506;5,39
7,58;-0,0505;5,325
7,6;-0,05;5,26
7,62;-0,0501;5,195
7,64;-0,05015;5,13
7,66;-0,0508;5,065
7,68;-0,0515;4,99
7,7;-0,0522;4,925
7,72;-0,0525;4,855
7,74;-0,05245;4,785
7,76;-0,0527;4,715
7,78;-0,05295;4,65
7,8;-0,05295;4,575
7,82;-0,05345;4,505
7,84;-0,0535;4,44
7,86;-0,05395;4,365
7,88;-0,0543;4,29
7,9;-0,05475;4,225
7,92;-0,0552;4,15
7,94;-0,05545;4,08
7,96;-0,056;4,005
7,98;-0,05675;3,93
8;-0,0573;3,855
8,02;-0,05745;3,78
8,04;-0,05745;3,705
8,06;-0,05805;3,625
8,08;-0,05855;3,55
8,1;-0,0583;3,475
8,12;-0,05795;3,4
8,14;-0,0578;3,325
8,16;-0,05765;3,25
8,18;-0,0575;3,175
8,2;-0,0576;3,1
8,22;-0,0577;3,025
8,24;-0,0565;2,95
8,26;-0,0553;2,875
8,28;-0,05415;2,81
8,3;-0,05305;2,74
8,32;-0,052;2,67
8,34;-0,05115;2,605
8,36;-0,04975;2,535
8,38;-0,0479;2,475
8,4;-0,0457;2,415
8,42;-0,04365;2,355
8,44;-0,0414;2,305
8,46;-0,03875;2,255
8,48;-0,0359;2,205
8,5;-0,0332;2,165
8,52;-0,0301;2,125
8,54;-0,0268;2,09
8,56;-0,02345;2,055
8,58;-0,02025;2,03
8,6;-0,01685;2,01
8,62;-0,0132;1,995
8,64;-0,0096;1,975
8,66;-0,006;1,965
8,68;-0,0024;1,96
8,7;0,0013;1,965
8,72;0,00505;1,97
8,74;0,00855;1,98
8,76;0,012;1,995
8,78;0,0158;2,01
8,8;0,01995;2,035
8,82;0,0235;2,065
8,84;0,02655;2,095
8,86;0,0295;2,13
8,88;0,03195;2,17
8,9;0,03435;2,215
8,92;0,03775;2,26
8,94;0,04095;2,31
8,96;0,04335;2,365
8,98;0,0456;2,42
9;0,04775;2,48
9,02;0,0491;2,54
9,04;0,0508;2,6
9,06;0,0527;2,665
9,08;0,05455;2,73
9,1;0,05575;2,8
9,12;0,0569;2,875
9,14;0,05815;2,94
9,16;0,05965;3,015
9,18;0,06035;3,09
9,2;0,061;3,165
9,22;0,0616;3,24
9,24;0,06215;3,315
9,26;0,0626;3,395
9,28;0,0628;3,47
9,3;0,06315;3,545
9,32;0,06305;3,625
9,34;0,06335;3,705
9,36;0,06355;3,78
9,38;0,0633;3,855
9,4;0,0635;3,935
9,42;0,0641;4,015
9,44;0,06475;4,095
9,46;0,06505;4,175
9,48;0,065;4,255
9,5;0,06455;4,335
9,52;0,0642;4,41
9,54;0,0639;4,49
9,56;0,06355;4,57
9,58;0,06415;4,645
9,6;0,0644;4,725
9,62;0,06505;4,805
9,64;0,0653;4,885
9,66;0,0651;4,965
9,68;0,06465;5,045
9,7;0,0643;5,12
9,72;0,06425;5,2
9,74;0,06445;5,28
9,76;0,0648;5,36
9,78;0,06545;5,44
9,8;0,0656;5,52
9,82;0,06585;5,6
9,84;0,0666;5,68
9,86;0,06765;5,765
9,88;0,06845;5,85
9,9;0,06825;5,935
9,92;0,0682;6,015
9,94;0,0682;6,1
9,96;0,06785;6,185
9,98;0,06795;6,265
10;0,06835;6,35
10,02;0,0693;6,435
10,04;0,07015;6,525
10,06;0,0698;6,61
10,08;0,06975;6,69
10,1;0,06915;6,78
10,12;0,0685;6,865
10,14;0,0673;6,945
10,16;0,0663;7,025
10,18;0,0659;7,105
10,2;0,0652;7,19
10,22;0,06445;7,26
10,24;0,0628;7,34
10,26;0,06065;7,415
10,28;0,05855;7,48
10,3;0,0567;7,55
10,32;0,0543;7,62
10,34;0,05195;7,68
10,36;0,0493;7,74
10,38;0,0468;7,795
10,4;0,0438;7,845
10,42;0,04085;7,89
10,44;0,0375;7,935
10,46;0,0338;7,975
10,48;0,0299;8,01
10,5;0,02595;8,035
10,52;0,02175;8,06
10,54;0,0174;8,075
10,56;0,0133;8,09
10,58;0,009;8,1
10,6;0,0048;8,1
10,62;0,00085;8,1
10,64;-0,00325;8,09
10,66;-0,0072;8,075
10,68;-0,01115;8,055
10,7;-0,0146;8,03
10,72;-0,01795;8,01
10,74;-0,02215;7,975
10,76;-0,02625;7,94
10,78;-0,03005;7,895
10,8;-0,03295;7,85
10,82;-0,0358;7,8
10,84;-0,0382;7,75
10,86;-0,04085;7,695
10,88;-0,04355;7,635
10,9;-0,0459;7,575
10,92;-0,04885;7,51
10,94;-0,0516;7,44
10,96;-0,05355;7,365
10,98;-0,05525;7,295
11;-0,05615;7,22
11,02;-0,057;7,145
11,04;-0,058;7,07
11,06;-0,05845;6,995
11,08;-0,0596;6,915
11,1;-0,06095;6,83
11,12;-0,06225;6,755
11,14;-0,06275;6,67
11,16;-0,0627;6,585
11,18;-0,06315;6,505
11,2;-0,06345;6,425
11,22;-0,06355;6,34
11,24;-0,0635;6,255
11,26;-0,063;6,175
11,28;-0,0626;6,09
11,3;-0,06205;6,01
11,32;-0,06235;5,93
11,34;-0,0629;5,845
11,36;-0,0632;5,765
11,38;-0,0636;5,68
11,4;-0,0634;5,6
11,42;-0,06325;5,515
11,44;-0,06285;5,435
11,46;-0,0626;5,355
11,48;-0,06245;5,275
11,5;-0,0629;5,19
11,52;-0,06365;5,105
11,54;-0,0642;5,02
11,56;-0,06415;4,94
11,58;-0,06405;4,855
11,6;-0,0641;4,77
11,62;-0,0641;4,685
11,64;-0,06415;4,605
11,66;-0,06435;4,515
11,68;-0,06475;4,43
11,7;-0,06515;4,345
11,72;-0,06535;4,26
11,74;-0,06535;4,175
11,76;-0,06575;4,095
11,78;-0,06655;4,005
11,8;-0,06695;3,915
11,82;-0,0666;3,825
11,84;-0,06715;3,74
11,86;-0,06775;3,655
11,88;-0,06745;3,565
11,9;-0,06705;3,475
11,92;-0,06695;3,39
11,94;-0,0668;3,3
11,96;-0,06685;3,215
11,98;-0,06715;3,125
12;-0,0662;3,04
12,02;-0,06505;2,955
12,04;-0,06405;2,875
12,06;-0,06305;2,79
12,08;-0,0625;2,71
12,1;-0,0615;2,63
12,12;-0,0598;2,55
12,14;-0,05805;2,475
12,16;-0,05595;2,4
12,18;-0,05365;2,335
12,2;-0,05115;2,265
12,22;-0,0485;2,205
12,24;-0,0453;2,145
12,26;-0,0422;2,09
12,28;-0,03875;2,04
12,3;-0,0352;1,99
12,32;-0,03195;1,95
12,34;-0,02825;1,915
12,36;-0,02425;1,88
12,38;-0,02045;1,855
12,4;-0,01625;1,835
12,42;-0,01245;1,82
12,44;-0,0083;1,8
12,46;-0,00455;1,795
12,48;-0,00035;1,8
12,5;0,00365;1,8
12,52;0,0078;1,805
12,54;0,0119;1,82
12,56;0,01615;1,84
12,58;0,02;1,865
12,6;0,02405;1,895
12,62;0,02835;1,925
12,64;0,03215;1,97
12,66;0,03555;2,01
12,68;0,03855;2,055
12,7;0,0407;2,105
12,72;0,0441;2,16
12,74;0,0473;2,22
12,76;0,05;2,28
12,78;0,0523;2,345
12,8;0,05435;2,41
12,82;0,05565;2,48
12,84;0,05755;2,55
12,86;0,0597;2,625
12,88;0,0609;2,7
12,9;0,062;2,775
12,92;0,06325;2,855
12,94;0,06455;2,93
12,96;0,06535;3,01
12,98;0,0658;3,095
13;0,0663;3,17
13,02;0,0668;3,255
13,04;0,06705;3,335
13,06;0,06705;3,42
13,08;0,06735;3,5
13,1;0,06715;3,585
13,12;0,06715;3,66
13,14;0,067;3,745
13,16;0,0667;3,83
13,18;0,0669;3,91
13,2;0,0673;3,995
13,22;0,0678;4,075
13,24;0,06765;4,155
13,26;0,06735;4,24
13,28;0,06655;4,32
13,3;0,06615;4,4
13,32;0,06555;4,48
13,34;0,0655;4,56
13,36;0,0657;4,64
13,38;0,066;4,72
13,4;0,06635;4,805
13,42;0,0662;4,885
13,44;0,0658;4,965
13,46;0,06505;5,045
13,48;0,06475;5,12
13,5;0,0646;5,2
13,52;0,06465;5,28
13,54;0,06485;5,36
13,56;0,0654;5,44
13,58;0,06525;5,515
13,6;0,06535;5,595
13,62;0,06595;5,68
13,64;0,06685;5,76
13,66;0,06745;5,84
13,68;0,0673;5,925
13,7;0,06725;6,005
13,72;0,0671;6,09
13,74;0,0667;6,17
13,76;0,0667;6,25
13,78;0,0668;6,33
13,8;0,06735;6,415
13,82;0,06825;6,495
13,84;0,0685;6,585
13,86;0,06805;6,665
13,88;0,06805;6,75
13,9;0,067;6,825
13,92;0,06615;6,91
13,94;0,06475;6,99
13,96;0,0639;7,065
13,98;0,0633;7,145
14;0,0625;7,215
14,02;0,06165;7,295
14,04;0,0599;7,365
14,06;0,05785;7,435
14,08;0,0557;7,5
14,1;0,0536;7,565
14,12;0,0518;7,625
14,14;0,04905;7,69
14,16;0,0465;7,745
14,18;0,04355;7,79
14,2;0,04065;7,84
14,22;0,03775;7,885
14,24;0,0346;7,925
14,26;0,0312;7,955
14,28;0,02755;7,99
14,3;0,0239;8,015
14,32;0,0199;8,035
14,34;0,01585;8,05
14,36;0,01195;8,06
14,38;0,0083;8,065
14,4;0,0048;8,07
14,42;0,0009;8,065
14,44;-0,0029;8,055
14,46;-0,00635;8,045
14,48;-0,0098;8,03
14,5;-0,0129;8,01
14,52;-0,0167;7,985
14,54;-0,02045;7,95
14,56;-0,02415;7,92
14,58;-0,02765;7,88
14,6;-0,03;7,84
14,62;-0,0326;7,79
14,64;-0,03465;7,745
14,66;-0,0371;7,69
14,68;-0,03965;7,64
14,7;-0,04145;7,585
14,72;-0,0439;7,525
14,74;-0,0466;7,46
14,76;-0,0488;7,395
14,78;-0,0502;7,325
14,8;-0,0511;7,255
14,82;-0,0516;7,19
14,84;-0,05235;7,12
14,86;-0,053;7,05
14,88;-0,05315;6,98
14,9;-0,0539;6,91
14,92;-0,05495;6,84
14,94;-0,0559;6,76
14,96;-0,05635;6,69
14,98;-0,05625;6,615
15;-0,05625;6,54
15,02;-0,05605;6,46
15,04;-0,0563;6,39
15,06;-0,0561;6,315
15,08;-0,0558;6,24
15,1;-0,05535;6,17
15,12;-0,0546;6,095
15,14;-0,0539;6,03
15,16;-0,05325;5,96
15,18;-0,0532;5,885
15,2;-0,0534;5,815
15,22;-0,05345;5,745
15,24;-0,0536;5,675
15,26;-0,0536;5,605
15,28;-0,05315;5,535
15,3;-0,0527;5,465
15,32;-0,0523;5,395
15,34;-0,0515;5,325
15,36;-0,0512;5,26
15,38;-0,05105;5,19
15,4;-0,0513;5,125
15,42;-0,05175;5,055
15,44;-0,0522;4,985
15,46;-0,05255;4,915
15,48;-0,0523;4,845
15,5;-0,052;4,78
15,52;-0,05215;4,71
15,54;-0,0521;4,635
15,56;-0,05205;4,57
15,58;-0,052;4,5
15,6;-0,05225;4,435
15,62;-0,0524;4,365
15,64;-0,0528;4,295
15,66;-0,05285;4,22
15,68;-0,0531;4,15
15,7;-0,0531;4,085
15,72;-0,0534;4,01
15,74;-0,0541;3,94
15,76;-0,05455;3,865
15,78;-0,0547;3,795
15,8;-0,05445;3,725
15,82;-0,05475;3,65
15,84;-0,0553;3,575
15,86;-0,0553;3,5
15,88;-0,05485;3,43
15,9;-0,0545;3,36
15,92;-0,05435;3,29
15,94;-0,054;3,215
15,96;-0,0537;3,145
15,98;-0,05375;3,075
16;-0,05385;3,005
16,02;-0,0528;2,935
16,04;-0,0514;2,865
16,06;-0,0503;2,8
16,08;-0,049;2,735
16,1;-0,04785;2,67
16,12;-0,04675;2,605
16,14;-0,0459;2,545
16,16;-0,0443;2,49
16,18;-0,0425;2,43
16,2;-0,0404;2,38
16,22;-0,038;2,33
16,24;-0,0358;2,28
16,26;-0,0335;2,235
16,28;-0,03105;2,19
16,3;-0,0281;2,155
16,32;-0,0251;2,125
16,34;-0,0221;2,09
16,36;-0,01905;2,065
16,38;-0,01605;2,04
16,4;-0,013;2,025
16,42;-0,0098;2,01
16,44;-0,0065;2
16,46;-0,00295;1,995
16,48;0,00015;1,99
16,5;0,00335;1,995
16,52;0,00645;2
16,54;0,00965;2,015
16,56;0,0132;2,025
16,58;0,0167;2,045
16,6;0,01975;2,07
16,62;0,0225;2,09
16,64;0,02525;2,125
16,66;0,02755;2,155
16,68;0,02935;2,19
16,7;0,03185;2,23
16,72;0,03485;2,27
16,74;0,0374;2,315
16,76;0,03955;2,36
16,78;0,0414;2,415
16,8;0,04305;2,465
16,82;0,0444;2,515
16,84;0,0453;2,57
16,86;0,04675;2,625
16,88;0,04825;2,685
16,9;0,04975;2,75
16,92;0,05045;2,81
16,94;0,05115;2,87
16,96;0,05185;2,93
16,98;0,05275;2,995
17;0,05375;3,06
17,02;0,05375;3,125
17,04;0,05405;3,19
17,06;0,0541;3,25
17,08;0,05425;3,32
17,1;0,05425;3,385
17,12;0,0544;3,45
17,14;0,0542;3,515
17,16;0,05385;3,58
17,18;0,05385;3,645
17,2;0,0535;3,705
17,22;0,05335;3,77
17,24;0,0531;3,835
17,26;0,0526;3,895
17,28;0,05225;3,965
17,3;0,0522;4,025
17,32;0,0521;4,085
17,34;0,0522;4,15
17,36;0,0524;4,21
17,38;0,0521;4,275
17,4;0,05175;4,335
17,42;0,05115;4,395
17,44;0,05035;4,455
17,46;0,0498;4,515
17,48;0,0494;4,575
17,5;0,0489;4,635
17,52;0,04855;4,69
17,54;0,04875;4,75
17,56;0,0488;4,81
17,58;0,0489;4,87
17,6;0,0491;4,925
17,62;0,04915;4,98
17,64;0,049;5,045
17,66;0,04875;5,1
17,68;0,0483;5,155
17,7;0,04765;5,215
17,72;0,0475;5,27
17,74;0,04755;5,33
17,76;0,04765;5,385
17,78;0,04795;5,44
17,8;0,04815;5,5
17,82;0,04855;5,56
17,84;0,04915;5,62
17,86;0,04905;5,675
17,88;0,0492;5,735
17,9;0,0496;5,79
17,92;0,0504;5,855
17,94;0,05135;5,915
17,96;0,052;5,98
17,98;0,05215;6,04
18;0,0521;6,1
18,02;0,052;6,165
18,04;0,0522;6,225
18,06;0,05205;6,29
18,08;0,0517;6,35
18,1;0,0519;6,41
18,12;0,05215;6,475
18,14;0,05255;6,54
18,16;0,05325;6,605
18,18;0,054;6,67
18,2;0,0539;6,735
18,22;0,05325;6,795
18,24;0,05305;6,86
18,26;0,05285;6,925
18,28;0,05155;6,985
18,3;0,0507;7,045
18,32;0,04995;7,105
18,34;0,0483;7,16
18,36;0,04745;7,22
18,38;0,04645;7,27
18,4;0,04565;7,325
18,42;0,04425;7,375
18,44;0,04315;7,43
18,46;0,0416;7,48
18,48;0,03995;7,525
18,5;0,03765;7,565
18,52;0,03535;7,61
18,54;0,0332;7,645
18,56;0,0306;7,68
18,58;0,0281;7,71
18,6;0,02545;7,735
18,62;0,0228;7,76
18,64;0,0201;7,785
18,66;0,0174;7,8
18,68;0,0148;7,815
18,7;0,01195;7,825
18,72;0,0091;7,83
18,74;0,00655;7,835
18,76;0,0037;7,835
18,78;0,00075;7,83
18,8;-0,00245;7,825
18,82;-0,00535;7,81
18,84;-0,00835;7,795
18,86;-0,011;7,78
18,88;-0,0139;7,755
18,9;-0,0163;7,73
18,92;-0,01825;7,705
18,94;-0,0205;7,675
18,96;-0,02265;7,64
18,98;-0,0242;7,605
19;-0,02665;7,57
19,02;-0,02885;7,53
19,04;-0,0304;7,485
19,06;-0,03225;7,44
19,08;-0,0346;7,39
19,1;-0,0366;7,345
19,12;-0,03825;7,285
19,14;-0,0395;7,235
19,16;-0,0405;7,18
19,18;-0,04105;7,12
19,2;-0,0414;7,065
19,22;-0,04195;7,01
19,24;-0,04245;6,95
19,26;-0,0427;6,895
19,28;-0,04265;6,835
19,3;-0,04355;6,78
19,32;-0,0444;6,715
19,34;-0,04525;6,655
19,36;-0,0456;6,595
19,38;-0,04575;6,535
19,4;-0,0453;6,47
19,42;-0,0455;6,415
19,44;-0,0455;6,355
19,46;-0,0454;6,29
19,48;-0,04535;6,23
19,5;-0,04515;6,17
19,52;-0,04485;6,11
19,54;-0,0446;6,05
19,56;-0,0441;5,995
19,58;-0,0432;5,93
19,6;-0,04275;5,875
19,62;-0,04245;5,815
19,64;-0,0426;5,76
19,66;-0,0429;5,7
19,68;-0,043;5,645
19,7;-0,0429;5,585
19,72;-0,04325;5,53
19,74;-0,04315;5,47
19,76;-0,0429;5,41
19,78;-0,04255;5,355
19,8;-0,0424;5,3
19,82;-0,04205;5,245
19,84;-0,04165;5,185
19,86;-0,04165;5,13
19,88;-0,04175;5,075
19,9;-0,0423;5,02
19,92;-0,0429;4,955
19,94;-0,0434;4,9
19,96;-0,044;4,84
19,98;-0,0442;4,78
20;-0,0441;4,72
20,02;-0,0442;4,665
20,04;-0,0445;4,6
20,06;-0,0445;4,54
20,08;-0,0449;4,485
20,1;-0,04505;4,425
20,12;-0,04525;4,36
20,14;-0,0458;4,3
20,16;-0,04615;4,235
20,18;-0,04675;4,175
20,2;-0,04715;4,11
20,22;-0,04735;4,045
20,24;-0,0476;3,985
20,26;-0,0483;3,92
20,28;-0,0491;3,855
20,3;-0,04945;3,785
20,32;-0,04965;3,72
20,34;-0,0495;3,655
20,36;-0,0501;3,585
20,38;-0,05075;3,52
20,4;-0,05085;3,45
20,42;-0,0504;3,385
20,44;-0,0502;3,315
20,46;-0,0501;3,245
20,48;-0,04975;3,185
20,5;-0,04965;3,12
20,52;-0,04965;3,05
20,54;-0,04975;2,985
20,56;-0,04925;2,92
20,58;-0,0479;2,855
20,6;-0,04655;2,795
20,62;-0,04545;2,735
20,64;-0,0442;2,675
20,66;-0,0429;2,615
20,68;-0,04195;2,565
20,7;-0,04075;2,505
20,72;-0,03915;2,45
20,74;-0,0371;2,405
