Temps t / s;Tension U_B1 / V;Tension U_A1 / V
3,3;-0,0123;3,51
3,32;-0,01255;3,495
3,34;-0,0127;3,475
3,36;-0,01255;3,455
3,38;-0,01265;3,435
3,4;-0,01265;3,415
3,42;-0,0125;3,4
3,44;-0,0123;3,38
3,46;-0,01245;3,365
3,48;-0,01275;3,345
3,5;-0,01275;3,325
3,52;-0,01285;3,31
3,54;-0,01255;3,29
3,56;-0,0125;3,27
3,58;-0,0125;3,25
3,6;-0,01225;3,235
3,62;-0,01185;3,215
3,64;-0,0116;3,2
3,66;-0,011;3,185
3,68;-0,0105;3,165
3,7;-0,00985;3,15
3,72;-0,0093;3,135
3,74;-0,00865;3,125
3,76;-0,0079;3,11
3,78;-0,00725;3,1
3,8;-0,0066;3,09
3,82;-0,0059;3,08
3,84;-0,00525;3,07
3,86;-0,0043;3,065
3,88;-0,00375;3,055
3,9;-0,003;3,045
3,92;-0,0022;3,045
3,94;-0,0014;3,04
3,96;-0,00075;3,035
3,98;0;3,035
4;0,00075;3,035
4,02;0,00155;3,035
4,04;0,00225;3,035
4,06;0,00305;3,035
4,08;0,00375;3,035
4,1;0,00435;3,04
4,12;0,0051;3,045
4,14;0,0059;3,05
4,16;0,00665;3,055
4,18;0,0073;3,06
4,2;0,00825;3,07
4,22;0,0091;3,085
4,24;0,0099;3,085
4,26;0,0109;3,1
4,28;0,0118;3,115
4,3;0,01255;3,125
4,32;0,0134;3,14
4,34;0,01395;3,16
4,36;0,0149;3,175
4,38;0,01585;3,19
4,4;0,01605;3,21
4,42;0,01645;3,225
4,44;0,01695;3,245
4,46;0,01735;3,265
4,48;0,0179;3,29
4,5;0,01825;3,305
4,52;0,0187;3,33
4,54;0,0193;3,355
4,56;0,0199;3,375
4,58;0,02035;3,395
4,6;0,02095;3,42
4,62;0,0214;3,445
4,64;0,022;3,47
4,66;0,02255;3,495
4,68;0,02275;3,525
4,7;0,0228;3,55
4,72;0,02285;3,575
4,74;0,023;3,6
4,76;0,02335;3,625
4,78;0,0232;3,655
4,8;0,0236;3,68
4,82;0,0237;3,71
4,84;0,0241;3,74
4,86;0,02385;3,765
4,88;0,0242;3,79
4,9;0,0243;3,82
4,92;0,02455;3,85
4,94;0,0246;3,88
4,96;0,02455;3,905
4,98;0,02475;3,935
5;0,02425;3,96
5,02;0,02425;3,99
5,04;0,0244;4,02
5,06;0,02445;4,045
5,08;0,0243;4,075
5,1;0,0241;4,105
5,12;0,02395;4,13
5,14;0,0238;4,16
5,16;0,02375;4,185
5,18;0,02365;4,215
5,2;0,02365;4,24
5,22;0,0236;4,265
5,24;0,02345;4,295
5,26;0,02305;4,32
5,28;0,0229;4,35
5,3;0,023;4,37
5,32;0,0229;4,4
5,34;0,0228;4,43
5,36;0,023;4,45
5,38;0,023;4,48
5,4;0,02285;4,505
5,42;0,02295;4,535
5,44;0,0229;4,56
5,46;0,02285;4,585
5,48;0,0227;4,615
5,5;0,02245;4,635
5,52;0,0223;4,665
5,54;0,0219;4,69
5,56;0,02145;4,715
5,58;0,0213;4,735
5,6;0,02105;4,76
5,62;0,02065;4,785
5,64;0,02015;4,805
5,66;0,0197;4,83
5,68;0,01945;4,855
5,7;0,0191;4,87
5,72;0,01865;4,895
5,74;0,0185;4,915
5,76;0,0186;4,935
5,78;0,01825;4,955
5,8;0,0179;4,98
5,82;0,01745;4,995
5,84;0,0173;5,015
5,86;0,01695;5,035
5,88;0,0167;5,055
5,9;0,0165;5,07
5,92;0,01635;5,09
5,94;0,01625;5,105
5,96;0,01635;5,13
5,98;0,01625;5,14
6;0,01595;5,165
6,02;0,01555;5,18
6,04;0,01535;5,195
6,06;0,01505;5,21
6,08;0,0148;5,225
6,1;0,01445;5,245
6,12;0,01425;5,26
6,14;0,01405;5,275
6,16;0,01385;5,29
6,18;0,0136;5,305
6,2;0,0134;5,315
6,22;0,0132;5,335
6,24;0,01275;5,345
6,26;0,01235;5,36
6,28;0,01205;5,375
6,3;0,01175;5,385
6,32;0,0114;5,4
6,34;0,01085;5,405
6,36;0,0106;5,42
6,38;0,01015;5,43
6,4;0,00985;5,44
6,42;0,00945;5,445
6,44;0,0091;5,46
6,46;0,00865;5,465
6,48;0,0083;5,475
6,5;0,008;5,48
6,52;0,0077;5,49
6,54;0,0074;5,495
6,56;0,007;5,505
6,58;0,0068;5,51
6,6;0,00645;5,515
6,62;0,00615;5,52
6,64;0,0058;5,525
6,66;0,0054;5,53
6,68;0,0051;5,535
6,7;0,00475;5,54
6,72;0,0044;5,54
6,74;0,00405;5,545
6,76;0,00355;5,545
6,78;0,0033;5,545
6,8;0,00295;5,545
6,82;0,0027;5,545
6,84;0,0025;5,55
6,86;0,00225;5,55
6,88;0,0021;5,55
6,9;0,00185;5,55
6,92;0,00155;5,55
6,94;0,0014;5,55
6,96;0,00125;5,55
6,98;0,001;5,545
7;0,0009;5,545
7,02;0,00065;5,545
7,04;0,00065;5,545
7,06;0,0005;5,54
7,08;0,00045;5,54
7,1;0,00025;5,535
7,12;0,0002;5,535
7,14;0,0003;5,53
7,16;0,0001;5,53
7,18;-5E-05;5,525
7,2;-5E-05;5,525
7,22;-0,00025;5,525
7,24;-0,00045;5,52
7,26;-0,0006;5,515
7,28;-0,0007;5,51
7,3;-0,0007;5,505
7,32;-0,00085;5,505
7,34;-0,0008;5,5
7,36;-0,00095;5,5
7,38;-0,00095;5,495
7,4;-0,00105;5,49
7,42;-0,0012;5,485
7,44;-0,0013;5,485
7,46;-0,0014;5,48
7,48;-0,00135;5,475
7,5;-0,0015;5,475
7,52;-0,0015;5,47
7,54;-0,00145;5,465
7,56;-0,0016;5,46
7,58;-0,00155;5,455
7,6;-0,00175;5,45
7,62;-0,0017;5,445
7,64;-0,0017;5,44
7,66;-0,00175;5,44
7,68;-0,0017;5,435
7,7;-0,0017;5,43
7,72;-0,002;5,425
7,74;-0,0019;5,42
7,76;-0,0017;5,415
7,78;-0,00165;5,41
7,8;-0,00145;5,405
7,82;-0,00145;5,4
7,84;-0,0014;5,395
7,86;-0,0014;5,395
7,88;-0,00115;5,39
7,9;-0,0011;5,385
7,92;-0,0009;5,385
7,94;-0,00085;5,38
7,96;-0,00075;5,375
7,98;-0,00055;5,375
8;-0,0004;5,375
8,02;-0,0003;5,37
8,04;-0,00015;5,365
8,06;0,0001;5,365
8,08;0,0002;5,365
8,1;0,0004;5,36
8,12;0,00055;5,36
8,14;0,00085;5,36
8,16;0,0012;5,355
8,18;0,00145;5,36
8,2;0,0016;5,355
8,22;0,0019;5,355
8,24;0,00205;5,36
8,26;0,0023;5,36
8,28;0,0024;5,36
8,3;0,0025;5,36
8,32;0,00285;5,365
8,34;0,00305;5,365
8,36;0,00315;5,37
8,38;0,00335;5,365
8,4;0,00345;5,37
8,42;0,00375;5,375
8,44;0,00385;5,375
8,46;0,004;5,38
8,48;0,00425;5,38
8,5;0,00445;5,385
8,52;0,00465;5,39
8,54;0,00475;5,395
8,56;0,0051;5,4
8,58;0,00535;5,4
8,6;0,0056;5,405
8,62;0,0058;5,41
8,64;0,0059;5,42
8,66;0,00635;5,425
8,68;0,00685;5,43
8,7;0,007;5,435
8,72;0,0074;5,445
8,74;0,0075;5,455
8,76;0,00775;5,46
8,78;0,00795;5,465
8,8;0,00825;5,475
8,82;0,0086;5,485
8,84;0,0088;5,495
8,86;0,0091;5,505
8,88;0,00935;5,515
8,9;0,0095;5,525
8,92;0,00985;5,535
8,94;0,01015;5,545
8,96;0,0104;5,555
8,98;0,01065;5,565
9;0,01105;5,58
9,02;0,01135;5,595
9,04;0,0115;5,605
9,06;0,01185;5,62
9,08;0,0121;5,635
9,1;0,01215;5,65
9,12;0,01255;5,66
9,14;0,013;5,675
9,16;0,0132;5,69
9,18;0,01375;5,705
9,2;0,0141;5,72
9,22;0,01445;5,735
9,24;0,015;5,755
9,26;0,01545;5,775
9,28;0,01585;5,795
9,3;0,0163;5,81
9,32;0,0167;5,835
9,34;0,0174;5,85
9,36;0,0178;5,875
9,38;0,01825;5,895
9,4;0,01885;5,92
9,42;0,0194;5,94
9,44;0,01985;5,965
9,46;0,02065;5,99
9,48;0,02055;6,02
9,5;0,0207;6,045
9,52;0,02115;6,065
9,54;0,02135;6,095
9,56;0,02185;6,12
9,58;0,0224;6,145
9,6;0,02305;6,175
9,62;0,0235;6,205
9,64;0,0241;6,235
9,66;0,0246;6,26
9,68;0,02515;6,295
9,7;0,02555;6,325
9,72;0,0256;6,355
9,74;0,0254;6,385
9,76;0,0252;6,415
9,78;0,0251;6,45
9,8;0,0251;6,475
9,82;0,025;6,505
9,84;0,025;6,535
9,86;0,0247;6,57
9,88;0,0245;6,595
9,9;0,0241;6,625
9,92;0,0238;6,655
9,94;0,02355;6,685
9,96;0,02345;6,715
9,98;0,02315;6,74
10;0,0228;6,77
10,02;0,0227;6,795
10,04;0,0224;6,825
10,06;0,0221;6,85
10,08;0,02165;6,875
10,1;0,02125;6,9
10,12;0,0207;6,93
10,14;0,02005;6,95
10,16;0,01975;6,975
10,18;0,0191;7
10,2;0,0183;7,02
10,22;0,0174;7,04
10,24;0,01615;7,055
10,26;0,0152;7,075
10,28;0,014;7,095
10,3;0,0128;7,11
10,32;0,01165;7,12
10,34;0,01045;7,135
10,36;0,0092;7,145
10,38;0,00785;7,155
10,4;0,0066;7,165
10,42;0,0053;7,165
10,44;0,004;7,17
10,46;0,00255;7,175
10,48;0,0015;7,17
10,5;0,00015;7,175
10,52;-0,00115;7,17
10,54;-0,0025;7,165
10,56;-0,0039;7,16
10,58;-0,00525;7,15
10,6;-0,0066;7,14
10,62;-0,0078;7,135
10,64;-0,0089;7,12
10,66;-0,00995;7,105
10,68;-0,0109;7,09
10,7;-0,0119;7,075
10,72;-0,01275;7,055
10,74;-0,01355;7,04
10,76;-0,01445;7,02
10,78;-0,01545;7,005
10,8;-0,0162;6,98
10,82;-0,01685;6,96
10,84;-0,0173;6,93
10,86;-0,0177;6,915
10,88;-0,0182;6,89
10,9;-0,0188;6,865
10,92;-0,0193;6,84
10,94;-0,02;6,815
10,96;-0,02055;6,79
10,98;-0,02115;6,76
11;-0,0216;6,73
11,02;-0,0217;6,705
11,04;-0,02225;6,68
11,06;-0,023;6,645
11,08;-0,02355;6,615
11,1;-0,0241;6,58
11,12;-0,02455;6,555
11,14;-0,02505;6,525
11,16;-0,0255;6,49
11,18;-0,02595;6,455
11,2;-0,0259;6,425
11,22;-0,02585;6,39
11,24;-0,02585;6,36
11,26;-0,02555;6,32
11,28;-0,0257;6,29
11,3;-0,0258;6,255
11,32;-0,0257;6,225
11,34;-0,026;6,195
11,36;-0,0259;6,16
11,38;-0,02585;6,13
11,4;-0,02565;6,095
11,42;-0,02565;6,065
11,44;-0,0254;6,03
11,46;-0,0253;5,995
11,48;-0,02525;5,965
11,5;-0,02505;5,935
11,52;-0,02475;5,905
11,54;-0,02435;5,875
11,56;-0,0239;5,845
11,58;-0,0235;5,81
11,6;-0,02325;5,785
11,62;-0,02315;5,755
11,64;-0,02305;5,725
11,66;-0,0229;5,695
11,68;-0,02295;5,67
11,7;-0,0229;5,64
11,72;-0,02295;5,61
11,74;-0,02315;5,585
11,76;-0,0231;5,55
11,78;-0,0231;5,525
11,8;-0,0229;5,495
11,82;-0,02275;5,465
11,84;-0,0229;5,435
11,86;-0,02295;5,41
11,88;-0,0228;5,38
11,9;-0,02245;5,355
11,92;-0,02205;5,325
11,94;-0,0219;5,295
11,96;-0,02145;5,27
11,98;-0,02145;5,245
12;-0,0212;5,22
12,02;-0,021;5,19
12,04;-0,02065;5,165
12,06;-0,0202;5,14
12,08;-0,02;5,115
12,1;-0,01985;5,09
12,12;-0,0198;5,065
12,14;-0,0199;5,04
12,16;-0,0196;5,015
12,18;-0,01975;4,99
12,2;-0,0197;4,965
12,22;-0,0198;4,94
12,24;-0,02005;4,915
12,26;-0,0202;4,895
12,28;-0,0203;4,865
12,3;-0,0204;4,84
12,32;-0,0204;4,815
12,34;-0,0203;4,79
12,36;-0,0202;4,765
12,38;-0,0201;4,74
12,4;-0,0201;4,715
12,42;-0,0199;4,69
12,44;-0,0195;4,665
12,46;-0,01915;4,64
12,48;-0,01895;4,62
12,5;-0,01885;4,595
12,52;-0,01865;4,57
12,54;-0,0186;4,545
12,56;-0,0187;4,525
12,58;-0,0183;4,505
12,6;-0,01825;4,48
12,62;-0,0181;4,46
12,64;-0,01785;4,44
12,66;-0,0175;4,415
12,68;-0,0175;4,39
12,7;-0,0175;4,375
12,72;-0,0175;4,35
12,74;-0,01745;4,33
12,76;-0,01705;4,305
12,78;-0,01635;4,29
12,8;-0,0164;4,265
12,82;-0,01625;4,245
12,84;-0,0162;4,225
12,86;-0,01595;4,21
12,88;-0,01585;4,19
12,9;-0,01555;4,17
12,92;-0,01525;4,15
12,94;-0,01505;4,13
12,96;-0,0148;4,115
12,98;-0,0146;4,1
13;-0,0142;4,08
13,02;-0,014;4,06
13,04;-0,01385;4,045
13,06;-0,0134;4,03
13,08;-0,0133;4,01
13,1;-0,01295;4
13,12;-0,01295;3,98
13,14;-0,01235;3,97
13,16;-0,01165;3,955
13,18;-0,0113;3,94
13,2;-0,0113;3,93
13,22;-0,01095;3,91
13,24;-0,01055;3,9
13,26;-0,01025;3,89
13,28;-0,01005;3,88
13,3;-0,00945;3,87
13,32;-0,0091;3,86
13,34;-0,0089;3,85
13,36;-0,00835;3,84
13,38;-0,00805;3,825
13,4;-0,00765;3,82
13,42;-0,007;3,81
13,44;-0,00675;3,805
13,46;-0,00635;3,795
13,48;-0,0061;3,79
13,5;-0,00555;3,78
13,52;-0,00525;3,78
13,54;-0,005;3,775
13,56;-0,0046;3,765
13,58;-0,00415;3,765
13,6;-0,00395;3,765
13,62;-0,0035;3,755
13,64;-0,0034;3,755
13,66;-0,00305;3,75
13,68;-0,0029;3,745
13,7;-0,0027;3,745
13,72;-0,00275;3,745
13,74;-0,00245;3,74
13,76;-0,0023;3,74
13,78;-0,00215;3,74
13,8;-0,00205;3,735
13,82;-0,002;3,735
13,84;-0,0019;3,735
13,86;-0,0018;3,73
13,88;-0,0018;3,73
13,9;-0,00175;3,73
13,92;-0,0018;3,725
13,94;-0,0019;3,725
13,96;-0,00175;3,725
13,98;-0,0019;3,725
14;-0,00195;3,725
14,02;-0,00205;3,72
14,04;-0,0022;3,72
14,06;-0,00235;3,72
14,08;-0,0024;3,715
14,1;-0,0024;3,715
14,12;-0,0025;3,715
14,14;-0,0025;3,71
14,16;-0,00265;3,71
14,18;-0,00255;3,71
14,2;-0,0026;3,705
14,22;-0,0025;3,705
14,24;-0,0027;3,705
14,26;-0,0027;3,7
14,28;-0,00275;3,695
14,3;-0,00275;3,695
14,32;-0,00295;3,695
14,34;-0,00305;3,69
14,36;-0,0031;3,685
14,38;-0,0032;3,68
14,4;-0,0034;3,68
14,42;-0,0036;3,675
14,44;-0,00365;3,675
14,46;-0,0038;3,67
14,48;-0,0039;3,665
14,5;-0,004;3,665
14,52;-0,0041;3,655
14,54;-0,00425;3,655
14,56;-0,00435;3,65
14,58;-0,00445;3,645
14,6;-0,0045;3,64
14,62;-0,00475;3,635
14,64;-0,00485;3,63
14,66;-0,00515;3,62
14,68;-0,0055;3,62
14,7;-0,0059;3,61
14,72;-0,0062;3,605
14,74;-0,00635;3,6
14,76;-0,0067;3,595
14,78;-0,007;3,585
14,8;-0,00725;3,575
14,82;-0,0074;3,57
14,84;-0,00765;3,56
14,86;-0,0081;3,55
14,88;-0,00825;3,54
14,9;-0,0086;3,53
14,92;-0,00895;3,525
14,94;-0,0089;3,51
14,96;-0,0093;3,5
14,98;-0,0095;3,49
15;-0,00955;3,48
15,02;-0,0098;3,47
15,04;-0,0099;3,46
15,06;-0,0102;3,445
15,08;-0,0103;3,435
15,1;-0,01045;3,42
15,12;-0,0105;3,41
15,14;-0,0107;3,4
15,16;-0,0107;3,385
15,18;-0,01085;3,37
15,2;-0,01085;3,365
15,22;-0,01085;3,345
15,24;-0,011;3,34
15,26;-0,01085;3,325
15,28;-0,0106;3,315
15,3;-0,0107;3,3
15,32;-0,011;3,29
15,34;-0,0113;3,275
15,36;-0,0114;3,265
15,38;-0,0114;3,25
15,4;-0,0115;3,24
15,42;-0,01135;3,225
15,44;-0,0112;3,21
15,46;-0,011;3,2
15,48;-0,011;3,19
15,5;-0,01095;3,175
15,52;-0,0107;3,165
15,54;-0,0105;3,15
15,56;-0,01025;3,14
15,58;-0,0099;3,13
15,6;-0,0095;3,12
15,62;-0,0093;3,11
15,64;-0,00885;3,1
15,66;-0,00835;3,09
15,68;-0,00785;3,085
15,7;-0,00745;3,08
15,72;-0,00685;3,07
15,74;-0,0065;3,06
15,76;-0,00585;3,06
15,78;-0,0054;3,055
15,8;-0,00485;3,05
15,82;-0,00435;3,045
15,84;-0,0037;3,045
15,86;-0,00325;3,045
15,88;-0,0027;3,04
15,9;-0,0022;3,04
15,92;-0,00165;3,04
15,94;-0,0011;3,04
15,96;-0,0005;3,04
15,98;-0,00015;3,04
16;0,00035;3,045
16,02;0,0008;3,05
16,04;0,00135;3,05
16,06;0,0018;3,06
16,08;0,0023;3,065
16,1;0,00295;3,07
16,12;0,0035;3,075
16,14;0,004;3,08
16,16;0,00455;3,09
16,18;0,0053;3,1
16,2;0,00585;3,105
16,22;0,00625;3,12
16,24;0,0067;3,13
16,26;0,00735;3,145
16,28;0,0077;3,155
16,3;0,0081;3,165
16,32;0,0091;3,18
16,34;0,0097;3,195
16,36;0,00965;3,205
16,38;0,0097;3,225
16,4;0,01015;3,24
16,42;0,01045;3,25
16,44;0,0107;3,27
16,46;0,0107;3,285
16,48;0,01115;3,3
16,5;0,0116;3,32
16,52;0,01195;3,335
16,54;0,01235;3,355
16,56;0,01265;3,37
16,58;0,013;3,39
16,6;0,0133;3,41
16,62;0,01365;3,425
16,64;0,01415;3,445
16,66;0,01445;3,47
16,68;0,0149;3,49
16,7;0,0152;3,51
16,72;0,01545;3,535
16,74;0,01555;3,555
16,76;0,01535;3,575
16,78;0,01545;3,6
16,8;0,0155;3,62
16,82;0,0156;3,64
16,84;0,01615;3,665
16,86;0,0158;3,69
16,88;0,01585;3,71
16,9;0,01595;3,73
16,92;0,0162;3,755
16,94;0,01615;3,775
16,96;0,0161;3,8
16,98;0,0165;3,825
17;0,0167;3,845
17,02;0,0166;3,87
17,04;0,0165;3,895
17,06;0,01675;3,92
17,08;0,01645;3,94
17,1;0,017;3,965
17,12;0,0163;3,985
17,14;0,01625;4,01
17,16;0,0163;4,035
17,18;0,0164;4,055
17,2;0,0165;4,08
17,22;0,0165;4,105
17,24;0,0161;4,125
17,26;0,0161;4,145
17,28;0,01595;4,17
17,3;0,0159;4,19
17,32;0,0157;4,215
17,34;0,0157;4,235
17,36;0,0156;4,255
17,38;0,0156;4,28
17,4;0,01555;4,3
17,42;0,01555;4,325
17,44;0,0152;4,345
17,46;0,01495;4,37
17,48;0,0149;4,39
17,5;0,01485;4,41
17,52;0,0147;4,43
17,54;0,01475;4,45
17,56;0,0146;4,47
17,58;0,0147;4,49
17,6;0,0146;4,515
17,62;0,01465;4,535
17,64;0,01445;4,555
17,66;0,0145;4,575
17,68;0,01455;4,595
17,7;0,0145;4,615
17,72;0,0142;4,635
17,74;0,0141;4,66
17,76;0,01385;4,675
17,78;0,01355;4,695
17,8;0,01335;4,715
17,82;0,01265;4,735
17,84;0,01245;4,755
17,86;0,0124;4,77
17,88;0,0122;4,785
17,9;0,01185;4,805
17,92;0,0115;4,82
17,94;0,011;4,835
17,96;0,01065;4,855
17,98;0,0102;4,87
18;0,00995;4,885
18,02;0,00975;4,895
18,04;0,00935;4,91
18,06;0,0091;4,925
18,08;0,0088;4,935
18,1;0,0085;4,95
18,12;0,00855;4,965
18,14;0,00865;4,98
18,16;0,008;4,99
18,18;0,0076;5,005
18,2;0,0071;5,015
18,22;0,00685;5,025
18,24;0,00665;5,035
18,26;0,0062;5,045
18,28;0,00595;5,06
18,3;0,0057;5,065
18,32;0,0053;5,08
18,34;0,00495;5,085
18,36;0,0046;5,09
18,38;0,0042;5,1
18,4;0,00405;5,105
18,42;0,0037;5,115
18,44;0,00335;5,125
18,46;0,0029;5,125
18,48;0,0027;5,135
18,5;0,00235;5,135
18,52;0,002;5,145
18,54;0,0016;5,15
18,56;0,0011;5,155
18,58;0,00065;5,16
18,6;0,00025;5,16
18,62;-0,00025;5,165
18,64;-0,0007;5,165
18,66;-0,00105;5,165
18,68;-0,00145;5,165
18,7;-0,0019;5,165
18,72;-0,00225;5,165
18,74;-0,0027;5,165
18,76;-0,00295;5,16
18,78;-0,00335;5,16
18,8;-0,00355;5,16
18,82;-0,00385;5,155
18,84;-0,00435;5,15
18,86;-0,0048;5,15
18,88;-0,0051;5,145
18,9;-0,00545;5,145
18,92;-0,00575;5,135
18,94;-0,006;5,135
18,96;-0,0063;5,125
18,98;-0,0067;5,125
19;-0,007;5,115
19,02;-0,0074;5,105
19,04;-0,008;5,1
19,06;-0,00795;5,09
19,08;-0,00815;5,085
19,1;-0,0084;5,08
19,12;-0,0091;5,07
19,14;-0,00955;5,06
19,16;-0,00995;5,05
19,18;-0,01035;5,035
19,2;-0,0106;5,03
19,22;-0,011;5,015
19,24;-0,0114;5,005
19,26;-0,0117;4,995
19,28;-0,01195;4,98
19,3;-0,01225;4,97
19,32;-0,0127;4,955
19,34;-0,01295;4,945
19,36;-0,0134;4,93
19,38;-0,01415;4,915
19,4;-0,01455;4,9
19,42;-0,015;4,885
19,44;-0,01535;4,87
19,46;-0,0158;4,845
19,48;-0,0164;4,83
19,5;-0,0168;4,81
19,52;-0,0175;4,79
19,54;-0,01825;4,77
19,56;-0,01885;4,75
19,58;-0,01945;4,73
19,6;-0,02;4,71
19,62;-0,02035;4,685
19,64;-0,02085;4,665
19,66;-0,02125;4,635
19,68;-0,02165;4,615
19,7;-0,0217;4,59
19,72;-0,0219;4,565
19,74;-0,0222;4,535
19,76;-0,02245;4,515
19,78;-0,023;4,485
19,8;-0,02345;4,465
19,82;-0,02355;4,435
19,84;-0,0239;4,405
19,86;-0,02405;4,38
19,88;-0,02455;4,355
19,9;-0,025;4,325
19,92;-0,02545;4,295
19,94;-0,02555;4,265
19,96;-0,02565;4,235
19,98;-0,02615;4,205
20;-0,02645;4,175
20,02;-0,02675;4,145
20,04;-0,0269;4,11
20,06;-0,0273;4,085
20,08;-0,02765;4,05
20,1;-0,0275;4,015
20,12;-0,02795;3,985
20,14;-0,0279;3,955
20,16;-0,02795;3,92
20,18;-0,0279;3,89
20,2;-0,02805;3,855
20,22;-0,0283;3,825
20,24;-0,02865;3,79
20,26;-0,0287;3,755
20,28;-0,0287;3,725
20,3;-0,0286;3,69
20,32;-0,0283;3,66
20,34;-0,0281;3,625
20,36;-0,0277;3,595
20,38;-0,0273;3,565
20,4;-0,0266;3,535
20,42;-0,02625;3,505
20,44;-0,0262;3,475
20,46;-0,0261;3,445
20,48;-0,02565;3,415
20,5;-0,02525;3,39
20,52;-0,0248;3,36
20,54;-0,0242;3,33
20,56;-0,02335;3,305
20,58;-0,02245;3,28
20,6;-0,02155;3,26
20,62;-0,0205;3,235
20,64;-0,01945;3,215
20,66;-0,01845;3,195
20,68;-0,0174;3,175
20,7;-0,0164;3,16
20,72;-0,0152;3,145
20,74;-0,01415;3,13
20,76;-0,01295;3,115
20,78;-0,01175;3,105
20,8;-0,0107;3,095
20,82;-0,00955;3,09
20,84;-0,00855;3,08
