Temps t / s;Tension U_B1 / V;Tension U_A1 / V
8,04;-0,01175;5,005
8,06;-0,01195;4,99
8,08;-0,0123;4,975
8,1;-0,0123;4,96
8,12;-0,01275;4,945
8,14;-0,01335;4,93
8,16;-0,01365;4,915
8,18;-0,0139;4,9
8,2;-0,01425;4,88
8,22;-0,0146;4,865
8,24;-0,015;4,845
8,26;-0,0155;4,83
8,28;-0,01605;4,81
8,3;-0,01655;4,785
8,32;-0,01685;4,77
8,34;-0,01745;4,75
8,36;-0,0178;4,725
8,38;-0,018;4,7
8,4;-0,01835;4,685
8,42;-0,01855;4,66
8,44;-0,01865;4,635
8,46;-0,01895;4,615
8,48;-0,0188;4,59
8,5;-0,01885;4,57
8,52;-0,019;4,55
8,54;-0,0192;4,525
8,56;-0,01945;4,5
8,58;-0,01975;4,475
8,6;-0,01985;4,45
8,62;-0,01995;4,43
8,64;-0,02005;4,405
8,66;-0,02005;4,38
8,68;-0,0205;4,36
8,7;-0,02065;4,33
8,72;-0,02075;4,305
8,74;-0,02065;4,285
8,76;-0,02075;4,255
8,78;-0,02095;4,235
8,8;-0,0211;4,205
8,82;-0,0212;4,18
8,84;-0,02125;4,155
8,86;-0,0213;4,13
8,88;-0,02135;4,105
8,9;-0,02125;4,08
8,92;-0,02155;4,055
8,94;-0,0216;4,03
8,96;-0,0211;4,005
8,98;-0,02115;3,975
9;-0,02115;3,955
9,02;-0,02095;3,93
9,04;-0,02065;3,905
9,06;-0,02045;3,88
9,08;-0,02;3,86
9,1;-0,0199;3,835
9,12;-0,01985;3,81
9,14;-0,01975;3,785
9,16;-0,0197;3,765
9,18;-0,0195;3,74
9,2;-0,0192;3,72
9,22;-0,01885;3,695
9,24;-0,01845;3,675
9,26;-0,018;3,655
9,28;-0,0175;3,635
9,3;-0,01695;3,615
9,32;-0,0164;3,6
9,34;-0,0158;3,575
9,36;-0,01535;3,56
9,38;-0,01485;3,545
9,4;-0,014;3,525
9,42;-0,01345;3,515
9,44;-0,01275;3,5
9,46;-0,01215;3,49
9,48;-0,0114;3,475
9,5;-0,01065;3,465
9,52;-0,00995;3,45
9,54;-0,0092;3,445
9,56;-0,00845;3,435
9,58;-0,00765;3,43
9,6;-0,0069;3,42
9,62;-0,0062;3,415
9,64;-0,00535;3,415
9,66;-0,00475;3,41
9,68;-0,004;3,405
9,7;-0,0035;3,405
9,72;-0,00275;3,405
9,74;-0,00205;3,4
9,76;-0,0013;3,4
9,78;-0,0007;3,405
9,8;-0,00025;3,405
9,82;0,00015;3,405
9,84;0,00065;3,41
9,86;0,00145;3,415
9,88;0,0019;3,42
9,9;0,0026;3,425
9,92;0,00295;3,43
9,94;0,0036;3,44
9,96;0,0042;3,445
9,98;0,00475;3,455
10;0,00515;3,46
10,02;0,0058;3,47
10,04;0,0061;3,48
10,06;0,00655;3,49
10,08;0,007;3,505
10,1;0,00745;3,52
10,12;0,008;3,525
10,14;0,00835;3,54
10,16;0,0087;3,555
10,18;0,00895;3,565
10,2;0,0093;3,58
10,22;0,00925;3,595
10,24;0,00935;3,605
10,26;0,00945;3,625
10,28;0,00945;3,635
10,3;0,00955;3,65
10,32;0,0094;3,665
10,34;0,00955;3,675
10,36;0,0099;3,69
10,38;0,01;3,71
10,4;0,0095;3,72
10,42;0,00965;3,735
10,44;0,00955;3,75
10,46;0,00955;3,765
10,48;0,00945;3,78
10,5;0,00975;3,79
10,52;0,00925;3,805
10,54;0,0091;3,82
10,56;0,0092;3,835
10,58;0,00905;3,845
10,6;0,0088;3,86
10,62;0,0085;3,875
10,64;0,0081;3,885
10,66;0,0078;3,895
10,68;0,0074;3,905
10,7;0,0073;3,92
10,72;0,007;3,93
10,74;0,00675;3,94
10,76;0,0064;3,95
10,78;0,006;3,965
10,8;0,0056;3,97
10,82;0,0051;3,975
10,84;0,0046;3,985
10,86;0,00445;3,99
10,88;0,00425;4
10,9;0,00365;4,01
10,92;0,00355;4,015
10,94;0,003;4,02
10,96;0,0024;4,02
10,98;0,0018;4,03
11;0,00125;4,03
11,02;0,00065;4,035
11,04;0,0001;4,04
11,06;-0,00055;4,04
11,08;-0,0014;4,035
11,1;-0,0018;4,035
11,12;-0,0026;4,035
11,14;-0,0031;4,035
11,16;-0,00365;4,03
11,18;-0,00395;4,03
11,2;-0,00435;4,025
11,22;-0,0047;4,02
11,24;-0,00515;4,02
11,26;-0,0056;4,01
11,28;-0,00605;4,005
11,3;-0,00665;4
11,32;-0,00715;3,99
11,34;-0,0076;3,985
11,36;-0,0081;3,98
11,38;-0,00845;3,965
11,4;-0,0088;3,96
11,42;-0,0093;3,95
11,44;-0,0098;3,94
11,46;-0,0104;3,925
11,48;-0,0107;3,915
11,5;-0,011;3,9
11,52;-0,01175;3,89
11,54;-0,01225;3,88
11,56;-0,0127;3,86
11,58;-0,0132;3,85
11,6;-0,0132;3,835
11,62;-0,0139;3,815
11,64;-0,0144;3,8
11,66;-0,0148;3,785
11,68;-0,0151;3,77
11,7;-0,01545;3,75
11,72;-0,0158;3,73
11,74;-0,01605;3,72
11,76;-0,01645;3,695
11,78;-0,01695;3,675
11,8;-0,0175;3,655
11,82;-0,0181;3,635
11,84;-0,01855;3,615
11,86;-0,01875;3,59
11,88;-0,01905;3,57
11,9;-0,01925;3,545
11,92;-0,0193;3,525
11,94;-0,01955;3,5
11,96;-0,01975;3,48
11,98;-0,0197;3,46
12;-0,0197;3,435
12,02;-0,01975;3,41
12,04;-0,01935;3,39
12,06;-0,01965;3,365
12,08;-0,01995;3,345
12,1;-0,02005;3,32
12,12;-0,0201;3,295
12,14;-0,02005;3,275
12,16;-0,0201;3,25
12,18;-0,01995;3,23
12,2;-0,0196;3,205
12,22;-0,01925;3,185
12,24;-0,01875;3,165
12,26;-0,0181;3,14
12,28;-0,0176;3,12
12,3;-0,0171;3,105
12,32;-0,01635;3,085
12,34;-0,0156;3,07
12,36;-0,01515;3,05
12,38;-0,01475;3,035
12,4;-0,01415;3,02
12,42;-0,01365;3,005
12,44;-0,01275;2,99
12,46;-0,0123;2,98
12,48;-0,01145;2,965
12,5;-0,0105;2,955
12,52;-0,00965;2,945
12,54;-0,00875;2,935
12,56;-0,00785;2,93
12,58;-0,0069;2,92
12,6;-0,006;2,915
12,62;-0,0051;2,915
12,64;-0,00425;2,91
12,66;-0,0035;2,91
12,68;-0,00255;2,91
12,7;-0,0017;2,905
12,72;-0,0009;2,91
12,74;0,00025;2,91
12,76;0,00125;2,92
12,78;0,0021;2,92
12,8;0,00305;2,93
12,82;0,0037;2,935
12,84;0,00435;2,945
12,86;0,00505;2,955
12,88;0,00585;2,96
12,9;0,00645;2,975
12,92;0,0072;2,985
12,94;0,0079;2,995
12,96;0,0086;3,01
12,98;0,00955;3,025
13;0,01025;3,04
13,02;0,0113;3,055
13,04;0,01215;3,075
13,06;0,0129;3,095
13,08;0,01355;3,115
13,1;0,01455;3,135
13,12;0,01525;3,155
13,14;0,01525;3,175
13,16;0,01565;3,2
13,18;0,0161;3,22
13,2;0,01635;3,245
13,22;0,0168;3,27
13,24;0,0172;3,295
13,26;0,01755;3,315
13,28;0,0181;3,345
13,3;0,0185;3,37
13,32;0,019;3,395
13,34;0,01945;3,42
13,36;0,01985;3,45
13,38;0,0203;3,475
13,4;0,02025;3,505
13,42;0,02025;3,535
13,44;0,02025;3,56
13,46;0,0203;3,585
13,48;0,0207;3,62
13,5;0,02035;3,65
13,52;0,0205;3,675
13,54;0,02065;3,705
13,56;0,02075;3,73
13,58;0,0208;3,76
13,6;0,021;3,785
13,62;0,02085;3,815
13,64;0,0208;3,845
13,66;0,02095;3,875
13,68;0,02085;3,9
13,7;0,02085;3,93
13,72;0,0206;3,96
13,74;0,0205;3,985
13,76;0,02055;4,015
13,78;0,02055;4,045
13,8;0,0203;4,075
13,82;0,0202;4,105
13,84;0,0199;4,13
13,86;0,01975;4,155
13,88;0,0196;4,18
13,9;0,01955;4,205
13,92;0,0194;4,235
13,94;0,0193;4,26
13,96;0,01915;4,29
13,98;0,01875;4,315
14;0,01855;4,34
14,02;0,0185;4,365
14,04;0,0186;4,39
14,06;0,0185;4,42
14,08;0,01845;4,44
14,1;0,01845;4,47
14,12;0,0185;4,495
14,14;0,01845;4,52
14,16;0,0185;4,55
14,18;0,01875;4,57
14,2;0,0185;4,6
14,22;0,0183;4,62
14,24;0,01805;4,65
14,26;0,01785;4,67
14,28;0,01755;4,695
14,3;0,0171;4,72
14,32;0,017;4,75
14,34;0,0167;4,77
14,36;0,0164;4,79
14,38;0,01595;4,815
14,4;0,01555;4,835
14,42;0,0153;4,86
14,44;0,015;4,88
14,46;0,0147;4,9
14,48;0,01445;4,92
14,5;0,01465;4,945
14,52;0,01425;4,96
14,54;0,0139;4,98
14,56;0,0137;5,005
14,58;0,0135;5,02
14,6;0,0133;5,04
14,62;0,0131;5,06
14,64;0,01295;5,075
14,66;0,01285;5,095
14,68;0,01285;5,115
14,7;0,01295;5,135
14,72;0,01275;5,155
14,74;0,01265;5,17
14,76;0,0124;5,19
14,78;0,0122;5,205
14,8;0,01215;5,225
14,82;0,012;5,24
14,84;0,01185;5,26
14,86;0,01185;5,275
14,88;0,01175;5,29
14,9;0,0114;5,31
14,92;0,01115;5,33
14,94;0,01105;5,345
14,96;0,01075;5,36
14,98;0,0105;5,375
15;0,01025;5,39
15,02;0,01;5,405
15,04;0,00975;5,42
15,06;0,00935;5,435
15,08;0,00905;5,45
15,1;0,00875;5,465
15,12;0,00855;5,475
15,14;0,0082;5,49
15,16;0,008;5,5
15,18;0,0076;5,51
15,2;0,00725;5,52
15,22;0,0071;5,535
15,24;0,00665;5,545
15,26;0,0063;5,555
15,28;0,00595;5,565
15,3;0,00575;5,575
15,32;0,00545;5,585
15,34;0,00525;5,595
15,36;0,0051;5,605
15,38;0,00475;5,61
15,4;0,00445;5,62
15,42;0,00435;5,625
15,44;0,0041;5,635
15,46;0,0038;5,64
15,48;0,00355;5,65
15,5;0,0034;5,655
15,52;0,0031;5,665
15,54;0,0029;5,665
15,56;0,0027;5,675
15,58;0,0024;5,68
15,6;0,0022;5,685
15,62;0,00195;5,69
15,64;0,00165;5,695
15,66;0,0013;5,7
15,68;0,00125;5,705
15,7;0,00085;5,705
15,72;0,0005;5,71
15,74;0,00035;5,71
15,76;5E-05;5,715
15,78;-0,0003;5,72
15,8;-0,00055;5,715
15,82;-0,00085;5,72
15,84;-0,0011;5,72
15,86;-0,00135;5,725
15,88;-0,0015;5,72
15,9;-0,00155;5,72
15,92;-0,00165;5,72
15,94;-0,00175;5,72
15,96;-0,00195;5,72
15,98;-0,00205;5,725
16;-0,0022;5,72
16,02;-0,00235;5,72
16,04;-0,00225;5,72
16,06;-0,0023;5,72
16,08;-0,0023;5,72
16,1;-0,00245;5,72
16,12;-0,0025;5,72
16,14;-0,00255;5,715
16,16;-0,0026;5,715
16,18;-0,0026;5,715
16,2;-0,0026;5,715
16,22;-0,0027;5,715
16,24;-0,00275;5,715
16,26;-0,00265;5,715
16,28;-0,0026;5,715
16,3;-0,0025;5,71
16,32;-0,0024;5,71
16,34;-0,00245;5,715
16,36;-0,0023;5,71
16,38;-0,0022;5,71
16,4;-0,00215;5,71
16,42;-0,00195;5,71
16,44;-0,00185;5,71
16,46;-0,0017;5,71
16,48;-0,00155;5,71
16,5;-0,0015;5,71
16,52;-0,00135;5,715
16,54;-0,0012;5,715
16,56;-0,00105;5,715
16,58;-0,00095;5,715
16,6;-0,00085;5,72
16,62;-0,00095;5,72
16,64;-0,00085;5,72
16,66;-0,00075;5,72
16,68;-0,00055;5,725
16,7;-0,00065;5,725
16,72;-0,00055;5,73
16,74;-0,00065;5,73
16,76;-0,0005;5,73
16,78;-0,0004;5,735
16,8;-0,0003;5,735
16,82;-0,00025;5,74
16,84;-0,0003;5,74
16,86;-0,00015;5,745
16,88;-5E-05;5,745
16,9;0,0002;5,75
16,92;0,0002;5,75
16,94;0,00025;5,755
16,96;0,00045;5,755
16,98;0,0006;5,765
17;0,0008;5,765
17,02;0,0009;5,77
17,04;0,001;5,77
17,06;0,0012;5,775
17,08;0,00125;5,785
17,1;0,00145;5,785
17,12;0,0016;5,79
17,14;0,0019;5,795
17,16;0,0021;5,805
17,18;0,0025;5,805
17,2;0,00275;5,815
17,22;0,00305;5,825
17,24;0,00335;5,825
17,26;0,00355;5,835
17,28;0,0039;5,84
17,3;0,00415;5,855
17,32;0,00445;5,86
17,34;0,00485;5,865
17,36;0,00525;5,88
17,38;0,0055;5,885
17,4;0,00575;5,895
17,42;0,00625;5,91
17,44;0,00665;5,92
17,46;0,007;5,93
17,48;0,00755;5,94
17,5;0,00775;5,955
17,52;0,00835;5,965
17,54;0,0088;5,98
17,56;0,0093;6
17,58;0,00975;6,01
17,6;0,0101;6,025
17,62;0,01075;6,04
17,64;0,01135;6,065
17,66;0,01145;6,08
17,68;0,01165;6,095
17,7;0,01215;6,11
17,72;0,0123;6,13
17,74;0,0129;6,15
17,76;0,01305;6,17
17,78;0,0136;6,19
17,8;0,01425;6,21
17,82;0,0149;6,235
17,84;0,0156;6,255
17,86;0,01625;6,28
17,88;0,0168;6,305
17,9;0,01745;6,33
17,92;0,01785;6,355
17,94;0,01835;6,38
17,96;0,01855;6,405
17,98;0,01855;6,435
18;0,0186;6,46
18,02;0,01865;6,49
18,04;0,0188;6,51
18,06;0,019;6,54
18,08;0,019;6,565
18,1;0,0193;6,59
18,12;0,01955;6,62
18,14;0,0195;6,645
18,16;0,01935;6,675
18,18;0,0192;6,7
18,2;0,019;6,725
18,22;0,0189;6,755
18,24;0,01905;6,78
18,26;0,01905;6,805
18,28;0,019;6,835
18,3;0,019;6,86
18,32;0,019;6,885
18,34;0,01865;6,915
18,36;0,0186;6,94
18,38;0,0184;6,965
18,4;0,01835;6,995
18,42;0,01835;7,02
18,44;0,018;7,045
18,46;0,0175;7,07
18,48;0,01695;7,09
18,5;0,0163;7,115
18,52;0,0155;7,14
18,54;0,01465;7,16
18,56;0,01345;7,18
18,58;0,0122;7,2
18,6;0,01105;7,21
18,62;0,01005;7,225
18,64;0,00885;7,24
18,66;0,00775;7,25
18,68;0,0066;7,265
18,7;0,0056;7,275
18,72;0,00425;7,28
18,74;0,0034;7,29
18,76;0,00235;7,29
18,78;0,00125;7,3
18,8;0,00035;7,295
18,82;-0,00085;7,3
18,84;-0,00195;7,3
18,86;-0,00285;7,3
18,88;-0,0037;7,295
18,9;-0,00465;7,295
18,92;-0,00585;7,29
18,94;-0,0071;7,28
18,96;-0,00825;7,275
18,98;-0,0092;7,265
19;-0,01055;7,255
19,02;-0,01175;7,24
19,04;-0,013;7,225
19,06;-0,01415;7,21
19,08;-0,0152;7,195
19,1;-0,01605;7,175
19,12;-0,0168;7,16
19,14;-0,01755;7,14
19,16;-0,0183;7,115
19,18;-0,0189;7,095
19,2;-0,01965;7,075
19,22;-0,0203;7,05
19,24;-0,02085;7,025
19,26;-0,0213;7
19,28;-0,0217;6,98
19,3;-0,0219;6,955
19,32;-0,0222;6,93
19,34;-0,0224;6,905
19,36;-0,0229;6,875
19,38;-0,0233;6,85
19,4;-0,0238;6,825
19,42;-0,02405;6,795
19,44;-0,0244;6,77
19,46;-0,02455;6,74
19,48;-0,0244;6,71
19,5;-0,02465;6,68
19,52;-0,02515;6,65
19,54;-0,0256;6,625
19,56;-0,02585;6,59
19,58;-0,0263;6,56
19,6;-0,02665;6,53
19,62;-0,027;6,5
19,64;-0,02725;6,47
19,66;-0,02725;6,435
19,68;-0,0272;6,405
19,7;-0,02715;6,375
19,72;-0,02685;6,34
19,74;-0,0264;6,31
19,76;-0,02635;6,28
19,78;-0,0264;6,25
19,8;-0,0264;6,22
19,82;-0,0262;6,19
19,84;-0,02645;6,16
19,86;-0,0263;6,13
19,88;-0,0262;6,1
19,9;-0,02605;6,065
19,92;-0,02585;6,04
19,94;-0,02585;6,01
19,96;-0,0256;5,98
19,98;-0,02535;5,95
20;-0,0252;5,92
20,02;-0,0251;5,89
20,04;-0,0248;5,865
20,06;-0,02445;5,835
20,08;-0,0241;5,81
20,1;-0,0238;5,785
20,12;-0,02365;5,755
20,14;-0,02355;5,73
20,16;-0,02325;5,705
20,18;-0,0233;5,675
20,2;-0,02315;5,65
20,22;-0,0233;5,62
20,24;-0,02345;5,6
20,26;-0,02335;5,57
20,28;-0,02365;5,545
20,3;-0,0238;5,515
20,32;-0,02395;5,485
20,34;-0,02375;5,46
20,36;-0,02375;5,435
20,38;-0,0239;5,405
20,4;-0,02405;5,38
20,42;-0,0241;5,35
20,44;-0,02385;5,325
20,46;-0,0236;5,3
20,48;-0,0236;5,27
20,5;-0,0231;5,245
20,52;-0,0232;5,22
20,54;-0,02325;5,19
20,56;-0,0231;5,165
20,58;-0,02305;5,14
20,6;-0,0228;5,115
20,62;-0,02265;5,09
20,64;-0,02245;5,06
20,66;-0,02265;5,035
20,68;-0,0228;5,01
20,7;-0,0228;4,985
20,72;-0,02285;4,96
20,74;-0,0231;4,935
20,76;-0,02335;4,905
20,78;-0,0237;4,875
20,8;-0,02405;4,85
20,82;-0,02425;4,82
20,84;-0,02445;4,795
