Temps t / s;Tension U_B1 / V;Tension U_A1 / V
4,56;0,002;8,06
4,58;0,00205;8,065
4,6;0,00195;8,065
4,62;0,00185;8,065
4,64;0,00155;8,065
4,66;0,00145;8,065
4,68;0,00135;8,065
4,7;0,00135;8,065
4,72;0,00115;8,07
4,74;0,0012;8,07
4,76;0,00125;8,07
4,78;0,0012;8,07
4,8;0,00115;8,07
4,82;0,00105;8,075
4,84;0,001;8,07
4,86;0,001;8,075
4,88;0,00085;8,075
4,9;0,0008;8,075
4,92;0,00075;8,075
4,94;0,0008;8,075
4,96;0,00075;8,075
4,98;0,0006;8,07
5;0,0007;8,075
5,02;0,0008;8,075
5,04;0,0008;8,075
5,06;0,00095;8,075
5,08;0,00075;8,075
5,1;0,0006;8,075
5,12;0,0005;8,08
5,14;0,0007;8,075
5,16;0,00065;8,075
5,18;0,0008;8,075
5,2;0,00065;8,075
5,22;0,00035;8,075
5,24;0,00015;8,075
5,26;-0,00065;8,075
5,28;-0,00185;8,07
5,3;-0,0031;8,07
5,32;-0,0045;8,06
5,34;-0,0062;8,05
5,36;-0,008;8,04
5,38;-0,00985;8,025
5,4;-0,01195;8,01
5,42;-0,01395;7,99
5,44;-0,0165;7,97
5,46;-0,01945;7,94
5,48;-0,02235;7,91
5,5;-0,025;7,875
5,52;-0,02765;7,84
5,54;-0,02925;7,8
5,56;-0,0312;7,76
5,58;-0,0332;7,72
5,6;-0,0346;7,675
5,62;-0,037;7,63
5,64;-0,0391;7,58
5,66;-0,0406;7,525
5,68;-0,04295;7,47
5,7;-0,04515;7,41
5,72;-0,047;7,35
5,74;-0,04815;7,29
5,76;-0,04925;7,225
5,78;-0,0497;7,16
5,8;-0,05005;7,095
5,82;-0,05075;7,035
5,84;-0,05115;6,97
5,86;-0,05115;6,9
5,88;-0,0521;6,835
5,9;-0,053;6,765
5,92;-0,05375;6,695
5,94;-0,05425;6,63
5,96;-0,05415;6,56
5,98;-0,05385;6,49
6;-0,0539;6,425
6,02;-0,05395;6,355
6,04;-0,05405;6,285
6,06;-0,05385;6,215
6,08;-0,0535;6,15
6,1;-0,0531;6,085
6,12;-0,05225;6,015
6,14;-0,0517;5,95
6,16;-0,0514;5,885
6,18;-0,0513;5,82
6,2;-0,05165;5,76
6,22;-0,05165;5,69
6,24;-0,05175;5,625
6,26;-0,05195;5,56
6,28;-0,05175;5,49
6,3;-0,0512;5,425
6,32;-0,0511;5,36
6,34;-0,0505;5,3
6,36;-0,0501;5,235
6,38;-0,05;5,17
6,4;-0,0502;5,11
6,42;-0,05065;5,04
6,44;-0,05145;4,975
6,46;-0,05165;4,91
6,48;-0,05205;4,845
6,5;-0,05175;4,78
6,52;-0,0518;4,715
6,54;-0,052;4,65
6,56;-0,052;4,58
6,58;-0,05225;4,515
6,6;-0,05235;4,45
6,62;-0,05265;4,385
6,64;-0,053;4,315
6,66;-0,05335;4,245
6,68;-0,05355;4,18
6,7;-0,05395;4,11
6,72;-0,0541;4,04
6,74;-0,05455;3,975
6,76;-0,05535;3,905
6,78;-0,0558;3,835
6,8;-0,056;3,765
6,82;-0,05575;3,69
6,84;-0,05635;3,62
6,86;-0,0569;3,545
6,88;-0,057;3,475
6,9;-0,05645;3,405
6,92;-0,0562;3,335
6,94;-0,0563;3,26
6,96;-0,05595;3,19
6,98;-0,05565;3,12
7;-0,0559;3,05
7,02;-0,05585;2,98
7,04;-0,05465;2,91
7,06;-0,05335;2,84
7,08;-0,0522;2,78
7,1;-0,0511;2,71
7,12;-0,04995;2,65
7,14;-0,04895;2,59
7,16;-0,04795;2,525
7,18;-0,0465;2,47
7,2;-0,0445;2,415
7,22;-0,04235;2,36
7,24;-0,04;2,31
7,26;-0,0378;2,265
7,28;-0,0354;2,22
7,3;-0,0326;2,18
7,32;-0,0299;2,145
7,34;-0,02695;2,11
7,36;-0,0239;2,08
7,38;-0,02075;2,055
7,4;-0,0176;2,035
7,42;-0,0147;2,02
7,44;-0,0113;2,005
7,46;-0,0079;2
7,48;-0,00445;1,995
7,5;-0,0013;1,995
7,52;0,00195;1,995
7,54;0,0051;2,005
7,56;0,00865;2,015
7,58;0,01215;2,03
7,6;0,0157;2,055
7,62;0,0186;2,08
7,64;0,0215;2,105
7,66;0,0241;2,14
7,68;0,0262;2,175
7,7;0,02835;2,21
7,72;0,0312;2,25
7,74;0,03415;2,295
7,76;0,0367;2,34
7,78;0,03875;2,39
7,8;0,0404;2,445
7,82;0,04225;2,5
7,84;0,0434;2,55
7,86;0,04465;2,61
7,88;0,04635;2,67
7,9;0,04815;2,73
7,92;0,0489;2,795
7,94;0,04965;2,86
7,96;0,0506;2,92
7,98;0,0517;2,99
8;0,0526;3,055
8,02;0,053;3,12
8,04;0,05345;3,19
8,06;0,0536;3,26
8,08;0,0539;3,33
8,1;0,05405;3,395
8,12;0,0543;3,465
8,14;0,0539;3,535
8,16;0,05415;3,6
8,18;0,05385;3,67
8,2;0,05375;3,74
8,22;0,05365;3,805
8,24;0,0534;3,875
8,26;0,05315;3,94
8,28;0,05325;4,01
8,3;0,05355;4,08
8,32;0,05395;4,145
8,34;0,0541;4,215
8,36;0,05375;4,285
8,38;0,05345;4,35
8,4;0,05275;4,42
8,42;0,05225;4,485
8,44;0,052;4,55
8,46;0,05165;4,615
8,48;0,05175;4,68
8,5;0,05195;4,75
8,52;0,05215;4,815
8,54;0,0525;4,88
8,56;0,0526;4,95
8,58;0,05245;5,015
8,6;0,05215;5,085
8,62;0,05155;5,145
8,64;0,05125;5,21
8,66;0,05105;5,28
8,68;0,0514;5,34
8,7;0,0516;5,41
8,72;0,05205;5,475
8,74;0,05275;5,54
8,76;0,0528;5,61
8,78;0,05275;5,675
8,8;0,05335;5,74
8,82;0,0541;5,815
8,84;0,055;5,885
8,86;0,0555;5,955
8,88;0,0554;6,025
8,9;0,05545;6,095
8,92;0,05555;6,165
8,94;0,0553;6,24
8,96;0,05525;6,31
8,98;0,05535;6,38
9;0,0558;6,45
9,02;0,05665;6,52
9,04;0,05745;6,59
9,06;0,05735;6,665
9,08;0,05675;6,74
9,1;0,0568;6,81
9,12;0,0558;6,88
9,14;0,05495;6,955
9,16;0,0542;7,02
9,18;0,0526;7,085
9,2;0,0518;7,15
9,22;0,05125;7,215
9,24;0,0502;7,28
9,26;0,04935;7,345
9,28;0,0481;7,405
9,3;0,04615;7,46
9,32;0,044;7,52
9,34;0,04155;7,57
9,36;0,03915;7,62
9,38;0,03675;7,665
9,4;0,0343;7,71
9,42;0,03155;7,745
9,44;0,029;7,785
9,46;0,0263;7,82
9,48;0,0234;7,845
9,5;0,0202;7,87
9,52;0,0167;7,89
9,54;0,01325;7,91
9,56;0,0101;7,925
9,58;0,0068;7,93
9,6;0,0035;7,935
9,62;0,00045;7,93
9,64;-0,0027;7,93
9,66;-0,0058;7,92
9,68;-0,00895;7,91
9,7;-0,0125;7,895
9,72;-0,01595;7,87
9,74;-0,0194;7,845
9,76;-0,0225;7,815
9,78;-0,02555;7,785
9,8;-0,02765;7,75
9,82;-0,0302;7,71
9,84;-0,0322;7,67
9,86;-0,0343;7,625
9,88;-0,03685;7,58
9,9;-0,03875;7,53
9,92;-0,04085;7,48
9,94;-0,0434;7,425
9,96;-0,0457;7,37
9,98;-0,0474;7,31
10;-0,0487;7,245
10,02;-0,0497;7,18
10,04;-0,0502;7,12
10,06;-0,05085;7,055
10,08;-0,0516;6,99
10,1;-0,0518;6,925
10,12;-0,0524;6,86
10,14;-0,0535;6,795
10,16;-0,0544;6,725
10,18;-0,05525;6,655
10,2;-0,0555;6,585
10,22;-0,0554;6,52
10,24;-0,05535;6,45
10,26;-0,05555;6,38
10,28;-0,0556;6,31
10,3;-0,0556;6,24
10,32;-0,0554;6,17
10,34;-0,05515;6,105
10,36;-0,05435;6,035
10,38;-0,0538;5,965
10,4;-0,05345;5,9
10,42;-0,05365;5,835
10,44;-0,05375;5,765
10,46;-0,05395;5,695
10,48;-0,05425;5,635
10,5;-0,0544;5,565
10,52;-0,0541;5,495
10,54;-0,05375;5,43
10,56;-0,0534;5,36
10,58;-0,053;5,295
10,6;-0,0528;5,23
10,62;-0,0527;5,165
10,64;-0,0531;5,095
10,66;-0,0538;5,03
10,68;-0,0542;4,965
10,7;-0,05465;4,895
10,72;-0,05465;4,825
10,74;-0,05455;4,755
10,76;-0,0548;4,69
10,78;-0,0549;4,62
10,8;-0,0548;4,55
10,82;-0,05515;4,48
10,84;-0,05525;4,415
10,86;-0,0558;4,34
10,88;-0,0561;4,275
10,9;-0,05645;4,205
10,92;-0,05675;4,13
10,94;-0,05685;4,055
10,96;-0,0575;3,985
10,98;-0,0582;3,915
11;-0,0587;3,84
11,02;-0,0589;3,77
11,04;-0,05875;3,695
11,06;-0,0593;3,62
11,08;-0,05985;3,545
11,1;-0,05965;3,47
11,12;-0,0593;3,395
11,14;-0,0592;3,32
11,16;-0,05895;3,25
11,18;-0,05875;3,175
11,2;-0,05875;3,1
11,22;-0,059;3,03
11,24;-0,0583;2,955
11,26;-0,057;2,885
11,28;-0,0559;2,815
11,3;-0,0548;2,745
11,32;-0,05355;2,68
11,34;-0,05285;2,615
11,36;-0,0518;2,55
11,38;-0,05025;2,49
11,4;-0,0484;2,43
11,42;-0,0461;2,37
11,44;-0,044;2,32
11,46;-0,04175;2,265
11,48;-0,0393;2,22
11,5;-0,0365;2,175
11,52;-0,03355;2,135
11,54;-0,0305;2,1
11,56;-0,02745;2,065
11,58;-0,02425;2,035
11,6;-0,02085;2,015
11,62;-0,01755;1,99
11,64;-0,01435;1,975
11,66;-0,01085;1,965
11,68;-0,00755;1,955
11,7;-0,00395;1,955
11,72;-0,0003;1,955
11,74;0,003;1,965
11,76;0,00635;1,975
11,78;0,00995;1,985
11,8;0,0136;2,005
11,82;0,0172;2,03
11,84;0,02035;2,055
11,86;0,0234;2,09
11,88;0,0261;2,125
11,9;0,02825;2,165
11,92;0,03055;2,205
11,94;0,03385;2,245
11,96;0,03655;2,295
11,98;0,039;2,345
12;0,0409;2,4
12,02;0,04295;2,455
12,04;0,04435;2,515
12,06;0,0455;2,575
12,08;0,0473;2,635
12,1;0,0492;2,7
12,12;0,0502;2,765
12,14;0,05115;2,83
12,16;0,05205;2,9
12,18;0,05325;2,965
12,2;0,05445;3,04
12,22;0,0548;3,105
12,24;0,0551;3,18
12,26;0,05545;3,25
12,28;0,05585;3,325
12,3;0,05605;3,39
12,32;0,05625;3,465
12,34;0,05625;3,535
12,36;0,05625;3,61
12,38;0,0561;3,68
12,4;0,05615;3,755
12,42;0,05595;3,825
12,44;0,0556;3,895
12,46;0,05565;3,965
12,48;0,05595;4,04
12,5;0,0564;4,11
12,52;0,05655;4,185
12,54;0,0563;4,255
12,56;0,0559;4,33
12,58;0,0551;4,395
12,6;0,05505;4,47
12,62;0,0545;4,535
12,64;0,0543;4,605
12,66;0,0546;4,68
12,68;0,0548;4,75
12,7;0,0551;4,82
12,72;0,0555;4,89
12,74;0,05525;4,965
12,76;0,055;5,03
12,78;0,0545;5,1
12,8;0,054;5,175
12,82;0,0541;5,245
12,84;0,0542;5,31
12,86;0,05445;5,38
12,88;0,0548;5,45
12,9;0,0553;5,525
12,92;0,05515;5,595
12,94;0,05535;5,66
12,96;0,05605;5,735
12,98;0,0571;5,81
13;0,05805;5,885
13,02;0,0581;5,955
13,04;0,058;6,035
13,06;0,05805;6,105
13,08;0,0578;6,18
13,1;0,0572;6,25
13,12;0,05745;6,33
13,14;0,0579;6,4
13,16;0,05855;6,48
13,18;0,0597;6,555
13,2;0,05985;6,63
13,22;0,0594;6,71
13,24;0,0593;6,785
13,26;0,05835;6,86
13,28;0,05745;6,93
13,3;0,0564;7
13,32;0,05515;7,075
13,34;0,05435;7,14
13,36;0,0538;7,21
13,38;0,05295;7,28
13,4;0,0519;7,35
13,42;0,05025;7,41
13,44;0,0484;7,47
13,46;0,0459;7,525
13,48;0,04365;7,585
13,5;0,04145;7,635
13,52;0,03915;7,685
13,54;0,0365;7,735
13,56;0,03345;7,775
13,58;0,0307;7,815
13,6;0,02765;7,85
13,62;0,02445;7,88
13,64;0,0211;7,91
13,66;0,018;7,93
13,68;0,01435;7,945
13,7;0,0113;7,96
13,72;0,0077;7,97
13,74;0,00435;7,975
13,76;0,00065;7,98
13,78;-0,0027;7,97
13,8;-0,0059;7,965
13,82;-0,0093;7,955
13,84;-0,0126;7,94
13,86;-0,01635;7,915
13,88;-0,02;7,89
13,9;-0,0234;7,86
13,92;-0,02685;7,825
13,94;-0,0293;7,795
13,96;-0,03185;7,755
13,98;-0,0342;7,705
14;-0,0361;7,665
14,02;-0,03875;7,61
14,04;-0,04085;7,56
14,06;-0,043;7,505
14,08;-0,04555;7,45
14,1;-0,04785;7,39
14,12;-0,0497;7,33
14,14;-0,05125;7,26
14,16;-0,0522;7,195
14,18;-0,0528;7,13
14,2;-0,05355;7,065
14,22;-0,0542;7
14,24;-0,05445;6,93
14,26;-0,05535;6,865
14,28;-0,0564;6,79
14,3;-0,0574;6,72
14,32;-0,05795;6,645
14,34;-0,05795;6,575
14,36;-0,058;6,5
14,38;-0,05815;6,43
14,4;-0,05825;6,355
14,42;-0,05835;6,28
14,44;-0,05825;6,21
14,46;-0,058;6,14
14,48;-0,05725;6,07
14,5;-0,0568;6
14,52;-0,05635;5,93
14,54;-0,05625;5,855
14,56;-0,0565;5,785
14,58;-0,0568;5,72
14,6;-0,057;5,645
14,62;-0,05725;5,575
14,64;-0,057;5,505
14,66;-0,05675;5,435
14,68;-0,05635;5,36
14,7;-0,05575;5,295
14,72;-0,05565;5,225
14,74;-0,0558;5,155
14,76;-0,05635;5,085
14,78;-0,057;5,015
14,8;-0,05745;4,94
14,82;-0,05765;4,87
14,84;-0,05745;4,8
14,86;-0,0575;4,73
14,88;-0,0577;4,655
14,9;-0,0577;4,58
14,92;-0,05785;4,51
14,94;-0,05805;4,44
14,96;-0,05835;4,365
14,98;-0,05875;4,295
15;-0,05905;4,22
15,02;-0,05925;4,145
15,04;-0,0594;4,075
15,06;-0,06005;3,995
15,08;-0,06065;3,92
15,1;-0,06105;3,845
15,12;-0,06115;3,765
15,14;-0,06115;3,69
15,16;-0,0618;3,615
15,18;-0,0622;3,535
15,2;-0,06175;3,46
15,22;-0,0615;3,385
15,24;-0,06135;3,305
15,26;-0,06115;3,235
15,28;-0,06095;3,155
15,3;-0,06125;3,08
15,32;-0,0612;3,005
15,34;-0,05995;2,93
15,36;-0,0587;2,86
15,38;-0,05765;2,785
15,4;-0,0565;2,715
15,42;-0,05575;2,65
15,44;-0,05475;2,58
15,46;-0,0533;2,515
15,48;-0,05155;2,45
15,5;-0,04935;2,395
15,52;-0,04735;2,33
15,54;-0,0449;2,275
15,56;-0,04235;2,225
15,58;-0,0396;2,18
15,6;-0,0368;2,135
15,62;-0,03395;2,095
15,64;-0,03075;2,055
15,66;-0,0275;2,025
15,68;-0,0242;2
15,7;-0,02065;1,97
15,72;-0,01725;1,955
15,74;-0,0137;1,94
15,76;-0,0101;1,93
15,78;-0,0066;1,925
15,8;-0,00315;1,92
15,82;0,0009;1,925
15,84;0,0042;1,93
15,86;0,00775;1,945
15,88;0,0111;1,96
15,9;0,01505;1,98
15,92;0,01885;2,01
15,94;0,02205;2,04
15,96;0,02515;2,075
15,98;0,02775;2,11
16;0,02995;2,155
16,02;0,03245;2,195
16,04;0,0358;2,245
16,06;0,03865;2,295
16,08;0,0407;2,35
16,1;0,04275;2,405
16,12;0,0446;2,465
16,14;0,0459;2,52
16,16;0,04725;2,585
16,18;0,0491;2,65
16,2;0,05075;2,715
16,22;0,05165;2,78
16,24;0,05255;2,85
16,26;0,05365;2,915
16,28;0,0549;2,99
16,3;0,0557;3,06
16,32;0,0559;3,135
16,34;0,05605;3,205
16,36;0,05655;3,28
16,38;0,0568;3,355
16,4;0,05715;3,425
16,42;0,057;3,5
16,44;0,05705;3,57
16,46;0,0569;3,645
16,48;0,05695;3,72
16,5;0,05675;3,795
16,52;0,05645;3,865
16,54;0,05645;3,94
16,56;0,0567;4,01
16,58;0,057;4,08
16,6;0,05725;4,155
16,62;0,05715;4,23
16,64;0,05685;4,305
16,66;0,05615;4,375
16,68;0,05575;4,445
16,7;0,05515;4,52
16,72;0,0549;4,59
16,74;0,0551;4,66
16,76;0,0552;4,73
16,78;0,0556;4,8
16,8;0,0559;4,875
16,82;0,05585;4,95
16,84;0,0556;5,015
16,86;0,0549;5,09
16,88;0,0543;5,155
16,9;0,0543;5,225
16,92;0,05435;5,295
16,94;0,05465;5,365
16,96;0,055;5,44
16,98;0,0554;5,51
17;0,05535;5,585
17,02;0,05555;5,655
17,04;0,05615;5,725
17,06;0,05695;5,8
17,08;0,05795;5,875
17,1;0,05785;5,95
17,12;0,05785;6,02
17,14;0,058;6,1
17,16;0,0578;6,17
17,18;0,0576;6,245
17,2;0,05765;6,32
17,22;0,0579;6,39
17,24;0,05835;6,47
17,26;0,05945;6,55
17,28;0,05965;6,625
17,3;0,0593;6,7
17,32;0,0591;6,775
17,34;0,05835;6,85
17,36;0,0575;6,925
17,38;0,05665;7
17,4;0,0552;7,07
17,42;0,05445;7,135
17,44;0,05385;7,205
17,46;0,0531;7,275
17,48;0,0519;7,345
17,5;0,05015;7,405
17,52;0,0483;7,47
17,54;0,04585;7,525
17,56;0,0435;7,58
17,58;0,0414;7,635
17,6;0,03915;7,685
17,62;0,03665;7,73
17,64;0,0336;7,775
17,66;0,03095;7,815
17,68;0,02795;7,85
17,7;0,0246;7,88
17,72;0,02135;7,905
17,74;0,0181;7,93
17,76;0,01445;7,95
17,78;0,0114;7,965
17,8;0,0078;7,975
17,82;0,0043;7,975
17,84;0,0008;7,98
17,86;-0,00265;7,975
17,88;-0,0059;7,965
17,9;-0,0092;7,96
17,92;-0,01235;7,945
17,94;-0,01585;7,925
17,96;-0,01955;7,9
17,98;-0,023;7,87
18;-0,02635;7,835
18,02;-0,02895;7,8
18,04;-0,0314;7,76
18,06;-0,034;7,72
18,08;-0,0356;7,675
18,1;-0,03835;7,625
18,12;-0,04085;7,575
18,14;-0,0427;7,52
18,16;-0,0452;7,465
18,18;-0,0477;7,4
18,2;-0,04955;7,345
18,22;-0,0509;7,28
18,24;-0,052;7,215
18,26;-0,0526;7,15
18,28;-0,05335;7,085
18,3;-0,054;7,015
18,32;-0,05425;6,95
18,34;-0,0548;6,88
18,36;-0,0558;6,815
18,38;-0,0568;6,74
18,4;-0,05745;6,67
18,42;-0,05755;6,6
18,44;-0,05755;6,525
18,46;-0,0577;6,455
18,48;-0,0579;6,38
18,5;-0,05795;6,315
18,52;-0,05775;6,24
18,54;-0,05755;6,17
18,56;-0,0572;6,1
18,58;-0,0564;6,03
18,6;-0,05585;5,96
18,62;-0,0556;5,89
18,64;-0,05565;5,82
18,66;-0,0561;5,755
18,68;-0,05615;5,685
18,7;-0,0564;5,615
18,72;-0,05645;5,545
18,74;-0,05585;5,475
18,76;-0,05575;5,405
18,78;-0,05515;5,34
18,8;-0,0548;5,275
18,82;-0,05465;5,205
18,84;-0,05475;5,135
18,86;-0,0553;5,07
18,88;-0,056;5
18,9;-0,05615;4,93
18,92;-0,05655;4,86
18,94;-0,05635;4,79
18,96;-0,0565;4,72
18,98;-0,05665;4,65
19;-0,0565;4,585
19,02;-0,0569;4,51
19,04;-0,0568;4,44
19,06;-0,05715;4,37
19,08;-0,0575;4,295
19,1;-0,05795;4,225
19,12;-0,0583;4,155
19,14;-0,05845;4,08
19,16;-0,05885;4,01
19,18;-0,0595;3,94
19,2;-0,06;3,86
19,22;-0,06015;3,785
19,24;-0,0601;3,715
19,26;-0,0606;3,635
19,28;-0,06115;3,565
19,3;-0,06115;3,49
19,32;-0,0605;3,41
19,34;-0,06045;3,34
19,36;-0,06035;3,265
19,38;-0,06005;3,19
19,4;-0,06;3,115
19,42;-0,0603;3,04
19,44;-0,05975;2,97
19,46;-0,0583;2,895
19,48;-0,05725;2,825
19,5;-0,05615;2,755
19,52;-0,05495;2,69
19,54;-0,0542;2,625
19,56;-0,0532;2,56
19,58;-0,0517;2,495
19,6;-0,0499;2,435
19,62;-0,0476;2,375
19,64;-0,04555;2,32
19,66;-0,04335;2,27
19,68;-0,0406;2,22
19,7;-0,03795;2,175
19,72;-0,0352;2,135
19,74;-0,03225;2,1
19,76;-0,02925;2,06
19,78;-0,02575;2,035
19,8;-0,02265;2,01
19,82;-0,01925;1,985
19,84;-0,01595;1,97
19,86;-0,0126;1,96
19,88;-0,00935;1,95
19,9;-0,00575;1,945
19,92;-0,0019;1,945
19,94;0,0013;1,95
19,96;0,00465;1,96
19,98;0,00805;1,975
20;0,01175;1,99
20,02;0,01555;2,015
20,04;0,0189;2,045
20,06;0,0218;2,075
20,08;0,0246;2,105
20,1;0,0269;2,145
20,12;0,029;2,185
20,14;0,03195;2,23
20,16;0,03505;2,275
20,18;0,03745;2,325
20,2;0,03955;2,38
20,22;0,04145;2,435
20,24;0,043;2,49
20,26;0,04415;2,55
20,28;0,0458;2,61
20,3;0,0475;2,67
20,32;0,04895;2,74
20,34;0,04975;2,8
20,36;0,05065;2,87
20,38;0,0516;2,935
20,4;0,05275;3,005
20,42;0,0534;3,075
20,44;0,0538;3,15
20,46;0,0539;3,215
20,48;0,0543;3,285
20,5;0,0545;3,355
20,52;0,0547;3,43
20,54;0,0546;3,5
20,56;0,0547;3,57
20,58;0,05445;3,645
20,6;0,0544;3,715
20,62;0,05425;3,785
20,64;0,05405;3,855
20,66;0,05375;3,925
20,68;0,054;3,995
20,7;0,05415;4,065
20,72;0,05445;4,135
20,74;0,0545;4,21
20,76;0,05425;4,28
20,78;0,0537;4,35
20,8;0,05305;4,415
20,82;0,0527;4,485
20,84;0,0522;4,555
20,86;0,05195;4,62
20,88;0,05225;4,69
20,9;0,0524;4,76
20,92;0,0527;4,825
20,94;0,05295;4,9
20,96;0,05305;4,965
20,98;0,05265;5,03
