Temps t / s;Tension U_B1 / V;Tension U_A1 / V
2,62;-0,00275;4,065
2,64;-0,00295;4,065
2,66;-0,00285;4,065
2,68;-0,003;4,065
2,7;-0,00295;4,06
2,72;-0,003;4,06
2,74;-0,00305;4,06
2,76;-0,0031;4,055
2,78;-0,0032;4,055
2,8;-0,00315;4,055
2,82;-0,0032;4,055
2,84;-0,0033;4,045
2,86;-0,00335;4,05
2,88;-0,0034;4,05
2,9;-0,0034;4,045
2,92;-0,0034;4,04
2,94;-0,0037;4,04
2,96;-0,0036;4,04
2,98;-0,00365;4,035
3;-0,00375;4,035
3,02;-0,00375;4,03
3,04;-0,00395;4,03
3,06;-0,004;4,025
3,08;-0,00405;4,025
3,1;-0,00415;4,02
3,12;-0,00435;4,02
3,14;-0,00445;4,015
3,16;-0,00475;4,01
3,18;-0,005;4,005
3,2;-0,0052;4,005
3,22;-0,0053;4
3,24;-0,00545;3,995
3,26;-0,00575;3,99
3,28;-0,0059;3,985
3,3;-0,00595;3,98
3,32;-0,0062;3,975
3,34;-0,0064;3,965
3,36;-0,00665;3,96
3,38;-0,0068;3,96
3,4;-0,0071;3,945
3,42;-0,00735;3,94
3,44;-0,0078;3,935
3,46;-0,0082;3,925
3,48;-0,00835;3,915
3,5;-0,0084;3,91
3,52;-0,00875;3,9
3,54;-0,00915;3,89
3,56;-0,0095;3,88
3,58;-0,00975;3,87
3,6;-0,01025;3,86
3,62;-0,01065;3,85
3,64;-0,0109;3,84
3,66;-0,0109;3,825
3,68;-0,0112;3,815
3,7;-0,01185;3,8
3,72;-0,0122;3,785
3,74;-0,0125;3,775
3,76;-0,01275;3,76
3,78;-0,013;3,745
3,8;-0,01325;3,73
3,82;-0,0134;3,715
3,84;-0,01375;3,7
3,86;-0,0141;3,685
3,88;-0,0146;3,665
3,9;-0,01515;3,65
3,92;-0,0155;3,635
3,94;-0,01595;3,615
3,96;-0,01625;3,595
3,98;-0,0165;3,575
4;-0,0167;3,56
4,02;-0,017;3,54
4,04;-0,01695;3,52
4,06;-0,0173;3,5
4,08;-0,01735;3,48
4,1;-0,01765;3,46
4,12;-0,01755;3,44
4,14;-0,0176;3,42
4,16;-0,01765;3,4
4,18;-0,01755;3,38
4,2;-0,0173;3,365
4,22;-0,0176;3,345
4,24;-0,0178;3,32
4,26;-0,01795;3,3
4,28;-0,018;3,28
4,3;-0,01805;3,255
4,32;-0,01805;3,24
4,34;-0,01795;3,22
4,36;-0,01785;3,2
4,38;-0,01755;3,175
4,4;-0,01725;3,16
4,42;-0,0167;3,145
4,44;-0,01625;3,12
4,46;-0,0155;3,1
4,48;-0,01515;3,085
4,5;-0,0145;3,07
4,52;-0,01405;3,055
4,54;-0,01325;3,04
4,56;-0,01265;3,03
4,58;-0,01235;3,015
4,6;-0,01185;3
4,62;-0,0114;2,995
4,64;-0,01085;2,975
4,66;-0,01035;2,97
4,68;-0,0095;2,955
4,7;-0,0087;2,95
4,72;-0,00795;2,94
4,74;-0,00725;2,935
4,76;-0,0065;2,925
4,78;-0,00555;2,925
4,8;-0,0048;2,92
4,82;-0,00405;2,915
4,84;-0,0032;2,92
4,86;-0,0026;2,915
4,88;-0,00165;2,915
4,9;-0,0008;2,915
4,92;0;2,915
4,94;0,0008;2,92
4,96;0,00165;2,925
4,98;0,0022;2,935
5;0,0027;2,94
5,02;0,00335;2,94
5,04;0,0039;2,95
5,06;0,00445;2,96
5,08;0,005;2,965
5,1;0,00565;2,975
5,12;0,0063;2,985
5,14;0,00685;3
5,16;0,0075;3,01
5,18;0,00835;3,025
5,2;0,00935;3,03
5,22;0,01015;3,05
5,24;0,0108;3,065
5,26;0,0114;3,08
5,28;0,01215;3,1
5,3;0,0127;3,115
5,32;0,0136;3,135
5,34;0,0142;3,155
5,36;0,0142;3,175
5,38;0,0146;3,195
5,4;0,01505;3,215
5,42;0,01525;3,235
5,44;0,01555;3,255
5,46;0,01585;3,28
5,48;0,0162;3,3
5,5;0,0167;3,32
5,52;0,01685;3,345
5,54;0,01735;3,37
5,56;0,01765;3,395
5,58;0,0182;3,415
5,6;0,0185;3,44
5,62;0,01885;3,465
5,64;0,01935;3,495
5,66;0,01915;3,515
5,68;0,0191;3,54
5,7;0,0191;3,565
5,72;0,01905;3,59
5,74;0,0191;3,615
5,76;0,01955;3,645
5,78;0,01925;3,67
5,8;0,01925;3,695
5,82;0,01945;3,715
5,84;0,01965;3,745
5,86;0,0193;3,77
5,88;0,0197;3,795
5,9;0,0197;3,82
5,92;0,01955;3,845
5,94;0,01945;3,875
5,96;0,01975;3,9
5,98;0,0196;3,92
6;0,02015;3,95
6,02;0,01935;3,975
6,04;0,0194;3,995
6,06;0,0193;4,02
6,08;0,0194;4,05
6,1;0,0196;4,075
6,12;0,01935;4,1
6,14;0,01915;4,12
6,16;0,01895;4,145
6,18;0,0187;4,17
6,2;0,01875;4,19
6,22;0,01875;4,215
6,24;0,0186;4,24
6,26;0,0184;4,265
6,28;0,0184;4,29
6,3;0,0183;4,315
6,32;0,0182;4,335
6,34;0,0178;4,355
6,36;0,01775;4,375
6,38;0,0177;4,4
6,4;0,0178;4,42
6,42;0,0177;4,445
6,44;0,0177;4,465
6,46;0,01775;4,49
6,48;0,0178;4,51
6,5;0,01785;4,535
6,52;0,0178;4,555
6,54;0,0178;4,58
6,56;0,018;4,605
6,58;0,0179;4,625
6,6;0,01755;4,645
6,62;0,01745;4,67
6,64;0,0173;4,69
6,66;0,01715;4,71
6,68;0,0166;4,73
6,7;0,0166;4,755
6,72;0,01645;4,775
6,74;0,0162;4,795
6,76;0,0159;4,81
6,78;0,0154;4,83
6,8;0,01515;4,85
6,82;0,0147;4,865
6,84;0,01455;4,885
6,86;0,01425;4,9
6,88;0,01425;4,92
6,9;0,01395;4,935
6,92;0,0137;4,955
6,94;0,0139;4,97
6,96;0,0137;4,99
6,98;0,01315;5
7;0,01305;5,015
7,02;0,01265;5,03
7,04;0,01235;5,05
7,06;0,01235;5,065
7,08;0,01205;5,08
7,1;0,01195;5,095
7,12;0,01185;5,105
7,14;0,0117;5,12
7,16;0,01185;5,135
7,18;0,01165;5,15
7,2;0,0117;5,16
7,22;0,0114;5,175
7,24;0,01135;5,19
7,26;0,0111;5,2
7,28;0,01075;5,215
7,3;0,01055;5,23
7,32;0,01025;5,24
7,34;0,00985;5,25
7,36;0,00965;5,26
7,38;0,0092;5,27
7,4;0,0091;5,285
7,42;0,00875;5,29
7,44;0,00855;5,3
7,46;0,00825;5,31
7,48;0,0083;5,32
7,5;0,00795;5,33
7,52;0,0076;5,335
7,54;0,0073;5,345
7,56;0,007;5,35
7,58;0,00665;5,36
7,6;0,00625;5,365
7,62;0,006;5,375
7,64;0,0055;5,375
7,66;0,0053;5,385
7,68;0,00485;5,385
7,7;0,0045;5,39
7,72;0,0042;5,395
7,74;0,0039;5,4
7,76;0,00345;5,4
7,78;0,00315;5,405
7,8;0,0026;5,405
7,82;0,00235;5,41
7,84;0,002;5,41
7,86;0,00175;5,41
7,88;0,00135;5,41
7,9;0,00115;5,41
7,92;0,0009;5,41
7,94;0,00085;5,405
7,96;0,0006;5,41
7,98;0,0002;5,405
8;0,0001;5,405
8,02;-0,00015;5,405
8,04;-0,00045;5,4
8,06;-0,00045;5,4
8,08;-0,0007;5,395
8,1;-0,001;5,395
8,12;-0,0011;5,39
8,14;-0,00135;5,39
8,16;-0,0014;5,385
8,18;-0,0018;5,38
8,2;-0,00215;5,375
8,22;-0,00225;5,37
8,24;-0,00225;5,365
8,26;-0,0024;5,365
8,28;-0,00275;5,355
8,3;-0,0029;5,35
8,32;-0,00295;5,345
8,34;-0,0032;5,34
8,36;-0,0034;5,33
8,38;-0,00375;5,325
8,4;-0,0038;5,32
8,42;-0,0039;5,315
8,44;-0,0041;5,305
8,46;-0,0043;5,295
8,48;-0,00455;5,29
8,5;-0,0047;5,28
8,52;-0,0046;5,275
8,54;-0,00505;5,265
8,56;-0,00565;5,255
8,58;-0,00575;5,245
8,6;-0,00595;5,24
8,62;-0,006;5,23
8,64;-0,0063;5,215
8,66;-0,00645;5,205
8,68;-0,0063;5,195
8,7;-0,00655;5,185
8,72;-0,00665;5,175
8,74;-0,00665;5,165
8,76;-0,0069;5,155
8,78;-0,00665;5,145
8,8;-0,0066;5,135
8,82;-0,00715;5,12
8,84;-0,0074;5,11
8,86;-0,0075;5,1
8,88;-0,00775;5,085
8,9;-0,0079;5,07
8,92;-0,008;5,06
8,94;-0,00795;5,05
8,96;-0,0081;5,03
8,98;-0,0081;5,02
9;-0,00805;5,01
9,02;-0,0082;5
9,04;-0,00805;4,985
9,06;-0,0083;4,97
9,08;-0,00835;4,955
9,1;-0,0089;4,945
9,12;-0,0087;4,93
9,14;-0,0089;4,915
9,16;-0,0091;4,905
9,18;-0,00925;4,89
9,2;-0,00965;4,875
9,22;-0,00955;4,86
9,24;-0,0099;4,845
9,26;-0,0101;4,83
9,28;-0,0103;4,81
9,3;-0,01055;4,8
9,32;-0,01065;4,78
9,34;-0,0106;4,765
9,36;-0,01075;4,75
9,38;-0,01075;4,73
9,4;-0,0108;4,715
9,42;-0,01095;4,7
9,44;-0,01085;4,68
9,46;-0,01095;4,67
9,48;-0,0108;4,65
9,5;-0,01075;4,635
9,52;-0,01065;4,62
9,54;-0,0103;4,6
9,56;-0,0101;4,585
9,58;-0,00995;4,575
9,6;-0,00965;4,555
9,62;-0,00975;4,54
9,64;-0,00965;4,525
9,66;-0,0096;4,51
9,68;-0,00965;4,495
9,7;-0,0095;4,48
9,72;-0,00935;4,465
9,74;-0,00925;4,455
9,76;-0,00905;4,44
9,78;-0,00895;4,425
9,8;-0,00855;4,41
9,82;-0,0086;4,395
9,84;-0,0084;4,38
9,86;-0,00815;4,37
9,88;-0,00785;4,355
9,9;-0,00765;4,345
9,92;-0,0075;4,335
9,94;-0,00755;4,32
9,96;-0,0075;4,31
9,98;-0,00715;4,295
10;-0,00715;4,28
10,02;-0,007;4,27
10,04;-0,00685;4,26
10,06;-0,0066;4,25
10,08;-0,00625;4,235
10,1;-0,0056;4,23
10,12;-0,005;4,215
10,14;-0,00485;4,205
10,16;-0,0051;4,2
10,18;-0,00495;4,185
10,2;-0,0047;4,18
10,22;-0,00435;4,17
10,24;-0,00415;4,165
10,26;-0,00395;4,155
10,28;-0,00375;4,145
10,3;-0,00355;4,14
10,32;-0,0033;4,135
10,34;-0,003;4,125
10,36;-0,00275;4,12
10,38;-0,0024;4,115
10,4;-0,00235;4,105
10,42;-0,00205;4,1
10,44;-0,00175;4,095
10,46;-0,0015;4,09
10,48;-0,00115;4,085
10,5;-0,00095;4,08
10,52;-0,00055;4,075
10,54;-0,0004;4,07
10,56;-0,00015;4,065
10,58;0;4,065
10,6;0,00035;4,065
10,62;0,00065;4,06
10,64;0,00075;4,055
10,66;0,00085;4,055
10,68;0,00105;4,055
10,7;0,00105;4,055
10,72;0,0012;4,05
10,74;0,0012;4,045
10,76;0,00135;4,05
10,78;0,0014;4,05
10,8;0,00135;4,045
10,82;0,0013;4,04
10,84;0,00125;4,04
10,86;0,0013;4,035
10,88;0,0013;4,04
10,9;0,0013;4,035
10,92;0,00135;4,03
10,94;0,00135;4,035
10,96;0,00135;4,03
10,98;0,0013;4,03
11;0,00135;4,025
11,02;0,0013;4,025
11,04;0,0013;4,02
11,06;0,00125;4,02
11,08;0,0014;4,015
11,1;0,0013;4,015
11,12;0,0013;4,015
11,14;0,00115;4,015
11,16;0,00125;4,015
11,18;0,0012;4,01
11,2;0,0012;4,005
11,22;0,0011;4,005
11,24;0,001;4,005
11,26;0,00085;4
11,28;0,0008;3,995
11,3;0,00065;3,99
11,32;0,0006;3,99
11,34;0,00045;3,985
11,36;0,0004;3,985
11,38;0,0002;3,98
11,4;0,00015;3,98
11,42;5E-05;3,975
11,44;-0,0001;3,97
11,46;-0,00025;3,97
11,48;-0,00055;3,965
11,5;-0,00065;3,96
11,52;-0,00095;3,955
11,54;-0,0012;3,95
11,56;-0,0014;3,94
11,58;-0,0016;3,935
11,6;-0,00195;3,93
11,62;-0,00245;3,92
11,64;-0,0026;3,915
11,66;-0,00285;3,91
11,68;-0,0029;3,9
11,7;-0,0033;3,895
11,72;-0,00365;3,885
11,74;-0,00405;3,875
11,76;-0,0043;3,865
11,78;-0,0048;3,86
11,8;-0,005;3,85
11,82;-0,0056;3,835
11,84;-0,00555;3,825
11,86;-0,0055;3,815
11,88;-0,0063;3,805
11,9;-0,00665;3,79
11,92;-0,00695;3,78
11,94;-0,0073;3,765
11,96;-0,0076;3,755
11,98;-0,00775;3,74
12;-0,008;3,725
12,02;-0,0084;3,71
12,04;-0,0085;3,695
12,06;-0,00885;3,68
12,08;-0,00945;3,665
12,1;-0,00985;3,65
12,12;-0,01035;3,635
12,14;-0,0108;3,615
12,16;-0,0111;3,6
12,18;-0,01145;3,58
12,2;-0,01175;3,56
12,22;-0,01195;3,545
12,24;-0,0121;3,525
12,26;-0,0122;3,51
12,28;-0,01235;3,49
12,3;-0,0126;3,465
12,32;-0,0125;3,45
12,34;-0,01255;3,43
12,36;-0,01265;3,41
12,38;-0,01255;3,39
12,4;-0,0123;3,37
12,42;-0,01225;3,35
12,44;-0,01255;3,335
12,46;-0,01265;3,315
12,48;-0,01285;3,29
12,5;-0,01285;3,275
12,52;-0,0127;3,25
12,54;-0,0129;3,235
12,56;-0,01275;3,21
12,58;-0,01265;3,195
12,6;-0,01225;3,175
12,62;-0,01185;3,155
12,64;-0,01155;3,14
12,66;-0,011;3,12
12,68;-0,0104;3,105
12,7;-0,0099;3,09
12,72;-0,0094;3,075
12,74;-0,009;3,06
12,76;-0,0082;3,045
12,78;-0,0076;3,03
12,8;-0,00695;3,02
12,82;-0,00665;3,005
12,84;-0,0062;2,995
12,86;-0,00555;2,99
12,88;-0,0049;2,975
12,9;-0,0043;2,965
12,92;-0,00375;2,96
12,94;-0,00295;2,955
12,96;-0,0022;2,945
12,98;-0,0013;2,94
13;-0,00055;2,94
13,02;0,0003;2,935
13,04;0,0012;2,935
13,06;0,00195;2,935
13,08;0,0027;2,935
13,1;0,00345;2,935
13,12;0,00425;2,935
13,14;0,00505;2,94
13,16;0,0056;2,945
13,18;0,0061;2,95
13,2;0,0067;2,955
13,22;0,0074;2,96
13,24;0,00785;2,965
13,26;0,00845;2,97
13,28;0,00895;2,985
13,3;0,00985;2,99
13,32;0,0103;3
13,34;0,0109;3,01
13,36;0,01165;3,02
13,38;0,01255;3,035
13,4;0,01315;3,045
13,42;0,01395;3,06
13,44;0,0146;3,075
13,46;0,01515;3,095
13,48;0,01585;3,115
13,5;0,01645;3,13
13,52;0,01725;3,145
13,54;0,0178;3,165
13,56;0,0178;3,185
13,58;0,01805;3,205
13,6;0,01855;3,225
13,62;0,01885;3,245
13,64;0,019;3,265
13,66;0,01935;3,285
13,68;0,01965;3,31
13,7;0,0201;3,33
13,72;0,0202;3,35
13,74;0,0207;3,375
13,76;0,02095;3,4
13,78;0,02155;3,42
13,8;0,0219;3,445
13,82;0,0221;3,47
13,84;0,02235;3,495
13,86;0,02245;3,52
13,88;0,0224;3,55
13,9;0,0224;3,575
13,92;0,02235;3,595
13,94;0,02235;3,62
13,96;0,02285;3,645
13,98;0,0224;3,67
14;0,02245;3,695
14,02;0,0227;3,725
14,04;0,02295;3,745
14,06;0,02265;3,77
14,08;0,0228;3,795
14,1;0,02295;3,82
14,12;0,0227;3,85
14,14;0,02275;3,87
14,16;0,0229;3,9
14,18;0,02265;3,925
14,2;0,02315;3,95
14,22;0,0223;3,98
14,24;0,0224;4
14,26;0,02235;4,025
14,28;0,02235;4,05
14,3;0,0223;4,075
14,32;0,0222;4,1
14,34;0,02195;4,125
14,36;0,02175;4,145
14,38;0,02155;4,17
14,4;0,02145;4,2
14,42;0,02135;4,22
14,44;0,0212;4,24
14,46;0,021;4,265
14,48;0,0209;4,29
14,5;0,0209;4,31
14,52;0,02065;4,335
14,54;0,02035;4,355
14,56;0,02025;4,38
14,58;0,0202;4,4
14,6;0,02025;4,425
14,62;0,02025;4,445
14,64;0,0202;4,47
14,66;0,02025;4,49
14,68;0,0203;4,51
14,7;0,0202;4,535
14,72;0,02005;4,555
14,74;0,0202;4,585
14,76;0,0203;4,6
14,78;0,0203;4,625
14,8;0,0199;4,645
14,82;0,0197;4,67
14,84;0,0194;4,69
14,86;0,01915;4,71
14,88;0,0187;4,73
14,9;0,01845;4,75
14,92;0,0182;4,77
14,94;0,0182;4,79
14,96;0,01775;4,81
14,98;0,01735;4,825
15;0,01705;4,845
15,02;0,01665;4,865
15,04;0,0163;4,88
15,06;0,01605;4,895
15,08;0,0157;4,915
15,1;0,01565;4,93
15,12;0,0151;4,945
15,14;0,0152;4,96
15,16;0,01545;4,975
15,18;0,0148;4,99
15,2;0,01435;5,005
15,22;0,01425;5,02
15,24;0,0139;5,04
15,26;0,0136;5,05
15,28;0,01335;5,065
15,3;0,0131;5,08
15,32;0,01285;5,095
15,34;0,01265;5,105
15,36;0,01255;5,12
15,38;0,01245;5,13
15,4;0,0123;5,145
15,42;0,01215;5,155
15,44;0,0121;5,17
15,46;0,0118;5,18
15,48;0,0115;5,19
15,5;0,0112;5,2
15,52;0,0108;5,215
15,54;0,01045;5,225
15,56;0,01005;5,23
15,58;0,0097;5,24
15,6;0,0094;5,25
15,62;0,00905;5,255
15,64;0,0089;5,27
15,66;0,0084;5,275
15,68;0,00805;5,28
15,7;0,0077;5,285
15,72;0,00725;5,295
15,74;0,0069;5,295
15,76;0,00675;5,305
15,78;0,00635;5,305
15,8;0,006;5,31
15,82;0,0056;5,315
15,84;0,0053;5,32
15,86;0,0047;5,32
15,88;0,00435;5,325
15,9;0,0039;5,325
15,92;0,00365;5,33
15,94;0,00315;5,325
15,96;0,0027;5,33
15,98;0,0024;5,33
16;0,00195;5,33
16,02;0,0018;5,325
16,04;0,0014;5,325
16,06;0,00115;5,325
16,08;0,00105;5,32
16,1;0,0008;5,32
16,12;0,0006;5,32
16,14;0,0002;5,315
16,16;0;5,31
16,18;-0,00025;5,31
16,2;-0,00055;5,305
16,22;-0,00095;5,3
16,24;-0,0011;5,295
16,26;-0,0012;5,29
16,28;-0,00145;5,29
16,3;-0,00155;5,28
16,32;-0,0021;5,28
16,34;-0,00235;5,27
16,36;-0,00255;5,265
16,38;-0,00265;5,26
16,4;-0,00305;5,25
16,42;-0,00345;5,245
16,44;-0,00395;5,235
16,46;-0,00425;5,23
16,48;-0,00455;5,22
16,5;-0,0048;5,21
16,52;-0,00505;5,2
16,54;-0,00505;5,19
16,56;-0,00525;5,18
16,58;-0,0055;5,17
16,6;-0,0056;5,16
16,62;-0,0059;5,15
16,64;-0,00615;5,14
16,66;-0,0062;5,125
16,68;-0,0061;5,115
16,7;-0,0066;5,105
16,72;-0,00705;5,095
16,74;-0,0072;5,08
16,76;-0,0076;5,065
16,78;-0,00785;5,055
16,8;-0,00815;5,045
16,82;-0,0082;5,03
16,84;-0,00845;5,015
16,86;-0,00865;5
16,88;-0,0088;4,99
16,9;-0,00885;4,975
16,92;-0,00915;4,96
16,94;-0,0096;4,945
16,96;-0,00985;4,93
16,98;-0,00985;4,915
17;-0,01015;4,9
17,02;-0,01045;4,885
17,04;-0,0109;4,865
17,06;-0,01135;4,85
17,08;-0,0117;4,83
17,1;-0,01215;4,81
17,12;-0,0125;4,795
17,14;-0,01285;4,77
17,16;-0,0133;4,755
17,18;-0,0136;4,735
17,2;-0,01385;4,71
17,22;-0,01395;4,69
17,24;-0,0142;4,675
17,26;-0,0143;4,655
17,28;-0,0144;4,63
17,3;-0,01425;4,605
17,32;-0,0141;4,585
17,34;-0,01435;4,565
17,36;-0,01445;4,545
17,38;-0,0145;4,525
17,4;-0,01475;4,5
17,42;-0,015;4,48
17,44;-0,01495;4,46
17,46;-0,01485;4,435
17,48;-0,01515;4,415
17,5;-0,01495;4,39
17,52;-0,01485;4,37
17,54;-0,0151;4,345
17,56;-0,0152;4,33
17,58;-0,01525;4,305
17,6;-0,01505;4,285
17,62;-0,0149;4,26
17,64;-0,015;4,24
17,66;-0,01505;4,215
17,68;-0,0151;4,195
17,7;-0,0151;4,175
17,72;-0,015;4,15
17,74;-0,01485;4,13
17,76;-0,01495;4,11
17,78;-0,01465;4,09
17,8;-0,01455;4,065
17,82;-0,0146;4,05
17,84;-0,0144;4,025
17,86;-0,01435;4,005
17,88;-0,0137;3,985
17,9;-0,01385;3,965
17,92;-0,01365;3,945
17,94;-0,0134;3,925
17,96;-0,01305;3,905
17,98;-0,01255;3,885
18;-0,0123;3,87
18,02;-0,012;3,85
18,04;-0,01145;3,835
18,06;-0,011;3,82
18,08;-0,011;3,805
18,1;-0,01055;3,78
18,12;-0,0103;3,77
18,14;-0,00985;3,755
18,16;-0,00955;3,74
18,18;-0,0091;3,725
18,2;-0,0088;3,715
18,22;-0,00845;3,695
18,24;-0,00805;3,69
18,26;-0,0074;3,675
18,28;-0,0069;3,66
18,3;-0,00635;3,65
18,32;-0,00575;3,64
18,34;-0,00515;3,635
18,36;-0,0045;3,625
18,38;-0,0039;3,62
18,4;-0,0035;3,615
18,42;-0,00265;3,605
18,44;-0,0021;3,6
18,46;-0,0015;3,59
18,48;-0,001;3,59
18,5;-0,00045;3,59
18,52;0,0001;3,585
18,54;0,00065;3,585
18,56;0,00115;3,58
18,58;0,0016;3,585
18,6;0,002;3,585
18,62;0,0024;3,585
18,64;0,00285;3,585
18,66;0,0032;3,585
18,68;0,0037;3,59
18,7;0,0043;3,59
18,72;0,0047;3,595
18,74;0,00495;3,6
18,76;0,0052;3,6
18,78;0,0055;3,61
18,8;0,00585;3,615
18,82;0,0061;3,615
18,84;0,00635;3,62
18,86;0,00665;3,63
18,88;0,007;3,635
18,9;0,0071;3,64
18,92;0,0071;3,645
18,94;0,00715;3,655
18,96;0,00715;3,66
18,98;0,00725;3,665
19;0,00735;3,67
19,02;0,0073;3,68
19,04;0,00745;3,685
19,06;0,00745;3,69
19,08;0,0074;3,7
19,1;0,0074;3,705
19,12;0,0074;3,71
19,14;0,0075;3,715
19,16;0,0073;3,725
19,18;0,0074;3,73
19,2;0,0078;3,74
19,22;0,00775;3,75
19,24;0,0074;3,755
19,26;0,00685;3,76
19,28;0,00655;3,765
19,3;0,0064;3,77
19,32;0,0066;3,78
19,34;0,00645;3,78
19,36;0,00615;3,79
19,38;0,00575;3,79
19,4;0,0056;3,795
19,42;0,00545;3,8
19,44;0,00525;3,805
19,46;0,005;3,81
19,48;0,00465;3,81
19,5;0,00435;3,815
19,52;0,004;3,815
19,54;0,0037;3,82
19,56;0,0032;3,82
19,58;0,0028;3,82
19,6;0,00245;3,82
19,62;0,0021;3,82
19,64;0,0019;3,82
19,66;0,0015;3,82
19,68;0,0009;3,82
19,7;0,0006;3,815
19,72;0,00045;3,815
19,74;0,00015;3,81
19,76;-0,00015;3,81
19,78;-0,00065;3,805
19,8;-0,0012;3,8
19,82;-0,0015;3,795
19,84;-0,0016;3,795
19,86;-0,0018;3,79
19,88;-0,0018;3,78
19,9;-0,0021;3,775
19,92;-0,003;3,77
19,94;-0,00345;3,765
19,96;-0,00375;3,755
19,98;-0,00405;3,745
20;-0,0042;3,735
20,02;-0,00465;3,73
20,04;-0,00495;3,72
20,06;-0,00515;3,71
20,08;-0,00545;3,7
20,1;-0,0059;3,69
20,12;-0,00615;3,68
20,14;-0,0064;3,67
20,16;-0,00665;3,655
20,18;-0,00725;3,65
20,2;-0,00765;3,635
20,22;-0,00805;3,62
20,24;-0,00855;3,61
20,26;-0,009;3,595
20,28;-0,0094;3,58
20,3;-0,00965;3,565
20,32;-0,0099;3,55
20,34;-0,0102;3,535
20,36;-0,0104;3,52
20,38;-0,0106;3,505
20,4;-0,01075;3,485
20,42;-0,01085;3,47
20,44;-0,01115;3,455
20,46;-0,0112;3,435
20,48;-0,0112;3,42
20,5;-0,01125;3,405
20,52;-0,0113;3,39
20,54;-0,01125;3,37
20,56;-0,0109;3,355
20,58;-0,01095;3,34
20,6;-0,01125;3,325
20,62;-0,0115;3,305
20,64;-0,01165;3,29
20,66;-0,0117;3,27
