Temps t / s;Tension U_B1 / V;Tension U_A1 / V
22,1;0,0105;3,49
22,2;0,0119;3,58
22,3;0,01255;3,675
22,4;0,0126;3,775
22,5;0,01215;3,87
22,6;0,01135;3,965
22,7;0,00965;4,045
22,799;0,00795;4,12
22,9;0,0057;4,175
23;0,00285;4,22
23,101;0,00055;4,24
23,2;-0,0025;4,25
23,3;-0,0049;4,24
23,4;-0,00765;4,215
23,5;-0,0103;4,175
23,6;-0,0126;4,115
23,7;-0,01555;4,04
23,8;-0,01805;3,955
23,9;-0,02045;3,845
24;-0,0223;3,725
24,1;-0,0244;3,595
24,2;-0,02455;3,455
24,3;-0,0247;3,315
24,401;-0,02305;3,18
24,5;-0,02005;3,065
24,6;-0,0165;2,965
24,699;-0,01175;2,9
24,8;-0,00605;2,865
24,899;-0,0009;2,865
25,001;0,0049;2,9
25,1;0,00895;2,96
25,201;0,01425;3,055
25,3;0,0174;3,17
25,4;0,0197;3,305
25,501;0,02245;3,46
25,6;0,0226;3,615
25,7;0,02315;3,775
25,8;0,02265;3,935
25,9;0,02235;4,095
26;0,0219;4,25
26,101;0,02165;4,4
26,2;0,02165;4,55
26,3;0,0203;4,695
26,401;0,0188;4,835
26,5;0,0175;4,96
26,6;0,0169;5,08
26,7;0,01695;5,205
26,8;0,01655;5,33
26,9;0,01535;5,44
27;0,0136;5,545
27,1;0,0132;5,64
27,201;0,0129;5,74
27,301;0,0126;5,83
27,4;0,01165;5,92
27,501;0,0103;6,005
27,6;0,00895;6,075
27,701;0,0083;6,14
27,8;0,0067;6,2
27,9;0,0049;6,25
28;0,0034;6,29
28,099;0,00115;6,315
28,2;-0,00015;6,33
28,301;-0,001;6,335
28,401;-0,0016;6,34
28,5;-0,00205;6,34
28,6;-0,00175;6,34
28,7;-0,0014;6,34
28,8;-0,00075;6,35
28,9;-0,00035;6,355
29;0,0001;6,365
29,101;0,0006;6,38
29,2;0,00145;6,4
29,301;0,0023;6,425
29,4;0,0034;6,455
29,5;0,00475;6,495
29,6;0,0057;6,54
29,7;0,00625;6,59
29,799;0,0072;6,645
29,9;0,00855;6,705
30;0,0084;6,77
30,1;0,0081;6,835
30,2;0,00815;6,895
30,3;0,00745;6,955
30,4;0,0063;7,01
30,5;0,0041;7,045
30,601;0,00295;7,07
30,701;0,0004;7,075
30,8;-0,0034;7,065
30,9;-0,0059;7,035
31;-0,0079;6,995
31,101;-0,00865;6,94
31,2;-0,01255;6,875
31,3;-0,01235;6,8
31,401;-0,0127;6,715
31,5;-0,01415;6,625
31,6;-0,01575;6,53
31,7;-0,01665;6,425
31,8;-0,01655;6,32
31,9;-0,01555;6,215
32,001;-0,0143;6,115
32,1;-0,0152;6,015
32,2;-0,0143;5,915
32,3;-0,0136;5,825
32,4;-0,0123;5,735
32,5;-0,01145;5,66
32,599;-0,01165;5,585
32,7;-0,01025;5,51
32,8;-0,0096;5,44
32,901;-0,0075;5,38
33;-0,0075;5,32
33,101;-0,00525;5,27
33,201;-0,00355;5,23
33,301;-0,00295;5,195
33,4;-0,00145;5,17
33,499;-0,00085;5,155
33,601;0,00165;5,15
33,7;0,00255;5,155
33,8;0,00405;5,165
33,9;0,0049;5,18
34;0,005;5,2
34,1;0,0075;5,235
34,2;0,00905;5,275
34,301;0,0107;5,325
34,401;0,0118;5,38
34,5;0,01285;5,44
34,6;0,01345;5,51
34,701;0,01425;5,585
34,8;0,0145;5,655
34,899;0,0148;5,735
35;0,0164;5,82
35,101;0,0173;5,915
35,2;0,01735;6,005
35,301;0,0168;6,095
35,4;0,0171;6,185
35,501;0,0165;6,275
35,6;0,0151;6,355
35,7;0,01295;6,425
35,8;0,0102;6,48
35,9;0,008;6,515
36;0,00545;6,54
36,101;0,00305;6,545
36,2;0,00155;6,545
36,3;0,00035;6,53
36,401;-0,0012;6,51
36,501;-0,0022;6,485
36,6;-0,00265;6,45
36,7;-0,00285;6,415
36,8;-0,0025;6,38
36,9;-0,00175;6,35
37,001;-0,0009;6,325
37,101;0,00055;6,31
37,2;0,00265;6,31
37,301;0,004;6,315
37,4;0,00565;6,33
37,501;0,0073;6,36
37,6;0,0096;6,395
37,7;0,0109;6,45
37,801;0,01235;6,51
37,901;0,0129;6,58
38;0,01425;6,645
38,1;0,015;6,725
38,2;0,01475;6,805
38,3;0,0147;6,88
38,401;0,0137;6,96
38,5;0,01285;7,025
38,6;0,0104;7,085
38,7;0,0074;7,12
38,8;0,00375;7,14
38,9;0,0001;7,135
38,999;-0,00285;7,105
39,1;-0,0057;7,06
39,2;-0,00835;7
39,3;-0,01035;6,925
39,4;-0,0114;6,84
39,5;-0,0132;6,745
39,6;-0,0138;6,645
39,701;-0,01575;6,535
39,801;-0,01665;6,42
39,901;-0,0161;6,305
40;-0,01555;6,195
40,1;-0,0155;6,08
40,2;-0,015;5,97
40,3;-0,01425;5,865
40,401;-0,01315;5,77
40,5;-0,0123;5,675
40,6;-0,01185;5,59
40,699;-0,01175;5,5
40,8;-0,0113;5,415
40,9;-0,0111;5,33
41;-0,01;5,25
41,099;-0,00865;5,18
41,201;-0,00825;5,115
41,3;-0,00705;5,05
41,4;-0,0061;5
41,5;-0,0056;4,95
41,6;-0,0045;4,905
41,7;-0,0035;4,87
41,8;-0,0023;4,84
41,9;-0,001;4,82
42;0,00035;4,805
42,1;0,0017;4,8
42,2;0,00205;4,805
42,3;0,00245;4,81
42,401;0,0024;4,815
42,5;0,00345;4,825
42,6;0,00315;4,835
42,7;0,00345;4,84
42,801;0,0026;4,85
42,9;0,00185;4,85
43;0,0011;4,85
43,1;0,00075;4,845
43,2;0,00025;4,835
43,3;-0,0009;4,825
43,401;-0,00375;4,8
43,5;-0,0037;4,77
43,6;-0,0054;4,73
43,701;-0,0091;4,68
43,8;-0,0096;4,62
43,901;-0,0133;4,54
44;-0,01365;4,455
44,1;-0,0151;4,35
44,2;-0,01875;4,235
44,3;-0,02105;4,105
44,4;-0,0232;3,96
44,5;-0,025;3,8
44,599;-0,0254;3,63
44,699;-0,0251;3,465
44,8;-0,0262;3,29
44,9;-0,023;3,14
45;-0,0193;3,005
45,1;-0,01395;2,905
45,2;-0,0078;2,84
45,3;-0,00095;2,82
45,401;0,0052;2,84
45,5;0,0115;2,905
45,6;0,01505;2,995
45,7;0,02155;3,125
45,8;0,0241;3,275
45,9;0,02695;3,44
46;0,02765;3,62
46,099;0,02935;3,8
46,2;0,02785;3,985
46,3;0,02705;4,16
46,401;0,02615;4,335
46,5;0,0265;4,51
46,601;0,02455;4,68
46,7;0,0232;4,835
46,8;0,02205;4,99
46,9;0,02205;5,135
47;0,02285;5,28
47,101;0,0202;5,425
47,2;0,0188;5,555
47,301;0,01855;5,685
47,4;0,0184;5,81
47,5;0,0178;5,94
47,6;0,01665;6,055
47,7;0,0163;6,17
47,8;0,0154;6,28
47,9;0,01285;6,38
48;0,01005;6,465
48,1;0,0073;6,53
48,2;0,0043;6,575
48,3;0,0012;6,605
48,4;-0,00135;6,615
48,5;-0,0034;6,61
48,6;-0,00525;6,595
48,7;-0,00625;6,575
48,799;-0,00615;6,55
48,9;-0,0071;6,515
49;-0,0082;6,48
49,101;-0,008;6,445
49,2;-0,0068;6,415
49,3;-0,0047;6,395
49,4;-0,00385;6,385
49,501;-0,00215;6,38
49,6;-0,00025;6,395
49,7;0,00125;6,415
49,801;0,00285;6,445
49,9;0,0047;6,49
49,999;0,0062;6,545
50,099;0,00715;6,6
50,2;0,0076;6,665
50,3;0,0084;6,735
50,4;0,00795;6,805
50,5;0,0085;6,875
50,6;0,00735;6,94
50,7;0,0061;7
50,8;0,00415;7,05
50,901;0,00155;7,08
51,001;-0,0019;7,095
51,1;-0,0051;7,085
51,201;-0,00745;7,06
51,3;-0,01035;7,02
51,401;-0,01265;6,96
51,5;-0,01445;6,89
51,6;-0,0158;6,81
51,7;-0,01745;6,72
51,8;-0,018;6,625
51,9;-0,0195;6,525
52,001;-0,0203;6,41
52,1;-0,02055;6,3
52,2;-0,01985;6,19
52,3;-0,01965;6,08
52,401;-0,0189;5,975
52,5;-0,0186;5,875
52,6;-0,01725;5,775
52,7;-0,01615;5,69
52,801;-0,01525;5,605
52,9;-0,01525;5,525
53;-0,0148;5,445
53,1;-0,0139;5,37
53,199;-0,01355;5,3
53,3;-0,01195;5,24
53,4;-0,0105;5,185
53,501;-0,0096;5,135
53,601;-0,00825;5,095
53,7;-0,00705;5,065
53,8;-0,0055;5,035
53,901;-0,004;5,02
54,001;-0,0026;5,015
54,1;-0,00175;5,02
54,2;-0,0009;5,025
54,301;0,0002;5,035
54,4;0,0009;5,055
54,501;0,0018;5,075
54,6;0,0021;5,105
54,7;0,00255;5,13
54,8;0,0031;5,165
54,899;0,00365;5,2
55;0,00445;5,24
55,1;0,00455;5,285
55,201;0,00445;5,325
55,3;0,0042;5,37
55,4;0,00425;5,41
55,5;0,00325;5,445
55,6;0,0027;5,475
55,699;0,00115;5,495
55,8;0,00035;5,515
55,901;-0,00065;5,525
56;-0,002;5,525
56,1;-0,00305;5,525
56,2;-0,0033;5,515
56,3;-0,0038;5,505
56,4;-0,0044;5,485
56,5;-0,0052;5,47
56,6;-0,0056;5,445
56,701;-0,00605;5,42
56,8;-0,00675;5,39
56,9;-0,007;5,36
57,001;-0,0058;5,325
57,1;-0,007;5,295
57,2;-0,00715;5,26
57,3;-0,0067;5,23
57,4;-0,00585;5,2
57,5;-0,00505;5,175
57,601;-0,00285;5,155
57,701;-0,003;5,14
57,8;-0,0016;5,14
57,9;-0,0007;5,14
58;0,00025;5,15
58,1;0,00135;5,16
58,2;0,0037;5,18
58,3;0,0036;5,205
58,4;0,00375;5,235
58,5;0,00635;5,275
58,599;0,0063;5,325
58,7;0,0079;5,38
58,8;0,01065;5,45
58,901;0,0126;5,52
59;0,01205;5,595
59,1;0,0132;5,675
59,201;0,0145;5,76
59,3;0,01585;5,855
59,399;0,01715;5,96
59,5;0,01675;6,065
59,6;0,01755;6,17
59,701;0,0187;6,28
59,801;0,01735;6,38
59,9;0,0143;6,47
60;0,01215;6,55
60,101;0,01065;6,61
60,2;0,0065;6,65
60,301;0,00435;6,675
60,401;0,00165;6,68
60,5;-0,00155;6,665
60,6;-0,0036;6,635
60,7;-0,00505;6,6
60,8;-0,00595;6,555
60,9;-0,00725;6,5
61;-0,00795;6,44
61,101;-0,008;6,375
61,2;-0,0073;6,315
61,299;-0,0068;6,265
61,4;-0,0042;6,225
61,5;-0,00225;6,19
61,6;0,00015;6,175
61,7;0,002;6,17
61,801;0,0039;6,175
61,9;0,0061;6,195
61,999;0,00735;6,225
62,1;0,01045;6,27
62,201;0,0134;6,335
62,3;0,01535;6,41
62,4;0,01685;6,5
62,5;0,0177;6,59
62,6;0,01795;6,69
62,7;0,0182;6,79
62,801;0,0182;6,89
62,9;0,0174;6,985
63,001;0,01575;7,07
63,1;0,01295;7,14
63,201;0,0081;7,19
63,3;0,0039;7,205
63,4;-0,00045;7,195
63,5;-0,0049;7,155
63,6;-0,0083;7,09
63,7;-0,01105;7,015
63,8;-0,01285;6,915
63,9;-0,0147;6,81
64,001;-0,0158;6,695
64,1;-0,0171;6,575
64,2;-0,0185;6,44
64,299;-0,018;6,31
64,4;-0,0177;6,18
64,5;-0,0174;6,05
64,601;-0,0169;5,925
64,701;-0,0157;5,81
64,8;-0,0146;5,695
64,9;-0,0144;5,59
65;-0,0145;5,48
65,102;-0,015;5,37
65,201;-0,01415;5,27
65,301;-0,01335;5,165
65,401;-0,0123;5,07
65,501;-0,0122;4,98
65,6;-0,0123;4,885
65,7;-0,0127;4,79
65,8;-0,0125;4,695
65,899;-0,01105;4,605
66;-0,0102;4,52
66,1;-0,0095;4,445
66,2;-0,0086;4,37
66,3;-0,0077;4,305
66,4;-0,00665;4,25
66,501;-0,0047;4,2
66,6;-0,0038;4,16
66,701;-0,0027;4,125
66,8;-0,00135;4,095
66,899;5E-05;4,08
67,002;0,0003;4,07
67,1;0,00085;4,06
67,2;0,0007;4,05
67,301;0,0004;4,04
67,4;0,00045;4,03
67,499;0,0004;4,02
67,6;-0,00025;4,005
67,7;-0,0012;3,985
67,801;-0,0024;3,965
67,9;-0,0035;3,93
68;-0,0051;3,89
68,101;-0,0073;3,835
68,2;-0,00845;3,775
68,3;-0,00985;3,7
68,401;-0,0123;3,62
68,501;-0,01335;3,525
68,6;-0,01385;3,425
68,701;-0,01395;3,325
68,8;-0,01415;3,225
68,9;-0,01265;3,13
69;-0,0098;3,05
69,1;-0,00705;2,99
69,2;-0,00365;2,945
69,3;0,0004;2,925
69,401;0,00305;2,935
69,501;0,00715;2,96
69,6;0,0102;3,005
69,701;0,0125;3,08
69,8;0,0169;3,17
69,9;0,0182;3,27
70;0,02;3,385
70,1;0,0214;3,51
70,201;0,0202;3,64
70,301;0,01995;3,77
70,4;0,02135;3,9
70,5;0,0208;4,025
70,601;0,01885;4,15
70,7;0,01955;4,275
70,8;0,01875;4,39
70,9;0,0187;4,505
70,999;0,01985;4,625
71,1;0,01705;4,735
71,199;0,01705;4,84
71,301;0,0139;4,935
71,399;0,01445;5,02
71,5;0,012;5,1
71,6;0,01285;5,175
71,7;0,0089;5,245
71,8;0,0091;5,31
71,901;0,00635;5,365
72,001;0,00455;5,41
72,1;0,00385;5,445
72,2;0,0023;5,47
72,301;-0,00055;5,48
72,4;-0,0009;5,49
72,5;-0,0022;5,485
72,6;-0,003;5,475
72,701;-0,00485;5,46
72,8;-0,00485;5,44
72,9;-0,0055;5,415
73;-0,0065;5,39
73,1;-0,0069;5,355
73,199;-0,0061;5,325
73,3;-0,00825;5,285
73,4;-0,008;5,25
73,501;-0,00845;5,21
73,6;-0,0074;5,18
73,7;-0,00685;5,145
73,8;-0,0066;5,12
73,9;-0,00575;5,09
74;-0,0052;5,075
74,1;-0,0041;5,06
74,2;-0,0029;5,05
74,299;-0,00125;5,055
74,4;-0,00135;5,06
74,499;0,0002;5,075
74,6;0,00035;5,09
74,7;0,001;5,11
74,801;0,00145;5,135
74,9;0,0023;5,165
75,001;0,00305;5,195
75,101;0,0043;5,24
75,2;0,00485;5,29
75,299;0,0058;5,34
75,4;0,00635;5,395
75,5;0,00605;5,45
75,6;0,0059;5,505
75,7;0,0056;5,56
75,8;0,0051;5,61
75,9;0,0051;5,66
76;0,00495;5,71
76,101;0,0044;5,755
76,2;0,0038;5,8
76,299;0,0031;5,835
76,4;0,00195;5,87
76,5;0,00085;5,895
76,601;-0,00025;5,915
76,7;-0,00155;5,925
76,8;-0,00225;5,93
76,901;-0,00225;5,93
77;-0,0024;5,93
77,101;-0,00195;5,935
77,2;-0,002;5,94
77,301;-0,0013;5,94
77,401;-0,0014;5,95
77,5;-0,0012;5,96
77,6;-0,0007;5,97
77,7;0;5,98
77,8;0,0008;6
77,901;0,0016;6,025
78,001;0,00285;6,055
78,1;0,0049;6,095
78,2;0,0058;6,15
78,3;0,00755;6,205
78,4;0,01015;6,28
78,5;0,01275;6,37
78,6;0,01385;6,47
78,7;0,01455;6,575
78,8;0,01515;6,685
78,901;0,01525;6,795
79,001;0,01485;6,905
79,1;0,0138;7,01
