BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;0;5;5;0
750;2;15;15;2
1250;0;4;4;0
1750;0;3;3;0
2250;0;0;0;0
2750;0;0;0;0
3250;0;0;0;0
3750;0;0;0;0
4250;0;1;1;0
4750;3;0;0;3
5250;0;0;0;0
5750;1;1;1;1
6250;0;0;0;0
6750;0;0;0;0
7250;0;0;0;0
7750;1;0;0;1
8250;0;1;1;0
8750;0;1;1;0
9250;0;2;2;0
9750;0;1;1;0
10250;0;0;0;0
10750;0;0;0;0
11250;2;1;1;2
11750;1;1;1;1
12250;1;0;0;1
12750;0;0;0;0
13250;2;1;1;2
13750;0;0;0;0
14250;0;2;2;0
14750;1;0;0;1
15250;0;1;1;0
15750;0;0;0;0
16250;0;1;1;0
16750;0;0;0;0
17250;2;2;2;2
17750;1;2;2;1
18250;0;1;1;0
18750;2;1;1;2
19250;0;0;0;0
19750;1;0;0;1
20250;1;1;1;1
20750;1;1;1;1
21250;0;1;1;0
21750;0;0;0;0
22250;1;1;1;1
22750;1;0;0;1
23250;0;2;2;0
23750;0;0;0;0
24250;0;1;1;0
24750;3;1;1;3
25250;1;0;0;1
25750;1;2;2;1
26250;0;3;3;0
26750;0;0;0;0
27250;0;0;0;0
27750;2;0;0;2
28250;1;2;2;1
28750;0;0;0;0
29250;0;0;0;0
29750;0;0;0;0
30250;0;0;0;0
30750;1;1;1;1
31250;0;0;0;0
31750;1;0;0;1
32250;0;0;0;0
32750;0;0;0;0
33250;0;0;0;0
33750;1;0;0;1
34250;0;0;0;0
34750;0;1;1;0
35250;1;0;0;1
35750;0;0;0;0
36250;0;0;0;0
36750;0;1;1;0
37250;4;2;2;4
37750;0;4;4;0
38250;0;1;1;0
38750;0;1;1;0
39250;1;1;1;1
39750;0;0;0;0
40250;0;0;0;0
40750;0;0;0;0
41250;1;1;1;1
41750;0;0;0;0
42250;0;0;0;0
42750;0;1;1;0
43250;1;3;3;1
43750;0;0;0;0
44250;1;1;1;1
44750;0;0;0;0
45250;0;0;0;0
45750;1;0;0;1
46250;1;1;1;1
46750;3;0;0;3
47250;0;0;0;0
47750;0;0;0;0
48250;1;0;0;1
48750;0;0;0;0
49250;0;0;0;0
49750;1;2;2;1
50250;0;0;0;0
50750;0;1;1;0
51250;0;0;0;0
51750;0;1;1;0
52250;0;0;0;0
52750;3;0;0;3
53250;0;0;0;0
53750;0;1;1;0
54250;0;1;1;0
54750;0;0;0;0
55250;0;0;0;0
55750;1;0;0;1
56250;0;1;1;0
56750;1;0;0;1
57250;0;0;0;0
57750;0;1;1;0
58250;1;1;1;1
58750;0;0;0;0
59250;0;0;0;0
59750;2;0;0;2
60250;0;0;0;0
60750;0;0;0;0
61250;0;0;0;0
61750;0;1;1;0
62250;0;0;0;0
62750;0;0;0;0
63250;1;0;0;1
63750;0;2;2;0
64250;0;1;1;0
64750;0;0;0;0
65250;1;0;0;1
65750;0;0;0;0
66250;0;2;2;0
66750;0;0;0;0
67250;1;0;0;1
67750;0;1;1;0
68250;0;0;0;0
68750;0;2;2;0
69250;0;0;0;0
69750;2;0;0;2
70250;0;0;0;0
70750;0;1;1;0
71250;0;2;2;0
71750;1;0;0;1
72250;1;0;0;1
72750;0;0;0;0
73250;0;1;1;0
73750;0;0;0;0
74250;0;1;1;0
74750;0;0;0;0
75250;0;1;1;0
75750;0;0;0;0
76250;0;0;0;0
76750;0;0;0;0
77250;0;0;0;0
77750;0;0;0;0
78250;2;0;0;2
78750;0;1;1;0
79250;0;0;0;0
79750;1;2;2;1
80250;1;0;0;1
80750;1;0;0;1
81250;0;1;1;0
81750;1;0;0;1
82250;1;0;0;1
82750;0;0;0;0
83250;1;2;2;1
83750;0;0;0;0
84250;1;0;0;1
84750;0;1;1;0
85250;0;0;0;0
85750;1;2;2;1
86250;1;0;0;1
86750;1;1;1;1
87250;0;0;0;0
87750;1;0;0;1
88250;1;1;1;1
88750;0;1;1;0
89250;1;1;1;1
89750;0;0;0;0
90250;1;1;1;1
90750;0;1;1;0
91250;0;1;1;0
91750;0;2;2;0
92250;0;2;2;0
92750;1;1;1;1
93250;1;2;2;1
93750;0;1;1;0
94250;1;0;0;1
94750;0;0;0;0
95250;1;0;0;1
95750;1;0;0;1
96250;0;0;0;0
96750;0;0;0;0
97250;0;1;1;0
97750;0;1;1;0
98250;0;0;0;0
98750;1;0;0;1
99250;0;0;0;0
99750;3;1;1;3
