BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;2;20;20;2
750;0;30;30;0
1250;0;6;6;0
1750;0;1;1;0
2250;0;2;2;0
2750;1;0;0;1
3250;0;1;1;0
3750;1;0;0;1
4250;1;0;0;1
4750;0;0;0;0
5250;0;0;0;0
5750;0;0;0;0
6250;1;1;1;1
6750;0;0;0;0
7250;1;1;1;1
7750;0;1;1;0
8250;0;0;0;0
8750;1;0;0;1
9250;0;0;0;0
9750;1;2;2;1
10250;0;0;0;0
10750;0;0;0;0
11250;0;0;0;0
11750;1;0;0;1
12250;0;0;0;0
12750;0;0;0;0
13250;2;0;0;2
13750;0;2;2;0
14250;0;0;0;0
14750;0;0;0;0
15250;1;1;1;1
15750;0;1;1;0
16250;0;0;0;0
16750;1;0;0;1
17250;0;0;0;0
17750;1;2;2;1
18250;0;0;0;0
18750;1;0;0;1
19250;1;0;0;1
19750;0;1;1;0
20250;0;0;0;0
20750;0;0;0;0
21250;0;0;0;0
21750;0;0;0;0
22250;0;1;1;0
22750;0;0;0;0
23250;1;0;0;1
23750;0;1;1;0
24250;1;0;0;1
24750;0;0;0;0
25250;0;1;1;0
25750;1;1;1;1
26250;0;0;0;0
26750;0;1;1;0
27250;0;0;0;0
27750;2;0;0;2
28250;0;1;1;0
28750;1;0;0;1
29250;0;1;1;0
29750;0;1;1;0
30250;1;1;1;1
30750;0;0;0;0
31250;0;0;0;0
31750;1;1;1;1
32250;2;1;1;2
32750;1;0;0;1
33250;1;0;0;1
33750;0;0;0;0
34250;0;0;0;0
34750;0;0;0;0
35250;0;0;0;0
35750;0;0;0;0
36250;0;0;0;0
36750;0;0;0;0
37250;0;0;0;0
37750;0;0;0;0
38250;1;0;0;1
38750;0;1;1;0
39250;0;0;0;0
39750;0;0;0;0
40250;1;0;0;1
40750;0;0;0;0
41250;0;0;0;0
41750;0;0;0;0
42250;0;1;1;0
42750;0;1;1;0
43250;0;0;0;0
43750;1;1;1;1
44250;0;0;0;0
44750;0;2;2;0
45250;0;0;0;0
45750;0;0;0;0
46250;0;0;0;0
46750;0;0;0;0
47250;1;0;0;1
47750;1;2;2;1
48250;1;0;0;1
48750;0;1;1;0
49250;0;0;0;0
49750;1;1;1;1
50250;0;0;0;0
50750;0;1;1;0
51250;0;1;1;0
51750;0;3;3;0
52250;2;0;0;2
52750;1;1;1;1
53250;0;0;0;0
53750;1;1;1;1
54250;0;0;0;0
54750;0;1;1;0
55250;1;0;0;1
55750;0;1;1;0
56250;0;1;1;0
56750;0;0;0;0
57250;0;0;0;0
57750;0;0;0;0
58250;1;0;0;1
58750;0;1;1;0
59250;1;1;1;1
59750;3;0;0;3
60250;0;0;0;0
60750;1;0;0;1
61250;0;1;1;0
61750;0;0;0;0
62250;0;2;2;0
62750;1;0;0;1
63250;1;0;0;1
63750;0;2;2;0
64250;0;0;0;0
64750;0;1;1;0
65250;0;0;0;0
65750;1;1;1;1
66250;0;0;0;0
66750;0;0;0;0
67250;0;1;1;0
67750;0;0;0;0
68250;1;0;0;1
68750;0;0;0;0
69250;0;0;0;0
69750;0;0;0;0
70250;0;0;0;0
70750;0;1;1;0
71250;1;0;0;1
71750;1;0;0;1
72250;1;0;0;1
72750;0;0;0;0
73250;2;1;1;2
73750;0;1;1;0
74250;0;1;1;0
74750;0;1;1;0
75250;0;0;0;0
75750;0;1;1;0
76250;2;1;1;2
76750;0;2;2;0
77250;0;0;0;0
77750;0;1;1;0
78250;1;1;1;1
78750;0;2;2;0
79250;0;0;0;0
79750;2;0;0;2
80250;1;0;0;1
80750;1;0;0;1
81250;0;0;0;0
81750;0;1;1;0
82250;0;0;0;0
82750;0;0;0;0
83250;0;0;0;0
83750;0;0;0;0
84250;1;0;0;1
84750;0;1;1;0
85250;1;1;1;1
85750;0;0;0;0
86250;0;0;0;0
86750;0;0;0;0
87250;0;0;0;0
87750;0;0;0;0
88250;0;0;0;0
88750;1;0;0;1
89250;0;0;0;0
89750;0;0;0;0
90250;0;1;1;0
90750;0;2;2;0
91250;1;1;1;1
91750;1;1;1;1
92250;0;1;1;0
92750;0;1;1;0
93250;0;1;1;0
93750;2;0;0;2
94250;1;0;0;1
94750;0;0;0;0
95250;0;0;0;0
95750;1;0;0;1
96250;1;0;0;1
96750;0;0;0;0
97250;2;0;0;2
97750;0;1;1;0
98250;1;0;0;1
98750;1;2;2;1
99250;0;0;0;0
99750;0;1;1;0
