BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;390;3218;3218;390
750;66;5651;5651;66
1250;13;1526;1526;13
1750;9;201;201;9
2250;5;27;27;5
2750;6;11;11;6
3250;3;5;5;3
3750;5;4;4;5
4250;2;2;2;2
4750;5;7;7;5
5250;2;2;2;2
5750;4;3;3;4
6250;2;8;8;2
6750;2;5;5;2
7250;7;2;2;7
7750;4;3;3;4
8250;5;2;2;5
8750;3;5;5;3
9250;3;5;5;3
9750;8;4;4;8
10250;1;5;5;1
10750;5;9;9;5
11250;5;2;2;5
11750;8;3;3;8
12250;6;7;7;6
12750;6;1;1;6
13250;5;3;3;5
13750;4;4;4;4
14250;4;5;5;4
14750;2;4;4;2
15250;2;3;3;2
15750;2;1;1;2
16250;3;1;1;3
16750;3;1;1;3
17250;4;3;3;4
17750;7;7;7;7
18250;3;1;1;3
18750;3;2;2;3
19250;4;6;6;4
19750;5;7;7;5
20250;4;4;4;4
20750;3;6;6;3
21250;2;1;1;2
21750;1;1;1;1
22250;6;7;7;6
22750;7;1;1;7
23250;5;4;4;5
23750;3;1;1;3
24250;6;2;2;6
24750;5;2;2;5
25250;4;6;6;4
25750;1;4;4;1
26250;4;2;2;4
26750;3;3;3;3
27250;5;5;5;5
27750;7;5;5;7
28250;8;5;5;8
28750;3;5;5;3
29250;5;2;2;5
29750;4;3;3;4
30250;3;3;3;3
30750;5;4;4;5
31250;3;6;6;3
31750;2;6;6;2
32250;2;0;0;2
32750;2;2;2;2
33250;3;8;8;3
33750;8;4;4;8
34250;4;5;5;4
34750;7;3;3;7
35250;1;5;5;1
35750;5;2;2;5
36250;6;2;2;6
36750;4;3;3;4
37250;4;1;1;4
37750;2;4;4;2
38250;2;6;6;2
38750;5;4;4;5
39250;4;5;5;4
39750;5;0;0;5
40250;3;2;2;3
40750;1;2;2;1
41250;5;6;6;5
41750;5;4;4;5
42250;1;2;2;1
42750;2;9;9;2
43250;8;1;1;8
43750;15;3;3;15
44250;9;5;5;9
44750;20;2;2;20
45250;13;6;6;13
45750;4;5;5;4
46250;8;15;15;8
46750;5;17;17;5
47250;8;13;13;8
47750;4;10;10;4
48250;2;7;7;2
48750;3;7;7;3
49250;12;7;7;12
49750;13;1;1;13
50250;9;8;8;9
50750;8;20;20;8
51250;11;8;8;11
51750;9;4;4;9
52250;9;3;3;9
52750;19;3;3;19
53250;16;7;7;16
53750;21;10;10;21
54250;28;18;18;28
54750;19;21;21;19
55250;20;18;18;20
55750;18;17;17;18
56250;24;14;14;24
56750;13;15;15;13
57250;15;13;13;15
57750;16;13;13;16
58250;13;15;15;13
58750;9;12;12;9
59250;11;6;6;11
59750;7;8;8;7
60250;8;12;12;8
60750;4;6;6;4
61250;12;7;7;12
61750;9;5;5;9
62250;10;8;8;10
62750;4;7;7;4
63250;8;9;9;8
63750;7;6;6;7
64250;6;6;6;6
64750;6;4;4;6
65250;6;5;5;6
65750;6;4;4;6
66250;7;12;12;7
66750;2;10;10;2
67250;3;4;4;3
67750;9;6;6;9
68250;4;3;3;4
68750;2;5;5;2
69250;4;7;7;4
69750;4;4;4;4
70250;3;2;2;3
70750;3;5;5;3
71250;5;3;3;5
71750;3;6;6;3
72250;1;5;5;1
72750;3;3;3;3
73250;3;8;8;3
73750;3;5;5;3
74250;3;1;1;3
74750;5;4;4;5
75250;3;7;7;3
75750;2;3;3;2
76250;7;3;3;7
76750;2;8;8;2
77250;6;1;1;6
77750;6;2;2;6
78250;3;3;3;3
78750;4;4;4;4
79250;2;6;6;2
79750;4;4;4;4
80250;2;1;1;2
80750;1;0;0;1
81250;1;4;4;1
81750;7;3;3;7
82250;3;6;6;3
82750;5;6;6;5
83250;3;7;7;3
83750;3;1;1;3
84250;5;8;8;5
84750;3;2;2;3
85250;3;6;6;3
85750;4;4;4;4
86250;3;4;4;3
86750;4;5;5;4
87250;4;2;2;4
87750;6;4;4;6
88250;2;3;3;2
88750;4;4;4;4
89250;5;1;1;5
89750;3;1;1;3
90250;6;8;8;6
90750;5;3;3;5
91250;7;1;1;7
91750;5;3;3;5
92250;2;8;8;2
92750;4;4;4;4
93250;2;1;1;2
93750;7;7;7;7
94250;4;5;5;4
94750;3;3;3;3
95250;4;9;9;4
95750;4;5;5;4
96250;5;4;4;5
96750;6;6;6;6
97250;7;5;5;7
97750;6;6;6;6
98250;4;2;2;4
98750;4;7;7;4
99250;5;5;5;5
99750;2;4;4;2
