BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;34;217;217;34
750;10;438;438;10
1250;0;109;109;0
1750;0;17;17;0
2250;2;2;2;2
2750;3;0;0;3
3250;1;0;0;1
3750;1;1;1;1
4250;1;0;0;1
4750;0;0;0;0
5250;1;2;2;1
5750;0;1;1;0
6250;2;0;0;2
6750;1;2;2;1
7250;2;3;3;2
7750;2;0;0;2
8250;0;3;3;0
8750;0;2;2;0
9250;2;0;0;2
9750;0;1;1;0
10250;0;1;1;0
10750;3;1;1;3
11250;1;0;0;1
11750;0;2;2;0
12250;1;1;1;1
12750;0;3;3;0
13250;0;2;2;0
13750;1;0;0;1
14250;2;1;1;2
14750;2;1;1;2
15250;1;1;1;1
15750;0;3;3;0
16250;2;0;0;2
16750;1;0;0;1
17250;0;0;0;0
17750;3;1;1;3
18250;3;4;4;3
18750;3;2;2;3
19250;1;2;2;1
19750;0;1;1;0
20250;1;4;4;1
20750;0;0;0;0
21250;0;0;0;0
21750;0;2;2;0
22250;0;3;3;0
22750;2;0;0;2
23250;2;1;1;2
23750;1;0;0;1
24250;1;1;1;1
24750;0;1;1;0
25250;2;0;0;2
25750;0;0;0;0
26250;1;2;2;1
26750;0;0;0;0
27250;3;3;3;3
27750;0;0;0;0
28250;3;0;0;3
28750;0;0;0;0
29250;0;0;0;0
29750;3;1;1;3
30250;1;1;1;1
30750;0;1;1;0
31250;0;3;3;0
31750;0;1;1;0
32250;0;1;1;0
32750;0;2;2;0
33250;0;0;0;0
33750;2;0;0;2
34250;0;0;0;0
34750;1;1;1;1
35250;1;0;0;1
35750;1;1;1;1
36250;0;1;1;0
36750;1;0;0;1
37250;0;0;0;0
37750;2;1;1;2
38250;1;1;1;1
38750;1;1;1;1
39250;1;0;0;1
39750;0;1;1;0
40250;0;0;0;0
40750;1;3;3;1
41250;0;3;3;0
41750;0;2;2;0
42250;1;0;0;1
42750;1;0;0;1
43250;0;0;0;0
43750;2;1;1;2
44250;2;1;1;2
44750;2;2;2;2
45250;0;2;2;0
45750;2;1;1;2
46250;1;1;1;1
46750;0;1;1;0
47250;2;1;1;2
47750;2;2;2;2
48250;1;0;0;1
48750;1;1;1;1
49250;2;1;1;2
49750;1;0;0;1
50250;3;2;2;3
50750;2;2;2;2
51250;0;2;2;0
51750;1;1;1;1
52250;3;2;2;3
52750;5;2;2;5
53250;4;1;1;4
53750;3;1;1;3
54250;0;4;4;0
54750;2;2;2;2
55250;2;2;2;2
55750;4;0;0;4
56250;1;3;3;1
56750;1;2;2;1
57250;2;1;1;2
57750;1;3;3;1
58250;2;1;1;2
58750;2;2;2;2
59250;1;2;2;1
59750;1;1;1;1
60250;1;2;2;1
60750;2;0;0;2
61250;0;3;3;0
61750;1;4;4;1
62250;0;3;3;0
62750;0;1;1;0
63250;0;3;3;0
63750;2;0;0;2
64250;0;4;4;0
64750;1;0;0;1
65250;2;0;0;2
65750;0;0;0;0
66250;0;1;1;0
66750;1;1;1;1
67250;0;1;1;0
67750;2;2;2;2
68250;0;1;1;0
68750;0;0;0;0
69250;1;1;1;1
69750;0;1;1;0
70250;1;1;1;1
70750;0;1;1;0
71250;1;1;1;1
71750;0;3;3;0
72250;0;1;1;0
72750;0;0;0;0
73250;3;0;0;3
73750;1;2;2;1
74250;0;1;1;0
74750;3;0;0;3
75250;1;1;1;1
75750;0;0;0;0
76250;0;3;3;0
76750;2;3;3;2
77250;3;1;1;3
77750;1;3;3;1
78250;0;0;0;0
78750;0;0;0;0
79250;0;1;1;0
79750;0;2;2;0
80250;0;2;2;0
80750;1;3;3;1
81250;0;2;2;0
81750;2;0;0;2
82250;1;0;0;1
82750;1;2;2;1
83250;0;2;2;0
83750;0;0;0;0
84250;1;0;0;1
84750;0;0;0;0
85250;0;3;3;0
85750;0;2;2;0
86250;1;1;1;1
86750;1;1;1;1
87250;1;1;1;1
87750;0;2;2;0
88250;1;0;0;1
88750;0;2;2;0
89250;0;1;1;0
89750;1;1;1;1
90250;1;0;0;1
90750;2;2;2;2
91250;0;0;0;0
91750;1;0;0;1
92250;1;0;0;1
92750;1;0;0;1
93250;1;1;1;1
93750;1;2;2;1
94250;0;0;0;0
94750;0;1;1;0
95250;2;0;0;2
95750;0;2;2;0
96250;0;1;1;0
96750;0;2;2;0
97250;0;0;0;0
97750;0;1;1;0
98250;2;0;0;2
98750;4;1;1;4
99250;1;0;0;1
99750;0;1;1;0
