BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;278;2115;2115;278
750;50;3650;3650;50
1250;10;967;967;10
1750;4;112;112;4
2250;3;22;22;3
2750;1;12;12;1
3250;2;6;6;2
3750;4;4;4;4
4250;3;6;6;3
4750;1;7;7;1
5250;2;2;2;2
5750;3;3;3;3
6250;2;5;5;2
6750;5;6;6;5
7250;2;2;2;2
7750;3;2;2;3
8250;3;4;4;3
8750;2;2;2;2
9250;1;1;1;1
9750;5;2;2;5
10250;2;5;5;2
10750;3;3;3;3
11250;2;3;3;2
11750;8;3;3;8
12250;5;2;2;5
12750;2;2;2;2
13250;2;4;4;2
13750;7;2;2;7
14250;3;3;3;3
14750;1;0;0;1
15250;2;5;5;2
15750;5;1;1;5
16250;3;4;4;3
16750;3;6;6;3
17250;4;0;0;4
17750;1;3;3;1
18250;5;2;2;5
18750;4;4;4;4
19250;3;2;2;3
19750;3;4;4;3
20250;1;6;6;1
20750;2;2;2;2
21250;5;3;3;5
21750;4;3;3;4
22250;0;2;2;0
22750;2;4;4;2
23250;4;2;2;4
23750;1;3;3;1
24250;1;3;3;1
24750;2;6;6;2
25250;4;2;2;4
25750;0;3;3;0
26250;1;0;0;1
26750;5;5;5;5
27250;6;6;6;6
27750;4;2;2;4
28250;1;2;2;1
28750;4;1;1;4
29250;6;5;5;6
29750;2;2;2;2
30250;1;2;2;1
30750;4;5;5;4
31250;2;2;2;2
31750;2;2;2;2
32250;2;2;2;2
32750;3;2;2;3
33250;0;1;1;0
33750;3;1;1;3
34250;6;5;5;6
34750;5;5;5;5
35250;2;3;3;2
35750;4;1;1;4
36250;3;3;3;3
36750;3;4;4;3
37250;1;6;6;1
37750;2;2;2;2
38250;3;2;2;3
38750;1;3;3;1
39250;1;0;0;1
39750;1;5;5;1
40250;9;3;3;9
40750;4;5;5;4
41250;2;3;3;2
41750;1;1;1;1
42250;5;3;3;5
42750;5;2;2;5
43250;6;4;4;6
43750;11;4;4;11
44250;7;4;4;7
44750;8;10;10;8
45250;5;2;2;5
45750;6;7;7;6
46250;5;13;13;5
46750;1;9;9;1
47250;1;11;11;1
47750;2;11;11;2
48250;3;3;3;3
48750;8;3;3;8
49250;9;1;1;9
49750;11;5;5;11
50250;3;12;12;3
50750;6;12;12;6
51250;3;10;10;3
51750;11;2;2;11
52250;10;2;2;10
52750;13;3;3;13
53250;15;8;8;15
53750;19;6;6;19
54250;17;8;8;17
54750;14;9;9;14
55250;15;12;12;15
55750;10;13;13;10
56250;17;6;6;17
56750;8;15;15;8
57250;14;9;9;14
57750;5;9;9;5
58250;11;18;18;11
58750;5;7;7;5
59250;10;6;6;10
59750;5;7;7;5
60250;6;7;7;6
60750;2;7;7;2
61250;5;5;5;5
61750;6;6;6;6
62250;6;6;6;6
62750;8;5;5;8
63250;1;4;4;1
63750;5;9;9;5
64250;5;2;2;5
64750;4;4;4;4
65250;6;4;4;6
65750;5;4;4;5
66250;5;3;3;5
66750;3;4;4;3
67250;1;8;8;1
67750;6;2;2;6
68250;2;5;5;2
68750;5;1;1;5
69250;2;3;3;2
69750;5;4;4;5
70250;3;7;7;3
70750;2;0;0;2
71250;4;4;4;4
71750;5;4;4;5
72250;1;1;1;1
72750;3;0;0;3
73250;0;2;2;0
73750;2;2;2;2
74250;4;5;5;4
74750;3;3;3;3
75250;2;2;2;2
75750;1;1;1;1
76250;4;2;2;4
76750;2;2;2;2
77250;1;5;5;1
77750;3;5;5;3
78250;4;6;6;4
78750;2;8;8;2
79250;3;1;1;3
79750;3;2;2;3
80250;4;3;3;4
80750;3;2;2;3
81250;3;3;3;3
81750;2;3;3;2
82250;2;2;2;2
82750;4;3;3;4
83250;2;1;1;2
83750;0;3;3;0
84250;2;6;6;2
84750;2;4;4;2
85250;1;1;1;1
85750;1;2;2;1
86250;4;5;5;4
86750;4;3;3;4
87250;1;4;4;1
87750;1;4;4;1
88250;2;5;5;2
88750;3;4;4;3
89250;1;3;3;1
89750;2;4;4;2
90250;6;1;1;6
90750;5;3;3;5
91250;5;3;3;5
91750;1;3;3;1
92250;2;7;7;2
92750;3;4;4;3
93250;2;3;3;2
93750;4;3;3;4
94250;3;4;4;3
94750;5;1;1;5
95250;3;2;2;3
95750;1;4;4;1
96250;3;3;3;3
96750;3;3;3;3
97250;10;1;1;10
97750;3;3;3;3
98250;5;7;7;5
98750;2;4;4;2
99250;3;5;5;3
99750;4;5;5;4
250;273;2149;2149;273
750;40;3564;3564;40
1250;11;975;975;11
1750;6;129;129;6
2250;4;22;22;4
2750;7;7;7;7
3250;2;5;5;2
3750;1;3;3;1
4250;2;5;5;2
4750;4;4;4;4
5250;4;3;3;4
5750;2;1;1;2
6250;0;0;0;0
6750;1;3;3;1
7250;8;2;2;8
7750;1;4;4;1
8250;3;2;2;3
8750;4;4;4;4
9250;2;0;0;2
9750;0;3;3;0
10250;5;4;4;5
10750;4;7;7;4
11250;1;3;3;1
11750;3;0;0;3
12250;1;2;2;1
12750;2;2;2;2
13250;1;1;1;1
13750;4;3;3;4
14250;3;3;3;3
14750;4;1;1;4
15250;3;5;5;3
15750;2;4;4;2
16250;3;1;1;3
16750;4;3;3;4
17250;4;5;5;4
17750;4;0;0;4
18250;5;1;1;5
18750;2;1;1;2
19250;0;1;1;0
19750;4;0;0;4
20250;1;1;1;1
20750;4;3;3;4
21250;1;1;1;1
21750;2;2;2;2
22250;2;1;1;2
22750;2;2;2;2
23250;3;0;0;3
23750;2;5;5;2
24250;3;1;1;3
24750;1;2;2;1
25250;4;1;1;4
25750;4;1;1;4
26250;2;6;6;2
26750;2;2;2;2
27250;7;1;1;7
27750;8;1;1;8
28250;2;3;3;2
28750;2;5;5;2
29250;1;2;2;1
29750;7;5;5;7
30250;3;4;4;3
30750;7;2;2;7
31250;1;2;2;1
31750;0;2;2;0
32250;3;3;3;3
32750;4;1;1;4
33250;2;1;1;2
33750;1;3;3;1
34250;2;5;5;2
34750;4;1;1;4
35250;2;3;3;2
35750;4;2;2;4
36250;2;2;2;2
36750;3;3;3;3
37250;2;3;3;2
37750;3;4;4;3
38250;3;3;3;3
38750;1;4;4;1
39250;2;4;4;2
39750;3;4;4;3
40250;5;5;5;5
40750;3;2;2;3
41250;3;3;3;3
41750;3;2;2;3
42250;4;1;1;4
42750;2;2;2;2
43250;2;1;1;2
43750;9;2;2;9
44250;9;3;3;9
44750;12;1;1;12
45250;3;5;5;3
45750;3;4;4;3
46250;2;4;4;2
46750;2;9;9;2
47250;2;6;6;2
47750;3;8;8;3
48250;4;5;5;4
48750;4;5;5;4
49250;15;1;1;15
49750;13;1;1;13
50250;5;4;4;5
50750;5;9;9;5
51250;7;10;10;7
51750;6;3;3;6
52250;10;4;4;10
52750;15;3;3;15
53250;17;4;4;17
53750;21;8;8;21
54250;11;11;11;11
54750;14;14;14;14
55250;7;12;12;7
55750;7;12;12;7
56250;11;9;9;11
56750;8;5;5;8
57250;7;14;14;7
57750;10;8;8;10
58250;5;4;4;5
58750;9;4;4;9
59250;2;5;5;2
59750;4;6;6;4
60250;9;8;8;9
60750;8;2;2;8
61250;4;5;5;4
61750;7;6;6;7
62250;7;5;5;7
62750;5;8;8;5
63250;4;5;5;4
63750;6;6;6;6
64250;5;3;3;5
64750;6;3;3;6
65250;7;7;7;7
65750;6;4;4;6
66250;1;1;1;1
66750;5;4;4;5
67250;3;4;4;3
67750;3;0;0;3
68250;2;1;1;2
68750;2;2;2;2
69250;2;3;3;2
69750;2;1;1;2
70250;4;1;1;4
70750;4;4;4;4
71250;4;5;5;4
71750;2;4;4;2
72250;5;1;1;5
72750;3;4;4;3
73250;4;4;4;4
73750;4;5;5;4
74250;4;5;5;4
74750;4;5;5;4
75250;2;5;5;2
75750;2;2;2;2
76250;1;3;3;1
76750;3;2;2;3
77250;1;2;2;1
77750;1;3;3;1
78250;3;3;3;3
78750;3;2;2;3
79250;2;1;1;2
79750;1;0;0;1
80250;5;2;2;5
80750;1;4;4;1
81250;4;2;2;4
81750;4;4;4;4
82250;1;1;1;1
82750;0;3;3;0
83250;4;4;4;4
83750;3;5;5;3
84250;4;2;2;4
84750;1;4;4;1
85250;0;1;1;0
85750;6;1;1;6
86250;2;2;2;2
86750;1;2;2;1
87250;3;3;3;3
87750;4;4;4;4
88250;0;1;1;0
88750;1;4;4;1
89250;3;2;2;3
89750;3;1;1;3
90250;2;3;3;2
90750;0;3;3;0
91250;1;2;2;1
91750;1;2;2;1
92250;1;4;4;1
92750;1;1;1;1
93250;2;6;6;2
93750;3;3;3;3
94250;5;1;1;5
94750;4;1;1;4
95250;5;2;2;5
95750;3;3;3;3
96250;5;5;5;5
96750;0;4;4;0
97250;0;2;2;0
97750;3;3;3;3
98250;2;5;5;2
98750;5;3;3;5
99250;3;1;1;3
99750;3;4;4;3
