BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;127;1014;1014;127
750;13;1888;1888;13
1250;3;574;574;3
1750;1;64;64;1
2250;2;7;7;2
2750;1;3;3;1
3250;0;2;2;0
3750;2;4;4;2
4250;0;4;4;0
4750;2;1;1;2
5250;3;1;1;3
5750;1;2;2;1
6250;3;2;2;3
6750;0;3;3;0
7250;4;5;5;4
7750;2;2;2;2
8250;3;0;0;3
8750;4;2;2;4
9250;1;3;3;1
9750;2;0;0;2
10250;1;0;0;1
10750;2;1;1;2
11250;1;1;1;1
11750;3;1;1;3
12250;2;1;1;2
12750;0;3;3;0
13250;1;1;1;1
13750;2;1;1;2
14250;0;2;2;0
14750;3;4;4;3
15250;2;4;4;2
15750;3;1;1;3
16250;1;0;0;1
16750;1;3;3;1
17250;4;1;1;4
17750;0;1;1;0
18250;1;0;0;1
18750;0;1;1;0
19250;2;0;0;2
19750;5;2;2;5
20250;3;3;3;3
20750;3;0;0;3
21250;0;0;0;0
21750;1;1;1;1
22250;3;1;1;3
22750;3;0;0;3
23250;0;0;0;0
23750;2;1;1;2
24250;3;2;2;3
24750;0;1;1;0
25250;2;1;1;2
25750;0;4;4;0
26250;1;2;2;1
26750;1;1;1;1
27250;2;5;5;2
27750;1;1;1;1
28250;4;4;4;4
28750;0;3;3;0
29250;2;0;0;2
29750;0;2;2;0
30250;2;3;3;2
30750;5;0;0;5
31250;2;0;0;2
31750;3;0;0;3
32250;4;1;1;4
32750;4;2;2;4
33250;3;2;2;3
33750;1;2;2;1
34250;1;2;2;1
34750;0;3;3;0
35250;2;1;1;2
35750;2;2;2;2
36250;0;0;0;0
36750;2;1;1;2
37250;2;1;1;2
37750;1;3;3;1
38250;3;0;0;3
38750;1;2;2;1
39250;1;2;2;1
39750;3;2;2;3
40250;0;1;1;0
40750;1;0;0;1
41250;2;2;2;2
41750;2;4;4;2
42250;1;0;0;1
42750;3;4;4;3
43250;6;1;1;6
43750;3;0;0;3
44250;3;0;0;3
44750;3;2;2;3
45250;3;1;1;3
45750;1;0;0;1
46250;2;3;3;2
46750;4;5;5;4
47250;0;4;4;0
47750;3;3;3;3
48250;2;4;4;2
48750;5;0;0;5
49250;10;1;1;10
49750;3;5;5;3
50250;0;5;5;0
50750;1;3;3;1
51250;3;3;3;3
51750;1;1;1;1
52250;5;1;1;5
52750;4;2;2;4
53250;10;3;3;10
53750;7;3;3;7
54250;6;8;8;6
54750;7;12;12;7
55250;6;5;5;6
55750;5;6;6;5
56250;3;7;7;3
56750;2;7;7;2
57250;4;5;5;4
57750;2;5;5;2
58250;3;2;2;3
58750;4;3;3;4
59250;6;3;3;6
59750;7;4;4;7
60250;1;1;1;1
60750;3;3;3;3
61250;1;7;7;1
61750;1;0;0;1
62250;5;3;3;5
62750;1;5;5;1
63250;2;1;1;2
63750;3;2;2;3
64250;2;2;2;2
64750;2;3;3;2
65250;2;1;1;2
65750;5;1;1;5
66250;1;4;4;1
66750;3;2;2;3
67250;1;4;4;1
67750;2;1;1;2
68250;2;0;0;2
68750;0;2;2;0
69250;0;2;2;0
69750;0;1;1;0
70250;1;0;0;1
70750;0;0;0;0
71250;4;2;2;4
71750;0;3;3;0
72250;7;0;0;7
72750;1;0;0;1
73250;1;1;1;1
73750;1;3;3;1
74250;3;1;1;3
74750;6;1;1;6
75250;0;1;1;0
75750;7;1;1;7
76250;0;1;1;0
76750;0;2;2;0
77250;0;3;3;0
77750;2;2;2;2
78250;2;2;2;2
78750;3;1;1;3
79250;0;3;3;0
79750;1;2;2;1
80250;1;4;4;1
80750;0;1;1;0
81250;1;2;2;1
81750;7;1;1;7
82250;1;2;2;1
82750;1;2;2;1
83250;1;0;0;1
83750;1;3;3;1
84250;4;0;0;4
84750;1;2;2;1
85250;1;4;4;1
85750;3;1;1;3
86250;4;0;0;4
86750;0;4;4;0
87250;2;2;2;2
87750;1;5;5;1
88250;0;0;0;0
88750;1;1;1;1
89250;2;3;3;2
89750;3;2;2;3
90250;1;1;1;1
90750;0;1;1;0
91250;2;2;2;2
91750;1;2;2;1
92250;1;0;0;1
92750;0;1;1;0
93250;1;0;0;1
93750;1;0;0;1
94250;2;1;1;2
94750;1;2;2;1
95250;2;0;0;2
95750;0;2;2;0
96250;0;1;1;0
96750;0;1;1;0
97250;2;3;3;2
97750;0;0;0;0
98250;0;3;3;0
98750;2;5;5;2
99250;1;0;0;1
99750;3;4;4;3
