BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;212;1836;1836;212
750;33;3153;3153;33
1250;6;819;819;6
1750;6;116;116;6
2250;0;21;21;0
2750;4;8;8;4
3250;6;3;3;6
3750;3;4;4;3
4250;5;3;3;5
4750;0;3;3;0
5250;1;1;1;1
5750;1;2;2;1
6250;4;1;1;4
6750;2;2;2;2
7250;1;0;0;1
7750;2;1;1;2
8250;4;4;4;4
8750;1;2;2;1
9250;1;1;1;1
9750;1;6;6;1
10250;5;2;2;5
10750;3;0;0;3
11250;1;3;3;1
11750;1;1;1;1
12250;3;0;0;3
12750;1;3;3;1
13250;2;0;0;2
13750;3;3;3;3
14250;1;1;1;1
14750;3;3;3;3
15250;1;2;2;1
15750;1;1;1;1
16250;2;0;0;2
16750;4;2;2;4
17250;1;1;1;1
17750;3;0;0;3
18250;3;4;4;3
18750;1;2;2;1
19250;2;7;7;2
19750;3;3;3;3
20250;1;2;2;1
20750;1;3;3;1
21250;2;1;1;2
21750;1;1;1;1
22250;0;3;3;0
22750;1;3;3;1
23250;2;4;4;2
23750;5;3;3;5
24250;4;6;6;4
24750;7;1;1;7
25250;1;5;5;1
25750;3;5;5;3
26250;4;0;0;4
26750;0;2;2;0
27250;2;4;4;2
27750;2;0;0;2
28250;1;3;3;1
28750;1;3;3;1
29250;4;1;1;4
29750;2;1;1;2
30250;3;3;3;3
30750;4;0;0;4
31250;10;2;2;10
31750;3;3;3;3
32250;3;1;1;3
32750;2;0;0;2
33250;1;8;8;1
33750;2;4;4;2
34250;3;3;3;3
34750;2;2;2;2
35250;3;3;3;3
35750;2;3;3;2
36250;2;4;4;2
36750;4;4;4;4
37250;0;4;4;0
37750;5;0;0;5
38250;2;0;0;2
38750;0;1;1;0
39250;0;3;3;0
39750;1;5;5;1
40250;1;5;5;1
40750;3;3;3;3
41250;2;1;1;2
41750;3;3;3;3
42250;5;0;0;5
42750;3;2;2;3
43250;3;2;2;3
43750;4;1;1;4
44250;10;1;1;10
44750;5;1;1;5
45250;6;5;5;6
45750;4;3;3;4
46250;4;7;7;4
46750;5;6;6;5
47250;4;4;4;4
47750;4;6;6;4
48250;3;3;3;3
48750;2;1;1;2
49250;7;2;2;7
49750;13;2;2;13
50250;4;2;2;4
50750;1;10;10;1
51250;3;4;4;3
51750;4;1;1;4
52250;6;1;1;6
52750;11;4;4;11
53250;11;5;5;11
53750;16;5;5;16
54250;22;11;11;22
54750;10;12;12;10
55250;9;15;15;9
55750;14;5;5;14
56250;10;10;10;10
56750;13;6;6;13
57250;9;6;6;9
57750;11;7;7;11
58250;4;6;6;4
58750;10;3;3;10
59250;5;9;9;5
59750;5;8;8;5
60250;5;6;6;5
60750;1;6;6;1
61250;7;4;4;7
61750;7;6;6;7
62250;6;9;9;6
62750;7;2;2;7
63250;4;1;1;4
63750;4;3;3;4
64250;5;2;2;5
64750;7;2;2;7
65250;6;1;1;6
65750;2;5;5;2
66250;1;2;2;1
66750;4;1;1;4
67250;1;5;5;1
67750;4;2;2;4
68250;1;2;2;1
68750;2;0;0;2
69250;2;3;3;2
69750;2;1;1;2
70250;2;3;3;2
70750;1;4;4;1
71250;4;3;3;4
71750;3;1;1;3
72250;1;3;3;1
72750;1;3;3;1
73250;0;1;1;0
73750;2;2;2;2
74250;4;3;3;4
74750;4;1;1;4
75250;3;3;3;3
75750;2;3;3;2
76250;2;0;0;2
76750;4;2;2;4
77250;4;2;2;4
77750;2;2;2;2
78250;2;2;2;2
78750;3;4;4;3
79250;6;1;1;6
79750;0;3;3;0
80250;3;1;1;3
80750;3;3;3;3
81250;2;1;1;2
81750;1;1;1;1
82250;1;2;2;1
82750;1;4;4;1
83250;3;3;3;3
83750;3;4;4;3
84250;1;3;3;1
84750;1;3;3;1
85250;2;2;2;2
85750;3;1;1;3
86250;4;2;2;4
86750;1;1;1;1
87250;2;3;3;2
87750;1;0;0;1
88250;0;4;4;0
88750;2;7;7;2
89250;2;1;1;2
89750;2;1;1;2
90250;5;1;1;5
90750;4;1;1;4
91250;4;3;3;4
91750;0;1;1;0
92250;2;1;1;2
92750;2;4;4;2
93250;3;1;1;3
93750;1;3;3;1
94250;3;1;1;3
94750;2;6;6;2
95250;3;2;2;3
95750;2;2;2;2
96250;0;3;3;0
96750;1;0;0;1
97250;2;3;3;2
97750;2;4;4;2
98250;2;2;2;2
98750;2;2;2;2
99250;5;2;2;5
99750;1;3;3;1
