BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;9;64;64;9
750;2;104;104;2
1250;0;28;28;0
1750;1;2;2;1
2250;0;0;0;0
2750;0;4;4;0
3250;0;0;0;0
3750;0;2;2;0
4250;0;1;1;0
4750;0;0;0;0
5250;0;0;0;0
5750;1;1;1;1
6250;0;0;0;0
6750;0;0;0;0
7250;1;0;0;1
7750;0;1;1;0
8250;0;1;1;0
8750;0;0;0;0
9250;0;1;1;0
9750;1;0;0;1
10250;0;0;0;0
10750;0;0;0;0
11250;0;0;0;0
11750;0;1;1;0
12250;0;0;0;0
12750;0;0;0;0
13250;0;0;0;0
13750;0;0;0;0
14250;0;1;1;0
14750;1;2;2;1
15250;0;0;0;0
15750;0;2;2;0
16250;1;0;0;1
16750;0;1;1;0
17250;1;0;0;1
17750;1;0;0;1
18250;2;0;0;2
18750;1;1;1;1
19250;0;1;1;0
19750;1;2;2;1
20250;0;0;0;0
20750;0;0;0;0
21250;1;0;0;1
21750;1;1;1;1
22250;0;1;1;0
22750;0;1;1;0
23250;0;0;0;0
23750;0;0;0;0
24250;0;0;0;0
24750;0;0;0;0
25250;0;0;0;0
25750;1;2;2;1
26250;1;0;0;1
26750;0;0;0;0
27250;0;1;1;0
27750;0;0;0;0
28250;1;2;2;1
28750;0;2;2;0
29250;0;0;0;0
29750;1;0;0;1
30250;1;0;0;1
30750;0;0;0;0
31250;0;0;0;0
31750;2;0;0;2
32250;0;0;0;0
32750;0;0;0;0
33250;0;1;1;0
33750;0;0;0;0
34250;0;1;1;0
34750;0;0;0;0
35250;0;1;1;0
35750;0;0;0;0
36250;2;0;0;2
36750;0;0;0;0
37250;0;1;1;0
37750;1;1;1;1
38250;0;1;1;0
38750;1;1;1;1
39250;1;0;0;1
39750;0;1;1;0
40250;0;0;0;0
40750;1;0;0;1
41250;2;0;0;2
41750;0;0;0;0
42250;0;1;1;0
42750;0;0;0;0
43250;0;1;1;0
43750;0;0;0;0
44250;0;0;0;0
44750;1;0;0;1
45250;0;2;2;0
45750;0;0;0;0
46250;0;0;0;0
46750;1;1;1;1
47250;0;1;1;0
47750;0;0;0;0
48250;2;1;1;2
48750;1;0;0;1
49250;2;0;0;2
49750;0;0;0;0
50250;1;1;1;1
50750;2;2;2;2
51250;1;1;1;1
51750;1;0;0;1
52250;1;0;0;1
52750;0;0;0;0
53250;4;1;1;4
53750;3;0;0;3
54250;2;1;1;2
54750;0;1;1;0
55250;1;0;0;1
55750;0;1;1;0
56250;0;1;1;0
56750;1;0;0;1
57250;1;0;0;1
57750;1;1;1;1
58250;0;1;1;0
58750;0;1;1;0
59250;0;0;0;0
59750;1;1;1;1
60250;0;0;0;0
60750;1;1;1;1
61250;1;1;1;1
61750;0;1;1;0
62250;0;1;1;0
62750;1;0;0;1
63250;0;1;1;0
63750;1;0;0;1
64250;0;0;0;0
64750;1;0;0;1
65250;1;1;1;1
65750;1;0;0;1
66250;0;0;0;0
66750;0;0;0;0
67250;0;0;0;0
67750;0;0;0;0
68250;0;0;0;0
68750;0;0;0;0
69250;0;0;0;0
69750;0;0;0;0
70250;1;0;0;1
70750;2;0;0;2
71250;0;0;0;0
71750;1;0;0;1
72250;1;0;0;1
72750;2;0;0;2
73250;0;0;0;0
73750;1;0;0;1
74250;0;2;2;0
74750;1;1;1;1
75250;0;0;0;0
75750;0;0;0;0
76250;2;0;0;2
76750;0;0;0;0
77250;1;2;2;1
77750;0;0;0;0
78250;1;0;0;1
78750;0;0;0;0
79250;0;1;1;0
79750;0;0;0;0
80250;1;2;2;1
80750;1;0;0;1
81250;1;0;0;1
81750;0;0;0;0
82250;0;0;0;0
82750;1;0;0;1
83250;0;1;1;0
83750;0;1;1;0
84250;1;0;0;1
84750;0;1;1;0
85250;0;0;0;0
85750;0;0;0;0
86250;2;0;0;2
86750;0;0;0;0
87250;0;0;0;0
87750;0;0;0;0
88250;0;0;0;0
88750;0;0;0;0
89250;1;1;1;1
89750;0;1;1;0
90250;2;0;0;2
90750;0;0;0;0
91250;0;1;1;0
91750;0;1;1;0
92250;0;1;1;0
92750;0;0;0;0
93250;0;0;0;0
93750;1;1;1;1
94250;0;0;0;0
94750;0;0;0;0
95250;0;0;0;0
95750;0;0;0;0
96250;1;0;0;1
96750;0;1;1;0
97250;0;0;0;0
97750;1;0;0;1
98250;0;0;0;0
98750;3;1;1;3
99250;0;0;0;0
99750;1;1;1;1
