BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;0;5;5;0
750;2;6;6;2
1250;1;5;5;1
1750;2;0;0;2
2250;1;1;1;1
2750;0;2;2;0
3250;0;0;0;0
3750;1;0;0;1
4250;0;2;2;0
4750;1;0;0;1
5250;2;0;0;2
5750;1;0;0;1
6250;0;1;1;0
6750;0;1;1;0
7250;1;0;0;1
7750;0;1;1;0
8250;0;0;0;0
8750;1;0;0;1
9250;2;1;1;2
9750;0;0;0;0
10250;1;0;0;1
10750;0;0;0;0
11250;2;0;0;2
11750;0;1;1;0
12250;0;1;1;0
12750;0;0;0;0
13250;0;0;0;0
13750;0;1;1;0
14250;1;0;0;1
14750;0;1;1;0
15250;0;2;2;0
15750;1;0;0;1
16250;1;0;0;1
16750;0;2;2;0
17250;0;0;0;0
17750;1;1;1;1
18250;0;0;0;0
18750;0;0;0;0
19250;1;0;0;1
19750;0;2;2;0
20250;0;0;0;0
20750;1;0;0;1
21250;1;1;1;1
21750;0;0;0;0
22250;0;0;0;0
22750;0;0;0;0
23250;3;1;1;3
23750;0;0;0;0
24250;1;0;0;1
24750;0;0;0;0
25250;1;2;2;1
25750;0;0;0;0
26250;2;0;0;2
26750;0;0;0;0
27250;2;1;1;2
27750;1;0;0;1
28250;0;0;0;0
28750;0;0;0;0
29250;0;0;0;0
29750;1;1;1;1
30250;0;0;0;0
30750;0;0;0;0
31250;1;0;0;1
31750;0;1;1;0
32250;0;1;1;0
32750;0;0;0;0
33250;1;1;1;1
33750;1;1;1;1
34250;0;0;0;0
34750;0;1;1;0
35250;0;0;0;0
35750;2;0;0;2
36250;1;1;1;1
36750;0;0;0;0
37250;0;2;2;0
37750;0;0;0;0
38250;0;1;1;0
38750;1;0;0;1
39250;0;0;0;0
39750;0;0;0;0
40250;2;0;0;2
40750;0;0;0;0
41250;0;1;1;0
41750;2;0;0;2
42250;0;0;0;0
42750;1;0;0;1
43250;0;2;2;0
43750;1;0;0;1
44250;0;0;0;0
44750;2;0;0;2
45250;2;0;0;2
45750;0;0;0;0
46250;1;3;3;1
46750;1;1;1;1
47250;0;0;0;0
47750;0;0;0;0
48250;1;0;0;1
48750;1;1;1;1
49250;0;0;0;0
49750;0;1;1;0
50250;2;0;0;2
50750;0;1;1;0
51250;1;1;1;1
51750;0;0;0;0
52250;1;0;0;1
52750;2;0;0;2
53250;0;1;1;0
53750;0;0;0;0
54250;1;0;0;1
54750;0;0;0;0
55250;0;1;1;0
55750;0;0;0;0
56250;0;0;0;0
56750;0;0;0;0
57250;1;2;2;1
57750;1;3;3;1
58250;3;0;0;3
58750;2;1;1;2
59250;0;0;0;0
59750;0;0;0;0
60250;3;0;0;3
60750;1;1;1;1
61250;1;1;1;1
61750;0;0;0;0
62250;0;1;1;0
62750;1;0;0;1
63250;1;2;2;1
63750;1;0;0;1
64250;0;1;1;0
64750;2;0;0;2
65250;0;0;0;0
65750;1;0;0;1
66250;0;1;1;0
66750;0;1;1;0
67250;0;0;0;0
67750;0;1;1;0
68250;0;0;0;0
68750;1;0;0;1
69250;0;1;1;0
69750;0;1;1;0
70250;0;0;0;0
70750;1;0;0;1
71250;0;0;0;0
71750;0;0;0;0
72250;1;0;0;1
72750;0;1;1;0
73250;1;1;1;1
73750;0;2;2;0
74250;0;0;0;0
74750;0;0;0;0
75250;0;0;0;0
75750;0;1;1;0
76250;0;2;2;0
76750;2;1;1;2
77250;0;0;0;0
77750;1;0;0;1
78250;0;2;2;0
78750;0;1;1;0
79250;0;0;0;0
79750;0;1;1;0
80250;0;2;2;0
80750;0;0;0;0
81250;0;3;3;0
81750;1;0;0;1
82250;0;1;1;0
82750;0;0;0;0
83250;0;1;1;0
83750;1;1;1;1
84250;1;0;0;1
84750;0;1;1;0
85250;0;0;0;0
85750;0;0;0;0
86250;0;0;0;0
86750;0;0;0;0
87250;1;0;0;1
87750;0;0;0;0
88250;0;0;0;0
88750;0;0;0;0
89250;1;0;0;1
89750;1;0;0;1
90250;0;1;1;0
90750;2;1;1;2
91250;0;1;1;0
91750;0;1;1;0
92250;0;0;0;0
92750;0;1;1;0
93250;2;2;2;2
93750;3;1;1;3
94250;2;1;1;2
94750;1;0;0;1
95250;0;2;2;0
95750;0;0;0;0
96250;0;0;0;0
96750;0;0;0;0
97250;1;1;1;1
97750;2;0;0;2
98250;1;1;1;1
98750;0;0;0;0
99250;0;1;1;0
99750;0;0;0;0
