BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;394;2861;2861;394
750;44;4946;4946;44
1250;12;1247;1247;12
1750;2;188;188;2
2250;7;25;25;7
2750;4;14;14;4
3250;0;5;5;0
3750;4;5;5;4
4250;4;3;3;4
4750;4;3;3;4
5250;5;4;4;5
5750;4;2;2;4
6250;3;3;3;3
6750;3;3;3;3
7250;1;5;5;1
7750;5;4;4;5
8250;1;4;4;1
8750;4;8;8;4
9250;2;3;3;2
9750;2;0;0;2
10250;4;2;2;4
10750;6;2;2;6
11250;3;2;2;3
11750;2;2;2;2
12250;2;3;3;2
12750;5;3;3;5
13250;2;7;7;2
13750;3;6;6;3
14250;1;4;4;1
14750;5;6;6;5
15250;6;3;3;6
15750;2;1;1;2
16250;2;7;7;2
16750;5;5;5;5
17250;0;3;3;0
17750;1;6;6;1
18250;1;3;3;1
18750;4;1;1;4
19250;4;3;3;4
19750;1;5;5;1
20250;5;3;3;5
20750;3;2;2;3
21250;3;4;4;3
21750;5;3;3;5
22250;5;3;3;5
22750;7;6;6;7
23250;4;4;4;4
23750;1;4;4;1
24250;3;2;2;3
24750;3;6;6;3
25250;2;0;0;2
25750;3;3;3;3
26250;5;2;2;5
26750;0;2;2;0
27250;4;3;3;4
27750;1;5;5;1
28250;3;2;2;3
28750;1;5;5;1
29250;5;6;6;5
29750;4;4;4;4
30250;1;3;3;1
30750;2;5;5;2
31250;1;4;4;1
31750;4;4;4;4
32250;4;3;3;4
32750;1;2;2;1
33250;3;5;5;3
33750;3;0;0;3
34250;1;2;2;1
34750;5;4;4;5
35250;5;1;1;5
35750;6;5;5;6
36250;2;8;8;2
36750;3;2;2;3
37250;4;6;6;4
37750;5;3;3;5
38250;3;3;3;3
38750;1;6;6;1
39250;6;3;3;6
39750;2;2;2;2
40250;5;0;0;5
40750;8;6;6;8
41250;2;7;7;2
41750;3;3;3;3
42250;7;2;2;7
42750;3;0;0;3
43250;10;2;2;10
43750;11;4;4;11
44250;13;1;1;13
44750;17;3;3;17
45250;10;0;0;10
45750;2;6;6;2
46250;12;5;5;12
46750;2;12;12;2
47250;2;12;12;2
47750;8;10;10;8
48250;5;11;11;5
48750;8;4;4;8
49250;9;7;7;9
49750;16;3;3;16
50250;13;5;5;13
50750;9;19;19;9
51250;5;15;15;5
51750;6;1;1;6
52250;9;8;8;9
52750;14;5;5;14
53250;20;8;8;20
53750;27;9;9;27
54250;21;15;15;21
54750;14;24;24;14
55250;24;16;16;24
55750;14;12;12;14
56250;21;19;19;21
56750;10;9;9;10
57250;9;17;17;9
57750;11;9;9;11
58250;14;13;13;14
58750;12;10;10;12
59250;12;10;10;12
59750;2;10;10;2
60250;7;8;8;7
60750;11;11;11;11
61250;13;7;7;13
61750;5;7;7;5
62250;7;5;5;7
62750;3;4;4;3
63250;9;7;7;9
63750;4;10;10;4
64250;4;7;7;4
64750;4;2;2;4
65250;9;6;6;9
65750;3;3;3;3
66250;3;5;5;3
66750;3;7;7;3
67250;2;6;6;2
67750;5;5;5;5
68250;4;2;2;4
68750;5;3;3;5
69250;2;3;3;2
69750;8;3;3;8
70250;6;5;5;6
70750;1;3;3;1
71250;1;3;3;1
71750;6;2;2;6
72250;1;1;1;1
72750;5;4;4;5
73250;8;3;3;8
73750;5;0;0;5
74250;5;2;2;5
74750;5;2;2;5
75250;2;2;2;2
75750;1;3;3;1
76250;8;3;3;8
76750;2;1;1;2
77250;3;6;6;3
77750;3;2;2;3
78250;1;1;1;1
78750;5;4;4;5
79250;2;4;4;2
79750;5;1;1;5
80250;2;4;4;2
80750;1;2;2;1
81250;1;2;2;1
81750;8;2;2;8
82250;4;4;4;4
82750;5;5;5;5
83250;4;1;1;4
83750;5;4;4;5
84250;3;4;4;3
84750;5;4;4;5
85250;3;3;3;3
85750;5;4;4;5
86250;4;6;6;4
86750;0;9;9;0
87250;3;1;1;3
87750;4;1;1;4
88250;4;3;3;4
88750;5;2;2;5
89250;3;2;2;3
89750;3;3;3;3
90250;3;0;0;3
90750;6;4;4;6
91250;6;2;2;6
91750;2;5;5;2
92250;2;2;2;2
92750;4;4;4;4
93250;2;4;4;2
93750;2;6;6;2
94250;5;0;0;5
94750;2;0;0;2
95250;6;5;5;6
95750;2;2;2;2
96250;2;4;4;2
96750;3;2;2;3
97250;2;5;5;2
97750;7;3;3;7
98250;3;6;6;3
98750;3;2;2;3
99250;3;1;1;3
99750;5;5;5;5
