BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;13;81;81;13
750;0;124;124;0
1250;0;48;48;0
1750;4;9;9;4
2250;1;3;3;1
2750;0;1;1;0
3250;1;2;2;1
3750;0;0;0;0
4250;0;0;0;0
4750;1;1;1;1
5250;0;1;1;0
5750;2;1;1;2
6250;0;0;0;0
6750;0;0;0;0
7250;0;0;0;0
7750;1;2;2;1
8250;1;0;0;1
8750;0;2;2;0
9250;0;0;0;0
9750;1;0;0;1
10250;1;0;0;1
10750;1;1;1;1
11250;0;0;0;0
11750;0;2;2;0
12250;1;0;0;1
12750;1;1;1;1
13250;0;0;0;0
13750;1;1;1;1
14250;0;1;1;0
14750;0;2;2;0
15250;1;0;0;1
15750;0;1;1;0
16250;3;0;0;3
16750;0;2;2;0
17250;0;0;0;0
17750;1;1;1;1
18250;1;0;0;1
18750;1;0;0;1
19250;0;1;1;0
19750;1;1;1;1
20250;2;0;0;2
20750;0;1;1;0
21250;1;0;0;1
21750;0;0;0;0
22250;0;0;0;0
22750;1;1;1;1
23250;1;0;0;1
23750;0;0;0;0
24250;0;0;0;0
24750;2;0;0;2
25250;2;0;0;2
25750;0;2;2;0
26250;4;0;0;4
26750;3;1;1;3
27250;0;0;0;0
27750;1;1;1;1
28250;0;1;1;0
28750;3;1;1;3
29250;0;1;1;0
29750;3;0;0;3
30250;1;0;0;1
30750;0;1;1;0
31250;0;1;1;0
31750;1;2;2;1
32250;3;1;1;3
32750;1;4;4;1
33250;0;0;0;0
33750;0;2;2;0
34250;1;0;0;1
34750;1;0;0;1
35250;0;0;0;0
35750;0;1;1;0
36250;0;0;0;0
36750;1;2;2;1
37250;0;0;0;0
37750;0;0;0;0
38250;1;0;0;1
38750;0;1;1;0
39250;0;0;0;0
39750;0;1;1;0
40250;2;1;1;2
40750;1;0;0;1
41250;2;2;2;2
41750;0;0;0;0
42250;0;1;1;0
42750;0;0;0;0
43250;2;1;1;2
43750;0;0;0;0
44250;2;0;0;2
44750;0;2;2;0
45250;0;0;0;0
45750;1;0;0;1
46250;0;0;0;0
46750;1;0;0;1
47250;0;0;0;0
47750;2;1;1;2
48250;0;0;0;0
48750;1;0;0;1
49250;0;0;0;0
49750;1;0;0;1
50250;1;1;1;1
50750;2;1;1;2
51250;4;0;0;4
51750;0;2;2;0
52250;1;1;1;1
52750;0;4;4;0
53250;0;1;1;0
53750;0;2;2;0
54250;0;0;0;0
54750;3;0;0;3
55250;0;3;3;0
55750;2;2;2;2
56250;2;1;1;2
56750;0;0;0;0
57250;0;0;0;0
57750;1;2;2;1
58250;0;2;2;0
58750;0;1;1;0
59250;1;2;2;1
59750;1;0;0;1
60250;1;2;2;1
60750;2;0;0;2
61250;1;0;0;1
61750;1;0;0;1
62250;1;2;2;1
62750;1;1;1;1
63250;0;0;0;0
63750;1;0;0;1
64250;2;0;0;2
64750;0;0;0;0
65250;0;1;1;0
65750;1;1;1;1
66250;0;2;2;0
66750;1;1;1;1
67250;2;1;1;2
67750;2;1;1;2
68250;2;1;1;2
68750;1;0;0;1
69250;1;1;1;1
69750;1;1;1;1
70250;1;0;0;1
70750;1;0;0;1
71250;1;3;3;1
71750;0;1;1;0
72250;1;0;0;1
72750;0;2;2;0
73250;2;0;0;2
73750;2;0;0;2
74250;1;0;0;1
74750;1;1;1;1
75250;0;3;3;0
75750;0;0;0;0
76250;0;0;0;0
76750;0;0;0;0
77250;0;0;0;0
77750;0;1;1;0
78250;1;0;0;1
78750;1;0;0;1
79250;0;0;0;0
79750;1;0;0;1
80250;0;1;1;0
80750;0;0;0;0
81250;0;1;1;0
81750;1;1;1;1
82250;0;0;0;0
82750;1;0;0;1
83250;0;0;0;0
83750;2;2;2;2
84250;1;0;0;1
84750;0;2;2;0
85250;0;1;1;0
85750;2;2;2;2
86250;0;0;0;0
86750;0;2;2;0
87250;0;1;1;0
87750;0;0;0;0
88250;0;0;0;0
88750;0;0;0;0
89250;0;1;1;0
89750;1;0;0;1
90250;1;0;0;1
90750;0;1;1;0
91250;1;0;0;1
91750;0;0;0;0
92250;1;0;0;1
92750;2;0;0;2
93250;0;2;2;0
93750;0;1;1;0
94250;0;1;1;0
94750;0;0;0;0
95250;1;1;1;1
95750;1;3;3;1
96250;0;0;0;0
96750;1;2;2;1
97250;1;1;1;1
97750;1;1;1;1
98250;1;0;0;1
98750;1;1;1;1
99250;2;1;1;2
99750;2;1;1;2
