BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;52;425;425;52
750;5;787;787;5
1250;4;204;204;4
1750;1;26;26;1
2250;0;7;7;0
2750;1;1;1;1
3250;1;2;2;1
3750;0;2;2;0
4250;1;0;0;1
4750;0;1;1;0
5250;1;1;1;1
5750;0;1;1;0
6250;2;0;0;2
6750;0;1;1;0
7250;2;1;1;2
7750;1;1;1;1
8250;0;2;2;0
8750;1;1;1;1
9250;0;3;3;0
9750;1;1;1;1
10250;2;1;1;2
10750;1;2;2;1
11250;1;2;2;1
11750;0;0;0;0
12250;1;3;3;1
12750;1;0;0;1
13250;1;3;3;1
13750;1;2;2;1
14250;1;0;0;1
14750;1;2;2;1
15250;1;2;2;1
15750;0;0;0;0
16250;1;0;0;1
16750;0;1;1;0
17250;1;3;3;1
17750;0;0;0;0
18250;0;0;0;0
18750;2;0;0;2
19250;1;3;3;1
19750;2;0;0;2
20250;1;0;0;1
20750;0;0;0;0
21250;1;0;0;1
21750;1;1;1;1
22250;1;0;0;1
22750;1;1;1;1
23250;1;0;0;1
23750;2;1;1;2
24250;0;0;0;0
24750;2;3;3;2
25250;3;3;3;3
25750;0;1;1;0
26250;0;0;0;0
26750;1;0;0;1
27250;1;0;0;1
27750;0;0;0;0
28250;1;0;0;1
28750;3;0;0;3
29250;2;1;1;2
29750;0;2;2;0
30250;1;0;0;1
30750;0;1;1;0
31250;1;2;2;1
31750;1;0;0;1
32250;0;0;0;0
32750;1;1;1;1
33250;2;5;5;2
33750;1;5;5;1
34250;1;1;1;1
34750;1;0;0;1
35250;0;0;0;0
35750;1;1;1;1
36250;1;0;0;1
36750;1;2;2;1
37250;2;0;0;2
37750;1;2;2;1
38250;1;1;1;1
38750;1;2;2;1
39250;0;1;1;0
39750;1;0;0;1
40250;0;1;1;0
40750;1;1;1;1
41250;1;0;0;1
41750;0;0;0;0
42250;0;4;4;0
42750;1;1;1;1
43250;1;0;0;1
43750;3;2;2;3
44250;2;2;2;2
44750;6;1;1;6
45250;1;0;0;1
45750;0;0;0;0
46250;0;2;2;0
46750;1;6;6;1
47250;0;3;3;0
47750;0;5;5;0
48250;1;0;0;1
48750;1;1;1;1
49250;2;5;5;2
49750;2;1;1;2
50250;0;2;2;0
50750;1;4;4;1
51250;2;3;3;2
51750;2;0;0;2
52250;2;0;0;2
52750;5;0;0;5
53250;1;0;0;1
53750;5;4;4;5
54250;5;2;2;5
54750;2;6;6;2
55250;4;5;5;4
55750;1;5;5;1
56250;1;1;1;1
56750;1;3;3;1
57250;1;4;4;1
57750;2;3;3;2
58250;1;4;4;1
58750;1;1;1;1
59250;1;1;1;1
59750;4;1;1;4
60250;2;1;1;2
60750;2;1;1;2
61250;3;0;0;3
61750;2;1;1;2
62250;0;0;0;0
62750;1;3;3;1
63250;1;0;0;1
63750;2;2;2;2
64250;2;2;2;2
64750;1;2;2;1
65250;1;0;0;1
65750;1;0;0;1
66250;0;1;1;0
66750;2;0;0;2
67250;0;1;1;0
67750;1;1;1;1
68250;1;0;0;1
68750;0;0;0;0
69250;1;0;0;1
69750;2;1;1;2
70250;2;0;0;2
70750;2;0;0;2
71250;0;0;0;0
71750;1;0;0;1
72250;0;1;1;0
72750;3;0;0;3
73250;1;0;0;1
73750;2;1;1;2
74250;1;2;2;1
74750;1;2;2;1
75250;1;2;2;1
75750;2;0;0;2
76250;0;2;2;0
76750;1;2;2;1
77250;3;0;0;3
77750;1;1;1;1
78250;1;1;1;1
78750;2;0;0;2
79250;2;0;0;2
79750;4;2;2;4
80250;2;2;2;2
80750;1;0;0;1
81250;2;2;2;2
81750;1;2;2;1
82250;0;2;2;0
82750;1;0;0;1
83250;1;0;0;1
83750;1;1;1;1
84250;0;1;1;0
84750;1;0;0;1
85250;1;0;0;1
85750;1;0;0;1
86250;1;1;1;1
86750;1;2;2;1
87250;3;1;1;3
87750;0;0;0;0
88250;1;0;0;1
88750;0;0;0;0
89250;1;0;0;1
89750;1;0;0;1
90250;0;0;0;0
90750;0;0;0;0
91250;0;0;0;0
91750;1;0;0;1
92250;0;1;1;0
92750;1;1;1;1
93250;1;1;1;1
93750;2;1;1;2
94250;1;0;0;1
94750;0;1;1;0
95250;0;1;1;0
95750;0;4;4;0
96250;0;1;1;0
96750;1;0;0;1
97250;1;2;2;1
97750;1;1;1;1
98250;2;1;1;2
98750;0;0;0;0
99250;0;1;1;0
99750;3;0;0;3
