BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;11;124;124;11
750;0;233;233;0
1250;0;65;65;0
1750;0;8;8;0
2250;2;0;0;2
2750;0;0;0;0
3250;1;1;1;1
3750;2;1;1;2
4250;0;1;1;0
4750;1;0;0;1
5250;0;0;0;0
5750;0;0;0;0
6250;2;0;0;2
6750;0;0;0;0
7250;1;1;1;1
7750;0;0;0;0
8250;0;1;1;0
8750;1;0;0;1
9250;3;0;0;3
9750;0;1;1;0
10250;2;1;1;2
10750;0;1;1;0
11250;0;0;0;0
11750;0;0;0;0
12250;0;1;1;0
12750;0;0;0;0
13250;2;0;0;2
13750;0;1;1;0
14250;2;0;0;2
14750;0;1;1;0
15250;1;2;2;1
15750;0;0;0;0
16250;0;2;2;0
16750;1;3;3;1
17250;1;1;1;1
17750;1;0;0;1
18250;0;2;2;0
18750;0;0;0;0
19250;1;0;0;1
19750;1;0;0;1
20250;0;0;0;0
20750;0;1;1;0
21250;1;0;0;1
21750;1;0;0;1
22250;1;0;0;1
22750;0;1;1;0
23250;0;1;1;0
23750;1;2;2;1
24250;0;1;1;0
24750;2;1;1;2
25250;0;0;0;0
25750;1;1;1;1
26250;0;2;2;0
26750;1;0;0;1
27250;1;1;1;1
27750;0;0;0;0
28250;0;0;0;0
28750;0;1;1;0
29250;0;0;0;0
29750;1;0;0;1
30250;0;2;2;0
30750;0;0;0;0
31250;0;0;0;0
31750;0;0;0;0
32250;0;1;1;0
32750;0;0;0;0
33250;2;0;0;2
33750;1;0;0;1
34250;1;0;0;1
34750;1;0;0;1
35250;1;1;1;1
35750;1;1;1;1
36250;1;0;0;1
36750;0;1;1;0
37250;1;0;0;1
37750;0;1;1;0
38250;1;2;2;1
38750;0;1;1;0
39250;0;2;2;0
39750;0;0;0;0
40250;0;0;0;0
40750;0;1;1;0
41250;0;1;1;0
41750;0;1;1;0
42250;1;0;0;1
42750;0;0;0;0
43250;2;1;1;2
43750;0;0;0;0
44250;1;0;0;1
44750;1;0;0;1
45250;0;1;1;0
45750;2;0;0;2
46250;2;0;0;2
46750;1;2;2;1
47250;2;0;0;2
47750;1;1;1;1
48250;0;0;0;0
48750;1;0;0;1
49250;0;1;1;0
49750;1;0;0;1
50250;0;0;0;0
50750;0;0;0;0
51250;0;1;1;0
51750;0;0;0;0
52250;2;0;0;2
52750;1;1;1;1
53250;1;1;1;1
53750;3;0;0;3
54250;0;3;3;0
54750;2;0;0;2
55250;2;1;1;2
55750;1;2;2;1
56250;1;3;3;1
56750;0;1;1;0
57250;1;0;0;1
57750;0;1;1;0
58250;0;0;0;0
58750;0;0;0;0
59250;0;1;1;0
59750;1;2;2;1
60250;0;0;0;0
60750;2;1;1;2
61250;0;0;0;0
61750;1;1;1;1
62250;0;1;1;0
62750;1;1;1;1
63250;1;1;1;1
63750;0;0;0;0
64250;0;0;0;0
64750;1;0;0;1
65250;1;0;0;1
65750;1;4;4;1
66250;0;1;1;0
66750;0;1;1;0
67250;0;0;0;0
67750;0;1;1;0
68250;1;2;2;1
68750;2;0;0;2
69250;1;0;0;1
69750;2;1;1;2
70250;0;0;0;0
70750;0;0;0;0
71250;1;0;0;1
71750;1;1;1;1
72250;0;0;0;0
72750;1;1;1;1
73250;0;0;0;0
73750;1;0;0;1
74250;0;1;1;0
74750;0;0;0;0
75250;2;0;0;2
75750;0;1;1;0
76250;1;1;1;1
76750;0;1;1;0
77250;2;0;0;2
77750;1;0;0;1
78250;1;0;0;1
78750;0;1;1;0
79250;0;0;0;0
79750;1;0;0;1
80250;0;0;0;0
80750;0;1;1;0
81250;0;1;1;0
81750;1;0;0;1
82250;0;1;1;0
82750;0;0;0;0
83250;1;1;1;1
83750;1;0;0;1
84250;0;0;0;0
84750;0;0;0;0
85250;1;3;3;1
85750;0;1;1;0
86250;1;0;0;1
86750;2;0;0;2
87250;1;1;1;1
87750;0;2;2;0
88250;0;2;2;0
88750;0;0;0;0
89250;0;1;1;0
89750;1;0;0;1
90250;0;0;0;0
90750;0;1;1;0
91250;1;0;0;1
91750;0;1;1;0
92250;1;1;1;1
92750;0;0;0;0
93250;2;0;0;2
93750;0;0;0;0
94250;1;0;0;1
94750;0;1;1;0
95250;1;0;0;1
95750;2;1;1;2
96250;2;1;1;2
96750;0;0;0;0
97250;0;1;1;0
97750;0;0;0;0
98250;0;3;3;0
98750;0;1;1;0
99250;0;0;0;0
99750;0;1;1;0
