BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;1;2;2;1
750;0;4;4;0
1250;0;1;1;0
1750;1;0;0;1
2250;0;0;0;0
2750;0;0;0;0
3250;1;0;0;1
3750;1;0;0;1
4250;1;0;0;1
4750;0;0;0;0
5250;0;1;1;0
5750;0;0;0;0
6250;0;0;0;0
6750;0;0;0;0
7250;0;0;0;0
7750;0;0;0;0
8250;0;0;0;0
8750;1;1;1;1
9250;0;1;1;0
9750;0;1;1;0
10250;0;1;1;0
10750;0;0;0;0
11250;1;0;0;1
11750;0;1;1;0
12250;0;0;0;0
12750;0;0;0;0
13250;0;0;0;0
13750;0;0;0;0
14250;0;0;0;0
14750;0;0;0;0
15250;0;0;0;0
15750;3;0;0;3
16250;0;0;0;0
16750;1;0;0;1
17250;0;0;0;0
17750;0;0;0;0
18250;0;0;0;0
18750;0;0;0;0
19250;2;0;0;2
19750;0;1;1;0
20250;0;0;0;0
20750;1;2;2;1
21250;0;1;1;0
21750;0;0;0;0
22250;0;1;1;0
22750;1;0;0;1
23250;0;1;1;0
23750;1;0;0;1
24250;0;0;0;0
24750;2;0;0;2
25250;3;1;1;3
25750;0;0;0;0
26250;1;1;1;1
26750;0;0;0;0
27250;0;0;0;0
27750;0;0;0;0
28250;2;0;0;2
28750;1;2;2;1
29250;0;0;0;0
29750;0;0;0;0
30250;0;0;0;0
30750;0;0;0;0
31250;0;1;1;0
31750;0;0;0;0
32250;1;1;1;1
32750;0;0;0;0
33250;0;0;0;0
33750;0;1;1;0
34250;0;0;0;0
34750;0;0;0;0
35250;0;0;0;0
35750;0;0;0;0
36250;0;0;0;0
36750;1;1;1;1
37250;0;0;0;0
37750;0;0;0;0
38250;0;0;0;0
38750;0;1;1;0
39250;0;0;0;0
39750;0;1;1;0
40250;0;0;0;0
40750;1;0;0;1
41250;0;0;0;0
41750;0;0;0;0
42250;1;0;0;1
42750;0;0;0;0
43250;0;0;0;0
43750;0;0;0;0
44250;0;0;0;0
44750;1;0;0;1
45250;0;0;0;0
45750;1;0;0;1
46250;0;0;0;0
46750;1;1;1;1
47250;0;1;1;0
47750;0;1;1;0
48250;0;0;0;0
48750;1;0;0;1
49250;0;0;0;0
49750;0;0;0;0
50250;1;1;1;1
50750;0;0;0;0
51250;0;0;0;0
51750;0;0;0;0
52250;0;0;0;0
52750;1;0;0;1
53250;0;0;0;0
53750;0;0;0;0
54250;0;0;0;0
54750;0;0;0;0
55250;1;0;0;1
55750;0;0;0;0
56250;1;2;2;1
56750;0;1;1;0
57250;1;0;0;1
57750;0;0;0;0
58250;0;0;0;0
58750;0;1;1;0
59250;1;0;0;1
59750;1;0;0;1
60250;0;0;0;0
60750;0;2;2;0
61250;0;0;0;0
61750;0;0;0;0
62250;0;1;1;0
62750;0;0;0;0
63250;0;1;1;0
63750;0;0;0;0
64250;0;0;0;0
64750;0;0;0;0
65250;0;0;0;0
65750;0;3;3;0
66250;1;0;0;1
66750;0;0;0;0
67250;0;0;0;0
67750;0;1;1;0
68250;0;1;1;0
68750;0;0;0;0
69250;0;0;0;0
69750;1;0;0;1
70250;0;0;0;0
70750;1;1;1;1
71250;0;0;0;0
71750;0;0;0;0
72250;2;1;1;2
72750;0;0;0;0
73250;1;1;1;1
73750;1;0;0;1
74250;1;0;0;1
74750;0;0;0;0
75250;0;0;0;0
75750;1;0;0;1
76250;0;1;1;0
76750;1;0;0;1
77250;0;1;1;0
77750;0;1;1;0
78250;0;0;0;0
78750;1;1;1;1
79250;0;0;0;0
79750;0;0;0;0
80250;1;0;0;1
80750;1;0;0;1
81250;0;0;0;0
81750;1;0;0;1
82250;1;2;2;1
82750;0;2;2;0
83250;0;0;0;0
83750;1;0;0;1
84250;1;1;1;1
84750;0;0;0;0
85250;0;0;0;0
85750;0;0;0;0
86250;0;0;0;0
86750;0;0;0;0
87250;0;0;0;0
87750;1;0;0;1
88250;0;0;0;0
88750;1;0;0;1
89250;1;0;0;1
89750;0;2;2;0
90250;0;0;0;0
90750;0;0;0;0
91250;0;1;1;0
91750;1;0;0;1
92250;1;0;0;1
92750;0;1;1;0
93250;0;0;0;0
93750;3;1;1;3
94250;0;1;1;0
94750;0;1;1;0
95250;0;1;1;0
95750;0;2;2;0
96250;1;0;0;1
96750;0;0;0;0
97250;0;0;0;0
97750;0;0;0;0
98250;0;0;0;0
98750;0;0;0;0
99250;0;1;1;0
99750;0;0;0;0
