"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:30:42
"Stop Time:"; 11:30:58

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";28            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000341;-0.0084942;;11:30:42:468
-0.000344;-0.0084943;;11:30:43:069
-0.000350;-0.0084943;;11:30:43:670
0.017568;-0.0084942;;11:30:44:271
0.174138;-0.0084943;;11:30:44:872
0.249376;-0.0084943;;11:30:45:473
0.332466;-0.0084945;;11:30:46:074
0.301244;-0.0084946;;11:30:46:675
0.434554;-0.0084945;;11:30:47:276
0.488398;-0.0084945;;11:30:47:877
0.538588;-0.0084944;;11:30:48:478
0.575142;-0.0084941;;11:30:49:079
0.595236;-0.0084946;;11:30:49:680
0.625961;-0.0084942;;11:30:50:281
0.646771;-0.0084940;;11:30:50:882
0.666278;-0.0084940;;11:30:51:483
0.676800;-0.0084945;;11:30:52:084
0.695706;-0.0084944;;11:30:52:685
0.697615;-0.0084941;;11:30:53:286
0.696602;-0.0084940;;11:30:53:887
0.730546;-0.0084943;;11:30:54:488
0.864696;-0.0084941;;11:30:55:089
0.896313;-0.0084940;;11:30:55:690
0.888229;-0.0084939;;11:30:56:291
0.821516;-0.0084943;;11:30:56:892
0.817222;-0.0084944;;11:30:57:493
0.815995;-0.0084943;;11:30:58:094
0.816341;-0.0084942;;11:30:58:695
