"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 12:13:18
"Stop Time:"; 12:13:35

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";29            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000118;-0.0084525;;12:13:18:283
-0.000120;-0.0084525;;12:13:18:884
-0.000122;-0.0084522;;12:13:19:485
-0.000124;-0.0084524;;12:13:20:086
-0.000124;-0.0084520;;12:13:20:687
-0.000126;-0.0084523;;12:13:21:288
0.061873;-0.0084524;;12:13:21:889
0.227671;-0.0084523;;12:13:22:490
0.279307;-0.0084524;;12:13:23:091
0.311320;-0.0084523;;12:13:23:692
0.311866;-0.0084525;;12:13:24:293
0.444304;-0.0084522;;12:13:24:894
0.450447;-0.0084522;;12:13:25:495
0.537076;-0.0084520;;12:13:26:096
0.596373;-0.0084520;;12:13:26:697
0.643612;-0.0084520;;12:13:27:298
0.691482;-0.0084523;;12:13:27:899
0.756498;-0.0084524;;12:13:28:500
0.865583;-0.0084523;;12:13:29:101
0.907813;-0.0084524;;12:13:29:702
0.943443;-0.0084523;;12:13:30:303
0.985055;-0.0084522;;12:13:30:904
0.462415;-0.0084522;;12:13:31:505
0.460344;-0.0084522;;12:13:32:106
0.460601;-0.0084523;;12:13:32:707
0.459299;-0.0084521;;12:13:33:308
0.458398;-0.0084520;;12:13:33:909
0.458136;-0.0084522;;12:13:34:510
0.458373;-0.0084522;;12:13:35:111
