"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:39:36
"Stop Time:"; 11:39:51

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";26            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000357;-0.0084832;;11:39:36:486
-0.000319;-0.0084831;;11:39:37:087
-0.000359;-0.0084826;;11:39:37:688
0.128684;-0.0084829;;11:39:38:289
0.248338;-0.0084830;;11:39:38:890
0.309416;-0.0084827;;11:39:39:491
0.414279;-0.0084830;;11:39:40:092
0.387680;-0.0084830;;11:39:40:693
0.453543;-0.0084829;;11:39:41:294
0.530932;-0.0084829;;11:39:41:895
0.590474;-0.0084829;;11:39:42:496
0.647587;-0.0084826;;11:39:43:097
0.664769;-0.0084826;;11:39:43:698
0.687907;-0.0084826;;11:39:44:299
0.702174;-0.0084826;;11:39:44:900
0.724434;-0.0084828;;11:39:45:501
0.792742;-0.0084826;;11:39:46:102
0.862207;-0.0084829;;11:39:46:703
0.850003;-0.0084829;;11:39:47:304
0.902271;-0.0084829;;11:39:47:905
0.732205;-0.0084829;;11:39:48:506
0.740730;-0.0084825;;11:39:49:107
0.737117;-0.0084825;;11:39:49:708
0.736018;-0.0084828;;11:39:50:309
0.735483;-0.0084826;;11:39:50:910
0.735355;-0.0084825;;11:39:51:511
