"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:29:58
"Stop Time:"; 11:30:10

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";20            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000348;-0.0084956;;11:29:58:431
-0.000355;-0.0084958;;11:29:59:032
-0.000355;-0.0084958;;11:29:59:633
-0.000361;-0.0084955;;11:30:00:234
0.288047;-0.0084956;;11:30:00:835
0.432771;-0.0084956;;11:30:01:436
0.504142;-0.0084955;;11:30:02:037
0.540611;-0.0084951;;11:30:02:638
0.601074;-0.0084953;;11:30:03:239
0.660064;-0.0084954;;11:30:03:840
0.679766;-0.0084955;;11:30:04:441
0.708028;-0.0084955;;11:30:05:042
0.754513;-0.0084954;;11:30:05:643
0.826593;-0.0084954;;11:30:06:244
0.861018;-0.0084955;;11:30:06:845
0.829917;-0.0084952;;11:30:07:446
0.839662;-0.0084953;;11:30:08:047
0.835063;-0.0084955;;11:30:08:648
0.833465;-0.0084951;;11:30:09:249
0.832732;-0.0084955;;11:30:09:850
