"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:13:29
"Stop Time:"; 11:13:53

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";42            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000593;-0.0085239;;11:13:29:160
-0.000593;-0.0085239;;11:13:29:761
-0.000593;-0.0085235;;11:13:30:362
-0.000592;-0.0085240;;11:13:30:963
0.059825;-0.0085236;;11:13:31:564
0.054361;-0.0085239;;11:13:32:165
0.192352;-0.0085238;;11:13:32:766
0.220871;-0.0085240;;11:13:33:367
0.277006;-0.0085239;;11:13:33:968
0.315453;-0.0085234;;11:13:34:569
0.326894;-0.0085233;;11:13:35:170
0.469119;-0.0085233;;11:13:35:771
0.515914;-0.0085234;;11:13:36:372
0.585368;-0.0085234;;11:13:36:973
0.608406;-0.0085234;;11:13:37:574
0.657599;-0.0085234;;11:13:38:175
0.682638;-0.0085235;;11:13:38:776
0.687520;-0.0085236;;11:13:39:377
0.699273;-0.0085229;;11:13:39:978
0.727515;-0.0085231;;11:13:40:579
0.759123;-0.0085234;;11:13:41:180
0.799300;-0.0085231;;11:13:41:781
0.847490;-0.0085231;;11:13:42:382
0.854539;-0.0085231;;11:13:42:983
0.913634;-0.0085231;;11:13:43:584
0.976260;-0.0085229;;11:13:44:185
1.006145;-0.0085232;;11:13:44:786
1.071799;-0.0085233;;11:13:45:387
1.121839;-0.0085231;;11:13:45:988
1.144465;-0.0085232;;11:13:46:589
1.183390;-0.0085233;;11:13:47:190
1.271715;-0.0085231;;11:13:47:791
1.359133;-0.0085228;;11:13:48:392
1.359221;-0.0085232;;11:13:48:993
1.354375;-0.0085232;;11:13:49:594
1.350469;-0.0085233;;11:13:50:195
1.347984;-0.0085232;;11:13:50:796
1.346359;-0.0085231;;11:13:51:397
1.345198;-0.0085230;;11:13:51:998
1.344404;-0.0085230;;11:13:52:599
1.343810;-0.0085231;;11:13:53:200
1.343411;-0.0085231;;11:13:53:801
