"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:54:15
"Stop Time:"; 11:54:29

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";25            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000275;-0.0084677;;11:54:15:257
-0.000275;-0.0084678;;11:54:15:858
-0.000273;-0.0084678;;11:54:16:459
-0.000273;-0.0084679;;11:54:17:060
0.025775;-0.0084677;;11:54:17:661
0.182793;-0.0084675;;11:54:18:262
0.191484;-0.0084675;;11:54:18:863
0.290747;-0.0084669;;11:54:19:464
0.324073;-0.0084667;;11:54:20:065
0.403404;-0.0084666;;11:54:20:666
0.441979;-0.0084670;;11:54:21:267
0.483317;-0.0084672;;11:54:21:868
0.510412;-0.0084675;;11:54:22:469
0.578633;-0.0084675;;11:54:23:070
0.565240;-0.0084672;;11:54:23:671
0.631655;-0.0084674;;11:54:24:272
0.684841;-0.0084676;;11:54:24:873
0.712990;-0.0084675;;11:54:25:474
0.747192;-0.0084674;;11:54:26:075
0.753679;-0.0084675;;11:54:26:676
0.843841;-0.0084671;;11:54:27:277
0.920951;-0.0084671;;11:54:27:878
0.644722;-0.0084671;;11:54:28:479
0.638272;-0.0084670;;11:54:29:080
0.635938;-0.0084673;;11:54:29:681
