"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 11:01:42
"Stop Time:"; 11:02:08

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";45            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.002487;-0.0085514;;11:01:42:101
0.000958;-0.0085515;;11:01:42:702
0.000346;-0.0085515;;11:01:43:303
0.000117;-0.0085513;;11:01:43:904
-0.000012;-0.0085514;;11:01:44:505
0.032364;-0.0085513;;11:01:45:106
0.182423;-0.0085514;;11:01:45:707
0.246973;-0.0085511;;11:01:46:308
0.210589;-0.0085509;;11:01:46:909
0.305611;-0.0085512;;11:01:47:510
0.394774;-0.0085511;;11:01:48:111
0.454287;-0.0085508;;11:01:48:712
0.503987;-0.0085509;;11:01:49:313
0.594546;-0.0085511;;11:01:49:914
0.680019;-0.0085511;;11:01:50:515
0.694061;-0.0085510;;11:01:51:116
0.763011;-0.0085511;;11:01:51:717
0.852183;-0.0085511;;11:01:52:318
0.863816;-0.0085506;;11:01:52:919
0.909580;-0.0085509;;11:01:53:520
0.948037;-0.0085509;;11:01:54:121
0.989481;-0.0085510;;11:01:54:722
1.042774;-0.0085505;;11:01:55:323
1.124638;-0.0085504;;11:01:55:924
1.167090;-0.0085508;;11:01:56:525
1.245826;-0.0085509;;11:01:57:126
1.279974;-0.0085508;;11:01:57:727
1.338310;-0.0085508;;11:01:58:328
1.403310;-0.0085507;;11:01:58:929
1.438098;-0.0085506;;11:01:59:530
1.488546;-0.0085505;;11:02:00:131
1.532004;-0.0085501;;11:02:00:732
1.544976;-0.0085502;;11:02:01:333
1.618417;-0.0085500;;11:02:01:934
1.710892;-0.0085504;;11:02:02:535
1.835560;-0.0085503;;11:02:03:136
1.846166;-0.0085501;;11:02:03:737
1.836225;-0.0085500;;11:02:04:338
1.830468;-0.0085498;;11:02:04:939
1.826900;-0.0085499;;11:02:05:540
1.824461;-0.0085499;;11:02:06:141
1.822729;-0.0085499;;11:02:06:742
1.821535;-0.0085498;;11:02:07:343
1.820818;-0.0085500;;11:02:07:944
1.820507;-0.0085501;;11:02:08:545
