"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 10:58:41
"Stop Time:"; 10:59:06

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";43            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000262;-0.0085595;;10:58:41:013
-0.000279;-0.0085599;;10:58:41:614
-0.000297;-0.0085599;;10:58:42:215
-0.000310;-0.0085600;;10:58:42:816
-0.000325;-0.0085594;;10:58:43:417
0.063916;-0.0085593;;10:58:44:018
0.233461;-0.0085594;;10:58:44:619
0.284471;-0.0085593;;10:58:45:220
0.356870;-0.0085596;;10:58:45:821
0.463475;-0.0085594;;10:58:46:422
0.506139;-0.0085594;;10:58:47:023
0.601763;-0.0085596;;10:58:47:624
0.663663;-0.0085593;;10:58:48:225
0.698373;-0.0085593;;10:58:48:826
0.788075;-0.0085591;;10:58:49:427
0.851613;-0.0085589;;10:58:50:028
0.893782;-0.0085589;;10:58:50:629
0.938410;-0.0085592;;10:58:51:230
0.985788;-0.0085589;;10:58:51:831
1.073748;-0.0085590;;10:58:52:432
1.096684;-0.0085590;;10:58:53:033
1.207662;-0.0085594;;10:58:53:634
1.261648;-0.0085593;;10:58:54:235
1.326577;-0.0085591;;10:58:54:836
1.411748;-0.0085592;;10:58:55:437
1.439683;-0.0085593;;10:58:56:038
1.506872;-0.0085590;;10:58:56:639
1.589586;-0.0085590;;10:58:57:240
1.597228;-0.0085589;;10:58:57:841
1.696409;-0.0085590;;10:58:58:442
1.764440;-0.0085589;;10:58:59:043
1.856429;-0.0085586;;10:58:59:644
1.961925;-0.0085586;;10:59:00:245
1.992557;-0.0085589;;10:59:00:846
2.020907;-0.0085589;;10:59:01:447
2.040975;-0.0085590;;10:59:02:048
2.145096;-0.0085585;;10:59:02:649
2.129107;-0.0085585;;10:59:03:250
2.118907;-0.0085586;;10:59:03:851
2.111291;-0.0085585;;10:59:04:452
2.105928;-0.0085586;;10:59:05:053
2.101768;-0.0085584;;10:59:05:654
2.098708;-0.0085584;;10:59:06:255
