BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;795;5633;5633;795
750;110;7729;7729;110
1250;18;1626;1626;18
1750;8;207;207;8
2250;8;38;38;8
2750;6;23;23;6
3250;10;10;10;10
3750;8;11;11;8
4250;5;4;4;5
4750;7;9;9;7
5250;8;9;9;8
5750;14;6;6;14
6250;10;9;9;10
6750;8;7;7;8
7250;9;5;5;9
7750;7;10;10;7
8250;5;3;3;5
8750;12;4;4;12
9250;9;8;8;9
9750;6;12;12;6
10250;6;12;12;6
10750;8;8;8;8
11250;6;5;5;6
11750;9;9;9;9
12250;8;10;10;8
12750;6;7;7;6
13250;2;8;8;2
13750;10;5;5;10
14250;7;8;8;7
14750;7;10;10;7
15250;5;10;10;5
15750;5;11;11;5
16250;7;8;8;7
16750;5;9;9;5
17250;8;9;9;8
17750;8;12;12;8
18250;4;9;9;4
18750;10;6;6;10
19250;13;7;7;13
19750;8;9;9;8
20250;7;7;7;7
20750;3;5;5;3
21250;7;7;7;7
21750;9;5;5;9
22250;6;5;5;6
22750;10;7;7;10
23250;9;7;7;9
23750;16;12;12;16
24250;7;3;3;7
24750;6;9;9;6
25250;6;5;5;6
25750;6;3;3;6
26250;12;4;4;12
26750;7;10;10;7
27250;6;5;5;6
27750;5;6;6;5
28250;5;10;10;5
28750;8;8;8;8
29250;4;5;5;4
29750;8;9;9;8
30250;7;4;4;7
30750;5;6;6;5
31250;6;4;4;6
31750;3;11;11;3
32250;9;8;8;9
32750;11;2;2;11
33250;8;4;4;8
33750;6;7;7;6
34250;5;6;6;5
34750;9;5;5;9
35250;10;3;3;10
35750;6;8;8;6
36250;8;9;9;8
36750;3;12;12;3
37250;5;7;7;5
37750;4;6;6;4
38250;9;8;8;9
38750;6;5;5;6
39250;10;6;6;10
39750;8;12;12;8
40250;7;10;10;7
40750;6;5;5;6
41250;6;6;6;6
41750;7;9;9;7
42250;10;4;4;10
42750;4;10;10;4
43250;12;11;11;12
43750;15;9;9;15
44250;17;5;5;17
44750;26;6;6;26
45250;24;10;10;24
45750;12;14;14;12
46250;10;28;28;10
46750;6;22;22;6
47250;13;19;19;13
47750;10;14;14;10
48250;11;11;11;11
48750;12;9;9;12
49250;30;14;14;30
49750;29;12;12;29
50250;15;15;15;15
50750;5;22;22;5
51250;11;14;14;11
51750;13;10;10;13
52250;24;7;7;24
52750;24;14;14;24
53250;32;13;13;32
53750;29;17;17;29
54250;38;31;31;38
54750;42;21;21;42
55250;33;28;28;33
55750;34;28;28;34
56250;22;28;28;22
56750;31;23;23;31
57250;21;20;20;21
57750;17;21;21;17
58250;18;20;20;18
58750;10;18;18;10
59250;21;20;20;21
59750;19;13;13;19
60250;15;12;12;15
60750;17;27;27;17
61250;20;17;17;20
61750;15;13;13;15
62250;14;6;6;14
62750;14;11;11;14
63250;12;12;12;12
63750;12;14;14;12
64250;13;7;7;13
64750;14;10;10;14
65250;11;14;14;11
65750;6;11;11;6
66250;8;11;11;8
66750;5;7;7;5
67250;14;3;3;14
67750;4;5;5;4
68250;7;8;8;7
68750;8;11;11;8
69250;7;11;11;7
69750;11;7;7;11
70250;8;5;5;8
70750;2;5;5;2
71250;7;5;5;7
71750;8;4;4;8
72250;8;13;13;8
72750;6;6;6;6
73250;4;7;7;4
73750;10;9;9;10
74250;8;8;8;8
74750;4;5;5;4
75250;5;9;9;5
75750;10;5;5;10
76250;13;12;12;13
76750;11;6;6;11
77250;8;5;5;8
77750;7;4;4;7
78250;6;5;5;6
78750;9;9;9;9
79250;8;5;5;8
79750;9;8;8;9
80250;10;5;5;10
80750;4;5;5;4
81250;6;7;7;6
81750;10;14;14;10
82250;12;8;8;12
82750;11;5;5;11
83250;12;8;8;12
83750;11;14;14;11
84250;8;7;7;8
84750;10;10;10;10
85250;10;10;10;10
85750;6;8;8;6
86250;8;8;8;8
86750;8;4;4;8
87250;15;10;10;15
87750;8;11;11;8
88250;9;5;5;9
88750;10;10;10;10
89250;7;10;10;7
89750;5;12;12;5
90250;7;6;6;7
90750;8;8;8;8
91250;5;9;9;5
91750;6;13;13;6
92250;8;11;11;8
92750;7;8;8;7
93250;9;6;6;9
93750;7;5;5;7
94250;10;5;5;10
94750;3;4;4;3
95250;8;3;3;8
95750;10;7;7;10
96250;7;8;8;7
96750;6;2;2;6
97250;9;2;2;9
97750;5;6;6;5
98250;6;4;4;6
98750;10;10;10;10
99250;9;7;7;9
99750;6;7;7;6
