BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;279;2015;2015;279
750;22;2980;2980;22
1250;11;641;641;11
1750;3;79;79;3
2250;1;12;12;1
2750;3;5;5;3
3250;1;4;4;1
3750;3;3;3;3
4250;4;1;1;4
4750;2;2;2;2
5250;3;3;3;3
5750;3;4;4;3
6250;5;4;4;5
6750;1;2;2;1
7250;5;1;1;5
7750;2;1;1;2
8250;2;3;3;2
8750;3;0;0;3
9250;4;0;0;4
9750;4;4;4;4
10250;1;6;6;1
10750;3;3;3;3
11250;3;2;2;3
11750;1;1;1;1
12250;3;0;0;3
12750;2;4;4;2
13250;1;5;5;1
13750;6;2;2;6
14250;2;5;5;2
14750;4;1;1;4
15250;1;2;2;1
15750;0;2;2;0
16250;4;2;2;4
16750;1;2;2;1
17250;3;1;1;3
17750;5;2;2;5
18250;4;1;1;4
18750;7;4;4;7
19250;2;2;2;2
19750;1;3;3;1
20250;2;1;1;2
20750;0;3;3;0
21250;2;3;3;2
21750;3;3;3;3
22250;2;3;3;2
22750;1;4;4;1
23250;5;6;6;5
23750;1;3;3;1
24250;1;0;0;1
24750;2;0;0;2
25250;2;2;2;2
25750;1;2;2;1
26250;1;3;3;1
26750;5;2;2;5
27250;2;3;3;2
27750;0;2;2;0
28250;1;2;2;1
28750;4;8;8;4
29250;1;2;2;1
29750;4;0;0;4
30250;3;4;4;3
30750;3;2;2;3
31250;2;0;0;2
31750;5;4;4;5
32250;2;0;0;2
32750;0;1;1;0
33250;1;3;3;1
33750;1;1;1;1
34250;2;3;3;2
34750;2;4;4;2
35250;1;1;1;1
35750;1;3;3;1
36250;2;1;1;2
36750;2;1;1;2
37250;0;3;3;0
37750;5;4;4;5
38250;3;1;1;3
38750;1;1;1;1
39250;4;1;1;4
39750;1;1;1;1
40250;1;6;6;1
40750;2;2;2;2
41250;3;1;1;3
41750;3;3;3;3
42250;2;1;1;2
42750;5;2;2;5
43250;3;1;1;3
43750;8;2;2;8
44250;10;1;1;10
44750;6;2;2;6
45250;8;4;4;8
45750;2;2;2;2
46250;7;4;4;7
46750;1;10;10;1
47250;2;10;10;2
47750;2;5;5;2
48250;4;4;4;4
48750;4;2;2;4
49250;12;3;3;12
49750;11;1;1;11
50250;2;4;4;2
50750;2;10;10;2
51250;2;7;7;2
51750;5;2;2;5
52250;7;2;2;7
52750;7;3;3;7
53250;19;5;5;19
53750;10;5;5;10
54250;11;4;4;11
54750;15;11;11;15
55250;12;6;6;12
55750;7;11;11;7
56250;5;13;13;5
56750;10;10;10;10
57250;4;7;7;4
57750;11;6;6;11
58250;7;2;2;7
58750;11;5;5;11
59250;4;6;6;4
59750;7;9;9;7
60250;6;2;2;6
60750;3;6;6;3
61250;6;6;6;6
61750;3;2;2;3
62250;4;9;9;4
62750;3;9;9;3
63250;4;7;7;4
63750;10;3;3;10
64250;3;5;5;3
64750;6;3;3;6
65250;4;1;1;4
65750;2;1;1;2
66250;2;2;2;2
66750;0;3;3;0
67250;6;2;2;6
67750;2;2;2;2
68250;2;1;1;2
68750;2;1;1;2
69250;4;2;2;4
69750;6;2;2;6
70250;1;2;2;1
70750;2;4;4;2
71250;1;2;2;1
71750;0;2;2;0
72250;2;5;5;2
72750;1;3;3;1
73250;2;3;3;2
73750;3;2;2;3
74250;0;3;3;0
74750;1;2;2;1
75250;1;1;1;1
75750;3;3;3;3
76250;0;3;3;0
76750;2;1;1;2
77250;2;2;2;2
77750;6;2;2;6
78250;2;3;3;2
78750;5;1;1;5
79250;5;2;2;5
79750;3;1;1;3
80250;3;0;0;3
80750;0;4;4;0
81250;3;2;2;3
81750;2;3;3;2
82250;1;2;2;1
82750;2;1;1;2
83250;6;4;4;6
83750;1;0;0;1
84250;4;1;1;4
84750;4;3;3;4
85250;4;4;4;4
85750;2;3;3;2
86250;1;1;1;1
86750;0;0;0;0
87250;4;2;2;4
87750;1;0;0;1
88250;2;3;3;2
88750;5;2;2;5
89250;4;6;6;4
89750;5;3;3;5
90250;3;2;2;3
90750;4;4;4;4
91250;6;1;1;6
91750;1;0;0;1
92250;0;1;1;0
92750;0;1;1;0
93250;1;4;4;1
93750;0;1;1;0
94250;4;4;4;4
94750;2;2;2;2
95250;4;1;1;4
95750;2;0;0;2
96250;2;0;0;2
96750;3;1;1;3
97250;3;1;1;3
97750;2;1;1;2
98250;5;1;1;5
98750;3;7;7;3
99250;5;2;2;5
99750;1;4;4;1
