BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;7;56;56;7
750;1;63;63;1
1250;5;18;18;5
1750;0;4;4;0
2250;1;5;5;1
2750;2;2;2;2
3250;0;1;1;0
3750;1;1;1;1
4250;1;3;3;1
4750;0;2;2;0
5250;0;2;2;0
5750;2;0;0;2
6250;0;1;1;0
6750;0;1;1;0
7250;2;2;2;2
7750;2;0;0;2
8250;4;2;2;4
8750;2;0;0;2
9250;0;1;1;0
9750;1;0;0;1
10250;1;1;1;1
10750;1;0;0;1
11250;0;0;0;0
11750;2;0;0;2
12250;1;0;0;1
12750;4;1;1;4
13250;2;1;1;2
13750;1;1;1;1
14250;1;0;0;1
14750;1;0;0;1
15250;0;3;3;0
15750;2;0;0;2
16250;2;1;1;2
16750;0;1;1;0
17250;2;0;0;2
17750;0;0;0;0
18250;1;2;2;1
18750;0;0;0;0
19250;0;2;2;0
19750;0;0;0;0
20250;2;0;0;2
20750;1;1;1;1
21250;0;1;1;0
21750;0;1;1;0
22250;0;0;0;0
22750;0;3;3;0
23250;3;1;1;3
23750;0;0;0;0
24250;0;0;0;0
24750;1;1;1;1
25250;0;1;1;0
25750;0;3;3;0
26250;2;2;2;2
26750;1;1;1;1
27250;2;0;0;2
27750;2;3;3;2
28250;1;0;0;1
28750;2;2;2;2
29250;1;1;1;1
29750;0;0;0;0
30250;0;1;1;0
30750;1;1;1;1
31250;1;3;3;1
31750;2;2;2;2
32250;2;1;1;2
32750;1;1;1;1
33250;1;0;0;1
33750;0;0;0;0
34250;0;1;1;0
34750;1;1;1;1
35250;0;1;1;0
35750;2;2;2;2
36250;0;2;2;0
36750;0;1;1;0
37250;0;0;0;0
37750;0;1;1;0
38250;1;0;0;1
38750;2;3;3;2
39250;1;1;1;1
39750;0;1;1;0
40250;1;0;0;1
40750;0;2;2;0
41250;1;1;1;1
41750;0;1;1;0
42250;1;0;0;1
42750;0;1;1;0
43250;0;2;2;0
43750;1;0;0;1
44250;2;0;0;2
44750;0;1;1;0
45250;1;1;1;1
45750;2;1;1;2
46250;1;0;0;1
46750;1;2;2;1
47250;1;5;5;1
47750;0;0;0;0
48250;2;2;2;2
48750;0;1;1;0
49250;1;2;2;1
49750;1;0;0;1
50250;0;4;4;0
50750;1;0;0;1
51250;0;3;3;0
51750;2;2;2;2
52250;1;0;0;1
52750;0;0;0;0
53250;2;1;1;2
53750;0;0;0;0
54250;2;0;0;2
54750;0;1;1;0
55250;0;4;4;0
55750;1;1;1;1
56250;1;2;2;1
56750;2;1;1;2
57250;0;0;0;0
57750;3;1;1;3
58250;1;0;0;1
58750;2;1;1;2
59250;0;1;1;0
59750;0;2;2;0
60250;1;2;2;1
60750;1;1;1;1
61250;4;0;0;4
61750;0;2;2;0
62250;1;0;0;1
62750;0;0;0;0
63250;0;0;0;0
63750;1;0;0;1
64250;1;3;3;1
64750;1;1;1;1
65250;1;2;2;1
65750;2;2;2;2
66250;0;0;0;0
66750;3;2;2;3
67250;2;1;1;2
67750;0;1;1;0
68250;1;2;2;1
68750;0;1;1;0
69250;0;0;0;0
69750;4;2;2;4
70250;0;0;0;0
70750;0;1;1;0
71250;1;0;0;1
71750;0;0;0;0
72250;2;0;0;2
72750;1;1;1;1
73250;3;2;2;3
73750;0;1;1;0
74250;0;0;0;0
74750;0;1;1;0
75250;0;0;0;0
75750;1;0;0;1
76250;0;0;0;0
76750;2;0;0;2
77250;3;0;0;3
77750;0;2;2;0
78250;0;1;1;0
78750;1;1;1;1
79250;0;2;2;0
79750;0;0;0;0
80250;0;2;2;0
80750;2;1;1;2
81250;0;1;1;0
81750;0;1;1;0
82250;3;1;1;3
82750;2;1;1;2
83250;2;0;0;2
83750;0;1;1;0
84250;0;1;1;0
84750;0;2;2;0
85250;0;1;1;0
85750;3;1;1;3
86250;0;1;1;0
86750;0;1;1;0
87250;0;0;0;0
87750;0;0;0;0
88250;1;0;0;1
88750;2;0;0;2
89250;2;3;3;2
89750;2;0;0;2
90250;2;0;0;2
90750;0;1;1;0
91250;4;2;2;4
91750;0;1;1;0
92250;1;1;1;1
92750;2;1;1;2
93250;0;2;2;0
93750;0;2;2;0
94250;1;0;0;1
94750;1;0;0;1
95250;1;1;1;1
95750;0;1;1;0
96250;1;1;1;1
96750;2;2;2;2
97250;0;1;1;0
97750;0;0;0;0
98250;2;2;2;2
98750;2;1;1;2
99250;0;1;1;0
99750;1;1;1;1
