BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;796;5639;5639;796
750;102;7982;7982;102
1250;28;1724;1724;28
1750;17;195;195;17
2250;14;45;45;14
2750;12;22;22;12
3250;13;11;11;13
3750;16;15;15;16
4250;8;7;7;8
4750;6;12;12;6
5250;4;11;11;4
5750;5;8;8;5
6250;7;9;9;7
6750;11;14;14;11
7250;4;6;6;4
7750;8;7;7;8
8250;5;11;11;5
8750;10;8;8;10
9250;10;10;10;10
9750;6;7;7;6
10250;6;9;9;6
10750;12;9;9;12
11250;13;6;6;13
11750;10;18;18;10
12250;9;8;8;9
12750;12;12;12;12
13250;7;12;12;7
13750;8;6;6;8
14250;11;11;11;11
14750;10;8;8;10
15250;9;13;13;9
15750;8;7;7;8
16250;13;9;9;13
16750;16;11;11;16
17250;9;8;8;9
17750;14;9;9;14
18250;8;8;8;8
18750;8;6;6;8
19250;9;6;6;9
19750;8;10;10;8
20250;7;8;8;7
20750;10;5;5;10
21250;7;9;9;7
21750;11;15;15;11
22250;9;8;8;9
22750;7;10;10;7
23250;6;6;6;6
23750;7;6;6;7
24250;4;7;7;4
24750;9;11;11;9
25250;11;12;12;11
25750;13;7;7;13
26250;8;8;8;8
26750;12;8;8;12
27250;7;7;7;7
27750;9;7;7;9
28250;9;13;13;9
28750;14;7;7;14
29250;7;6;6;7
29750;8;9;9;8
30250;4;9;9;4
30750;4;12;12;4
31250;11;5;5;11
31750;9;10;10;9
32250;11;10;10;11
32750;8;3;3;8
33250;9;6;6;9
33750;9;13;13;9
34250;9;8;8;9
34750;8;10;10;8
35250;7;8;8;7
35750;7;9;9;7
36250;8;8;8;8
36750;8;8;8;8
37250;12;11;11;12
37750;12;15;15;12
38250;8;9;9;8
38750;8;9;9;8
39250;11;6;6;11
39750;6;11;11;6
40250;13;15;15;13
40750;11;11;11;11
41250;9;12;12;9
41750;14;8;8;14
42250;8;8;8;8
42750;8;11;11;8
43250;10;8;8;10
43750;16;11;11;16
44250;26;9;9;26
44750;17;6;6;17
45250;37;6;6;37
45750;9;15;15;9
46250;8;19;19;8
46750;14;18;18;14
47250;10;15;15;10
47750;13;24;24;13
48250;13;16;16;13
48750;7;8;8;7
49250;25;7;7;25
49750;35;5;5;35
50250;9;19;19;9
50750;10;27;27;10
51250;14;20;20;14
51750;18;10;10;18
52250;25;10;10;25
52750;24;7;7;24
53250;32;14;14;32
53750;40;16;16;40
54250;43;26;26;43
54750;44;32;32;44
55250;42;38;38;42
55750;28;30;30;28
56250;32;20;20;32
56750;29;31;31;29
57250;21;28;28;21
57750;25;21;21;25
58250;19;19;19;19
58750;23;18;18;23
59250;12;16;16;12
59750;11;23;23;11
60250;21;19;19;21
60750;21;16;16;21
61250;18;23;23;18
61750;15;11;11;15
62250;10;15;15;10
62750;14;11;11;14
63250;15;12;12;15
63750;13;19;19;13
64250;10;11;11;10
64750;14;17;17;14
65250;13;12;12;13
65750;14;8;8;14
66250;16;9;9;16
66750;9;11;11;9
67250;8;6;6;8
67750;4;10;10;4
68250;12;11;11;12
68750;13;6;6;13
69250;10;8;8;10
69750;13;4;4;13
70250;9;12;12;9
70750;9;10;10;9
71250;7;9;9;7
71750;9;5;5;9
72250;5;13;13;5
72750;7;6;6;7
73250;8;5;5;8
73750;10;10;10;10
74250;5;15;15;5
74750;9;9;9;9
75250;14;9;9;14
75750;5;12;12;5
76250;9;5;5;9
76750;9;10;10;9
77250;4;10;10;4
77750;4;12;12;4
78250;7;7;7;7
78750;5;7;7;5
79250;13;12;12;13
79750;6;11;11;6
80250;6;7;7;6
80750;6;9;9;6
81250;16;14;14;16
81750;10;10;10;10
82250;9;6;6;9
82750;9;11;11;9
83250;4;8;8;4
83750;15;9;9;15
84250;11;10;10;11
84750;10;8;8;10
85250;6;14;14;6
85750;13;10;10;13
86250;8;6;6;8
86750;8;8;8;8
87250;11;3;3;11
87750;13;9;9;13
88250;11;13;13;11
88750;8;12;12;8
89250;15;14;14;15
89750;7;13;13;7
90250;12;5;5;12
90750;9;15;15;9
91250;6;8;8;6
91750;9;8;8;9
92250;9;12;12;9
92750;4;8;8;4
93250;6;10;10;6
93750;7;9;9;7
94250;9;8;8;9
94750;10;7;7;10
95250;9;10;10;9
95750;6;5;5;6
96250;9;7;7;9
96750;8;6;6;8
97250;6;6;6;6
97750;9;10;10;9
98250;7;10;10;7
98750;4;9;9;4
99250;12;12;12;12
99750;8;6;6;8
