BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;370;2928;2928;370
750;53;4472;4472;53
1250;12;921;921;12
1750;9;133;133;9
2250;4;21;21;4
2750;9;10;10;9
3250;4;4;4;4
3750;4;6;6;4
4250;2;1;1;2
4750;6;4;4;6
5250;2;4;4;2
5750;0;5;5;0
6250;4;8;8;4
6750;8;4;4;8
7250;4;2;2;4
7750;6;3;3;6
8250;7;4;4;7
8750;4;2;2;4
9250;4;4;4;4
9750;9;6;6;9
10250;5;2;2;5
10750;9;4;4;9
11250;5;4;4;5
11750;5;3;3;5
12250;2;4;4;2
12750;2;2;2;2
13250;1;4;4;1
13750;3;1;1;3
14250;3;4;4;3
14750;3;2;2;3
15250;3;6;6;3
15750;3;5;5;3
16250;3;1;1;3
16750;3;3;3;3
17250;4;3;3;4
17750;3;3;3;3
18250;2;0;0;2
18750;2;7;7;2
19250;3;4;4;3
19750;2;3;3;2
20250;4;3;3;4
20750;5;7;7;5
21250;4;1;1;4
21750;3;3;3;3
22250;2;8;8;2
22750;4;4;4;4
23250;2;3;3;2
23750;3;3;3;3
24250;2;3;3;2
24750;3;3;3;3
25250;6;4;4;6
25750;5;5;5;5
26250;4;5;5;4
26750;1;3;3;1
27250;2;1;1;2
27750;2;6;6;2
28250;3;7;7;3
28750;4;5;5;4
29250;2;4;4;2
29750;6;5;5;6
30250;3;0;0;3
30750;3;3;3;3
31250;2;3;3;2
31750;6;2;2;6
32250;6;1;1;6
32750;4;2;2;4
33250;3;4;4;3
33750;2;4;4;2
34250;3;4;4;3
34750;5;8;8;5
35250;5;3;3;5
35750;5;3;3;5
36250;4;4;4;4
36750;3;2;2;3
37250;4;3;3;4
37750;3;6;6;3
38250;3;5;5;3
38750;2;5;5;2
39250;7;3;3;7
39750;3;3;3;3
40250;4;6;6;4
40750;6;3;3;6
41250;4;2;2;4
41750;2;2;2;2
42250;3;2;2;3
42750;1;5;5;1
43250;6;2;2;6
43750;11;5;5;11
44250;22;3;3;22
44750;8;0;0;8
45250;16;5;5;16
45750;4;4;4;4
46250;5;12;12;5
46750;5;9;9;5
47250;7;11;11;7
47750;2;10;10;2
48250;3;8;8;3
48750;11;6;6;11
49250;15;4;4;15
49750;14;6;6;14
50250;7;5;5;7
50750;9;21;21;9
51250;7;3;3;7
51750;6;6;6;6
52250;18;2;2;18
52750;16;4;4;16
53250;22;6;6;22
53750;21;13;13;21
54250;13;12;12;13
54750;17;20;20;17
55250;14;15;15;14
55750;12;14;14;12
56250;8;9;9;8
56750;9;15;15;9
57250;12;7;7;12
57750;11;10;10;11
58250;13;14;14;13
58750;13;10;10;13
59250;9;9;9;9
59750;14;8;8;14
60250;7;12;12;7
60750;9;5;5;9
61250;6;6;6;6
61750;7;1;1;7
62250;3;7;7;3
62750;4;10;10;4
63250;6;7;7;6
63750;2;4;4;2
64250;6;8;8;6
64750;7;10;10;7
65250;6;9;9;6
65750;3;3;3;3
66250;4;8;8;4
66750;2;3;3;2
67250;3;5;5;3
67750;2;5;5;2
68250;6;4;4;6
68750;5;8;8;5
69250;1;4;4;1
69750;1;4;4;1
70250;4;3;3;4
70750;3;4;4;3
71250;3;4;4;3
71750;4;4;4;4
72250;9;5;5;9
72750;4;4;4;4
73250;4;1;1;4
73750;3;2;2;3
74250;3;5;5;3
74750;3;2;2;3
75250;2;3;3;2
75750;1;6;6;1
76250;3;4;4;3
76750;1;4;4;1
77250;5;1;1;5
77750;3;6;6;3
78250;4;1;1;4
78750;6;1;1;6
79250;5;4;4;5
79750;4;3;3;4
80250;4;3;3;4
80750;6;2;2;6
81250;1;2;2;1
81750;2;9;9;2
82250;5;6;6;5
82750;1;2;2;1
83250;4;3;3;4
83750;4;5;5;4
84250;3;3;3;3
84750;3;2;2;3
85250;4;8;8;4
85750;3;3;3;3
86250;3;6;6;3
86750;5;3;3;5
87250;1;4;4;1
87750;5;5;5;5
88250;3;3;3;3
88750;2;6;6;2
89250;2;1;1;2
89750;3;3;3;3
90250;6;3;3;6
90750;5;3;3;5
91250;1;4;4;1
91750;5;4;4;5
92250;1;3;3;1
92750;4;3;3;4
93250;11;4;4;11
93750;4;1;1;4
94250;2;2;2;2
94750;3;1;1;3
95250;4;3;3;4
95750;3;3;3;3
96250;4;6;6;4
96750;6;6;6;6
97250;2;3;3;2
97750;2;1;1;2
98250;5;4;4;5
98750;4;4;4;4
99250;5;4;4;5
99750;4;4;4;4
