BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;53;356;356;53
750;4;513;513;4
1250;3;107;107;3
1750;3;13;13;3
2250;1;2;2;1
2750;0;1;1;0
3250;0;2;2;0
3750;0;2;2;0
4250;1;2;2;1
4750;0;0;0;0
5250;2;0;0;2
5750;1;4;4;1
6250;0;0;0;0
6750;1;3;3;1
7250;0;0;0;0
7750;1;2;2;1
8250;0;1;1;0
8750;3;0;0;3
9250;1;1;1;1
9750;1;1;1;1
10250;0;1;1;0
10750;3;1;1;3
11250;1;0;0;1
11750;0;0;0;0
12250;1;1;1;1
12750;3;2;2;3
13250;1;2;2;1
13750;1;2;2;1
14250;1;0;0;1
14750;2;2;2;2
15250;2;1;1;2
15750;3;1;1;3
16250;0;2;2;0
16750;2;1;1;2
17250;2;0;0;2
17750;1;0;0;1
18250;1;1;1;1
18750;1;2;2;1
19250;3;3;3;3
19750;1;0;0;1
20250;3;3;3;3
20750;0;1;1;0
21250;4;1;1;4
21750;0;1;1;0
22250;2;0;0;2
22750;1;0;0;1
23250;0;0;0;0
23750;1;1;1;1
24250;2;3;3;2
24750;2;1;1;2
25250;2;1;1;2
25750;1;3;3;1
26250;1;0;0;1
26750;1;0;0;1
27250;1;1;1;1
27750;2;0;0;2
28250;0;2;2;0
28750;2;0;0;2
29250;1;2;2;1
29750;3;1;1;3
30250;1;0;0;1
30750;0;1;1;0
31250;1;0;0;1
31750;1;0;0;1
32250;1;0;0;1
32750;0;0;0;0
33250;3;2;2;3
33750;0;1;1;0
34250;1;2;2;1
34750;3;1;1;3
35250;0;0;0;0
35750;1;2;2;1
36250;0;1;1;0
36750;2;2;2;2
37250;1;1;1;1
37750;3;0;0;3
38250;1;2;2;1
38750;2;0;0;2
39250;1;1;1;1
39750;0;0;0;0
40250;2;3;3;2
40750;0;0;0;0
41250;1;0;0;1
41750;1;1;1;1
42250;1;3;3;1
42750;1;1;1;1
43250;0;0;0;0
43750;2;1;1;2
44250;3;0;0;3
44750;4;2;2;4
45250;2;0;0;2
45750;1;3;3;1
46250;1;4;4;1
46750;1;1;1;1
47250;1;0;0;1
47750;0;2;2;0
48250;0;2;2;0
48750;1;1;1;1
49250;1;0;0;1
49750;2;2;2;2
50250;1;0;0;1
50750;0;2;2;0
51250;0;0;0;0
51750;1;0;0;1
52250;0;1;1;0
52750;3;0;0;3
53250;1;2;2;1
53750;3;3;3;3
54250;6;2;2;6
54750;3;3;3;3
55250;3;1;1;3
55750;5;0;0;5
56250;1;2;2;1
56750;4;2;2;4
57250;0;1;1;0
57750;1;3;3;1
58250;0;2;2;0
58750;3;4;4;3
59250;3;2;2;3
59750;0;2;2;0
60250;2;1;1;2
60750;4;1;1;4
61250;0;1;1;0
61750;2;2;2;2
62250;1;2;2;1
62750;3;1;1;3
63250;3;0;0;3
63750;2;1;1;2
64250;1;0;0;1
64750;0;1;1;0
65250;1;2;2;1
65750;1;1;1;1
66250;0;1;1;0
66750;1;2;2;1
67250;0;0;0;0
67750;1;0;0;1
68250;4;2;2;4
68750;0;0;0;0
69250;0;1;1;0
69750;0;1;1;0
70250;0;1;1;0
70750;0;1;1;0
71250;2;0;0;2
71750;0;0;0;0
72250;0;0;0;0
72750;0;2;2;0
73250;1;1;1;1
73750;3;1;1;3
74250;2;4;4;2
74750;2;1;1;2
75250;0;2;2;0
75750;2;2;2;2
76250;0;0;0;0
76750;1;2;2;1
77250;0;2;2;0
77750;0;1;1;0
78250;2;1;1;2
78750;3;0;0;3
79250;1;1;1;1
79750;1;2;2;1
80250;1;1;1;1
80750;0;1;1;0
81250;0;0;0;0
81750;0;0;0;0
82250;0;1;1;0
82750;2;3;3;2
83250;0;2;2;0
83750;4;2;2;4
84250;2;1;1;2
84750;1;0;0;1
85250;2;0;0;2
85750;1;2;2;1
86250;0;1;1;0
86750;0;1;1;0
87250;1;0;0;1
87750;0;1;1;0
88250;1;0;0;1
88750;0;0;0;0
89250;0;0;0;0
89750;1;0;0;1
90250;1;0;0;1
90750;2;1;1;2
91250;0;1;1;0
91750;1;0;0;1
92250;0;0;0;0
92750;0;2;2;0
93250;0;1;1;0
93750;0;2;2;0
94250;1;1;1;1
94750;0;1;1;0
95250;1;1;1;1
95750;2;0;0;2
96250;3;0;0;3
96750;1;2;2;1
97250;1;1;1;1
97750;0;0;0;0
98250;0;0;0;0
98750;2;1;1;2
99250;0;1;1;0
99750;2;1;1;2
