BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;225;1724;1724;225
750;31;2589;2589;31
1250;6;561;561;6
1750;3;69;69;3
2250;6;17;17;6
2750;4;4;4;4
3250;1;1;1;1
3750;2;3;3;2
4250;1;1;1;1
4750;4;2;2;4
5250;2;4;4;2
5750;0;5;5;0
6250;1;5;5;1
6750;1;3;3;1
7250;3;1;1;3
7750;2;2;2;2
8250;1;2;2;1
8750;0;5;5;0
9250;3;1;1;3
9750;4;0;0;4
10250;0;5;5;0
10750;3;3;3;3
11250;2;2;2;2
11750;3;0;0;3
12250;4;2;2;4
12750;0;2;2;0
13250;0;3;3;0
13750;2;1;1;2
14250;4;5;5;4
14750;3;0;0;3
15250;1;1;1;1
15750;0;4;4;0
16250;0;1;1;0
16750;4;4;4;4
17250;1;4;4;1
17750;4;3;3;4
18250;0;0;0;0
18750;0;1;1;0
19250;2;3;3;2
19750;2;1;1;2
20250;1;3;3;1
20750;2;5;5;2
21250;3;1;1;3
21750;0;3;3;0
22250;3;1;1;3
22750;1;2;2;1
23250;2;0;0;2
23750;3;2;2;3
24250;2;3;3;2
24750;2;1;1;2
25250;2;4;4;2
25750;2;4;4;2
26250;4;0;0;4
26750;4;3;3;4
27250;3;0;0;3
27750;2;1;1;2
28250;4;3;3;4
28750;0;3;3;0
29250;1;0;0;1
29750;4;1;1;4
30250;2;2;2;2
30750;2;2;2;2
31250;2;4;4;2
31750;1;2;2;1
32250;0;2;2;0
32750;2;2;2;2
33250;0;3;3;0
33750;1;0;0;1
34250;1;1;1;1
34750;1;4;4;1
35250;3;2;2;3
35750;2;4;4;2
36250;2;1;1;2
36750;3;1;1;3
37250;1;0;0;1
37750;1;0;0;1
38250;0;1;1;0
38750;3;0;0;3
39250;1;0;0;1
39750;3;2;2;3
40250;3;2;2;3
40750;1;4;4;1
41250;0;3;3;0
41750;3;0;0;3
42250;2;2;2;2
42750;4;1;1;4
43250;1;3;3;1
43750;5;5;5;5
44250;3;0;0;3
44750;11;3;3;11
45250;7;0;0;7
45750;1;3;3;1
46250;0;4;4;0
46750;5;3;3;5
47250;1;7;7;1
47750;2;5;5;2
48250;2;2;2;2
48750;3;0;0;3
49250;8;2;2;8
49750;5;3;3;5
50250;5;6;6;5
50750;3;8;8;3
51250;4;5;5;4
51750;5;3;3;5
52250;7;2;2;7
52750;10;3;3;10
53250;8;3;3;8
53750;18;4;4;18
54250;11;10;10;11
54750;12;10;10;12
55250;7;11;11;7
55750;7;12;12;7
56250;5;10;10;5
56750;2;13;13;2
57250;8;8;8;8
57750;8;4;4;8
58250;8;6;6;8
58750;8;4;4;8
59250;4;6;6;4
59750;3;3;3;3
60250;3;7;7;3
60750;4;2;2;4
61250;6;4;4;6
61750;5;7;7;5
62250;2;6;6;2
62750;3;3;3;3
63250;2;6;6;2
63750;2;2;2;2
64250;2;1;1;2
64750;3;2;2;3
65250;3;5;5;3
65750;4;1;1;4
66250;2;4;4;2
66750;0;3;3;0
67250;4;4;4;4
67750;0;1;1;0
68250;1;1;1;1
68750;2;3;3;2
69250;1;0;0;1
69750;3;2;2;3
70250;3;2;2;3
70750;1;2;2;1
71250;2;1;1;2
71750;2;1;1;2
72250;2;1;1;2
72750;2;1;1;2
73250;2;0;0;2
73750;3;1;1;3
74250;3;0;0;3
74750;0;2;2;0
75250;1;1;1;1
75750;4;3;3;4
76250;4;1;1;4
76750;2;2;2;2
77250;2;1;1;2
77750;3;4;4;3
78250;4;3;3;4
78750;1;2;2;1
79250;4;0;0;4
79750;2;0;0;2
80250;4;2;2;4
80750;2;3;3;2
81250;3;3;3;3
81750;1;1;1;1
82250;1;1;1;1
82750;3;2;2;3
83250;3;1;1;3
83750;1;0;0;1
84250;1;4;4;1
84750;3;1;1;3
85250;4;3;3;4
85750;4;3;3;4
86250;1;1;1;1
86750;2;3;3;2
87250;4;4;4;4
87750;0;1;1;0
88250;3;1;1;3
88750;1;1;1;1
89250;2;4;4;2
89750;3;6;6;3
90250;2;2;2;2
90750;4;5;5;4
91250;0;2;2;0
91750;4;3;3;4
92250;4;2;2;4
92750;0;2;2;0
93250;4;2;2;4
93750;2;0;0;2
94250;4;1;1;4
94750;2;0;0;2
95250;3;3;3;3
95750;1;1;1;1
96250;3;1;1;3
96750;1;2;2;1
97250;0;3;3;0
97750;1;1;1;1
98250;2;1;1;2
98750;1;2;2;1
99250;4;2;2;4
99750;0;1;1;0
