BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;374;2761;2761;374
750;48;4134;4134;48
1250;14;891;891;14
1750;2;113;113;2
2250;4;15;15;4
2750;4;6;6;4
3250;5;7;7;5
3750;3;2;2;3
4250;4;7;7;4
4750;4;2;2;4
5250;2;4;4;2
5750;4;5;5;4
6250;1;8;8;1
6750;4;2;2;4
7250;8;1;1;8
7750;1;5;5;1
8250;3;2;2;3
8750;4;2;2;4
9250;5;3;3;5
9750;1;2;2;1
10250;4;0;0;4
10750;4;3;3;4
11250;1;3;3;1
11750;3;3;3;3
12250;1;4;4;1
12750;3;2;2;3
13250;1;7;7;1
13750;2;4;4;2
14250;4;2;2;4
14750;3;1;1;3
15250;6;2;2;6
15750;0;2;2;0
16250;8;3;3;8
16750;1;7;7;1
17250;2;4;4;2
17750;0;7;7;0
18250;1;4;4;1
18750;3;1;1;3
19250;4;1;1;4
19750;3;0;0;3
20250;1;1;1;1
20750;3;3;3;3
21250;1;2;2;1
21750;6;4;4;6
22250;3;6;6;3
22750;2;4;4;2
23250;3;4;4;3
23750;4;1;1;4
24250;5;6;6;5
24750;3;6;6;3
25250;5;1;1;5
25750;1;1;1;1
26250;3;6;6;3
26750;2;5;5;2
27250;5;5;5;5
27750;3;1;1;3
28250;6;4;4;6
28750;5;4;4;5
29250;2;4;4;2
29750;2;5;5;2
30250;3;2;2;3
30750;0;1;1;0
31250;4;3;3;4
31750;0;9;9;0
32250;3;3;3;3
32750;3;4;4;3
33250;2;8;8;2
33750;1;6;6;1
34250;3;2;2;3
34750;2;2;2;2
35250;2;3;3;2
35750;3;3;3;3
36250;5;3;3;5
36750;4;3;3;4
37250;2;2;2;2
37750;1;2;2;1
38250;3;3;3;3
38750;1;2;2;1
39250;3;6;6;3
39750;4;2;2;4
40250;4;3;3;4
40750;6;1;1;6
41250;2;4;4;2
41750;3;5;5;3
42250;3;2;2;3
42750;1;4;4;1
43250;6;4;4;6
43750;6;3;3;6
44250;9;5;5;9
44750;11;5;5;11
45250;12;2;2;12
45750;4;8;8;4
46250;4;14;14;4
46750;0;9;9;0
47250;4;24;24;4
47750;5;6;6;5
48250;2;2;2;2
48750;5;4;4;5
49250;15;4;4;15
49750;12;5;5;12
50250;7;13;13;7
50750;2;16;16;2
51250;4;3;3;4
51750;9;3;3;9
52250;13;7;7;13
52750;9;3;3;9
53250;14;7;7;14
53750;15;13;13;15
54250;26;12;12;26
54750;12;3;3;12
55250;15;12;12;15
55750;18;19;19;18
56250;7;15;15;7
56750;11;9;9;11
57250;7;12;12;7
57750;11;10;10;11
58250;13;13;13;13
58750;16;9;9;16
59250;10;4;4;10
59750;5;15;15;5
60250;7;5;5;7
60750;10;4;4;10
61250;5;4;4;5
61750;6;3;3;6
62250;4;6;6;4
62750;5;6;6;5
63250;3;4;4;3
63750;4;3;3;4
64250;7;5;5;7
64750;6;2;2;6
65250;5;9;9;5
65750;3;1;1;3
66250;1;4;4;1
66750;9;5;5;9
67250;2;1;1;2
67750;2;2;2;2
68250;1;2;2;1
68750;2;4;4;2
69250;1;3;3;1
69750;3;2;2;3
70250;3;1;1;3
70750;4;3;3;4
71250;4;3;3;4
71750;1;3;3;1
72250;4;3;3;4
72750;3;6;6;3
73250;3;3;3;3
73750;3;1;1;3
74250;9;1;1;9
74750;0;2;2;0
75250;0;4;4;0
75750;4;3;3;4
76250;3;4;4;3
76750;6;6;6;6
77250;1;3;3;1
77750;3;1;1;3
78250;0;2;2;0
78750;2;1;1;2
79250;4;1;1;4
79750;3;1;1;3
80250;0;2;2;0
80750;4;3;3;4
81250;4;3;3;4
81750;2;7;7;2
82250;3;3;3;3
82750;7;6;6;7
83250;4;4;4;4
83750;2;2;2;2
84250;3;3;3;3
84750;3;5;5;3
85250;3;8;8;3
85750;4;6;6;4
86250;2;0;0;2
86750;4;4;4;4
87250;2;2;2;2
87750;2;5;5;2
88250;4;1;1;4
88750;2;4;4;2
89250;2;7;7;2
89750;0;4;4;0
90250;2;3;3;2
90750;3;5;5;3
91250;3;4;4;3
91750;4;5;5;4
92250;4;3;3;4
92750;0;6;6;0
93250;2;2;2;2
93750;4;5;5;4
94250;1;7;7;1
94750;3;2;2;3
95250;3;7;7;3
95750;1;1;1;1
96250;5;2;2;5
96750;5;3;3;5
97250;7;2;2;7
97750;5;4;4;5
98250;2;3;3;2
98750;5;6;6;5
99250;4;3;3;4
99750;2;2;2;2
