BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;833;6053;6053;833
750;102;8568;8568;102
1250;29;1741;1741;29
1750;20;236;236;20
2250;8;33;33;8
2750;11;28;28;11
3250;8;9;9;8
3750;10;14;14;10
4250;10;5;5;10
4750;8;13;13;8
5250;9;12;12;9
5750;6;14;14;6
6250;6;11;11;6
6750;13;11;11;13
7250;9;10;10;9
7750;11;1;1;11
8250;8;8;8;8
8750;15;12;12;15
9250;6;11;11;6
9750;12;12;12;12
10250;13;11;11;13
10750;10;12;12;10
11250;9;6;6;9
11750;9;10;10;9
12250;7;8;8;7
12750;10;12;12;10
13250;4;10;10;4
13750;9;15;15;9
14250;8;9;9;8
14750;7;9;9;7
15250;18;7;7;18
15750;9;10;10;9
16250;9;9;9;9
16750;7;9;9;7
17250;7;12;12;7
17750;10;10;10;10
18250;6;11;11;6
18750;12;9;9;12
19250;11;9;9;11
19750;11;10;10;11
20250;17;11;11;17
20750;10;6;6;10
21250;12;7;7;12
21750;6;11;11;6
22250;8;5;5;8
22750;9;7;7;9
23250;8;12;12;8
23750;5;6;6;5
24250;7;11;11;7
24750;5;10;10;5
25250;10;10;10;10
25750;13;11;11;13
26250;14;6;6;14
26750;12;7;7;12
27250;10;10;10;10
27750;13;8;8;13
28250;6;16;16;6
28750;7;7;7;7
29250;12;4;4;12
29750;5;8;8;5
30250;12;7;7;12
30750;14;8;8;14
31250;5;6;6;5
31750;11;14;14;11
32250;8;8;8;8
32750;7;9;9;7
33250;11;6;6;11
33750;8;8;8;8
34250;11;10;10;11
34750;8;10;10;8
35250;2;11;11;2
35750;4;4;4;4
36250;7;9;9;7
36750;11;11;11;11
37250;4;9;9;4
37750;10;9;9;10
38250;5;7;7;5
38750;15;4;4;15
39250;10;11;11;10
39750;15;4;4;15
40250;11;9;9;11
40750;5;14;14;5
41250;7;6;6;7
41750;8;12;12;8
42250;8;14;14;8
42750;7;12;12;7
43250;10;11;11;10
43750;28;9;9;28
44250;34;4;4;34
44750;36;8;8;36
45250;26;12;12;26
45750;17;9;9;17
46250;8;16;16;8
46750;11;29;29;11
47250;16;42;42;16
47750;11;31;31;11
48250;5;19;19;5
48750;12;10;10;12
49250;29;13;13;29
49750;28;12;12;28
50250;15;23;23;15
50750;9;28;28;9
51250;17;21;21;17
51750;19;10;10;19
52250;18;9;9;18
52750;34;5;5;34
53250;41;14;14;41
53750;45;24;24;45
54250;31;31;31;31
54750;39;26;26;39
55250;38;29;29;38
55750;32;26;26;32
56250;31;31;31;31
56750;24;26;26;24
57250;32;24;24;32
57750;16;21;21;16
58250;25;29;29;25
58750;21;14;14;21
59250;24;14;14;24
59750;26;15;15;26
60250;13;15;15;13
60750;17;22;22;17
61250;11;12;12;11
61750;9;22;22;9
62250;14;13;13;14
62750;10;14;14;10
63250;17;21;21;17
63750;16;11;11;16
64250;5;5;5;5
64750;16;13;13;16
65250;9;13;13;9
65750;12;4;4;12
66250;9;17;17;9
66750;10;15;15;10
67250;11;10;10;11
67750;11;7;7;11
68250;5;9;9;5
68750;7;6;6;7
69250;10;7;7;10
69750;8;8;8;8
70250;7;10;10;7
70750;7;11;11;7
71250;11;6;6;11
71750;4;10;10;4
72250;8;11;11;8
72750;12;9;9;12
73250;8;9;9;8
73750;11;8;8;11
74250;8;6;6;8
74750;7;11;11;7
75250;12;9;9;12
75750;8;9;9;8
76250;10;9;9;10
76750;7;8;8;7
77250;8;14;14;8
77750;5;9;9;5
78250;9;8;8;9
78750;9;6;6;9
79250;10;9;9;10
79750;11;11;11;11
80250;5;11;11;5
80750;7;4;4;7
81250;13;8;8;13
81750;9;7;7;9
82250;9;9;9;9
82750;6;12;12;6
83250;9;11;11;9
83750;15;12;12;15
84250;6;11;11;6
84750;4;15;15;4
85250;5;6;6;5
85750;4;5;5;4
86250;6;6;6;6
86750;8;4;4;8
87250;10;10;10;10
87750;6;9;9;6
88250;13;11;11;13
88750;8;7;7;8
89250;15;8;8;15
89750;16;11;11;16
90250;8;5;5;8
90750;17;7;7;17
91250;6;8;8;6
91750;9;8;8;9
92250;10;10;10;10
92750;8;8;8;8
93250;8;9;9;8
93750;8;8;8;8
94250;6;9;9;6
94750;7;15;15;7
95250;13;14;14;13
95750;8;7;7;8
96250;12;6;6;12
96750;7;6;6;7
97250;10;6;6;10
97750;9;12;12;9
98250;7;11;11;7
98750;4;8;8;4
99250;9;13;13;9
99750;10;3;3;10
