BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;688;5154;5154;688
750;84;7272;7272;84
1250;25;1557;1557;25
1750;10;171;171;10
2250;8;42;42;8
2750;9;19;19;9
3250;7;10;10;7
3750;9;10;10;9
4250;9;12;12;9
4750;12;12;12;12
5250;6;5;5;6
5750;10;3;3;10
6250;5;7;7;5
6750;9;9;9;9
7250;5;6;6;5
7750;5;7;7;5
8250;3;9;9;3
8750;11;8;8;11
9250;6;12;12;6
9750;3;6;6;3
10250;6;4;4;6
10750;2;7;7;2
11250;9;6;6;9
11750;7;8;8;7
12250;4;5;5;4
12750;15;7;7;15
13250;12;7;7;12
13750;7;9;9;7
14250;8;5;5;8
14750;9;12;12;9
15250;9;6;6;9
15750;8;0;0;8
16250;6;6;6;6
16750;7;8;8;7
17250;7;9;9;7
17750;5;10;10;5
18250;10;7;7;10
18750;5;12;12;5
19250;6;9;9;6
19750;5;8;8;5
20250;7;2;2;7
20750;9;8;8;9
21250;7;7;7;7
21750;6;5;5;6
22250;7;9;9;7
22750;6;6;6;6
23250;11;3;3;11
23750;11;8;8;11
24250;2;4;4;2
24750;4;7;7;4
25250;4;6;6;4
25750;8;13;13;8
26250;8;7;7;8
26750;5;4;4;5
27250;7;12;12;7
27750;11;10;10;11
28250;12;9;9;12
28750;10;12;12;10
29250;8;3;3;8
29750;8;9;9;8
30250;4;4;4;4
30750;5;8;8;5
31250;5;9;9;5
31750;11;6;6;11
32250;8;8;8;8
32750;10;3;3;10
33250;6;4;4;6
33750;5;6;6;5
34250;6;5;5;6
34750;7;3;3;7
35250;10;5;5;10
35750;13;10;10;13
36250;5;7;7;5
36750;7;11;11;7
37250;13;8;8;13
37750;3;4;4;3
38250;7;7;7;7
38750;3;12;12;3
39250;7;3;3;7
39750;6;5;5;6
40250;5;6;6;5
40750;12;11;11;12
41250;6;6;6;6
41750;9;6;6;9
42250;6;3;3;6
42750;7;5;5;7
43250;11;4;4;11
43750;17;7;7;17
44250;21;7;7;21
44750;24;4;4;24
45250;18;7;7;18
45750;11;11;11;11
46250;5;11;11;5
46750;11;19;19;11
47250;12;19;19;12
47750;8;23;23;8
48250;9;10;10;9
48750;20;12;12;20
49250;27;9;9;27
49750;21;12;12;21
50250;7;12;12;7
50750;4;27;27;4
51250;9;14;14;9
51750;9;6;6;9
52250;17;9;9;17
52750;24;11;11;24
53250;35;11;11;35
53750;39;16;16;39
54250;30;21;21;30
54750;28;28;28;28
55250;23;20;20;23
55750;34;24;24;34
56250;30;24;24;30
56750;32;32;32;32
57250;14;16;16;14
57750;24;21;21;24
58250;21;12;12;21
58750;20;20;20;20
59250;14;16;16;14
59750;17;10;10;17
60250;21;14;14;21
60750;17;11;11;17
61250;11;15;15;11
61750;15;6;6;15
62250;12;8;8;12
62750;8;12;12;8
63250;11;9;9;11
63750;10;10;10;10
64250;9;9;9;9
64750;9;13;13;9
65250;11;10;10;11
65750;9;8;8;9
66250;5;7;7;5
66750;10;11;11;10
67250;3;2;2;3
67750;4;5;5;4
68250;7;8;8;7
68750;10;7;7;10
69250;13;10;10;13
69750;4;4;4;4
70250;6;8;8;6
70750;6;4;4;6
71250;5;4;4;5
71750;4;9;9;4
72250;4;4;4;4
72750;7;5;5;7
73250;5;3;3;5
73750;6;12;12;6
74250;8;7;7;8
74750;8;6;6;8
75250;11;6;6;11
75750;10;4;4;10
76250;8;13;13;8
76750;7;6;6;7
77250;7;4;4;7
77750;4;10;10;4
78250;8;8;8;8
78750;7;6;6;7
79250;6;4;4;6
79750;5;9;9;5
80250;7;9;9;7
80750;10;4;4;10
81250;7;6;6;7
81750;4;10;10;4
82250;13;2;2;13
82750;4;6;6;4
83250;6;8;8;6
83750;4;6;6;4
84250;6;2;2;6
84750;9;7;7;9
85250;8;3;3;8
85750;10;5;5;10
86250;8;5;5;8
86750;3;2;2;3
87250;6;4;4;6
87750;5;14;14;5
88250;7;6;6;7
88750;6;5;5;6
89250;9;4;4;9
89750;15;4;4;15
90250;4;8;8;4
90750;6;6;6;6
91250;10;5;5;10
91750;10;8;8;10
92250;11;5;5;11
92750;8;4;4;8
93250;8;4;4;8
93750;5;4;4;5
94250;8;7;7;8
94750;6;9;9;6
95250;6;6;6;6
95750;14;4;4;14
96250;6;2;2;6
96750;6;7;7;6
97250;9;7;7;9
97750;6;8;8;6
98250;6;4;4;6
98750;7;10;10;7
99250;10;8;8;10
99750;8;9;9;8
