BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;6;43;43;6
750;2;69;69;2
1250;1;19;19;1
1750;1;2;2;1
2250;4;2;2;4
2750;0;1;1;0
3250;0;1;1;0
3750;1;1;1;1
4250;2;1;1;2
4750;0;1;1;0
5250;1;0;0;1
5750;0;0;0;0
6250;0;2;2;0
6750;0;0;0;0
7250;0;1;1;0
7750;0;1;1;0
8250;0;0;0;0
8750;1;2;2;1
9250;0;0;0;0
9750;0;1;1;0
10250;1;0;0;1
10750;0;2;2;0
11250;1;0;0;1
11750;1;0;0;1
12250;0;0;0;0
12750;1;0;0;1
13250;0;2;2;0
13750;0;0;0;0
14250;0;1;1;0
14750;3;3;3;3
15250;2;0;0;2
15750;2;0;0;2
16250;2;1;1;2
16750;1;2;2;1
17250;0;0;0;0
17750;0;1;1;0
18250;1;0;0;1
18750;2;0;0;2
19250;0;1;1;0
19750;0;2;2;0
20250;3;2;2;3
20750;1;0;0;1
21250;0;0;0;0
21750;1;0;0;1
22250;1;1;1;1
22750;0;2;2;0
23250;1;0;0;1
23750;1;0;0;1
24250;1;2;2;1
24750;0;0;0;0
25250;2;1;1;2
25750;3;2;2;3
26250;3;1;1;3
26750;0;1;1;0
27250;3;1;1;3
27750;3;0;0;3
28250;0;1;1;0
28750;2;1;1;2
29250;0;0;0;0
29750;0;1;1;0
30250;1;3;3;1
30750;0;0;0;0
31250;0;2;2;0
31750;0;1;1;0
32250;2;0;0;2
32750;0;1;1;0
33250;2;2;2;2
33750;1;0;0;1
34250;1;0;0;1
34750;2;2;2;2
35250;0;0;0;0
35750;0;5;5;0
36250;2;0;0;2
36750;1;2;2;1
37250;0;1;1;0
37750;0;0;0;0
38250;2;1;1;2
38750;1;1;1;1
39250;0;0;0;0
39750;0;0;0;0
40250;3;0;0;3
40750;2;1;1;2
41250;1;0;0;1
41750;2;0;0;2
42250;1;0;0;1
42750;2;1;1;2
43250;1;1;1;1
43750;1;0;0;1
44250;0;0;0;0
44750;0;2;2;0
45250;3;2;2;3
45750;1;0;0;1
46250;0;2;2;0
46750;2;1;1;2
47250;0;4;4;0
47750;1;1;1;1
48250;1;0;0;1
48750;3;0;0;3
49250;0;2;2;0
49750;3;1;1;3
50250;2;1;1;2
50750;0;1;1;0
51250;0;0;0;0
51750;2;1;1;2
52250;0;2;2;0
52750;3;2;2;3
53250;0;1;1;0
53750;0;0;0;0
54250;1;1;1;1
54750;0;1;1;0
55250;0;1;1;0
55750;1;1;1;1
56250;2;0;0;2
56750;0;2;2;0
57250;1;4;4;1
57750;2;2;2;2
58250;2;3;3;2
58750;0;1;1;0
59250;1;3;3;1
59750;3;2;2;3
60250;1;2;2;1
60750;2;0;0;2
61250;0;1;1;0
61750;1;0;0;1
62250;0;1;1;0
62750;2;0;0;2
63250;0;1;1;0
63750;1;0;0;1
64250;1;0;0;1
64750;1;0;0;1
65250;2;1;1;2
65750;0;1;1;0
66250;0;2;2;0
66750;0;2;2;0
67250;0;0;0;0
67750;1;1;1;1
68250;0;0;0;0
68750;1;0;0;1
69250;1;0;0;1
69750;0;1;1;0
70250;2;5;5;2
70750;0;1;1;0
71250;1;1;1;1
71750;1;0;0;1
72250;2;1;1;2
72750;0;1;1;0
73250;1;0;0;1
73750;0;1;1;0
74250;0;1;1;0
74750;1;2;2;1
75250;0;0;0;0
75750;0;0;0;0
76250;0;1;1;0
76750;2;0;0;2
77250;4;1;1;4
77750;1;1;1;1
78250;0;0;0;0
78750;0;0;0;0
79250;2;1;1;2
79750;0;1;1;0
80250;0;0;0;0
80750;1;2;2;1
81250;0;0;0;0
81750;1;0;0;1
82250;2;2;2;2
82750;2;0;0;2
83250;2;2;2;2
83750;0;1;1;0
84250;2;0;0;2
84750;1;1;1;1
85250;1;3;3;1
85750;0;0;0;0
86250;0;0;0;0
86750;0;0;0;0
87250;1;1;1;1
87750;2;0;0;2
88250;2;1;1;2
88750;0;1;1;0
89250;1;1;1;1
89750;0;0;0;0
90250;3;1;1;3
90750;0;1;1;0
91250;2;1;1;2
91750;0;0;0;0
92250;0;0;0;0
92750;1;1;1;1
93250;2;2;2;2
93750;0;1;1;0
94250;0;0;0;0
94750;1;3;3;1
95250;0;1;1;0
95750;1;0;0;1
96250;2;0;0;2
96750;0;2;2;0
97250;2;2;2;2
97750;0;0;0;0
98250;1;0;0;1
98750;1;0;0;1
99250;1;0;0;1
99750;1;2;2;1
