BinCenter (ps);Histo01;Histo02;Histo03;Histo04
250;482;3808;3808;482
750;67;5381;5381;67
1250;22;1159;1159;22
1750;9;166;166;9
2250;7;31;31;7
2750;9;16;16;9
3250;0;6;6;0
3750;3;11;11;3
4250;3;7;7;3
4750;6;4;4;6
5250;3;4;4;3
5750;3;0;0;3
6250;5;3;3;5
6750;5;4;4;5
7250;3;6;6;3
7750;3;3;3;3
8250;3;3;3;3
8750;3;3;3;3
9250;7;3;3;7
9750;4;2;2;4
10250;3;4;4;3
10750;3;6;6;3
11250;6;7;7;6
11750;5;3;3;5
12250;5;5;5;5
12750;3;2;2;3
13250;3;4;4;3
13750;5;3;3;5
14250;2;6;6;2
14750;4;4;4;4
15250;4;2;2;4
15750;3;7;7;3
16250;6;5;5;6
16750;2;4;4;2
17250;5;5;5;5
17750;4;6;6;4
18250;4;3;3;4
18750;5;8;8;5
19250;6;8;8;6
19750;4;4;4;4
20250;3;5;5;3
20750;1;1;1;1
21250;4;1;1;4
21750;5;5;5;5
22250;4;4;4;4
22750;5;6;6;5
23250;9;2;2;9
23750;6;2;2;6
24250;6;5;5;6
24750;4;6;6;4
25250;4;4;4;4
25750;10;6;6;10
26250;3;6;6;3
26750;4;7;7;4
27250;4;5;5;4
27750;4;2;2;4
28250;5;7;7;5
28750;3;8;8;3
29250;5;4;4;5
29750;3;6;6;3
30250;3;2;2;3
30750;4;8;8;4
31250;5;5;5;5
31750;5;2;2;5
32250;8;3;3;8
32750;4;3;3;4
33250;3;5;5;3
33750;5;7;7;5
34250;7;1;1;7
34750;6;3;3;6
35250;5;4;4;5
35750;3;7;7;3
36250;5;2;2;5
36750;3;3;3;3
37250;3;5;5;3
37750;8;3;3;8
38250;6;4;4;6
38750;6;5;5;6
39250;3;4;4;3
39750;3;3;3;3
40250;4;4;4;4
40750;5;7;7;5
41250;1;6;6;1
41750;4;4;4;4
42250;7;2;2;7
42750;5;8;8;5
43250;9;11;11;9
43750;8;7;7;8
44250;14;5;5;14
44750;19;6;6;19
45250;12;6;6;12
45750;5;9;9;5
46250;9;13;13;9
46750;5;13;13;5
47250;8;11;11;8
47750;5;16;16;5
48250;6;6;6;6
48750;6;5;5;6
49250;15;7;7;15
49750;13;6;6;13
50250;5;11;11;5
50750;7;25;25;7
51250;4;10;10;4
51750;7;6;6;7
52250;15;6;6;15
52750;22;4;4;22
53250;21;13;13;21
53750;26;16;16;26
54250;26;10;10;26
54750;26;21;21;26
55250;18;18;18;18
55750;27;13;13;27
56250;21;20;20;21
56750;11;14;14;11
57250;16;17;17;16
57750;13;19;19;13
58250;14;12;12;14
58750;10;10;10;10
59250;8;9;9;8
59750;7;10;10;7
60250;12;5;5;12
60750;6;7;7;6
61250;9;10;10;9
61750;14;8;8;14
62250;18;8;8;18
62750;9;7;7;9
63250;6;12;12;6
63750;5;5;5;5
64250;8;7;7;8
64750;11;7;7;11
65250;4;6;6;4
65750;5;5;5;5
66250;8;7;7;8
66750;6;3;3;6
67250;7;7;7;7
67750;4;8;8;4
68250;9;6;6;9
68750;2;4;4;2
69250;6;1;1;6
69750;2;3;3;2
70250;5;7;7;5
70750;3;3;3;3
71250;3;5;5;3
71750;6;6;6;6
72250;3;1;1;3
72750;5;6;6;5
73250;1;4;4;1
73750;9;2;2;9
74250;4;6;6;4
74750;3;3;3;3
75250;5;1;1;5
75750;4;3;3;4
76250;7;7;7;7
76750;2;7;7;2
77250;8;6;6;8
77750;5;8;8;5
78250;7;2;2;7
78750;2;4;4;2
79250;5;5;5;5
79750;8;5;5;8
80250;1;4;4;1
80750;8;3;3;8
81250;5;1;1;5
81750;6;6;6;6
82250;1;2;2;1
82750;3;3;3;3
83250;8;3;3;8
83750;3;8;8;3
84250;8;4;4;8
84750;3;1;1;3
85250;5;1;1;5
85750;6;3;3;6
86250;7;11;11;7
86750;6;3;3;6
87250;2;3;3;2
87750;6;6;6;6
88250;4;4;4;4
88750;4;4;4;4
89250;4;2;2;4
89750;8;2;2;8
90250;6;3;3;6
90750;3;4;4;3
91250;8;8;8;8
91750;4;5;5;4
92250;3;6;6;3
92750;3;4;4;3
93250;6;2;2;6
93750;6;5;5;6
94250;3;5;5;3
94750;8;5;5;8
95250;4;1;1;4
95750;2;5;5;2
96250;8;2;2;8
96750;6;7;7;6
97250;3;3;3;3
97750;4;7;7;4
98250;5;2;2;5
98750;1;5;5;1
99250;8;3;3;8
99750;7;1;1;7
