0.957335	0.049657
0.957442	0.049667
0.957263	0.049665
0.957494	0.042890
0.957514	0.042885
0.957432	0.042872
0.957382	0.026444
0.957348	0.026445
0.957303	0.026448
0.957569	0.014182
0.957561	0.014186
0.957474	0.014187
0.957653	0.007184
0.957517	0.007186
0.957479	0.007183
0.957584	0.003661
0.957596	0.003660
0.957576	0.003661
0.957410	0.002118
0.957624	0.002120
0.957539	0.002117
0.957594	0.001839
0.957668	0.001838
0.957479	0.001839
0.957455	0.001840
0.957624	0.001786
0.957631	0.001785
0.957676	0.001786
0.957355	0.001767
0.957422	0.001765
0.957551	0.001765
0.957591	0.001752
0.957599	0.001750
0.957701	0.001749
0.957489	0.040597
0.957425	0.040590
0.957484	0.040584
0.957435	0.023458
0.957549	0.023456
0.957621	0.023453
0.957686	0.009846
0.957666	0.009843
0.957489	0.009842
0.957693	0.003893
0.957606	0.003896
0.957479	0.003897
0.957614	0.002287
0.957651	0.002217
0.957591	0.002204
0.957653	0.001890
0.957725	0.001887
0.957604	0.001888
0.957725	0.001888
0.957542	0.001825
0.957499	0.001822
0.957631	0.001824
0.957628	0.001794
0.957638	0.001795
0.957802	0.001794
0.957497	0.001770
0.957820	0.001770
0.957633	0.001769
0.957788	0.001759
0.957663	0.001756
0.957512	0.001754
