MIN=0	-0,3	-0,3	0	0	0	
MAX=32	0,3	0,3	1	1	250	
SCALE=10	0,1	0,1	0,5	0,5	100	
DEC=3	4	4	0	0	2	
DEF="Temps" t / s	"Tension" U_A2 / V	"Tension" U_B2 / V	"Relais" R_2	"Source de tension" S_2	"Fr�quence" f / Hz	
0	-0,26055	-0,00585	0	1	NAN	
0,002	-0,25875	-0,0051	0	1	NAN	
0,004	-0,25695	-0,0048	0	1	NAN	
0,006	-0,2556	-0,0045	0	1	NAN	
0,008	-0,25395	-0,00375	0	1	NAN	
0,01	-0,25275	-0,0033	0	1	NAN	
0,012	-0,25155	-0,00285	0	1	NAN	
0,014	-0,2499	-0,0021	0	1	NAN	
0,016	-0,2487	-0,0018	0	1	NAN	
0,018	-0,2478	-0,0012	0	1	NAN	
0,02	-0,2475	-0,00165	0	1	NAN	
0,022	-0,2466	-0,0018	0	1	NAN	
0,024	-0,24585	-0,00165	0	1	NAN	
0,026	-0,2454	-0,00135	0	1	NAN	
0,028	-0,24495	-0,00165	0	1	NAN	
0,03	-0,2445	-0,00165	0	1	NAN	
0,032	-0,24435	-0,00105	0	1	NAN	
0,034	-0,24405	-0,0009	0	1	NAN	
0,036	-0,24375	-0,00075	0	1	NAN	
0,038	-0,24315	-0,00045	0	1	NAN	
0,04	-0,24315	-0,00045	0	1	NAN	
0,042	-0,2427	-0,0009	0	1	NAN	
0,044	-0,2427	-0,00105	0	1	NAN	
0,046	-0,243	-0,0012	0	1	NAN	
0,048	-0,243	-0,00105	0	1	NAN	
0,05	-0,24375	-0,00075	0	1	NAN	
0,052	-0,243	-0,00075	0	1	NAN	
0,054	-0,24315	-0,0006	0	1	NAN	
0,056	-0,24345	-0,00045	0	1	NAN	
0,058	-0,24375	-0,0006	0	1	NAN	
0,06	-0,24375	-0,0006	0	1	NAN	
0,062	-0,2436	-0,0009	0	1	NAN	
0,064	-0,2436	-0,00105	0	1	NAN	
0,066	-0,2439	-0,0012	0	1	NAN	
0,068	-0,24375	-0,00135	0	1	NAN	
0,07	-0,24405	-0,0012	0	1	NAN	
0,072	-0,24405	-0,0009	0	1	NAN	
0,074	-0,2439	-0,00075	0	1	NAN	
0,076	-0,24375	-0,00045	0	1	NAN	
0,078	-0,24435	-0,0006	0	1	NAN	
0,08	-0,24375	-0,00135	0	1	NAN	
0,082	-0,24405	-0,00135	0	1	NAN	
0,084	-0,2436	-0,00135	0	1	NAN	
0,086	-0,2436	-0,00135	0	1	NAN	
0,088	-0,2433	-0,00165	0	1	NAN	
0,09	-0,243	-0,00165	0	1	NAN	
0,092	-0,243	-0,0012	0	1	NAN	
0,094	-0,2424	-0,00135	0	1	NAN	
0,096	-0,24195	-0,0012	0	1	NAN	
0,098	-0,24105	-0,0009	0	1	NAN	
0,1	-0,24075	-0,00075	0	1	NAN	
0,102	-0,24	-0,00135	0	1	NAN	
0,104	-0,23955	-0,0018	0	1	NAN	
0,106	-0,23925	-0,0018	0	1	NAN	
0,108	-0,23835	-0,00165	0	1	NAN	
0,11	-0,2376	-0,00135	0	1	NAN	
0,112	-0,23655	-0,00105	0	1	NAN	
0,114	-0,23565	-0,0006	0	1	NAN	
0,116	-0,23475	-0,00075	0	1	NAN	
0,118	-0,234	-0,0006	0	1	NAN	
0,12	-0,23325	0	0	1	NAN	
0,122	-0,2316	0	0	1	NAN	
0,124	-0,2307	-0,00015	0	1	NAN	
0,126	-0,2298	0	0	1	NAN	
0,128	-0,2292	0,0006	0	1	NAN	
0,13	-0,2283	0,0009	0	1	NAN	
0,132	-0,22815	0,00195	0	1	NAN	
0,134	-0,2277	0,0027	0	1	NAN	
0,136	-0,2274	0,0036	0	1	NAN	
0,138	-0,2268	0,0045	0	1	NAN	
0,14	-0,2274	0,0051	0	1	NAN	
0,142	-0,2274	0,0054	0	1	NAN	
0,144	-0,22785	0,00645	0	1	NAN	
0,146	-0,22845	0,00735	0	1	NAN	
0,148	-0,2298	0,00855	0	1	NAN	
0,15	-0,23085	0,0096	0	1	NAN	
0,152	-0,2334	0,01155	0	1	NAN	
0,154	-0,2358	0,01305	0	1	NAN	
0,156	-0,2385	0,0144	0	1	NAN	
0,158	-0,2412	0,0165	0	1	NAN	
0,16	-0,2448	0,0183	0	1	NAN	
0,162	-0,2484	0,0195	0	1	NAN	
0,164	-0,2523	0,02115	0	1	NAN	
0,166	-0,2562	0,0231	0	1	NAN	
0,168	-0,26025	0,02535	0	1	NAN	
0,17	-0,2628	0,0273	0	1	NAN	
0,172	-0,26565	0,03015	0	1	NAN	
0,174	-0,267	0,03255	0	1	NAN	
0,176	-0,26685	0,03495	0	1	NAN	
0,178	-0,26535	0,03705	0	1	NAN	
0,18	-0,26145	0,03945	0	1	NAN	
0,182	-0,25455	0,04185	0	1	NAN	
0,184	-0,2463	0,0438	0	1	NAN	
0,186	-0,23535	0,04545	0	1	NAN	
0,188	-0,22215	0,0477	0	1	NAN	
0,19	-0,20715	0,0498	0	1	NAN	
0,192	-0,1905	0,0519	0	1	NAN	
0,194	-0,1728	0,05385	0	1	NAN	
0,196	-0,15525	0,05535	0	1	NAN	
0,198	-0,13725	0,05655	0	1	NAN	
0,2	-0,11925	0,0576	0	1	NAN	
0,202	-0,10065	0,05805	0	1	NAN	
0,204	-0,0828	0,0585	0	1	NAN	
0,206	-0,0648	0,0591	0	1	NAN	
0,208	-0,0468	0,05895	0	1	NAN	
0,21	-0,02925	0,05865	0	1	NAN	
0,212	-0,0123	0,05925	0	1	NAN	
0,214	0,00525	0,0588	0	1	NAN	
0,216	0,0231	0,05805	0	1	NAN	
0,218	0,04125	0,05745	0	1	NAN	
0,22	0,06015	0,05625	0	1	NAN	
0,222	0,07845	0,0543	0	1	NAN	
0,224	0,09735	0,0528	0	1	NAN	
0,226	0,11655	0,051	0	1	NAN	
0,228	0,1356	0,0498	0	1	NAN	
0,23	0,15465	0,0477	0	1	NAN	
0,232	0,17325	0,04605	0	1	NAN	
0,234	0,1914	0,04425	0	1	NAN	
0,236	0,2079	0,04215	0	1	NAN	
0,238	0,2232	0,03975	0	1	NAN	
0,24	0,23655	0,0375	0	1	NAN	
0,242	0,2475	0,03495	0	1	NAN	
0,244	0,25545	0,03225	0	1	NAN	
0,246	0,2613	0,0297	0	1	NAN	
0,248	0,26475	0,0273	0	1	NAN	
0,25	0,2664	0,0252	0	1	NAN	
0,252	0,26595	0,02325	0	1	NAN	
0,254	0,26415	0,02115	0	1	NAN	
0,256	0,26175	0,0192	0	1	NAN	
0,258	0,258	0,01695	0	1	NAN	
0,26	0,255	0,01455	0	1	NAN	
0,262	0,2508	0,0123	0	1	NAN	
0,264	0,2469	0,01035	0	1	NAN	
0,266	0,24285	0,00855	0	1	NAN	
0,268	0,23865	0,0066	0	1	NAN	
0,27	0,23475	0,00465	0	1	NAN	
0,272	0,2313	0,0033	0	1	NAN	
0,274	0,2283	0,00195	0	1	NAN	
0,276	0,2256	0,0003	0	1	NAN	
0,278	0,22305	-0,0012	0	1	NAN	
0,28	0,22035	-0,00315	0	1	NAN	
0,282	0,21825	-0,00525	0	1	NAN	
0,284	0,2166	-0,0072	0	1	NAN	
0,286	0,2151	-0,00945	0	1	NAN	
0,288	0,2139	-0,0114	0	1	NAN	
0,29	0,21345	-0,01365	0	1	NAN	
0,292	0,21165	-0,0156	0	1	NAN	
0,294	0,2103	-0,01755	0	1	NAN	
0,296	0,20865	-0,02025	0	1	NAN	
0,298	0,20685	-0,0231	0	1	NAN	
0,3	0,20505	-0,0264	0	1	NAN	
0,302	0,2007	-0,02925	0	1	NAN	
0,304	0,1962	-0,03255	0	1	NAN	
0,306	0,1899	-0,0363	0	1	NAN	
0,308	0,18195	-0,03975	0	1	NAN	
0,31	0,1725	-0,0429	0	1	NAN	
0,312	0,16125	-0,04605	0	1	NAN	
0,314	0,1485	-0,04935	0	1	NAN	
0,316	0,1335	-0,05235	0	1	NAN	
0,318	0,117	-0,05595	0	1	NAN	
0,32	0,09915	-0,05895	0	1	NAN	
0,322	0,0816	-0,0621	0	1	NAN	
0,324	0,06345	-0,06465	0	1	NAN	
0,326	0,045	-0,06705	0	1	NAN	
0,328	0,0267	-0,06885	0	1	NAN	
0,33	0,0078	-0,0705	0	1	NAN	
0,332	-0,0096	-0,0714	0	1	NAN	
0,334	-0,02745	-0,072	0	1	NAN	
0,336	-0,04455	-0,0723	0	1	NAN	
0,338	-0,0615	-0,072	0	1	NAN	
0,34	-0,07845	-0,07185	0	1	NAN	
0,342	-0,09585	-0,07125	0	1	NAN	
0,344	-0,1134	-0,07035	0	1	NAN	
0,346	-0,13035	-0,06855	0	1	NAN	
0,348	-0,14745	-0,0663	0	1	NAN	
0,35	-0,16485	-0,06375	0	1	NAN	
0,352	-0,18195	-0,06105	0	1	NAN	
0,354	-0,19875	-0,0579	0	1	NAN	
0,356	-0,21495	-0,0546	0	1	NAN	
0,358	-0,22965	-0,0513	0	1	NAN	
0,36	-0,2433	-0,0474	0	1	NAN	
0,362	-0,2541	-0,0441	0	1	NAN	
0,364	-0,26325	-0,04065	0	1	NAN	
0,366	-0,27	-0,03735	0	1	NAN	
0,368	-0,27405	-0,0336	0	1	NAN	
0,37	-0,27555	-0,0303	0	1	NAN	
0,372	-0,27555	-0,0264	0	1	NAN	
0,374	-0,2739	-0,02295	0	1	NAN	
0,376	-0,27075	-0,01965	0	1	NAN	
0,378	-0,26715	-0,01695	0	1	NAN	
0,38	-0,26325	-0,0144	0	1	NAN	
0,382	-0,25845	-0,0126	0	1	NAN	
0,384	-0,25395	-0,01005	0	1	NAN	
0,386	-0,2499	-0,00825	0	1	NAN	
0,388	-0,24585	-0,00675	0	1	NAN	
0,39	-0,24285	-0,00495	0	1	NAN	
0,392	-0,23925	-0,003	0	1	NAN	
0,394	-0,23685	-0,00165	0	1	NAN	
0,396	-0,2346	-0,00015	0	1	NAN	
