0
0.01668
0.03336
0.05
0.06668
0.08336
0.1
0.11668
0.13336
0.15
0.16668
0.18336
0.2
0.21668
0.23336
0.25
0.26668
0.28336
0.30016
0.3168
0.33408
0.35076
0.368
0.39068
0.40732
0.4246
0.44128
0.45856
0.48116
0.49784
0.51512
0.53776
0.56036
0.583
0.60564
0.62228
0.63956
0.67352
0.69612
0.7128
0.7414
0.76404
0.78664
0.80928
0.82596
0.84324
0.86584
0.88252
0.8998
0.92244
0.93908
0.95636
0.979
1.00164
1.01828
1.03556
1.0582
1.07484
1.09212
1.12608
1.14868
1.16536
1.19396
1.2166
1.2392
1.25588
1.27316
1.28984
1.3184
1.33508
1.35236
1.375
1.42024
1.44288
1.4768
1.49944
1.51612
1.56732
1.58996
1.6126
1.62924
1.64652
1.66916
1.6918
1.7144
1.73108
1.74836
1.771
1.78764
1.8728
1.90676
1.92936
1.952
1.96868
1.98592
2.0312
2.05384
2.07648
2.09312
2.1104
2.13304
2.14972
2.2122
2.23484
2.25748
2.28012
2.2968
2.31404
2.33668
2.35932
2.38192
2.3986
2.4498
2.47248
2.49508
2.51176
2.529
2.55164
2.57428
2.59096
2.60824
2.6648
2.68148
2.72136
2.744
2.76068
2.77796
2.80056
2.8232
2.86844
2.89108
2.90776
2.925
2.94764
2.97028
2.99288
3.00956
3.02684
3.04948
3.11736
3.14
3.16264
3.17928
3.20788
3.23048
3.24716
3.26444
3.28112
3.321
3.34364
3.36628
3.38892
3.41152
3.4794
3.50204
3.52468
3.54728
3.56992
3.59256
3.6092
3.62648
3.64912
3.67176
3.6884
3.72832
3.745
3.77356
3.79024
3.80752
3.83012
3.86408
3.88672
3.9034
3.92068
3.96592
3.98856
4.0338
4.05048
4.06776
4.09036
4.113
4.13564
4.15228
4.16956
4.1922
4.2148
4.23148
4.24876
4.29404
4.31664
4.33928
4.36188
4.38452
4.42976
4.45244
4.48636
4.509
4.5316
4.54828
4.56556
4.5882
4.62216
4.6388
4.65608
4.70132
4.72396
4.7466
4.7692
4.78588
4.80316
4.85972
4.8764
4.89368
4.91628
4.93892
4.96156
4.9842
5.00084
5.02944
5.04612
5.0634
5.086
5.10864
5.13128
5.14792
5.2444
5.26108
5.27836
5.301
5.35756
5.3742
5.39148
5.41412
5.43676
5.45936
5.47604
5.49332
5.51596
5.5326
5.54988
5.57252
5.59512
5.61776
5.63444
5.65172
5.67436
5.691
