0.016680,
0.033360
0.050000
0.066680
0.083360
0.100000
0.116680
0.133360
0.153080
0.169720
0.187000
0.209640
0.226280
0.243560
0.266200
0.282880
0.300160
0.316800
0.334080
0.356720
0.379360
0.401960
0.424600
0.441280
0.458520
0.481200
0.503800
0.526440
0.549040
0.571680
0.594320
0.610960
0.628240
0.662200
0.684840
0.707440
0.730080
0.752720
0.775360
0.797960
0.820600
0.843240
0.865840
0.882520
0.899800
0.922440
0.945040
0.967680
0.984360
1.001600
1.024280
1.046880
1.069520
1.092120
1.114760
1.137400
1.160000
1.182640
1.205280
1.227880
1.250520
1.273160
1.295800
1.312440
1.329720
1.352360
1.375000
1.397600
1.420240
1.465480
1.482160
1.499440
1.522080
1.544680
1.567320
1.589960
1.612600
1.635200
1.651880
1.669160
1.691800
1.714400
1.737040
1.753720
1.770960
1.793600
1.861480
1.878160
1.895440
1.929360
1.946040
1.963320
1.985960
2.008560
2.065120
2.087760
2.110400
2.133040
2.155680
2.172320
2.189600
2.212240
2.234840
2.280120
2.302720
2.325360
2.342000
2.359320
2.393240
2.409920
2.427200
2.472440
2.506400
2.523080
2.540360
2.562960
2.585600
2.608240
2.624880
2.642160
2.664800
2.687400
2.710040
2.766600
2.789280
2.811880
2.828560
2.845840
2.891080
2.925000
2.941680
2.958960
2.981600
3.004200
3.026840
3.049480
3.072120
3.094720
3.117360
3.140000
3.162600
3.179280
3.219200
3.241800
3.264440
3.287080
3.303720
3.343640
3.360320
3.377560
3.411560
3.434160
3.456800
3.479400
3.502040
3.524680
3.541320
3.558600
3.603840
3.620520
3.637800
3.660440
3.683040
3.705680
3.728320
3.750960
3.807520
3.824200
3.852800
3.869440
3.898040
3.920640
3.937320
3.954600
3.977240
3.999880
4.033800
4.056440
4.079040
4.101680
4.124320
4.140960
4.158240
4.214800
4.231520
4.282680
4.305320
4.322000
4.339280
4.355960
4.384520
4.401200
4.418480
4.441080
4.463720
4.486360
4.509000
4.525680
4.542920
4.610840
4.633440
4.656080
4.678720
4.695360
4.723960
4.757920
4.774560
4.803160
4.819840
4.848400
4.871040
4.887720
4.904960
4.927600
4.950240
4.972880
5.006800
5.029440
5.046120
5.086000
5.108640
5.125320
5.176520
5.199160
5.221800
5.244440
5.267040
5.283720
5.300960
5.323600
5.346240
5.368880
5.414120
5.430800
5.448080
5.470680
5.493320
5.515960
5.532600
5.561200
5.577880
5.595160
5.640400
5.663040
5.696960
5.719600
5.742240
5.764840
5.787480
5.804160
5.855360
5.878000
5.894680
5.923240
5.945880
5.962560
5.979800
6.025080
6.047720
6.064400
6.081640
6.104280
6.126880
6.149520
6.172160
6.194800
6.217440
6.240040
6.256720
6.296640
6.319240
6.341880
6.364520
6.387120
6.409760
6.426440
6.477640
6.500280
6.545560
6.568160
6.584840
6.613400
6.636040
6.652720
6.681280
6.703920
6.726560
6.749200
6.765840
6.794440
6.817080
6.839680
6.862320
6.884960
6.918880
6.941520
6.964160
6.998080
7.020720
7.043360
7.060040
7.077280
7.099920
7.122520
7.156480
7.179120
7.201760
7.218400
7.258320
7.280960
7.314880
7.337520
7.360160
7.405400
7.422080
7.439360
7.473280
7.489960
7.518560
7.541160
7.557840
7.575120
7.597760
7.620360
7.637040
7.654320
7.710880
7.733520
7.778760
7.795440
7.812720
7.835320
7.857960
7.880600
7.897280
7.925840
7.948480
7.971120
7.993720
8.016360
8.039000
8.055680
8.084240
8.106880
8.123560
8.174760
8.197400
8.220000
8.236680
8.253960
8.276600
8.293240
8.310520
8.355800
8.372440
8.389720
8.412320
8.446320
8.462960
8.480240
8.502880
8.525520
8.593400
8.616000
8.638640
8.661280
8.683880
8.706520
8.729160
8.751800
8.774400
8.797040
8.819680
8.842280
8.864920
8.898880
8.915520
8.966720
8.989400
9.012000
9.034640
9.057240
9.073920
9.091200
9.113840
9.136480
9.159080
9.181720
9.204360
9.226960
9.249600
9.272240
9.288880
9.306160
9.362720
9.385360
9.408000
9.430640
9.464560
9.487200
9.521160
9.543760
9.566400
9.589040
9.605680
9.634280
9.656920
9.673560
9.690840
9.713480
9.736120
9.770040
9.792680
9.815320
9.837920
