0.016680,
0.033360
0.050000
0.066680
0.083360
0.100000
0.116680
0.133360
0.153080
0.169720
0.187000
0.203680
0.220920
0.243560
0.260240
0.277520
0.300160
0.316800
0.334080
0.356720
0.379360
0.396000
0.413280
0.435920
0.458520
0.481200
0.497840
0.526440
0.549040
0.571680
0.605640
0.628240
0.673480
0.696120
0.718760
0.752720
0.775360
0.797960
0.820600
0.843240
0.865840
0.888480
0.911120
0.933720
0.956360
0.990320
1.012920
1.029600
1.046880
1.069480
1.092160
1.114760
1.137400
1.160000
1.182640
1.205280
1.227880
1.250520
1.273160
1.295800
1.318400
1.341040
1.363680
1.386320
1.408920
1.431560
1.454200
1.476800
1.493480
1.510760
1.533400
1.556000
1.578640
1.601280
1.623880
1.646520
1.669160
1.691800
1.708440
1.725720
1.748360
1.770960
1.787640
1.804920
1.827560
1.850160
1.872800
1.895440
1.918080
1.940680
1.963320
1.985960
2.002600
2.019880
2.042520
2.065160
2.087760
2.110400
2.127080
2.144320
2.167000
2.189600
2.212240
2.246160
2.268800
2.285480
2.302720
2.325360
2.359320
2.376000
2.393240
2.449800
2.472480
2.495080
2.511760
2.529000
2.551640
2.568320
2.585600
2.608240
2.630840
2.653480
2.676120
2.692760
2.710040
2.732680
2.766640
2.789240
2.811880
2.879760
2.902400
2.919040
2.970240
2.992880
3.015520
3.038160
3.072120
3.094720
3.117360
3.140000
3.156640
3.173920
3.196560
3.219160
3.241800
3.258480
3.275760
3.309680
3.332320
3.354960
3.411520
3.428200
3.456800
3.473440
3.490720
3.513360
3.535960
3.558600
3.581240
3.603880
3.626480
3.649120
3.671760
3.688400
3.705680
3.728320
3.750960
3.773560
3.796200
3.841440
3.864080
3.886720
3.909360
3.931960
3.954600
3.971280
3.999840
4.016520
4.033800
4.056440
4.079040
4.101680
4.135640
4.158240
4.180880
4.237440
4.260080
4.282720
4.299360
4.316640
4.339280
4.361920
4.384520
4.407160
4.429800
4.452440
4.475040
4.491720
4.509000
4.531600
4.576880
4.599520
4.622120
4.667400
4.684040
4.701320
4.723920
4.746600
4.769200
4.791840
4.808520
4.837120
4.859720
4.882360
4.905000
4.927600
4.944280
4.961560
4.984160
5.018120
5.040760
5.063400
5.108640
5.131280
5.153920
5.176520
5.193200
5.210480
5.255720
5.278360
5.301000
5.323600
5.346240
5.368880
5.391480
5.414120
5.430800
5.448040
5.470680
5.493320
5.510000
5.527280
5.583840
5.606480
5.629080
5.645760
5.663040
5.696960
5.719600
5.742240
5.776200
5.798800
5.821440
5.844040
5.866680
5.889320
5.911920
5.928600
5.979800
6.002480
6.019120
6.036400
6.059000
6.081640
6.104280
6.126920
6.149520
6.172160
6.194800
6.228720
6.273960
6.296640
6.313280
6.330560
6.353160
6.375840
6.409760
6.432400
6.449080
6.500240
6.522880
6.545520
6.568160
6.590800
6.613400
6.636040
6.670000
6.692600
6.709280
6.726560
6.749160
6.771800
6.794440
6.817080
6.862320
6.884960
6.907600
6.930200
6.952840
6.975480
6.998120
7.020720
7.043360
7.065960
7.088600
7.111240
7.133880
7.156480
7.179120
7.213080
7.258320
7.280960
7.297640
7.326200
7.348840
7.371440
7.394080
7.410760
7.439360
7.461960
7.478640
7.495920
7.518560
7.541160
7.563800
7.586440
7.609040
7.625720
7.643000
7.699560
7.722200
7.744840
7.767440
7.784120
7.801400
7.835360
7.857960
7.880600
7.903240
7.925840
7.948480
7.971120
7.993720
8.016360
8.039000
8.055680
8.084240
8.100920
8.140840
8.163440
8.186080
8.202760
8.220000
8.242640
8.276600
8.299200
8.321840
8.338520
8.378400
8.401040
8.423680
8.440320
8.457600
8.491560
8.536800
8.559440
8.582080
8.604680
8.621360
8.649960
8.672600
8.695200
8.729160
8.751800
8.774400
8.797040
8.831000
8.847640
8.864920
8.887560
8.910160
8.926840
8.944120
8.989360
9.012000
9.034640
9.051320
9.068560
9.125120
9.147760
9.170400
9.193040
9.215680
9.232320
9.249600
9.283560
9.300200
9.328800
9.345480
9.362720
9.408000
9.430640
9.453240
9.475880
9.492560
9.509840
9.532440
9.555080
9.600320
9.634280
9.650960
9.668240
9.690840
9.713480
9.747440
9.764080
9.781360
9.804000
9.826600
