LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID1144872,1144872,1,1.140286922454834,1427.3690801994192,486.40429745594133,0.0,184.0,184,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,0.9974210233465889,0.5931695527005573
ID1144366,1144366,1,1.2533395290374756,1152.414259287056,189.27899930059746,0.0,127.0,127,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,1.0,0.6111719874171044
ID1143377,1143377,1,1.2154793739318848,946.119896660635,92.57336398626732,0.0,22.0,22,17.5,1,,62.97763280521901,0.0,0.0,255.0,67575.0,110.01997555730456,1.0,0.572419985427253
ID1144402,1144402,1,1.248766541481018,1186.203478203386,196.70382509897456,0.0,132.0,132,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,1.0,0.5968069116869569
ID1143893,1143893,1,1.1808545589447021,911.7507592936659,92.79009111358882,0.0,72.0,72,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,1.0,0.593936415636129
ID1144918,1144918,1,1.2191903591156006,1454.1190957905055,510.5484223171609,0.0,189.0,189,17.5,1,,71.05778191985088,0.0,0.0,255.0,76245.0,114.37971268131675,1.0,0.6212446268144697
ID1143387,1143387,1,1.1644846200942993,947.0331601279457,92.65624267598577,0.0,23.0,23,17.5,1,,63.21528424976701,0.0,0.0,255.0,67830.0,110.15913382999025,1.0,0.5738542239023758
ID1144411,1144411,1,1.2115103006362915,1191.3582770536832,198.35373154846417,0.0,133.0,133,17.5,1,,66.30475302889096,0.0,0.0,255.0,71145.0,111.90649142269069,1.0,0.5925014017144558
ID1144927,1144927,1,1.230939269065857,1465.2815481062967,521.1120322846779,0.0,191.0,191,17.5,1,,71.77073625349487,0.0,0.0,255.0,77010.0,114.72910014008566,1.0,0.6255669761713629
ID1143902,1143902,1,1.171075701713562,912.7849808405819,93.9527595727924,0.0,74.0,74,17.5,1,,65.35414725069897,0.0,0.0,255.0,70125.0,111.38089911025592,1.0,0.5867626116575421
ID1144384,1144384,1,1.268264889717102,1157.8567885446535,189.7914265156871,0.0,128.0,128,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143875,1143875,1,1.2029778957366943,911.7456192663223,92.63798002913744,0.0,71.0,71,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,1.0,0.5996781155264428
ID1144899,1144899,1,1.1972345113754272,1446.195577171904,503.5296384735329,0.0,187.0,187,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,0.9975012371554159,0.6061007248918223
ID1143367,1143367,1,1.2257373332977295,945.0852680184711,92.85486701166047,0.0,21.0,21,17.5,1,,61.07642124883504,0.0,0.0,255.0,65535.0,108.88161847121853,1.0,0.5609433631350714
ID1144393,1144393,1,1.2764180898666382,1169.3514605881894,191.8679537609037,0.0,129.0,129,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID1143884,1143884,1,1.1916109323501587,911.4491121441132,93.50225865937857,0.0,73.0,73,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,1.0,0.5996781155264428
ID1144908,1144908,1,1.1866512298583984,1449.3028109093823,506.13407624096743,0.0,188.0,188,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,0.9974925717730884,0.6046630636093622
ID1144945,1144945,1,1.2540103197097778,1468.179070780544,524.1594132254515,0.0,192.0,192,17.5,1,,72.00838769804287,0.0,0.0,255.0,77265.0,114.84434194744682,1.0,0.6270085794125945
ID1143927,1143927,1,1.2279064655303955,919.7305730081463,94.89002405917074,0.0,77.0,77,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,1.0,0.593936415636129
ID1144438,1144438,1,1.2332278490066528,1196.9751867644648,200.79646965942,0.0,134.0,134,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143417,1143417,1,1.112630844116211,947.9855590620252,92.31495338542976,0.0,25.0,25,17.5,1,,62.73998136067102,0.0,0.0,255.0,67320.0,109.8801265711783,0.9891044419961311,0.5678580607755105
ID1144954,1144954,1,1.200476050376892,1473.5026012535664,528.9439624186739,0.0,193.0,193,17.5,1,,69.63187325256291,0.0,0.0,255.0,74715.0,113.66428864423015,1.0,0.6126099418130443
ID1143935,1143935,1,1.2717422246932983,926.5362003925399,95.5960981681199,0.0,79.0,79,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,1.0,0.593936415636129
ID1144447,1144447,1,1.2065932750701904,1203.2038857608904,204.50973183937018,0.0,135.0,135,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143397,1143397,1,1.2592058181762695,939.0744701094561,93.3730039723825,0.0,18.0,18,17.5,1,,63.21528424976701,0.0,0.0,255.0,67830.0,110.15913382999025,1.0,0.5738542239023758
ID1144420,1144420,1,1.2172033786773682,1180.317650993696,194.88767037110438,0.0,131.0,131,17.5,1,,64.87884436160299,0.0,0.0,255.0,69615.0,111.11411813049172,1.0,0.5838937972347463
ID1143911,1143911,1,1.1853631734848022,913.6914890895521,94.25304631355742,0.0,75.0,75,17.5,1,,66.30475302889096,0.0,0.0,255.0,71145.0,111.90649142269069,1.0,0.5925014017144558
ID1144936,1144936,1,1.196395993232727,1457.0835226859713,513.3107385828437,0.0,190.0,190,17.5,1,,68.91891891891892,0.0,0.0,255.0,73950.0,113.29814693467034,1.0,0.608296964986186
ID1144429,1144429,1,1.233656644821167,1177.8597687283648,194.05483439579737,0.0,130.0,130,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,1.0,0.593936415636129
ID1143407,1143407,1,1.1382107734680176,947.3722396092401,92.48961216563065,0.0,24.0,24,17.5,1,,61.78937558247903,0.0,0.0,255.0,66300.0,109.31377027662695,1.0,0.56524786791377
ID1143919,1143919,1,1.2574297189712524,924.0520089395974,95.25841593118419,0.0,78.0,78,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,1.0,0.593936415636129
ID1144465,1144465,1,1.2216922044754028,1215.155276100835,212.04074582502776,0.0,137.0,137,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID1143952,1143952,1,1.2720142602920532,936.8669117693848,98.7822911202712,0.0,81.0,81,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,1.0,0.6011140139938208
ID1143447,1143447,1,1.1209831237792969,952.994357675182,87.76272320210157,0.0,28.0,28,17.5,1,,64.64119291705498,0.0,0.0,255.0,69360.0,110.97972308439545,0.9815637322703411,0.5770403461361655
ID1144982,1144982,1,1.2255182266235352,1486.735398670681,543.3142708109131,0.0,196.0,196,17.5,1,,69.63187325256291,0.0,0.0,255.0,74715.0,113.66428864423015,0.995076683070076,0.6110981839324767
ID1143961,1143961,1,1.2700968980789185,931.7307649868284,96.81205980622919,0.0,80.0,80,17.5,1,,65.35414725069897,0.0,0.0,255.0,70125.0,111.38089911025592,1.0,0.5867626116575421
ID1144474,1144474,1,1.204241394996643,1220.9394889677747,215.96046790751458,0.0,138.0,138,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID1144991,1144991,1,1.267614722251892,1491.0341793784544,548.4822748087746,0.0,197.0,197,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,0.9975519972440007,0.6147325170858227
ID1143427,1143427,1,1.219767451286316,958.7275537945487,85.86252998751945,0.0,30.0,30,17.5,1,,70.34482758620689,0.0,0.0,255.0,75480.0,114.02479279119824,1.0,0.6169257217158207
ID1144963,1144963,1,1.1907745599746704,1478.4795473398283,534.0925679587925,0.0,194.0,194,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143944,1143944,1,1.1875929832458496,915.7140652069238,94.65547290692368,0.0,76.0,76,17.5,1,,66.30475302889096,0.0,0.0,255.0,71145.0,111.90649142269069,1.0,0.5925014017144558
ID1144456,1144456,1,1.1913809776306152,1209.0323967443203,208.0569865511384,0.0,136.0,136,17.5,1,,69.63187325256291,0.0,0.0,255.0,74715.0,113.66428864423015,1.0,0.6126099418130443
ID1143437,1143437,1,1.088228702545166,950.4833075100238,89.5942268243944,0.0,27.0,27,17.5,1,,60.60111835973905,0.0,0.0,255.0,65025.0,108.58995891818233,0.9665435043574514,0.5485785393844771
ID1144972,1144972,1,1.21743643283844,1482.7554445279472,538.5690459366846,0.0,195.0,195,17.5,1,,68.91891891891892,0.0,0.0,255.0,73950.0,113.29814693467034,1.0,0.608296964986186
ID1145009,1145009,1,1.286497950553894,1497.3259761935835,556.6513682409627,0.0,199.0,199,17.5,1,,72.48369058713887,0.0,0.0,255.0,77775.0,115.0730055606216,1.0,0.629893085993602
ID1143477,1143477,1,1.1969565153121948,955.9658010948561,86.59376112394588,0.0,29.0,29,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,0.9950598640426704,0.6096586129236525
ID1143988,1143988,1,1.2064555883407593,942.2442371969271,101.42297575275576,0.0,82.0,82,17.5,1,,66.06710158434296,0.0,0.0,255.0,70890.0,111.776083672836,1.0,0.5910665270552747
ID1144500,1144500,1,1.2043415307998657,1239.3267845474356,230.43375298244064,0.0,141.0,141,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143997,1143997,1,1.2201160192489624,975.9506420496075,131.35169350899406,0.0,87.0,87,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.994921058672896,0.5981513734277187
ID1144508,1144508,1,1.2290841341018677,1242.7193191595907,233.582495139856,0.0,142.0,142,17.5,1,,71.29543336439887,0.0,0.0,255.0,76500.0,114.49678736459353,0.9975927481819417,0.6219346285725644
ID1145020,1145020,1,1.3203325271606445,1508.5087813588407,572.2149787355561,0.0,200.0,200,17.5,1,,73.19664492078286,0.0,0.0,255.0,78540.0,115.4114779493972,1.0,0.634223269828295
ID1143487,1143487,1,1.262182593345642,963.016886704664,84.96940715163673,0.0,32.0,32,17.5,1,,71.53308480894688,0.0,0.0,255.0,76755.0,114.61324922877593,1.0,0.6241257907814997
ID1143457,1143457,1,1.0966466665267944,949.1499501154445,91.06436362062769,0.0,26.0,26,17.5,1,,62.264678471575024,0.0,0.0,255.0,66810.0,109.59834586922594,0.9781633172220808,0.5618455866903476
ID1144483,1144483,1,1.20681893825531,1233.5726616860122,225.38461581081012,0.0,140.0,140,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID1143970,1143970,1,1.19922935962677,950.0242554554438,107.16313845407842,0.0,84.0,84,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,1.0,0.5968069116869569
ID1145000,1145000,1,1.2687610387802124,1493.096812605082,551.1419263953032,0.0,198.0,198,17.5,1,,70.82013047530289,0.0,0.0,255.0,75990.0,114.26202329523264,1.0,0.6198046247817294
ID1143467,1143467,1,1.2737618684768677,961.4910560718412,85.16570829897233,0.0,31.0,31,17.5,1,,73.19664492078286,0.0,0.0,255.0,78540.0,115.4114779493972,1.0,0.634223269828295
ID1143979,1143979,1,1.2206827402114868,947.4153958319118,105.01275062279387,0.0,83.0,83,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,1.0,0.6011140139938208
ID1144491,1144491,1,1.195048213005066,1227.1422783392304,220.46947246008142,0.0,139.0,139,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,0.9975268776311499,0.6104153001703785
ID1145040,1145040,1,1.1909828186035156,1519.9005570518805,586.2520666438102,0.0,203.0,203,17.5,1,,66.30475302889096,0.0,0.0,255.0,71145.0,111.90649142269069,1.0,0.5925014017144558
ID1143507,1143507,1,1.211492896080017,968.1122716029851,87.12128077944193,0.0,38.0,38,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9974750594467016,0.6017884634597833
ID1144532,1144532,1,1.218029499053955,1261.4658445919738,256.0157941525643,0.0,145.0,145,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,1.0,0.6068598728081467
ID1145049,1145049,1,1.2490103244781494,1515.6691736066305,581.3076716743088,0.0,202.0,202,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,1.0,0.6111719874171044
ID1144024,1144024,1,1.2834789752960205,982.9799539265808,135.87370694401514,0.0,89.0,89,17.5,1,,70.34482758620689,0.0,0.0,255.0,75480.0,114.02479279119824,1.0,0.6169257217158207
ID1143517,1143517,1,1.215425729751587,969.6661854434409,86.47476376551548,0.0,37.0,37,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,0.9974925717730884,0.6046630636093622
ID1144540,1144540,1,1.22866690158844,1265.13673520531,261.5512514110841,0.0,146.0,146,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,1.0,0.6011140139938208
ID1144516,1144516,1,1.1937111616134644,1253.0083420466317,244.97770989031238,0.0,143.0,143,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,1.0,0.602550126662039
ID1144006,1144006,1,1.1767364740371704,961.13978222594,117.81881901555536,0.0,86.0,86,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,0.9897963550259845,0.5937464950621546
ID1145030,1145030,1,1.2858095169067383,1512.0935319541015,576.8402072386858,0.0,201.0,201,17.5,1,,70.82013047530289,0.0,0.0,255.0,75990.0,114.26202329523264,1.0,0.6198046247817294
ID1143497,1143497,1,1.259012222290039,965.5057614027302,84.98226938571123,0.0,33.0,33,17.5,1,,71.05778191985088,0.0,0.0,255.0,76245.0,114.37971268131675,1.0,0.6212446268144697
ID1144524,1144524,1,1.2287399768829346,1257.4388741437322,250.51900492943943,0.0,144.0,144,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1144015,1144015,1,1.155902624130249,955.4442473919493,112.24701256059019,0.0,85.0,85,17.5,1,,65.35414725069897,0.0,0.0,255.0,70125.0,111.38089911025592,0.9973741944246293,0.5859912366485878
ID1143537,1143537,1,1.2444697618484497,968.8234656108804,85.12745012548574,0.0,34.0,34,17.5,1,,70.82013047530289,0.0,0.0,255.0,75990.0,114.26202329523264,1.0,0.6198046247817294
ID1144051,1144051,1,1.2545310258865356,992.656168655445,138.39978488630123,0.0,91.0,91,17.5,1,,70.82013047530289,0.0,0.0,255.0,75990.0,114.26202329523264,0.9975766117056657,0.6190527000426889
ID1144564,1144564,1,1.2817212343215942,1278.2506097793441,285.20818066958486,0.0,150.0,150,17.5,1,,68.91891891891892,0.0,0.0,255.0,73950.0,113.29814693467034,1.0,0.608296964986186
ID1145079,1145079,1,1.2665013074874878,1534.307542399446,600.438782086593,0.0,206.0,206,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,0.9974662112301392,0.600351500000092
ID1143547,1143547,1,1.253997802734375,970.4664355537126,86.02111915556074,0.0,36.0,36,17.5,1,,70.5824790307549,0.0,0.0,255.0,75735.0,114.14371730494868,1.0,0.6183649936876097
ID1144573,1144573,1,1.2487667798995972,1274.9463823507976,278.7189992516223,0.0,149.0,149,17.5,1,,67.25535880708294,0.0,0.0,255.0,72165.0,112.42158142392861,1.0,0.598242418895273
ID1144060,1144060,1,1.2024595737457275,997.1300844565637,138.4142030123054,0.0,92.0,92,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,1.0,0.6039864658480164
ID1144033,1144033,1,1.293084740638733,990.0935982848432,138.14163502197997,0.0,90.0,90,17.5,1,,70.82013047530289,0.0,0.0,255.0,75990.0,114.26202329523264,1.0,0.6198046247817294
ID1145059,1145059,1,1.1853276491165161,1521.4481739157582,588.0912970497967,0.0,204.0,204,17.5,1,,65.59179869524696,0.0,0.0,255.0,70380.0,111.51328985046031,1.0,0.588197144781629
ID1144548,1144548,1,1.2341294288635254,1266.9573965127126,264.40424685979906,0.0,147.0,147,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,1.0,0.6068598728081467
ID1143527,1143527,1,1.246948003768921,970.6639674347961,85.45774099879145,0.0,35.0,35,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID1144042,1144042,1,1.2447370290756226,978.3186352149127,133.03830439546647,0.0,88.0,88,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,1.0,0.6011140139938208
ID1145069,1145069,1,1.2261313199996948,1527.3637370191182,594.304661178827,0.0,205.0,205,17.5,1,,66.06710158434296,0.0,0.0,255.0,70890.0,111.776083672836,0.9974024936545075,0.5902978792441742
ID1144556,1144556,1,1.2394639253616333,1273.2633421341939,275.521802677121,0.0,148.0,148,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,1.0,0.6039864658480164
ID1144087,1144087,1,1.106717586517334,1010.269332024985,134.20295104739722,0.0,95.0,95,17.5,1,,51.57036346691519,0.0,0.0,255.0,55335.0,102.47305314499299,0.9933581140262642,0.5015809425536725
ID1145111,1145111,1,1.3590679168701172,1546.3680354213516,609.8528640847456,0.0,209.0,209,17.5,1,,75.57315936626281,0.0,0.0,255.0,81090.0,116.5010829932921,1.0,0.6486906166409987
ID1143577,1143577,1,1.238739252090454,961.4908029998327,87.54408083821716,0.0,41.0,41,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,1.0,0.6111719874171044
ID1144600,1144600,1,1.304355263710022,1289.115876332641,306.70420617438003,0.0,153.0,153,17.5,1,,69.63187325256291,0.0,0.0,255.0,74715.0,113.66428864423015,1.0,0.6126099418130443
ID1145089,1145089,1,1.2635586261749268,1536.5799973896242,602.493024429434,0.0,207.0,207,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID1143557,1143557,1,1.2215410470962524,965.880661787259,87.49601796515161,0.0,39.0,39,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,1.0,0.6068598728081467
ID1144069,1144069,1,1.1663094758987427,1001.4460413993694,137.83531146278602,0.0,93.0,93,17.5,1,,66.78005591798696,0.0,0.0,255.0,71655.0,112.16534010010879,1.0,0.595371581438482
ID1144582,1144582,1,1.254260540008545,1282.642350834511,294.5418718591249,0.0,151.0,151,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,1.0,0.6054230438219316
ID1145100,1145100,1,1.3188819885253906,1543.806872875791,607.9298852701673,0.0,208.0,208,17.5,1,,72.24603914259086,0.0,0.0,255.0,77520.0,114.95897648266701,1.0,0.6284506121493156
ID1143567,1143567,1,1.2311904430389404,963.424528943962,87.53466349184656,0.0,40.0,40,17.5,1,,69.8695246971109,0.0,0.0,255.0,74970.0,113.78508042568254,1.0,0.6140482076887523
ID1144591,1144591,1,1.303720474243164,1285.8223109774535,300.59246225329474,0.0,152.0,152,17.5,1,,69.8695246971109,0.0,0.0,255.0,74970.0,113.78508042568254,1.0,0.6140482076887523
ID1144078,1144078,1,1.180055022239685,1004.862044992378,136.7447292887179,0.0,94.0,94,17.5,1,,64.87884436160299,0.0,0.0,255.0,69615.0,111.11411813049172,1.0,0.5838937972347463
ID1144627,1144627,1,1.1710315942764282,1301.3555866855859,326.0527793492801,0.0,157.0,157,17.5,1,,60.363466915191054,0.0,0.0,255.0,64770.0,108.44305304463184,1.0,0.5566374721149477
ID1144114,1144114,1,1.115332007408142,1015.0032285480964,132.73963312314433,0.0,98.0,98,17.5,1,,49.43150046598323,0.0,0.0,255.0,53040.0,100.85156640872485,1.0,0.490141127463012
ID1143607,1143607,1,1.2776137590408325,957.3038170193996,87.69689220531602,0.0,44.0,44,17.5,1,,72.24603914259086,0.0,0.0,255.0,77520.0,114.95897648266701,1.0,0.6284506121493156
ID1145144,1145144,1,1.3376768827438354,1561.1788001974205,621.131531685047,0.0,212.0,212,17.5,1,,75.57315936626281,0.0,0.0,255.0,81090.0,116.5010829932921,1.0,0.6486906166409987
ID1144123,1144123,1,1.1717184782028198,1016.7993299789971,133.1224733150269,0.0,99.0,99,17.5,1,,55.13513513513514,0.0,0.0,255.0,59160.0,105.02312025751486,1.0,0.5249809280084685
ID1144636,1144636,1,1.1534957885742188,1305.3472547536014,331.52796249116375,0.0,158.0,158,17.5,1,,59.65051258154706,0.0,0.0,255.0,64005.0,107.99799586232206,1.0,0.5523298104308407
ID1144609,1144609,1,1.2784740924835205,1292.5350489269945,312.5764398153224,0.0,154.0,154,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,1.0,0.5968069116869569
ID1144096,1144096,1,1.037424087524414,1011.7110637212419,133.50931663093007,0.0,96.0,96,17.5,1,,44.916123019571295,0.0,0.0,255.0,48195.0,97.18516164855863,1.0,0.4621705850734411
