LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID117798,117798,0,1.1113406419754028,100.18490894252656,658.4955707977358,0.0,314.0,314,17.5,1,,60.125815470643055,0.0,0.0,255.0,64515.0,108.29542588512778,1.0,0.5552018008075458
ID112685,112685,0,1.2028601169586182,896.7602882466217,433.3910063572423,0.0,39.0,39,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9924442561441763,0.6002651370552717
ID115757,115757,0,1.0646872520446777,785.4965090491734,384.61814279682443,0.0,208.0,208,17.5,1,,53.94687791239515,0.0,0.0,255.0,57885.0,104.1935983833367,1.0,0.5177561649605402
ID116269,116269,0,0.9860520362854004,587.2581871681145,436.40390024501784,0.0,233.0,233,17.5,1,,53.94687791239515,0.0,0.0,255.0,57885.0,104.1935983833367,1.0,0.5177561649605402
ID117293,117293,0,1.0402761697769165,264.85694977168816,565.3559235860206,0.0,285.0,285,17.5,1,,57.03634669151911,0.0,0.0,255.0,61200.0,106.30924854846565,1.0,0.536513496899723
ID112172,112172,0,1.1828373670578003,897.111471863478,433.6845911396356,0.0,12.0,12,17.5,1,,67.25535880708294,0.0,0.0,255.0,72165.0,112.42158142392861,0.997448327441657,0.5974781844755086
ID116785,116785,0,1.1239848136901855,433.74361007438335,488.7929237808126,0.0,259.0,259,17.5,1,,60.83876980428705,0.0,0.0,255.0,65280.0,108.73614642921774,0.9504211150500178,0.5452857747355456
ID114224,114224,0,1.1149239540100098,897.6567006900694,429.61683425081424,0.0,125.0,125,17.5,1,,63.21528424976701,0.0,0.0,255.0,67830.0,110.15913382999025,0.9758316700974167,0.5668348515493759
ID113204,113204,0,1.188476324081421,894.0438383832958,436.150536896618,0.0,67.0,67,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,0.9874822237077118,0.6001823727231226
ID117814,117814,0,1.1292599439620972,97.66272847495227,660.505187985145,0.0,315.0,315,17.5,1,,60.60111835973905,0.0,0.0,255.0,65025.0,108.58995891818233,1.0,0.5580729467390192
ID114745,114745,0,0.8744496703147888,869.1694324594873,380.79334935175063,0.0,154.0,154,17.5,1,,35.172413793103445,0.0,0.0,255.0,37740.0,87.97203753207617,1.0,0.3998135632618371
ID113720,113720,0,1.1711878776550293,893.1340662036396,435.3027389174272,0.0,97.0,97,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9949564861796912,0.6010268002575275
ID115256,115256,0,1.0816783905029297,865.9767162657636,376.4918104770051,0.0,182.0,182,17.5,1,,51.80801491146319,0.0,0.0,255.0,55590.0,102.64888373101593,1.0,0.5047109430553809
ID112191,112191,0,1.1841521263122559,896.9523232945811,433.71808451786717,0.0,9.0,9,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,0.9974210233465889,0.5931695527005573
ID117311,117311,0,1.082374930381775,256.56701704272797,570.8395207456358,0.0,286.0,286,17.5,1,,58.462255358807084,0.0,0.0,255.0,62730.0,107.24158771474944,1.0,0.5451453732138889
ID112704,112704,0,1.2241848707199097,896.669004927004,433.4799475890655,0.0,41.0,41,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,0.9925223962247275,0.6045824290591733
ID115776,115776,0,1.0872280597686768,777.3489410645611,386.82633357997827,0.0,209.0,209,17.5,1,,55.37278657968313,0.0,0.0,255.0,59415.0,105.18662734478985,1.0,0.5264242040785033
ID114242,114242,0,1.087302565574646,896.6322339678059,428.39895846452805,0.0,126.0,126,17.5,1,,62.264678471575024,0.0,0.0,255.0,66810.0,109.59834586922594,0.9808667897040861,0.5626295076644017
ID116290,116290,0,1.0054882764816284,584.7534129435414,438.0251417379647,0.0,234.0,234,17.5,1,,54.18452935694315,0.0,0.0,255.0,58140.0,104.3611136226293,1.0,0.5192022916972205
ID116805,116805,0,1.2325364351272583,428.58572040814545,492.79900100952403,0.0,260.0,260,17.5,1,,64.87884436160299,0.0,0.0,255.0,69615.0,111.11411813049172,1.0,0.5838937972347463
ID113222,113222,0,1.179304599761963,893.8116874461294,436.1205245999114,0.0,69.0,69,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9874387301527839,0.5987418106507604
ID117830,117830,0,1.1647818088531494,92.52536013014597,664.1275314876574,0.0,316.0,316,17.5,1,,63.21528424976701,0.0,0.0,255.0,67830.0,110.15913382999025,1.0,0.5738542239023758
ID114763,114763,0,1.0699694156646729,860.5489997572299,377.73920479100724,0.0,156.0,156,17.5,1,,47.054986020503264,0.0,0.0,255.0,50490.0,98.96452588763775,1.0,0.4754732627520341
ID113738,113738,0,1.1676526069641113,893.090015041221,435.2758652254054,0.0,98.0,98,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,0.9899032195838018,0.5980639580189053
ID115276,115276,0,1.1055353879928589,866.2617583333168,376.6663812813875,0.0,183.0,183,17.5,1,,52.520969245107175,0.0,0.0,255.0,56355.0,103.1712900549229,1.0,0.509065741226535
ID117329,117329,0,1.057713508605957,253.47769111409764,572.574233525672,0.0,287.0,287,17.5,1,,58.224603914259085,0.0,0.0,255.0,62475.0,107.08808129421664,1.0,0.5437076022894767
ID112723,112723,0,1.1946088075637817,896.5361392594888,433.72067796479416,0.0,43.0,43,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.994921058672896,0.5981513734277187
ID112210,112210,0,1.1998456716537476,896.8292689991074,433.7987349203001,0.0,10.0,10,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.997457300781412,0.5989147444770808
ID115797,115797,0,1.0843533277511597,757.2414859295062,393.8510504412389,0.0,210.0,210,17.5,1,,56.08574091332712,0.0,0.0,255.0,60180.0,105.67242096254738,1.0,0.5307509793232157
ID114260,114260,0,1.134987235069275,894.4127221150701,425.1744513781008,0.0,127.0,127,17.5,1,,63.690587138863,0.0,0.0,255.0,68340.0,110.43538866639408,0.9946186541620171,0.575166665521004
ID116311,116311,0,0.9984170198440552,582.5522247670077,439.3392310008482,0.0,235.0,235,17.5,1,,54.659832246039144,0.0,0.0,255.0,58650.0,104.69372013719793,1.0,0.5220927499224318
ID117846,117846,0,1.1446489095687866,87.53424926304808,667.4970190494104,0.0,317.0,317,17.5,1,,61.78937558247903,0.0,0.0,255.0,66300.0,109.31377027662695,1.0,0.56524786791377
ID116825,116825,0,1.2780630588531494,426.32171161765785,494.48011975104924,0.0,261.0,261,17.5,1,,66.30475302889096,0.0,0.0,255.0,71145.0,111.90649142269069,1.0,0.5925014017144558
ID113240,113240,0,1.1724443435668945,893.9421037189386,436.0314922901478,0.0,70.0,70,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.9898678476494445,0.5966246313289946
ID114781,114781,0,0.8099340796470642,867.4226440558687,376.725378222898,0.0,155.0,155,17.5,1,,32.0829450139795,0.0,0.0,255.0,34425.0,84.60796124623343,1.0,0.3791953445209361
ID113756,113756,0,1.169244408607483,893.1799485180022,435.26303823334706,0.0,99.0,99,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.994921058672896,0.5981513734277187
ID115296,115296,0,1.0909487009048462,866.4659574203267,376.77636891336067,0.0,184.0,184,17.5,1,,52.28331780055918,0.0,0.0,255.0,56100.0,102.99799787662835,1.0,0.5076148942543958
ID112229,112229,0,1.182843565940857,896.9823465169615,433.79271942931786,0.0,15.0,15,17.5,1,,66.78005591798696,0.0,0.0,255.0,71655.0,112.16534010010879,0.9974301894067762,0.5946056011278813
ID114277,114277,0,1.0628645420074463,889.1489653939058,419.3099384657874,0.0,128.0,128,17.5,1,,60.60111835973905,0.0,0.0,255.0,65025.0,108.58995891818233,0.9887220613507249,0.5549081442875051
ID117348,117348,0,1.0810664892196655,247.74839697788855,575.6570895622175,0.0,288.0,288,17.5,1,,59.88816402609506,0.0,0.0,255.0,64260.0,108.14707448587616,1.0,0.5537659184106396
ID112742,112742,0,1.1899564266204834,896.8515799166831,433.4287008695651,0.0,40.0,40,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,0.992337493081963,0.5945115992183552
ID117862,117862,0,1.186247706413269,76.7426845837485,673.4038126098264,0.0,318.0,318,17.5,1,,64.64119291705498,0.0,0.0,255.0,69360.0,110.97972308439545,1.0,0.5824594900808867
ID115817,115817,0,1.1044436693191528,750.3358911227259,396.44805096672366,0.0,211.0,211,17.5,1,,57.03634669151911,0.0,0.0,255.0,61200.0,106.30924854846565,1.0,0.536513496899723
ID113258,113258,0,1.1975620985031128,893.4979727751839,436.2526593023936,0.0,68.0,68,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,0.9950429297070803,0.608219329530471
ID116845,116845,0,1.2418591976165771,416.9385653616181,502.4775428253057,0.0,262.0,262,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,1.0,0.6054230438219316
ID116332,116332,0,1.0345286130905151,579.8021896224637,440.8879773919127,0.0,236.0,236,17.5,1,,55.37278657968313,0.0,0.0,255.0,59415.0,105.18662734478985,1.0,0.5264242040785033
ID114799,114799,0,1.1399284601211548,859.3832587838622,379.74010261434057,0.0,158.0,158,17.5,1,,52.28331780055918,0.0,0.0,255.0,56100.0,102.99799787662835,1.0,0.5076148942543958
ID113774,113774,0,1.1818424463272095,892.9869785582204,435.2760294758332,0.0,100.0,100,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,0.9949740152372122,0.6024648285980589
ID115316,115316,0,1.1142281293869019,866.5565206087658,376.9856491974442,0.0,185.0,185,17.5,1,,53.70922646784716,0.0,0.0,255.0,57630.0,104.02526995779864,1.0,0.5163094168333917
ID114295,114295,0,1.0585271120071411,884.7969434172622,412.5873074053582,0.0,129.0,129,17.5,1,,58.224603914259085,0.0,0.0,255.0,62475.0,107.08808129421664,0.9795527521843111,0.5380915235711805
ID117367,117367,0,1.106796383857727,241.98589542483268,578.2665704384448,0.0,289.0,289,17.5,1,,59.88816402609506,0.0,0.0,255.0,64260.0,108.14707448587616,1.0,0.5537659184106396
ID117878,117878,0,1.2210725545883179,71.17480832460667,675.9280257299256,0.0,319.0,319,17.5,1,,67.01770736253495,0.0,0.0,255.0,71910.0,112.29378556139737,1.0,0.5968069116869569
ID112761,112761,0,1.2241437435150146,897.1088239691258,433.67293933978516,0.0,42.0,42,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,1.0,0.609734332491641
ID112248,112248,0,1.182341456413269,897.1529037516045,433.74112966844416,0.0,16.0,16,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.994921058672896,0.5981513734277187
ID115837,115837,0,1.0798978805541992,746.8694749448289,397.8000469799233,0.0,212.0,212,17.5,1,,55.61043802423113,0.0,0.0,255.0,59670.0,105.34934406027874,1.0,0.5278669603525199
ID113276,113276,0,1.1788012981414795,893.7211958719362,436.10331630310077,0.0,71.0,71,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,0.9900078689196299,0.6023831229716539
ID114817,114817,0,1.094610571861267,860.0794363253444,378.70180096664484,0.0,157.0,157,17.5,1,,49.43150046598323,0.0,0.0,255.0,53040.0,100.85156640872485,1.0,0.490141127463012
ID116865,116865,0,1.2055094242095947,412.14028111928627,505.52594047629077,0.0,263.0,263,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,0.971014231751077,0.606435437884915
ID113792,113792,0,1.1673306226730347,892.8809639918162,435.3404119765373,0.0,101.0,101,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.994921058672896,0.5981513734277187
ID116352,116352,0,1.0531392097473145,577.3544067320711,442.0019283353186,0.0,237.0,237,17.5,1,,56.561043802423114,0.0,0.0,255.0,60690.0,105.99237974066183,1.0,0.5336331153316356
ID117894,117894,0,1.2326183319091797,65.72059204924481,677.9956520966457,0.0,320.0,320,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,1.0,0.6011140139938208
ID114313,114313,0,1.013170838356018,881.4780506008038,407.58065014025726,0.0,131.0,131,17.5,1,,56.323392357875115,0.0,0.0,255.0,60435.0,105.8327883431279,0.9818610587529266,0.5273213961314647
ID115337,115337,0,1.1070678234100342,867.3532917368484,376.4918667149407,0.0,187.0,187,17.5,1,,52.99627213420317,0.0,0.0,255.0,56865.0,103.51536579773733,1.0,0.5119652693664304
ID117385,117385,0,1.1247937679290771,235.86509205338658,580.6086750842721,0.0,290.0,290,17.5,1,,61.55172413793103,0.0,0.0,255.0,66045.0,109.17042757459247,1.0,0.5638131635591042
ID112267,112267,0,1.2116146087646484,896.7389111693778,433.87690288209336,0.0,18.0,18,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9974750594467016,0.6017884634597833
ID113293,113293,0,1.1887670755386353,893.5370513811077,436.15292155239155,0.0,72.0,72,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,0.985049151089963,0.6008631625465151
ID112780,112780,0,1.1709421873092651,896.173944091801,433.8542897816937,0.0,44.0,44,17.5,1,,66.54240447343895,0.0,0.0,255.0,71400.0,112.03624280583881,0.9897238463269693,0.5908689638938419
ID114835,114835,0,1.1231638193130493,859.0082401003125,380.36841516528165,0.0,159.0,159,17.5,1,,51.3327120223672,0.0,0.0,255.0,55080.0,102.2963677199803,1.0,0.5018038584017193
ID113810,113810,0,1.1711630821228027,893.1734748762382,435.1750357743376,0.0,102.0,102,17.5,1,,67.73066169617894,0.0,0.0,255.0,72675.0,112.67523318276054,0.9924178452689261,0.5988264720126342
ID115858,115858,0,1.1197806596755981,739.6497341148987,400.09333544007706,0.0,213.0,213,17.5,1,,56.79869524697111,0.0,0.0,255.0,60945.0,106.15119865506904,1.0,0.5350735174600763
ID116885,116885,0,1.1392650604248047,403.94188613064796,510.4948104715373,0.0,264.0,264,17.5,1,,62.264678471575024,0.0,0.0,255.0,66810.0,109.59834586922594,0.8978672618531892,0.5375440364946718
ID116372,116372,0,1.0769176483154297,574.7564303879351,442.70804958362504,0.0,238.0,238,17.5,1,,57.2739981360671,0.0,0.0,255.0,61455.0,106.4665328456921,1.0,0.5379530694314758
ID117911,117911,0,1.2368834018707275,59.90072875761397,680.1364595738025,0.0,321.0,321,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,1.0,0.6054230438219316
ID114331,114331,0,1.0704416036605835,882.6659185351889,409.30899527912226,0.0,130.0,130,17.5,1,,59.88816402609506,0.0,0.0,255.0,64260.0,108.14707448587616,0.9857560258117274,0.5497937147030054
ID117403,117403,0,1.091597318649292,229.6705089655672,582.7543883061369,0.0,291.0,291,17.5,1,,60.125815470643055,0.0,0.0,255.0,64515.0,108.29542588512778,1.0,0.5552018008075458
ID115357,115357,0,1.1100735664367676,867.059799082419,376.77654027920863,0.0,186.0,186,17.5,1,,52.99627213420317,0.0,0.0,255.0,56865.0,103.51536579773733,1.0,0.5119652693664304
ID112799,112799,0,1.165626049041748,896.0231071197653,433.80342946408246,0.0,45.0,45,17.5,1,,65.11649580615098,0.0,0.0,255.0,69870.0,111.24784266742923,0.986892207032276,0.5814666787677601
ID112286,112286,0,1.188515305519104,896.7826739711752,433.84020862711486,0.0,17.0,17,17.5,1,,67.25535880708294,0.0,0.0,255.0,72165.0,112.42158142392861,0.994903157619732,0.5967139500557441
ID113310,113310,0,1.180881142616272,893.770001190321,436.2074770911152,0.0,73.0,73,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,0.9800464900046489,0.5978999168481862
ID114853,114853,0,1.0999667644500732,858.9863476236466,380.6648126926099,0.0,160.0,160,17.5,1,,50.14445479962721,0.0,0.0,255.0,53805.0,101.39996085357411,1.0,0.4945214414040845
ID113828,113828,0,1.199140191078186,893.1539422217095,435.0792500027049,0.0,103.0,103,17.5,1,,69.15657036346691,0.0,0.0,255.0,74205.0,113.42082391992417,0.9901103712067097,0.6067043265693008
ID115879,115879,0,1.1353408098220825,736.0110929841538,401.28241963364366,0.0,214.0,214,17.5,1,,57.03634669151911,0.0,0.0,255.0,61200.0,106.30924854846565,1.0,0.536513496899723
ID116905,116905,0,1.184944987297058,395.74882995512274,514.3353116975105,0.0,265.0,265,17.5,1,,63.928238583410995,0.0,0.0,255.0,68595.0,110.57249038109528,0.9101498061479975,0.5509613006069062
ID116392,116392,0,1.066466212272644,573.325840932156,442.8575788850519,0.0,239.0,239,17.5,1,,57.03634669151911,0.0,0.0,255.0,61200.0,106.30924854846565,1.0,0.536513496899723
ID117928,117928,0,1.2564287185668945,53.92032106679507,682.1163327252771,0.0,322.0,322,17.5,1,,69.3942218080149,0.0,0.0,255.0,74460.0,113.5428704795262,1.0,0.6111719874171044
ID114349,114349,0,1.080757975578308,876.0723984449148,398.80816572443956,0.0,133.0,133,17.5,1,,60.363466915191054,0.0,0.0,255.0,64770.0,108.44305304463184,0.9858673905513036,0.5526761099236253
ID117421,117421,0,1.109641432762146,223.4357381969493,584.4342702560796,0.0,292.0,292,17.5,1,,60.125815470643055,0.0,0.0,255.0,64515.0,108.29542588512778,1.0,0.5552018008075458
ID113327,113327,0,1.1963568925857544,893.6134269686338,436.11104203001327,0.0,74.0,74,17.5,1,,68.68126747437093,0.0,0.0,255.0,73695.0,113.1748374736978,0.9851004987329177,0.6023049853101999
ID112305,112305,0,1.2241593599319458,896.824487395467,433.7933795786014,0.0,22.0,22,17.5,1,,68.91891891891892,0.0,0.0,255.0,73950.0,113.29814693467034,0.9975098428508935,0.6075386432980294
ID115377,115377,0,1.124430537223816,867.9754262669969,376.244940959537,0.0,188.0,188,17.5,1,,52.99627213420317,0.0,0.0,255.0,56865.0,103.51536579773733,1.0,0.5119652693664304
ID112818,112818,0,1.1704198122024536,895.1968956611382,433.704342837318,0.0,46.0,46,17.5,1,,65.59179869524696,0.0,0.0,255.0,70380.0,111.51328985046031,0.9895756928083939,0.585115307911289
ID114871,114871,0,1.1097629070281982,858.7738874388261,380.65166906356757,0.0,161.0,161,17.5,1,,50.857409133271204,0.0,0.0,255.0,54570.0,101.94041455196913,1.0,0.49889348946431983
ID113846,113846,0,1.1774307489395142,893.1226438234455,435.1895319633265,0.0,104.0,104,17.5,1,,67.96831314072693,0.0,0.0,255.0,72930.0,112.80109344139149,0.9949564861796912,0.6010268002575275
ID117945,117945,0,1.2798136472702026,48.069265442626396,683.9793867557349,0.0,323.0,323,17.5,1,,70.5824790307549,0.0,0.0,255.0,75735.0,114.14371730494868,1.0,0.6183649936876097
ID115899,115899,0,1.1648253202438354,722.1524996866409,405.2790493964005,0.0,215.0,215,17.5,1,,60.363466915191054,0.0,0.0,255.0,64770.0,108.44305304463184,1.0,0.5566374721149477
ID116412,116412,0,1.0633076429367065,571.3418451778925,443.03708651101306,0.0,240.0,240,17.5,1,,56.08574091332712,0.0,0.0,255.0,60180.0,105.67242096254738,1.0,0.5307509793232157
ID116924,116924,0,1.211726188659668,387.6363541015837,517.3699051445851,0.0,266.0,266,17.5,1,,64.40354147250699,0.0,0.0,255.0,69105.0,110.8446550902347,1.0,0.5810252322953989
ID114367,114367,0,1.0798585414886475,878.9656054865958,403.96642366957764,0.0,132.0,132,17.5,1,,60.125815470643055,0.0,0.0,255.0,64515.0,108.29542588512778,0.9914629311133596,0.552821743440959
ID117439,117439,0,1.1468002796173096,220.3765155196985,585.279832498719,0.0,293.0,293,17.5,1,,62.264678471575024,0.0,0.0,255.0,66810.0,109.59834586922594,1.0,0.5681169544827801
ID113344,113344,0,1.1858360767364502,893.2772794439483,436.1663325644099,0.0,75.0,75,17.5,1,,68.44361602982292,0.0,0.0,255.0,73440.0,113.05089346740115,0.9949914228700129,0.6039030833967928
ID112837,112837,0,1.18424654006958,894.8643368330273,433.9991081044399,0.0,47.0,47,17.5,1,,66.06710158434296,0.0,0.0,255.0,70890.0,111.776083672836,0.984515514550077,0.5864546401886714
ID112324,112324,0,1.201643466949463,897.0109891201517,433.6843215609653,0.0,19.0,19,17.5,1,,67.49301025163093,0.0,0.0,255.0,72420.0,112.54872990050748,0.997457300781412,0.5989147444770808
ID115396,115396,0,1.1113876104354858,868.6928346205891,376.03677095268387,0.0,189.0,189,17.5,1,,52.04566635601118,0.0,0.0,255.0,55845.0,102.82386386341841,1.0,0.5061633010129222
ID114889,114889,0,1.1261982917785645,857.7916838702002,380.6621525453271,0.0,163.0,163,17.5,1,,53.23392357875117,0.0,0.0,255.0,57120.0,103.68615768692788,1.0,0.5134139866527485
ID113864,113864,0,1.180648684501648,893.2224866039542,435.0968866817821,0.0,105.0,105,17.5,1,,68.20596458527493,0.0,0.0,255.0,73185.0,112.92631282641666,0.9899732276768819,0.6009431913481013
ID117962,117962,0,1.2772719860076904,41.93140264070284,685.8394850566884,0.0,324.0,324,17.5,1,,70.1071761416589,0.0,0.0,255.0,75225.0,113.90524781664467,1.0,0.6154867970131778
ID115919,115919,0,1.2161531448364258,715.7420309246188,406.7604883908269,0.0,216.0,216,17.5,1,,64.40354147250699,0.0,0.0,255.0,69105.0,110.8446550902347,1.0,0.5810252322953989
