LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID3114287,3114287,2,0.4423915445804596,2034.073563361831,825.6692064558957,0.0,125.0,125,25.0,1,,58.80740740740741,0.0,0.0,255.0,119085.0,107.43964867384287,0.9829284879277012,0.542640644306196
ID3114029,3114029,2,0.4542515277862549,2106.4551449196565,704.6297791073674,0.0,116.0,116,25.0,1,,57.925925925925924,0.0,0.0,255.0,117300.0,106.87066194161315,0.984103564120085,0.5376763674633861
ID3113260,3113260,2,0.40409836173057556,2050.8307392214488,1064.0920765871706,0.0,84.0,84,25.0,1,,48.733333333333334,0.0,0.0,255.0,98685.0,100.2847379022671,0.9676341102408703,0.47795619645825105
ID3113003,3113003,2,0.4643886983394623,1914.7824084874978,1106.0480195108807,0.0,73.0,73,25.0,1,,57.044444444444444,0.0,0.0,255.0,115515.0,106.29131607764523,0.9985218746133607,0.5362832632588201
ID3115051,3115051,2,0.4500217139720917,1784.1281559476163,555.0265531435537,0.0,151.0,151,25.0,1,,58.93333333333333,0.0,0.0,255.0,119340.0,107.52009647617088,0.9942891226823356,0.546544998100484
ID3115306,3115306,2,0.43349993228912354,1788.7857974290273,564.5765953819496,0.0,158.0,158,25.0,1,,42.05925925925926,0.0,0.0,255.0,85170.0,94.66020698794372,1.0,0.4443182684421563
ID3111977,3111977,2,0.427939772605896,1126.1166818247034,709.4882248596682,0.0,16.0,16,25.0,1,,55.02962962962963,0.0,0.0,255.0,111435.0,104.92727158957408,0.9862941740275163,0.5208361313648067
ID3112738,3112738,2,0.44403472542762756,1555.8883123591736,1061.6838172445666,0.0,59.0,59,25.0,1,,58.55555555555556,0.0,0.0,255.0,118575.0,107.27812842301351,0.9885377088153511,0.5426831320918645
ID3112226,3112226,2,0.4540364444255829,986.0241967518105,642.1950961175089,0.0,32.0,32,25.0,1,,58.42962962962963,0.0,0.0,255.0,118320.0,107.19705503332379,0.9971158632506144,0.5442803294082269
ID3112481,3112481,2,0.43425098061561584,1205.0468731008336,884.4072111225919,0.0,46.0,46,25.0,1,,56.54074074074074,0.0,0.0,255.0,114495.0,105.9555449906855,0.977861844059194,0.5276541375149653
ID3112767,3112767,2,0.4702049493789673,1608.9069713307874,1074.5332224194274,0.0,62.0,62,25.0,1,,56.91851851851852,0.0,0.0,255.0,115260.0,106.20769689258358,0.9970394065947401,0.535122585056139
ID3112251,3112251,2,0.4906456768512726,970.0251934060694,737.5010007279805,0.0,35.0,35,25.0,1,,54.4,0.0,0.0,255.0,110160.0,104.48938520516462,1.0,0.5206270464046252
ID3114552,3114552,2,0.4527096748352051,2007.7574898966259,729.9713511025376,0.0,135.0,135,25.0,1,,56.666666666666664,0.0,0.0,255.0,114750.0,106.03981186141753,0.9735510204081632,0.5272287346117546
ID3114805,3114805,2,0.40329310297966003,1918.5508256792023,581.2038614349091,0.0,145.0,145,25.0,1,,48.733333333333334,0.0,0.0,255.0,98685.0,100.2847379022671,0.981133298013851,0.4813218613147546
ID3112498,3112498,2,0.46897849440574646,1258.5284372225663,908.0059677622544,0.0,48.0,48,25.0,1,,57.54814814814815,0.0,0.0,255.0,116535.0,106.62364909911514,0.986890059572001,0.5361702887766866
ID3111986,3111986,2,0.45517879724502563,1111.3036203795295,690.0837415651376,0.0,17.0,17,25.0,1,,58.05185185185185,0.0,0.0,255.0,117555.0,106.95257610433484,0.9884388278398736,0.5396254034830241
ID3112753,3112753,2,0.45969682931900024,1581.613251069242,1069.5714494180081,0.0,60.0,60,25.0,1,,58.681481481481484,0.0,0.0,255.0,118830.0,107.35899281254939,0.9971282237461151,0.5458052347723928
ID3113520,3113520,2,0.42278873920440674,2147.8554019603507,745.2066739588518,0.0,96.0,96,25.0,1,,54.4,0.0,0.0,255.0,110160.0,104.48938520516462,0.9709565979475996,0.512955248535596
ID3115015,3115015,2,0.44951578974723816,1800.0936210907087,561.0678843735021,0.0,150.0,150,25.0,1,,58.05185185185185,0.0,0.0,255.0,117555.0,106.95257610433484,0.9985475067505072,0.5423867602124127
ID3111942,3111942,2,0.44034695625305176,1142.0405753419104,733.0805392170237,0.0,15.0,15,25.0,1,,55.785185185185185,0.0,0.0,255.0,112965.0,105.44537005007761,0.9820119387428788,0.5242420594847399
ID3112197,3112197,2,0.46701252460479736,978.4287415279061,613.1186620830292,0.0,29.0,29,25.0,1,,59.18518518518518,0.0,0.0,255.0,119850.0,107.68036976801879,1.0,0.5496376480939914
ID3113219,3113219,2,0.43909886479377747,2042.410168460212,1099.3606808109587,0.0,83.0,83,25.0,1,,53.39259259259259,0.0,0.0,255.0,108120.0,103.77697489436598,0.998420856239041,0.514087079958223
ID3115267,3115267,2,0.4084813594818115,1776.4917354426866,565.1168843038772,0.0,157.0,157,25.0,1,,37.65185185185185,0.0,0.0,255.0,76245.0,90.48537746704437,1.0,0.41610979481811866
ID3112449,3112449,2,0.4508036673069,1232.4656498460674,896.281652998759,0.0,47.0,47,25.0,1,,56.162962962962965,0.0,0.0,255.0,113730.0,105.70144074797119,0.9674838167211278,0.5225545586001815
ID3115547,3115547,2,0.4087827503681183,1929.175967627003,495.45879099668434,0.0,165.0,165,25.0,1,,53.39259259259259,0.0,0.0,255.0,108120.0,103.77697489436598,0.9704167148828721,0.5067691672779199
