"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:43:40
"Stop Time:"; 13:44:10

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";76            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000033;0.000667;0.000668;;13:43:40:052
-0.000033;0.000665;0.000666;;13:43:40:453
-0.000034;0.000672;0.000673;;13:43:40:854
-0.000034;0.000667;0.000668;;13:43:41:255
-0.000035;0.000679;0.000680;;13:43:41:656
-0.000036;0.000677;0.000678;;13:43:42:057
-0.000036;0.000670;0.000671;;13:43:42:458
-0.000036;0.000677;0.000678;;13:43:42:859
-0.000037;0.000670;0.000671;;13:43:43:260
-0.000037;0.000674;0.000675;;13:43:43:661
-0.000039;0.000674;0.000676;;13:43:44:062
-0.000040;0.000677;0.000678;;13:43:44:463
0.004931;0.010911;0.011973;;13:43:44:864
0.070109;0.011918;0.071115;;13:43:45:265
0.047396;0.004210;0.047583;;13:43:45:666
0.013713;0.009007;0.016406;;13:43:46:067
0.095450;0.037777;0.102654;;13:43:46:468
0.173984;0.015814;0.174701;;13:43:46:869
0.180266;0.006844;0.180396;;13:43:47:270
0.200001;0.007377;0.200137;;13:43:47:671
0.221280;0.012508;0.221633;;13:43:48:072
0.287479;0.013446;0.287793;;13:43:48:473
0.291014;0.008599;0.291141;;13:43:48:874
0.287484;0.009454;0.287639;;13:43:49:275
0.289949;0.009002;0.290089;;13:43:49:676
0.345413;0.015258;0.345750;;13:43:50:077
0.412056;0.014459;0.412310;;13:43:50:478
0.453955;0.015911;0.454234;;13:43:50:879
0.469064;0.016463;0.469353;;13:43:51:280
0.481689;0.017013;0.481989;Clipped ;13:43:51:684
0.541787;0.019479;0.542137;;13:43:52:290
0.575422;0.019721;0.575760;;13:43:52:691
0.556608;0.020680;0.556992;;13:43:53:089
0.577409;0.021305;0.577802;;13:43:53:490
0.602579;0.021713;0.602970;;13:43:53:891
0.652476;0.022445;0.652862;;13:43:54:292
0.674748;0.023212;0.675147;;13:43:54:693
0.683292;0.023792;0.683706;;13:43:55:094
0.703648;0.024288;0.704067;;13:43:55:495
0.706060;0.024636;0.706490;;13:43:55:896
0.742378;0.026050;0.742834;;13:43:56:297
0.778562;0.026754;0.779021;;13:43:56:698
0.770232;0.027291;0.770716;;13:43:57:099
0.779669;0.027493;0.780153;;13:43:57:500
0.836546;0.030163;0.837090;;13:43:57:901
0.887414;0.030165;0.887927;;13:43:58:302
0.907965;0.030724;0.908484;;13:43:58:703
0.924717;0.031463;0.925252;;13:43:59:104
0.942842;0.032600;0.943405;;13:43:59:505
0.957694;0.032067;0.958230;;13:43:59:906
0.951906;0.032985;0.952477;;13:44:00:307
0.965070;0.033281;0.965643;;13:44:00:708
0.998326;0.034098;0.998908;;13:44:01:109
1.104664;0.036967;1.105283;;13:44:01:510
1.114125;0.037623;1.114760;;13:44:01:911
1.128545;0.037573;1.129171;;13:44:02:312
1.144855;0.037865;1.145481;;13:44:02:713
1.155260;0.038801;1.155911;;13:44:03:114
0.794473;0.148760;0.808280;;13:44:03:515
0.774714;0.148070;0.788737;;13:44:03:916
0.770460;0.146239;0.784216;;13:44:04:317
0.768835;0.146059;0.782585;;13:44:04:718
0.767667;0.146116;0.781449;;13:44:05:119
0.766428;0.146064;0.780222;;13:44:05:520
0.765788;0.146169;0.779613;;13:44:05:921
0.765334;0.146242;0.779180;;13:44:06:322
0.765209;0.146262;0.779061;;13:44:06:723
0.765048;0.146308;0.778912;;13:44:07:124
0.764833;0.146325;0.778705;;13:44:07:525
0.764700;0.146374;0.778583;;13:44:07:926
0.764351;0.146378;0.778241;;13:44:08:327
0.764310;0.146365;0.778198;;13:44:08:728
0.763923;0.146423;0.777829;;13:44:09:129
0.763711;0.146431;0.777622;;13:44:09:530
0.763649;0.146417;0.777559;;13:44:09:931
0.763556;0.146445;0.777472;;13:44:10:332
