"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 12:01:57
"Stop Time:"; 12:02:43

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";115           ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000483;0.000613;0.000780;;12:01:57:140
-0.000505;0.000620;0.000799;;12:01:57:541
-0.000556;0.000625;0.000836;;12:01:57:942
-0.000489;0.000615;0.000786;;12:01:58:343
-0.000424;0.000622;0.000753;;12:01:58:744
-0.000436;0.000625;0.000762;;12:01:59:145
-0.000446;0.000629;0.000771;;12:01:59:546
-0.000448;0.000634;0.000776;;12:01:59:947
-0.000447;0.005354;0.005372;;12:02:00:348
0.200269;0.035835;0.203450;;12:02:00:749
0.397141;0.028823;0.398186;;12:02:01:150
0.499912;0.031608;0.500910;Overrange ;12:02:01:557
0.834772;0.034574;0.835487;;12:02:02:160
1.186577;0.053373;1.187777;;12:02:02:561
1.341445;0.051618;1.342438;;12:02:02:959
1.443983;0.047952;1.444779;;12:02:03:360
1.444524;0.048753;1.445347;;12:02:03:761
1.800884;0.079883;1.802655;;12:02:04:162
1.929934;0.071389;1.931254;;12:02:04:563
2.027202;0.071438;2.028461;;12:02:04:964
2.209068;0.085546;2.210724;;12:02:05:365
2.459918;0.090337;2.461576;;12:02:05:766
2.600770;0.092526;2.602415;;12:02:06:167
2.763495;0.100249;2.765313;;12:02:06:568
2.913120;0.105497;2.915030;;12:02:06:969
2.943398;0.105686;2.945295;;12:02:07:370
2.945384;0.105928;2.947288;;12:02:07:771
2.974226;0.105950;2.976113;;12:02:08:172
3.037054;0.108856;3.039004;;12:02:08:573
3.062404;0.110178;3.064385;;12:02:08:974
3.090595;0.111425;3.092602;;12:02:09:375
3.107118;0.112132;3.109141;;12:02:09:776
3.128409;0.113817;3.130478;;12:02:10:177
3.188041;0.116105;3.190155;;12:02:10:578
3.216077;0.117362;3.218218;;12:02:10:979
3.234217;0.119166;3.236412;;12:02:11:380
3.301721;0.124024;3.304050;;12:02:11:781
3.358651;0.128041;3.361091;;12:02:12:182
3.404719;0.132960;3.407315;;12:02:12:583
3.489698;0.141245;3.492555;;12:02:12:984
3.598097;0.150902;3.601260;;12:02:13:385
3.660179;0.159333;3.663646;;12:02:13:786
3.738250;0.171384;3.742177;;12:02:14:187
3.772452;0.179969;3.776742;;12:02:14:588
3.742996;0.181072;3.747373;;12:02:14:989
3.710275;0.181423;3.714708;;12:02:15:390
3.676900;0.181179;3.681361;;12:02:15:791
3.625774;0.180880;3.630283;;12:02:16:192
3.587646;0.180726;3.592195;;12:02:16:593
3.557196;0.180097;3.561753;;12:02:16:994
3.526817;0.179696;3.531392;;12:02:17:395
3.495580;0.179483;3.500185;;12:02:17:796
3.465381;0.179317;3.470018;;12:02:18:197
3.435204;0.179158;3.439873;;12:02:18:598
3.407710;0.178932;3.412405;;12:02:18:999
3.382902;0.178724;3.387620;;12:02:19:400
3.357870;0.178515;3.362612;;12:02:19:801
3.333916;0.178323;3.338681;;12:02:20:202
3.300033;0.178031;3.304831;;12:02:20:603
3.275288;0.177806;3.280111;;12:02:21:004
3.142047;0.154547;3.145845;;12:02:21:405
2.638966;0.101614;2.640922;;12:02:21:806
2.286855;0.082447;2.288341;;12:02:22:207
2.027435;0.074663;2.028809;;12:02:22:608
2.103486;0.074675;2.104811;;12:02:23:009
2.200761;0.076675;2.202096;;12:02:23:410
2.377116;0.241537;2.389355;;12:02:23:811
3.380342;0.225028;3.387823;;12:02:24:212
3.401759;0.184697;3.406770;;12:02:24:613
3.393863;0.180261;3.398646;;12:02:25:014
3.378551;0.179027;3.383291;;12:02:25:415
3.360889;0.178634;3.365633;;12:02:25:816
3.341858;0.178484;3.346621;;12:02:26:217
3.321797;0.178273;3.326577;;12:02:26:618
3.301142;0.178088;3.305942;;12:02:27:019
3.280658;0.177538;3.285459;;12:02:27:420
3.261689;0.177170;3.266497;;12:02:27:821
3.243880;0.177086;3.248710;;12:02:28:222
3.228363;0.177374;3.233232;;12:02:28:623
3.213457;0.177485;3.218354;;12:02:29:024
3.199027;0.177452;3.203944;;12:02:29:425
3.186517;0.177243;3.191442;;12:02:29:826
3.175376;0.177253;3.180319;;12:02:30:227
3.165721;0.177142;3.170674;;12:02:30:628
3.155804;0.177032;3.160765;;12:02:31:029
3.147596;0.176976;3.152567;;12:02:31:430
3.140373;0.176849;3.145348;;12:02:31:831
3.131522;0.176591;3.136497;;12:02:32:232
3.114206;0.176306;3.119193;;12:02:32:633
3.109100;0.176068;3.114082;;12:02:33:034
3.105520;0.175910;3.110499;;12:02:33:435
3.102338;0.176373;3.107347;;12:02:33:836
3.097142;0.176610;3.102174;;12:02:34:237
3.094836;0.176596;3.099870;;12:02:34:638
3.092648;0.176556;3.097683;;12:02:35:039
3.091174;0.176517;3.096209;;12:02:35:440
3.088984;0.176392;3.094016;;12:02:35:841
3.085310;0.176430;3.090350;;12:02:36:242
3.084416;0.176537;3.089464;;12:02:36:643
3.066319;0.176449;3.071392;;12:02:37:044
3.066168;0.176226;3.071228;;12:02:37:445
3.065989;0.176065;3.071040;;12:02:37:846
3.067369;0.176119;3.072421;;12:02:38:247
3.067836;0.176074;3.072885;;12:02:38:648
3.067746;0.176086;3.072795;;12:02:39:049
2.623126;0.306050;2.640920;;12:02:39:450
0.605651;0.220139;0.644418;;12:02:39:851
0.242848;0.061720;0.250569;;12:02:40:255
0.078030;0.024469;0.081777;;12:02:40:861
0.039949;0.012229;0.041779;;12:02:41:262
0.022850;0.005065;0.023404;;12:02:41:660
0.013945;0.002197;0.014117;;12:02:42:061
0.008671;0.001165;0.008749;;12:02:42:462
0.005612;0.000871;0.005679;;12:02:42:863
0.003720;0.000788;0.003803;;12:02:43:264
