"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:20:39
"Stop Time:"; 13:21:01

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";55            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000145;0.000618;0.000634;;13:20:39:173
-0.000145;0.000620;0.000637;;13:20:39:574
-0.000145;0.000625;0.000641;;13:20:39:975
-0.000145;0.000627;0.000644;;13:20:40:376
-0.000145;0.000632;0.000648;;13:20:40:777
-0.000146;0.000632;0.000648;;13:20:41:178
-0.000149;0.000625;0.000642;;13:20:41:579
-0.000150;0.000622;0.000640;;13:20:41:980
-0.000148;0.000622;0.000640;;13:20:42:381
-0.000148;0.006555;0.006557;;13:20:42:782
0.057496;0.023058;0.061947;;13:20:43:183
0.158058;0.015899;0.158856;;13:20:43:584
0.178129;0.005667;0.178219;;13:20:43:985
0.192156;0.005669;0.192240;;13:20:44:386
0.218314;0.009056;0.218502;;13:20:44:787
0.280494;0.015335;0.280913;;13:20:45:188
0.290179;0.008554;0.290305;;13:20:45:589
0.304894;0.013104;0.305175;;13:20:45:990
0.388670;0.017730;0.389074;;13:20:46:391
0.412316;0.014104;0.412557;;13:20:46:792
0.420867;0.014509;0.421117;;13:20:47:193
0.464420;0.017041;0.464732;;13:20:47:594
0.483548;0.016126;0.483817;Clipped ;13:20:47:998
0.461271;0.019855;0.461698;;13:20:48:604
0.525038;0.019530;0.525401;;13:20:49:005
0.529561;0.019602;0.529924;;13:20:49:403
0.592496;0.022086;0.592907;;13:20:49:804
0.644473;0.022394;0.644862;;13:20:50:205
0.679387;0.023032;0.679777;;13:20:50:606
0.684925;0.023974;0.685344;;13:20:51:007
0.695585;0.025062;0.696036;;13:20:51:408
0.742721;0.026154;0.743181;;13:20:51:809
0.773495;0.027355;0.773978;;13:20:52:210
0.830661;0.031422;0.831255;;13:20:52:611
0.871489;0.029667;0.871993;;13:20:53:012
0.894531;0.030698;0.895057;;13:20:53:413
0.926215;0.030903;0.926731;;13:20:53:814
0.964563;0.031844;0.965089;;13:20:54:215
0.953590;0.031825;0.954121;;13:20:54:616
0.952566;0.032972;0.953137;;13:20:55:017
0.962088;0.032661;0.962643;;13:20:55:418
1.013434;0.033969;1.014004;;13:20:55:819
1.079793;0.035656;1.080382;;13:20:56:220
1.106247;0.036101;1.106836;;13:20:56:621
1.126025;0.036855;1.126628;;13:20:57:022
1.137744;0.045105;1.138638;;13:20:57:423
1.081111;0.136638;1.089712;;13:20:57:824
1.077938;0.145512;1.087715;;13:20:58:225
1.076545;0.146351;1.086447;;13:20:58:626
1.075747;0.146456;1.085670;;13:20:59:027
1.074930;0.146518;1.084870;;13:20:59:428
1.074509;0.146551;1.084457;;13:20:59:829
1.074202;0.146589;1.084158;;13:21:00:230
1.073862;0.146600;1.083822;;13:21:00:631
1.073676;0.146657;1.083646;;13:21:01:032
