"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:16:22
"Stop Time:"; 13:16:39

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";45            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000143;0.000646;0.000662;;13:16:22:134
-0.000143;0.000639;0.000655;;13:16:22:535
-0.000143;0.000641;0.000657;;13:16:22:936
-0.000144;0.000644;0.000659;;13:16:23:337
-0.000144;0.000641;0.000657;;13:16:23:738
-0.000144;0.000644;0.000660;;13:16:24:139
-0.000145;0.000644;0.000660;;13:16:24:540
-0.000145;0.000641;0.000657;;13:16:24:941
0.107682;0.022683;0.110045;;13:16:25:342
0.174729;0.015513;0.175416;;13:16:25:743
0.177965;0.006299;0.178076;;13:16:26:144
0.179248;0.005376;0.179329;;13:16:26:545
0.189209;0.007036;0.189340;;13:16:26:946
0.277819;0.016811;0.278327;;13:16:27:347
0.290054;0.010679;0.290250;;13:16:27:748
0.318205;0.014220;0.318523;;13:16:28:149
0.411102;0.016209;0.411421;;13:16:28:550
0.451931;0.016645;0.452237;;13:16:28:951
0.474655;0.016449;0.474940;;13:16:29:352
0.499912;0.017955;0.500235;Overrange ;13:16:29:759
0.603558;0.021196;0.603931;;13:16:30:362
0.626486;0.021594;0.626858;;13:16:30:763
0.614490;0.022953;0.614919;;13:16:31:161
0.623745;0.022136;0.624138;;13:16:31:562
0.665324;0.023669;0.665745;;13:16:31:963
0.730631;0.026466;0.731110;;13:16:32:364
0.807344;0.027805;0.807822;;13:16:32:765
0.855939;0.029949;0.856463;;13:16:33:166
0.903131;0.030496;0.903646;;13:16:33:567
0.937695;0.031133;0.938212;;13:16:33:968
0.959668;0.032128;0.960206;;13:16:34:369
0.971358;0.032941;0.971916;;13:16:34:770
0.996790;0.033908;0.997367;;13:16:35:171
1.037789;0.034481;1.038362;;13:16:35:572
1.091292;0.061070;1.093000;;13:16:35:973
1.136023;0.125701;1.142956;;13:16:36:374
1.168896;0.144193;1.177757;;13:16:36:775
1.159206;0.144350;1.168159;;13:16:37:176
1.167688;0.147528;1.176971;;13:16:37:577
1.167312;0.148382;1.176705;;13:16:37:978
1.166877;0.148506;1.176289;;13:16:38:379
1.166545;0.148518;1.175962;;13:16:38:780
1.166228;0.148523;1.175648;;13:16:39:181
1.165927;0.148531;1.175350;;13:16:39:582
1.165708;0.148536;1.175133;;13:16:39:983
