"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:18:42
"Stop Time:"; 13:19:03

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";54            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000159;0.000653;0.000672;;13:18:42:218
-0.000159;0.000648;0.000668;;13:18:42:619
-0.000159;0.000646;0.000665;;13:18:43:020
-0.000159;0.000636;0.000656;;13:18:43:421
-0.000160;0.000632;0.000652;;13:18:43:822
-0.000160;0.000627;0.000647;;13:18:44:223
-0.000160;0.000620;0.000640;;13:18:44:624
-0.000160;0.000627;0.000647;;13:18:45:025
-0.000160;0.000629;0.000649;;13:18:45:426
0.054779;0.018128;0.057701;;13:18:45:827
0.158836;0.019381;0.160014;;13:18:46:228
0.163598;0.010660;0.163945;;13:18:46:629
0.179178;0.007524;0.179336;;13:18:47:030
0.190315;0.006020;0.190410;;13:18:47:431
0.204860;0.014343;0.205362;;13:18:47:832
0.288383;0.012389;0.288649;;13:18:48:233
0.309235;0.011792;0.309459;;13:18:48:634
0.340697;0.016539;0.341099;;13:18:49:035
0.398134;0.014973;0.398416;;13:18:49:436
0.411451;0.014229;0.411697;;13:18:49:837
0.462845;0.016728;0.463148;;13:18:50:238
0.479518;0.016299;0.479795;;13:18:50:639
0.483217;0.018822;0.483583;Overrange ;13:18:51:046
0.581923;0.020502;0.582284;;13:18:51:649
0.600999;0.022624;0.601425;;13:18:52:050
0.651966;0.022487;0.652354;;13:18:52:448
0.669895;0.022823;0.670284;;13:18:52:849
0.660369;0.023977;0.660804;;13:18:53:250
0.684584;0.023868;0.685000;;13:18:53:651
0.749124;0.026808;0.749604;;13:18:54:052
0.808704;0.028719;0.809214;;13:18:54:453
0.880378;0.029404;0.880869;;13:18:54:854
0.880661;0.030302;0.881183;;13:18:55:255
0.893359;0.031124;0.893901;;13:18:55:656
0.922264;0.031036;0.922786;;13:18:56:057
0.938813;0.032050;0.939360;;13:18:56:458
0.978444;0.032842;0.978995;;13:18:56:859
0.971005;0.033213;0.971573;;13:18:57:260
0.988411;0.033687;0.988985;;13:18:57:661
1.070010;0.036133;1.070620;;13:18:58:062
1.119732;0.038437;1.120392;;13:18:58:463
1.136760;0.132092;1.144409;;13:18:58:864
1.136571;0.146234;1.145940;;13:18:59:265
1.135175;0.147608;1.144732;;13:18:59:666
1.134415;0.147766;1.143999;;13:19:00:067
1.133893;0.147793;1.143484;;13:19:00:468
1.133123;0.147834;1.142726;;13:19:00:869
1.132918;0.147867;1.142527;;13:19:01:270
1.132634;0.147897;1.142249;;13:19:01:671
1.132290;0.147907;1.141910;;13:19:02:072
1.132145;0.147952;1.141772;;13:19:02:473
1.131741;0.147967;1.141373;;13:19:02:874
1.131634;0.147984;1.141269;;13:19:03:275
1.131361;0.147994;1.141000;;13:19:03:676
