"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-21
"Start Time:"; 13:42:10
"Stop Time:"; 13:42:42

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";81            ;


"DCV[V];ACV[V];DCV + ACV[V];Flag;Timestamp";
-0.000092;0.000663;0.000669;;13:42:10:298
-0.000093;0.000667;0.000674;;13:42:10:699
-0.000093;0.000667;0.000674;;13:42:11:100
-0.000094;0.000670;0.000676;;13:42:11:501
-0.000093;0.000667;0.000674;;13:42:11:902
-0.000092;0.000667;0.000674;;13:42:12:303
-0.000093;0.000667;0.000674;;13:42:12:704
-0.000092;0.000665;0.000671;;13:42:13:105
-0.000092;0.000674;0.000681;;13:42:13:506
-0.000093;0.000672;0.000678;;13:42:13:907
-0.000093;0.000670;0.000676;;13:42:14:308
-0.000095;0.000679;0.000686;;13:42:14:709
0.023164;0.016278;0.028312;;13:42:15:110
0.069524;0.012517;0.070642;;13:42:15:511
0.053447;0.007706;0.054000;;13:42:15:912
0.017750;0.004279;0.018258;;13:42:16:313
0.005750;0.001501;0.005943;;13:42:16:714
0.008354;0.041239;0.042077;;13:42:17:115
0.158233;0.027675;0.160635;;13:42:17:516
0.176311;0.007256;0.176460;;13:42:17:917
0.186906;0.006273;0.187011;;13:42:18:318
0.195330;0.005324;0.195403;;13:42:18:719
0.193321;0.004471;0.193373;;13:42:19:120
0.193033;0.004286;0.193081;;13:42:19:521
0.197890;0.016745;0.198597;;13:42:19:922
0.284710;0.013938;0.285051;;13:42:20:323
0.385788;0.020014;0.386307;;13:42:20:724
0.425820;0.015636;0.426107;;13:42:21:125
0.413581;0.014928;0.413850;;13:42:21:526
0.411696;0.016726;0.412036;;13:42:21:927
0.461430;0.019126;0.461826;;13:42:22:328
0.499912;0.022077;0.500399;Overrange ;13:42:22:735
0.609527;0.022070;0.609927;;13:42:23:338
0.626758;0.021874;0.627139;;13:42:23:739
0.627605;0.022665;0.628014;;13:42:24:137
0.654098;0.022809;0.654495;;13:42:24:538
0.663135;0.022625;0.663521;;13:42:24:939
0.646089;0.023901;0.646531;;13:42:25:340
0.649470;0.022736;0.649868;;13:42:25:741
0.661128;0.024120;0.661568;;13:42:26:142
0.689000;0.023819;0.689411;;13:42:26:543
0.747225;0.026526;0.747696;;13:42:26:944
0.778556;0.026484;0.779006;;13:42:27:345
0.790015;0.029968;0.790583;;13:42:27:746
0.858159;0.029423;0.858664;;13:42:28:147
0.888797;0.030163;0.889308;;13:42:28:548
0.913778;0.031136;0.914309;;13:42:28:949
0.915308;0.031169;0.915839;;13:42:29:350
0.922738;0.031513;0.923276;;13:42:29:751
0.949174;0.032250;0.949721;;13:42:30:152
0.963447;0.032520;0.963995;;13:42:30:553
0.981016;0.033238;0.981579;;13:42:30:954
1.030771;0.034385;1.031344;;13:42:31:355
1.049925;0.036995;1.050576;;13:42:31:756
0.909510;0.126029;0.918200;;13:42:32:157
0.888366;0.146014;0.900286;;13:42:32:558
0.886098;0.146346;0.898101;;13:42:32:959
0.885403;0.146415;0.897427;;13:42:33:360
0.885079;0.146481;0.897118;;13:42:33:761
0.884843;0.146504;0.896889;;13:42:34:162
0.884636;0.146493;0.896683;;13:42:34:563
0.884421;0.146500;0.896472;;13:42:34:964
0.884293;0.146523;0.896350;;13:42:35:365
0.884180;0.146550;0.896243;;13:42:35:766
0.884091;0.146564;0.896157;;13:42:36:167
0.883980;0.146573;0.896049;;13:42:36:568
0.883894;0.146597;0.895969;;13:42:36:969
0.884083;0.146638;0.896161;;13:42:37:370
0.883957;0.146646;0.896039;;13:42:37:771
0.883879;0.146666;0.895965;;13:42:38:172
0.883818;0.146680;0.895907;;13:42:38:573
0.883738;0.146679;0.895828;;13:42:38:974
0.883676;0.146692;0.895769;;13:42:39:375
0.883655;0.146679;0.895746;;13:42:39:776
0.882920;0.146730;0.895029;;13:42:40:177
0.883770;0.146725;0.895867;;13:42:40:578
0.883595;0.146725;0.895695;;13:42:40:979
0.883536;0.146737;0.895638;;13:42:41:380
0.882522;0.146758;0.894641;;13:42:41:781
0.883606;0.146747;0.895709;;13:42:42:182
0.883563;0.146749;0.895667;;13:42:42:583
