"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 17:41:57
"Stop Time:"; 17:42:15

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";32            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000114;-0.0084205;;17:41:57:118
0.000116;-0.0084209;;17:41:57:719
0.000114;-0.0084207;;17:41:58:320
0.157905;-0.0084206;;17:41:58:921
0.289424;-0.0084205;;17:41:59:522
0.402797;-0.0084207;;17:42:00:123
0.524327;-0.0084206;;17:42:00:724
0.576666;-0.0084204;;17:42:01:325
0.694138;-0.0084200;;17:42:01:926
0.716340;-0.0084204;;17:42:02:527
0.883266;-0.0084204;;17:42:03:128
0.925217;-0.0084211;;17:42:03:729
0.959590;-0.0084204;;17:42:04:330
0.986041;-0.0084201;;17:42:04:931
1.002781;-0.0084199;;17:42:05:532
1.038714;-0.0084197;;17:42:06:133
1.116196;-0.0084198;;17:42:06:734
1.128477;-0.0084197;;17:42:07:335
1.150011;-0.0084202;;17:42:07:936
1.167593;-0.0084202;;17:42:08:537
1.228994;-0.0084200;;17:42:09:138
1.260068;-0.0084200;;17:42:09:739
1.293983;-0.0084203;;17:42:10:340
1.312132;-0.0084204;;17:42:10:941
1.326876;-0.0084199;;17:42:11:542
1.346894;-0.0084201;;17:42:12:143
1.376604;-0.0084199;;17:42:12:744
0.752115;-0.0084197;;17:42:13:345
0.749922;-0.0084198;;17:42:13:946
0.748749;-0.0084202;;17:42:14:547
0.748015;-0.0084203;;17:42:15:148
0.747643;-0.0084203;;17:42:15:749
