"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 16:39:02
"Stop Time:"; 16:39:21

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";31            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.001077;-0.0085292;;16:39:02:493
-0.000842;-0.0085292;;16:39:03:094
-0.000808;-0.0085293;;16:39:03:695
0.189769;-0.0085291;;16:39:04:296
0.288010;-0.0085286;;16:39:04:897
0.444984;-0.0085287;;16:39:05:498
0.581298;-0.0085285;;16:39:06:099
0.642769;-0.0085287;;16:39:06:700
0.740507;-0.0085291;;16:39:07:301
1.539199;-0.0085290;;16:39:07:902
1.662928;-0.0085293;;16:39:08:503
2.113740;-0.0085292;;16:39:09:104
2.182601;-0.0085294;;16:39:09:705
2.339292;-0.0085292;;16:39:10:306
2.695070;-0.0085292;;16:39:10:907
2.782155;-0.0085292;;16:39:11:508
2.943459;-0.0085288;;16:39:12:109
3.083491;-0.0085295;;16:39:12:710
3.290500;-0.0085294;;16:39:13:311
3.538569;-0.0085290;;16:39:13:912
3.629422;-0.0085291;;16:39:14:513
3.866489;-0.0085292;;16:39:15:114
3.994604;-0.0085287;;16:39:15:715
4.073754;-0.0085281;;16:39:16:316
3.997713;-0.0085281;;16:39:16:917
3.920753;-0.0085282;;16:39:17:518
3.850567;-0.0085282;;16:39:18:119
3.659819;-0.0085162;;16:39:18:720
3.716871;-0.0085167;;16:39:19:321
3.683781;-0.0085167;;16:39:19:922
3.652285;-0.0085168;;16:39:20:523
