"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 17:35:09
"Stop Time:"; 17:35:22

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";22            ;


"DCV[V];DCI[A];Flag;Timestamp";
0.000060;-0.0084254;;17:35:09:149
0.000060;-0.0084254;;17:35:09:750
0.000061;-0.0084249;;17:35:10:351
0.113399;-0.0084251;;17:35:10:952
0.325183;-0.0084254;;17:35:11:553
0.387658;-0.0084255;;17:35:12:154
0.517933;-0.0084253;;17:35:12:755
0.636133;-0.0084254;;17:35:13:356
0.676368;-0.0084251;;17:35:13:957
0.688405;-0.0084248;;17:35:14:558
0.761822;-0.0084249;;17:35:15:159
0.855504;-0.0084252;;17:35:15:760
0.898101;-0.0084248;;17:35:16:361
0.921873;-0.0084247;;17:35:16:962
0.965409;-0.0084247;;17:35:17:563
1.009487;-0.0084249;;17:35:18:164
1.119811;-0.0084249;;17:35:18:765
1.145611;-0.0084247;;17:35:19:366
0.753113;-0.0084251;;17:35:19:967
0.747352;-0.0084250;;17:35:20:568
0.744994;-0.0084247;;17:35:21:169
0.744004;-0.0084247;;17:35:21:770
