"Rohde&Schwarz HMC8012 -Log-File"
"Date:"; 2025-03-28
"Start Time:"; 16:52:12
"Stop Time:"; 16:52:24

"Measurement Settings:"
#ADC Rate;Slow
#AC Filter;------
#Input Imp.;10M


"Logging Settings:"
#Mode;Unlimited
#Logging Interval[s];0.000
#Specified Logging Count;------
#Specified Logging Time[s];------

"Actual Count:";21            ;


"DCV[V];DCI[A];Flag;Timestamp";
-0.000156;-0.0084826;;16:52:12:000
-0.000163;-0.0084826;;16:52:12:601
-0.000161;-0.0084826;;16:52:13:202
0.307063;-0.0084825;;16:52:13:803
0.446002;-0.0084825;;16:52:14:404
0.713328;-0.0084825;;16:52:15:005
0.860989;-0.0084828;;16:52:15:606
0.977071;-0.0084828;;16:52:16:207
1.133076;-0.0084833;;16:52:16:808
1.238158;-0.0084828;;16:52:17:409
1.295567;-0.0084829;;16:52:18:010
1.408949;-0.0084829;;16:52:18:611
1.469364;-0.0084827;;16:52:19:212
1.571016;-0.0084824;;16:52:19:813
1.613450;-0.0084827;;16:52:20:414
1.680876;-0.0084821;;16:52:21:015
1.702025;-0.0084827;;16:52:21:616
1.697428;-0.0084830;;16:52:22:217
1.694711;-0.0084830;;16:52:22:818
1.692592;-0.0084827;;16:52:23:419
1.691046;-0.0084828;;16:52:24:020
